,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4825-0,,,,,,,,,,,,,,,,,070105,070318
1,AA7252-0,,,,,,,,,,,070105,070959,071213,071401,,,,072031
2,AA7536-0,,,,,,,,,070105,,070728,071821,071947,072114,072212,072306,072432,072642
3,AA7405-0,,,070340,070518,070623,070655,070905,070949,071032,071528,071810,072653,072913,073050,073145,073221,073316,073819
4,MW4366-0,,071137,071434,071633,071759,071843,072009,072125,072223,072736,072946,074217,074616,074837,074942,075057,075236,075520
5,AA7842-0,,072548,072956,073134,073305,073410,073631,073736,073830,074427,074753,080035,080257,080519,080635,080729,080939,081305
6,AA7418-0,,,,073830,073946,074018,074123,074228,074311,,,,,080552,080646,080740,080950,081515
7,AA7488-0,,075119,,,075752,075824,075918,080024,080119,080603,080856,082042,082255,082444,082559,082705,082759,083146
8,AA6701-0,,080307,080541,080635,080803,,081034,081138,081211,081715,081832,082947,083230,083440,083545,083703,083747,084103
9,AA7303-0,080856,081149,081432,081653,081759,081843,081959,082104,082136,082715,082915,084219,084430,,084819,084902,085135,085428
10,AA6952-0,,,,,,,,,,,,,,,081715,081759,081948,082411
11,MW4825-1,082233,082505,082821,083020,083125,083157,083252,083357,083451,083936,084136,085240,085512,085711,085826,085920,090120,090708
12,AA7101-0,,,,,082400,,,,,083419,083736,084840,085040,085240,085356,,,090109
13,AA7637-0,082947,084840,085135,085240,085356,085450,085533,085628,085711,090341,090519,091720,091930,092142,092300,092354,092521,092837
14,AA7492-0,083020,,083535,083630,083736,083830,083925,084019,084052,084535,084840,085942,090257,090424,090541,090635,090741,091542
15,AA7252-1,084019,084052,084407,084630,084746,084851,085030,085135,085219,085638,090004,113050,113559,114337,114454,114548,114704,115306
16,AA7536-1,,,,090330,090351,090446,090508,090603,090657,091205,091510,092449,092721,092848,093005,093100,093232,093643
17,AA7405-1,090435,090657,091107,091249,091404,091426,091615,091709,091742,092249,092459,093715,094113,094302,094419,094514,094746,095314
18,MW4366-1,091415,091459,091930,092037,092206,092311,092416,092521,092605,093016,093210,094313,094619,094807,094913,095017,095155,095534
