,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
15,MS2365-2,120133,120301,120356,120533,120838,120932,121302,121442,121644,121917,122116,122148,122726,123009,123208,123346,123535,123642,123830,123936,124103,124147,124325,124819,125102,125325,125504,125655,125738,125854,130137,130618,131218,131512,131725,132054
16,MS1953-2,122431,123451,123557,123714,123936,124052,124358,124536,124652,124924,125040,125124,125800,130137,130357,130535,130701,130807,131006,131100,131207,131302,131501,131935,132315,132550,132719,132827,132943,133048,133251,133441,134051,134451,134640,135021
17,MW2390-2,125526,125717,125811,125916,130126,130231,130546,130712,130912,131144,131251,131345,131947,132232,132516,132633,132848,133015,133208,133336,133441,133535,133641,134229,134524,134820,134959,135127,135308,135539,135709,135846,140205,140438,140556,140911
18,MW2856-2,132359,132454,132539,132656,132859,133004,133524,133630,133725,133935,134040,134145,134618,134809,135021,135202,135550,135658,135857,140003,140108,140152,140320,140756,141038,141313,141439,141556,141701,141838,142016,142249,142545,142808,142946,143357
19,MW5346-2,141240,141428,141523,141628,141816,141954,142355,142502,142556,142819,142946,143030,143755,144133,144405,144543,144815,145016,145300,145405,145554,145637,145804,150248,150615,151046,151237,151436,151719,151814,152026,152227,152710,153206,153406,154100
20,MW3098-2,142502,142757,142841,143008,143230,143357,143712,143828,144038,144311,144448,144521,145132,145459,145721,150003,150153,150310,150459,150543,150709,150815,150942,151436,151814,152047,152227,152354,152626,152920,153216,153522,154417,154956,155159,155858
21,MW3116-2,144532,145037,145142,145249,145521,145626,145931,150059,150259,150543,150709,150804,151331,151814,152047,152204,152437,152615,152826,152920,153110,153206,153355,153849,154155,154534,154650,154828,155134,155349,160614,161615,162459,162829,163133,163622
22,MS2259-0,150720,151341,151457,151603,,151941,152459,152615,152731,153004,153155,153238,153828,154144,154355,154501,154711,154839,,155134,155305,155411,155517,160037,160425,160857,160952,161108,161415,162924,163432,163821,164031,164303,164503,165123
23,MS1953-3,152216,153249,153406,153511,153828,153944,154355,154534,154744,155028,155221,155327,155910,160152,160414,160530,160952,161129,161343,161459,161637,161720,161908,162448,163018,163821,164009,164135,164325,164557,164807,165050,165557,170009,170159,170750
24,MW2390-3,154934,155145,155232,155327,155528,155659,160037,160152,160259,160520,160646,160730,161426,161908,162131,162248,162522,162617,162734,162902,163050,163144,163337,163843,164724,165347,165441,165557,165748,165937,170104,170326,170750,171120,171323,171850
25,MW2856-3,161046,161204,161321,161459,161658,161825,162215,162321,162510,162756,162924,162956,163716,163937,164157,164357,164746,164851,165040,165158,165314,165419,165619,170137,171026,171701,171828,171944,172249,172521,172711,173028,173712,174100,174345,
26,MX1084-0,162226,162321,162415,162533,162745,162934,163254,163410,163622,163716,163853,163937,164503,164746,164934,165112,165347,165514,165653,165759,165853,165959,170126,170645,171512,172049,172205,172322,172405,172647,172755,173050,173817,174121,174440,175020
27,MS2365-3,163348,163443,163537,163644,163853,163926,164314,164441,164546,164807,164902,164934,165503,165810,170020,170137,170539,170656,170814,170931,171037,171142,171323,171817,172700,173155,173300,173427,173606,173806,173922,174407,174852,175210,175358,175926
28,MW5346-3,172144,172405,172459,172604,172806,172955,173406,173543,173650,173911,174302,174407,174841,175147,175347,175504,175643,175759,175937,180043,180236,180331,180509,181027,182222,182956,183145,183357,183632,183854,184043,184421,185129,,,
29,MW3098-3,173300,173511,173606,173723,174005,174132,174429,174545,174650,174925,175052,175136,175715,180021,180225,180352,180509,180615,180753,180910,181111,181207,181345,181851,182721,183357,183513,183621,183854,184126,184253,184642,,,,
30,MW5112-0,174334,174502,174618,174725,174925,175114,175504,175621,175821,175926,180043,180115,180709,181017,181301,181439,181556,181712,181913,182018,182145,182222,182414,182934,183938,184620,184747,184926,,,,,,,,
31,MS1953-4,174418,175843,175937,180032,180320,180342,180742,180932,181027,181301,181450,181534,182112,182403,182615,182732,182956,183112,183252,183346,183536,183621,183759,184315,,,,,,,,,,,,
32,MS2259-1,181607,182040,182123,,182553,182659,,183155,183241,183726,183927,184010,,184853,185118,,,,,,,,,,,,,,,,,,,,,
33,MW2390-4,184348,184610,184704,184821,184937,185056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
