,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070117,070201,070257,070330,070447,070531
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070105,070128,070246,070341,070458,070531,070636,070731,070803,070826,070920,070953,071109,071153
2,MZ3825-0,,,,,,,,,,,,,,,,,,,,070105,070117,070213,070320,070447,070826,070931,071047,071141,071310,071354,071458,071552,071636,071658,071731,071804,071910,072004
3,MZ3978-0,,,,,,,,,,,070105,070128,070235,070341,070458,070552,070709,071003,071119,071259,071404,071426,071520,071647,072026,072218,072408,072502,072629,072712,072828,072901,072934,072955,073050,073112,073254,073349
4,MZ3987-0,,,,,,,070105,070150,070309,070520,070625,071119,071205,071259,071415,071520,071603,071859,072004,072110,072154,072251,072345,072524,072828,073028,073222,073316,073444,073538,073655,073728,073811,073833,073905,073949,074105,074159
5,MZ4228-0,070105,070647,070920,071036,071354,071731,071910,072026,072154,072408,072502,073017,073134,073254,073411,073517,073611,073855,074000,074115,074148,074221,074304,074431,074758,075008,075146,075243,075348,075421,075516,075622,075716,075727,075759,075821,075926,080020
6,MW5425-0,070150,070224,070403,070603,070837,071205,071310,071415,071625,071921,072048,072618,072723,072828,072955,073101,073158,073349,073444,073549,073739,073822,073905,074032,074421,074609,074809,074903,075008,075041,075135,075221,075305,075315,075359,075431,075549,075611
7,MX1213-0,071205,071310,071614,071815,071921,072132,072240,072345,072524,072755,072912,073411,073506,073600,073728,073844,073938,074148,074253,074431,074537,074631,074652,074831,075135,075315,075442,075611,075727,075821,075926,080020,080114,080125,080201,080244,080403,080435
8,MW5936-0,072302,072345,072629,072807,073123,073433,073633,073749,074011,074221,074348,074903,075008,075103,075221,075315,075421,075705,075810,075926,080020,080042,080125,080317,080636,080839,081122,081253,081421,081515,081621,081727,081821,081854,082000,082021,082149,082245
9,MW5943-0,072334,072807,073006,073233,073506,073833,074032,074137,074304,074609,074736,075315,075421,075538,075705,075748,075843,080114,080212,080339,080424,080457,080614,080720,081006,081231,081421,081526,081621,081715,081821,081905,082000,082021,082116,082127,082245,082339
10,MX1197-0,072839,073222,073517,073644,073844,074232,074431,074526,074703,075030,075159,075716,075759,075915,080053,080201,080306,080541,080636,080806,080944,081028,081101,081220,081559,081810,082010,082116,082211,082256,082350,082424,082520,082531,082625,082647,082803,082859
11,MW5964-0,073549,073633,073938,074137,074359,074641,074809,074936,075125,075431,075549,080020,080114,080212,080339,080446,080530,080817,080901,081017,081209,081242,081315,081432,081737,081905,082127,082234,082317,082402,082447,082520,082603,082625,082709,082730,082837,082921
12,MW5966-0,073927,074348,074641,074852,075125,075337,075549,075654,075843,080136,080212,080720,080817,080933,081101,081220,081315,081515,081621,081759,081949,082032,082116,082245,082625,082826,083026,083142,083301,083344,083501,083545,083628,083649,083744,083816,083943,084038
13,MX1067-0,,074914,075135,075337,075549,075937,080147,080317,080530,080901,081028,081610,081715,081843,082032,082138,082245,082520,082614,082752,082942,083026,083217,083333,083744,083943,084143,084333,084500,084545,084702,084745,084840,084914,084935,085008,085125,085209
14,MX1084-0,075549,075716,075937,080136,080328,080709,080944,081050,081242,081526,081654,082211,082307,082413,082541,082658,082815,083047,083155,083301,083355,083439,083501,083617,083932,084111,084311,084405,084523,084618,084724,084808,084840,084935,084957,085041,085146,085231
15,MX1135-0,080244,080457,080806,080933,081133,081504,081727,081843,082043,082339,082458,083004,083109,083206,083322,083439,083534,083733,083827,083954,084143,084217,084249,084405,084745,084914,085030,085136,085337,085409,085453,085548,085559,085632,085726,085809,085947,090030
16,MX1509-0,,081559,081759,081949,082211,082520,082730,082837,083037,083344,083534,084143,084311,084405,084618,084735,084851,085158,085304,085420,085548,085632,085715,085853,090230,090349,090621,090705,090821,090915,091009,091053,091136,,,091402,091507,091551
17,MZ3556-0,082116,082328,082603,082826,083026,083312,083556,083744,083954,084206,084344,084840,084935,085052,085220,085315,085420,085653,085759,085925,090030,090114,090219,090325,090716,090959,091213,091318,091435,091456,091551,091646,091708,091730,091824,091846,091940,092035
18,MZ3734-1,082848,083131,083417,083639,083911,084333,084607,084808,085030,085253,085409,085903,090020,090136,090304,090421,090516,090727,090832,090937,091136,091224,091245,091424,091730,091951,092140,092246,092351,092436,092541,092635,092719,092805,092827,092911,093038,093133
19,MZ3740-1,083921,084217,084629,084851,085209,085526,085759,085936,090230,090454,090610,091125,091235,091340,091529,091657,091813,092024,092118,092235,092351,092436,092519,092646,093005,093133,093413,093508,093626,093659,093815,093859,093932,094005,094051,094123,094251,094357
20,MZ3825-1,084724,085008,085231,085526,085820,090157,090421,090610,090853,091125,091245,091802,091918,092024,092140,092246,092403,092613,092708,092859,092954,093038,093122,093234,093530,093648,094005,094051,094207,094302,094441,094514,094536,094557,094652,094714,094819,094914
21,MZ3987-1,085420,091413,091708,091951,092403,092816,093027,093200,093413,093754,093932,094503,094620,094736,095030,095145,095241,095608,095724,095850,100007,100050,100229,100356,100746,100957,101146,101303,101418,101502,101617,101723,101806,101828,101911,101954,102121,102206
22,MZ3956-0,085610,085809,085958,090230,090516,090748,090959,091103,091402,091730,091846,092340,092446,092613,092816,092911,093016,093340,093435,093615,093743,093827,094005,094123,094441,094547,094736,094841,094957,095030,095156,095230,095303,095325,095419,095441,095557,095640
23,MZ3978-1,,090610,090810,091020,091340,091624,091824,092013,092213,092530,092657,093223,093329,093446,093615,093732,093827,094102,094207,094324,094514,094557,094725,094903,095230,095408,095640,095745,095839,095912,100018,100101,100134,100157,100240,100335,100502,100608
24,MW5425-1,092035,092235,092541,092753,093100,093424,093710,093849,094051,094357,094536,095030,095135,095230,095419,095546,095651,095912,100007,100145,100229,100313,100408,100513,100852,101019,101303,101346,101451,101534,101628,101723,101806,101828,101911,102016,102121,102206
25,MZ4228-1,092816,093016,093245,093551,093921,094419,094714,094830,095145,095629,095807,100313,100430,100557,100757,100914,101019,101252,101346,101502,101701,101733,101911,102048,102406,102617,102912,103018,103123,103207,103323,103429,103450,103512,103607,103640,103746,103840
26,MX1213-1,093659,093838,094157,094452,094557,095019,095303,095430,095745,100040,100208,100735,100841,101008,101230,101324,101418,101607,101712,101828,102037,102121,102143,102301,102555,102733,103039,103134,103251,103334,103439,103512,103534,103618,103651,103724,103829,103934
27,MW5898-0,,094852,095145,095441,095829,100229,100451,100630,100830,101136,101230,101744,101900,102027,102217,102344,102501,102755,102850,102955,103145,103229,103407,103534,103840,103956,104146,104252,104408,104441,104557,104640,104714,104736,104809,104830,104936,104957
28,MW5943-1,095618,095945,100145,100440,100713,101019,101252,101502,101733,101954,102059,102628,102722,102922,103112,103229,103313,103618,103724,103818,103923,103956,104135,104252,104629,104830,105041,105146,105315,105348,105537,105643,105738,105800,105855,105917,110033,110116
29,MX1197-1,,100808,101052,101303,101744,102059,102301,102428,102828,103207,103450,104029,104124,104303,104503,104629,104725,104946,105102,105304,105420,105504,105633,105738,110105,110234,110458,110626,110731,110818,110935,111041,111102,111135,,,111336,111408
30,MW5966-1,101628,101828,102037,102301,102639,103039,103356,103555,103829,104357,104535,105124,105220,105410,105559,105705,105800,110022,110138,110307,110414,110447,110615,110731,111102,111230,111441,111525,111630,111713,111807,111851,111924,111946,112019,112041,112212,112244
31,MW5936-1,102344,102922,103240,103555,104124,104503,104736,104925,105253,105855,110212,110829,110957,111124,111325,111441,111652,111946,112113,112244,112411,112455,112624,112740,113118,113308,113446,113551,113646,113730,113835,113907,113940,114003,114048,114121,114249,114343
32,MX1084-1,103618,103724,103934,104220,104619,104936,105231,105453,105800,110116,110403,110935,111041,111219,111430,111619,111702,111946,112124,112244,112411,112455,112530,112646,113034,113151,113340,113434,113551,113624,113741,113835,113845,113907,114003,114026,114205,114249
33,MW5964-1,104546,104747,105135,105431,105705,110105,110436,110721,111019,111314,111430,111957,112103,112212,112349,112517,112635,112824,112940,113056,113202,113257,113351,113518,113907,114037,114300,114405,114520,114626,114731,114814,114836,114857,114941,115002,115107,115150
34,MX1509-1,105716,105844,110307,110530,110946,111336,111829,112306,112517,112929,113107,113708,113845,114048,114249,114405,114520,114803,114908,115107,115214,115257,115435,115613,115951,120154,120332,120459,120626,120647,120814,120847,120931,,,,121229,121313
