,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5936-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070149,070414,070531,070625,071120
1,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070330,070604,070709,070825,070931,071131,071226,071447,071541,071731,071942
2,MX1067-0,,,,,,,,,,,,,,,,,,070105,070139,070341,070436,070531,070647,070803,070909,070942,071415,071636,071731,071942,072059,072215,072321,072459,072616,072804,073119
3,MX1084-0,,,,,,,,,,,,,,070105,070403,070509,070615,070636,070803,071004,071047,071131,071237,071404,071519,071614,072037,072248,072343,072521,072637,072858,073003,073203,073341,073458,073857
4,MZ3556-0,070235,070330,070458,070542,070553,070625,070647,070742,070825,070942,071047,071142,071320,071530,071804,071826,072037,072110,072226,072459,072532,072616,072731,072825,072931,072952,073413,073708,073803,074046,074141,074403,074602,074802,074919,075107,075447
5,MZ3734-0,071004,071109,071237,071310,071331,071425,071447,071530,071552,071709,071815,071859,,072226,072510,072554,072804,072836,073025,073308,073341,073413,073542,073658,073814,073857,074340,074729,074835,075128,075236,075352,075520,075752,075930,080024,080458
6,MZ3740-0,072015,072121,072259,072321,072343,072416,072438,072521,072554,072720,072825,073003,073236,073413,073730,073824,074057,074141,074340,074635,074707,074813,074940,075045,075236,075258,075731,080003,080151,080530,080659,080912,081133,081421,081537,081738,082138
7,MZ3956-0,072847,074035,074214,074308,074330,074403,074435,074519,074540,074718,074835,075034,075150,075319,075636,075825,080057,080151,080308,080541,080625,080721,080828,081028,081122,081209,081654,082043,082138,082340,082520,082719,082910,083228,083355,083501,084009
8,MZ3825-0,073025,073130,073236,073308,073330,073437,073458,073531,073603,073719,073814,073919,074141,074235,074624,074824,074919,074940,075203,075458,075531,075625,075803,075930,080057,080141,080603,080817,080955,081421,081548,081716,082011,082223,082403,082542,082921
9,MZ3987-0,074257,075658,075814,075836,075858,075930,075952,080035,080108,080214,080308,080403,080637,080828,081101,081220,081453,081548,081749,081949,082032,082105,082211,082403,082458,082542,083026,083301,083450,083714,083903,084125,084335,084546,084735,084831,085337
10,MZ3978-0,,074908,075023,075107,075128,075225,075247,075330,075403,075531,075636,075731,075847,080003,080319,080425,080659,080731,080944,081209,081253,081337,081504,081621,081759,081821,082340,082647,082837,083239,083450,083725,083830,084136,084303,084357,084831
11,MW5425-0,080403,080425,080541,080637,080731,080806,080828,080933,081006,081101,081209,081337,081559,081705,082149,082245,082458,082520,082719,082932,083037,083132,083301,083450,083630,083736,084158,084525,084714,085052,085231,085537,085831,090253,090400,090537,090738
12,MZ4228-0,080806,081050,081220,081304,081326,081359,081421,081504,081537,081705,081810,081938,082245,082414,082657,082826,082921,083015,083206,083439,083523,083630,083757,083936,084103,084146,084608,084925,085125,085515,085642,085947,090304,090705,090811,090938,091529
13,MX1213-0,081726,081759,081927,082000,082011,082116,082138,082211,082307,082414,082458,082614,082803,082932,083217,083417,083652,083725,083830,084041,084136,084241,084408,084514,084630,084714,085135,085348,085526,090158,090304,090537,090916,091138,091247,091319,091835
14,MW5936-1,082256,083121,083250,083334,083355,083450,083512,083545,083641,083746,083830,083925,084125,084303,084641,084820,084925,084958,085125,085359,085453,085526,085653,085821,085925,085958,090443,090822,091011,091540,091719,092002,092224,092635,092751,092940,093457
15,MW5898-0,082414,082520,082625,082657,082719,082741,082815,082848,082921,083026,083121,083228,083501,083703,083947,084219,084452,084546,084809,085030,085135,085231,085359,085526,085726,085821,090253,090610,090749,091319,091446,091551,091802,092119,092235,092446,092846
16,MW5112-0,,,,,,,,,,,,,,,083037,083217,083301,083334,083512,083757,083852,083947,084052,084219,084408,084441,084914,085146,085326,085737,090031,090338,090516,090727,090843,090949,091540
17,MW5943-0,083830,083936,084114,084136,084208,084252,084324,084357,084430,084535,084652,084757,084914,085030,085326,085420,085526,085610,085748,090031,090125,090158,090400,090527,090716,090800,091236,091624,091729,092024,092235,092414,092624,092929,093118,093214,093754
18,MX1197-0,084514,084535,084714,084735,084809,084831,084853,084925,084958,085103,085158,085253,085504,085548,085904,090042,090304,090349,090548,090749,090854,090949,091127,091236,091341,091446,091857,092235,092340,092919,093046,093403,093508,093911,094029,094134,094703
19,MW5964-1,085253,085326,085431,085504,085515,085548,085621,085653,085726,085842,085925,090020,090242,090443,090716,090822,091054,091148,091341,091602,091657,091751,091857,092035,092202,092257,092740,093046,093236,093816,093922,094018,094207,094703,094758,094924,095503
20,MW5966-0,085915,090114,090304,090349,090410,090443,090516,090559,090621,090800,090843,090949,091203,091309,091719,091824,092057,092151,092329,092624,092729,092814,092940,093046,093225,093308,093754,094112,094302,094935,095145,095431,095642,100019,100124,100336,100947
21,MX1067-1,,090643,090833,090905,090916,091000,091033,091105,091148,091309,091413,091519,091729,091835,092119,092235,092508,092602,092824,093046,093150,093247,093414,093541,093659,093732,094207,094525,094714,095409,095525,095642,095903,100253,100441,100546,101231
22,MX1084-1,,091446,091613,091646,091657,091751,091813,091857,091929,092024,092119,092213,092414,092624,092940,093035,093308,093414,093615,093827,093900,093955,094123,094251,094452,094558,095008,095325,095431,095852,100041,100347,100535,100925,101030,101303,101936
23,MX1135-0,,092057,092213,092235,092257,092351,092414,092519,092540,092646,092803,092940,093013,093247,093721,093816,094051,094145,094419,094725,094747,094852,095018,095135,095253,095325,095736,095957,100135,100535,,,101336,101758,101936,102219,102745
24,MX1509-0,,092824,092929,093002,093035,093107,093140,093214,093247,093424,093530,093626,093827,094040,094357,094536,094819,094913,095051,095242,095358,095503,095631,095830,100041,100135,100641,101008,101209,101653,101830,102146,102429,102850,103007,103207,103840
25,MZ3556-1,093710,093754,093911,093944,094005,094051,094123,094156,094218,094357,094503,094641,094924,095113,095441,095525,095736,095852,100030,100336,100452,100608,100819,100936,101052,101114,101535,101830,102019,102346,102502,102651,102901,103302,103407,103651,104113
26,MZ3734-1,094251,094525,094703,094736,094830,094946,095018,095113,095156,095409,095452,095558,095914,100041,100357,100608,100841,100936,101136,101441,101546,101704,101852,102030,102208,102230,102702,103051,103251,103545,103735,103913,104157,104608,104725,104852,142249
27,MZ3740-1,095113,095303,095441,095514,095525,095609,095631,095714,095747,095935,100041,100135,100336,100452,100852,101008,101231,101314,101503,101809,101903,101957,102146,102324,102440,102535,103007,103251,103502,103956,104124,104503,104809,105041,105220,105337,105938
28,MZ3825-1,095347,100019,100124,100157,100208,100325,100336,100419,100503,100619,100713,100757,100958,101125,101452,101535,101758,101852,102114,102408,102451,102618,102817,102945,103051,103207,103618,103902,104051,104630,104820,105052,105231,105504,105622,105822,110519
29,MZ3956-1,101008,101114,101253,101336,101358,101452,101535,101620,101653,101830,101936,102052,102252,102513,102839,103029,103302,103418,103713,104007,104124,104230,104441,104619,104736,104831,105242,105537,105833,110541,110721,110924,111208,111746,111902,112212,112940
30,MZ3978-1,102030,102124,102252,102324,102346,102440,102535,102607,102651,102839,102934,103040,103345,103451,103808,103956,104220,104336,104546,105009,105052,105147,105348,105537,105705,105800,110245,110552,110807,111357,111513,111724,112030,112306,112541,112719,113446
31,MZ3987-1,102230,103029,103156,103251,103313,103345,103407,103451,103534,103702,103746,103851,104209,104336,104652,104736,104958,105103,105348,105705,105800,105855,110033,110212,110339,110350,110840,111219,111357,111829,111957,112223,112552,112929,113045,113151,113834
32,MW5425-1,103545,103746,103913,104007,104029,104102,104135,104209,104241,104430,104535,104703,104925,105103,105337,105442,105705,105811,105949,110223,110256,110403,110530,110659,110924,111040,111502,111819,112103,112444,112752,113129,113340,113740,113907,114109,114552
33,MZ4228-1,103902,104747,104936,105009,105030,105147,105209,105242,105348,105537,105705,105811,110116,110234,110541,110755,111029,111219,111335,111746,111913,111946,112212,112444,112625,112708,113151,113657,114003,114403,114541,114835,115045,115413,115540,115801,120310
34,MX1213-1,105727,105749,105906,105938,110011,110116,110138,110223,110256,110458,110615,110755,110946,111124,111441,111702,112135,112244,112455,112835,113013,113151,113402,113540,113719,113823,114248,114519,114718,115023,115257,115529,115729,120131,120310,120521,121025
35,MW5898-1,110710,110732,110851,110924,110946,111040,111051,111146,111230,111335,111430,111546,111807,112030,112328,112444,112708,112813,113024,113340,113456,113613,113813,114003,114215,114258,114718,115117,115319,115845,120003,120343,120604,121014,121156,121451,122110
36,MW5943-1,111702,111735,111840,111935,111957,112030,112103,112135,112212,112350,112444,112552,112752,112919,113318,113413,113624,113751,114015,114248,114436,114541,114751,114918,115128,115225,115707,115939,120142,120553,120720,120952,121251,121639,121755,121954,122531
37,MX1197-1,112541,112603,112719,112813,112857,112919,113002,113045,113118,113318,113435,113540,113834,114036,114403,114519,115117,115236,115424,115801,115928,120058,120332,120521,120742,120858,121323,121618,121900,122553,122731,122953,123132,123535,123642,123852,124325
38,MW5966-1,113318,113529,113719,113813,113856,114003,114026,114058,114131,114342,114508,114602,114813,115001,115341,115435,115656,115801,115950,120321,120521,120626,120825,121003,121218,121251,121734,122227,122520,123153,123313,123609,123758,124147,124314,124608,125252
