,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,070105,070201,070519,070646,070835
1,AA7749-0,,,,,,,,,,,,070105,,070257,070319,070751,070918,,071413,,071813,,072306,072454
2,AA7931-0,,,,,,070105,070149,070319,070541,070657,070814,070907,071045,071150,071213,071625,071752,072057,072349,072538,072737,073211,073316,073455
3,MX4338-0,,,,,070105,070128,070413,070519,070603,070708,070824,070846,071034,071118,071202,071603,071708,072013,072400,072549,072748,073158,073327,073516
4,MX4021-0,070413,070814,070929,071045,071319,071424,071708,071813,072046,072140,072256,072349,072516,072610,072704,073113,073255,073633,073916,074104,074315,074608,074725,074957
5,MX4383-0,070624,071351,071507,071646,071918,072024,072400,072538,072643,072759,072914,073008,073158,073244,073316,073738,073905,074243,074504,074830,075315,075737,075904,080020
6,AA7699-0,072538,072704,072820,072925,073255,073411,073727,073843,074104,074221,074337,074431,074652,074809,074852,075315,075431,075737,080212,,,,,
7,MX4365-0,072842,072936,073041,073135,073444,073538,073832,074020,074125,074243,074359,074453,074558,074747,074830,075253,075420,075715,080020,080400,080715,081210,081326,081504
8,MS1935-0,072914,073400,073516,073633,073916,074053,074359,074630,074903,074957,075124,075221,075420,075516,075549,080009,080136,080349,080737,080903,081243,081621,081759,082010
9,MX3783-0,074714,074809,074925,075040,075210,075442,075737,075842,080103,080233,080339,080444,080642,080758,080852,081315,081454,081759,082116,082255,082516,082832,083009,083252
10,AA7539-0,074725,075145,075232,075326,075549,075715,080009,080223,080328,080411,080505,080548,080747,080852,080946,081348,081515,081854,082116,082306,082705,082904,083020,083313
11,MX4598-1,081337,081421,081526,081621,081843,082032,082255,082422,082516,082621,082737,082904,083031,083146,083219,083641,083820,084323,084735,084851,085304,085747,085925,090052
12,AA7749-1,082010,082105,082200,,082600,082926,083114,083230,083502,083556,083725,083820,084008,084157,084301,084745,084840,,,085547,085903,085958,090505,090716
13,MX4614-0,082433,082516,082610,082654,082759,082926,083219,083418,083512,083641,083736,083852,084040,084229,084301,084713,084851,085146,085420,085558,085947,090422,090600,090749
14,AA7931-1,083418,083556,083725,083830,084019,084301,084556,084640,084914,085030,085135,085220,085409,085536,085620,090031,090158,090516,090906,091105,091456,092013,092202,092425
15,MX4338-1,084040,084145,084240,084406,084523,084651,084935,085030,085253,085431,085525,085620,085758,085841,085936,090349,090505,090727,091054,091256,091657,092212,092328,092530
16,AA6760-0,084840,084924,085030,085157,085442,085514,085820,090031,090253,090411,090505,090611,090811,090906,091000,091413,091551,,092234,092436,092730,093144,093256,093529
17,MX4021-1,085146,085514,085631,085736,085958,090209,090516,090633,090855,091032,091137,091256,091446,091624,091719,092212,092403,092636,093016,093200,093518,094246,094436,094708
18,AA7708-0,090349,090549,090643,090811,090949,091000,091635,091824,091929,092045,092151,092234,092458,092552,092647,093122,093256,093637,094120,094319,094730,095226,095426,095603
19,MX4383-1,090527,091010,091126,091256,091446,091646,091951,092223,092317,092425,092530,092625,092837,092922,093016,093445,093615,093848,094319,094520,095013,095646,095824,095940
20,MX4365-1,091802,091856,092013,092202,092414,092625,092922,093027,093133,093245,093351,093445,093626,093815,093910,094319,094509,094846,095310,095458,095907,100519,100636,100846
21,MS1935-1,092447,092636,092753,092911,093100,093144,093637,093815,094047,094203,094340,094447,094614,094730,094752,095226,095404,095708,100046,100245,100614,101352,101529,101718
22,AA7393-0,092859,093223,093307,093424,093637,093804,094120,094203,094425,094603,094657,094835,095024,095150,095248,095719,095846,100118,100446,100636,101035,101646,101741,101951
23,MX3783-1,093413,093507,093603,093659,093837,094037,094351,094541,094803,094940,095045,095150,095321,095519,095603,100013,100151,100519,100836,101024,101446,102228,102355,102806
24,AA7539-1,094257,094509,094603,094741,095045,095237,095541,095657,095752,095929,100035,100140,100350,100446,100540,100951,101118,101424,101624,101940,102544,103428,103533,103816
25,MX4598-2,100035,100234,100318,100403,100602,100731,101035,101150,101413,101457,101602,101646,101824,101940,102036,102501,102638,103017,103334,103606,104323,105026,105153,105342
26,AA7749-2,101214,101308,101424,101624,102014,,102406,102501,102711,102850,102944,103101,,103512,103533,104004,104131,104450,104900,,105658,110120,110321,134113
