,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070222,070244
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070126,070222,070328,070402,070508,070603,070636,070647,070741,070803,070919,071014
2,MZ3825-0,,,,,,,,,,,,,,,,,070102,070137,070233,070328,070435,070457,070541,070647,070930,071109,071244,071340,071445,071518,071613,071645,071707,071729,071801,071823,071928,072014
3,MZ3978-0,,,,,,,,,,,,070102,070158,070255,070350,070446,070530,070814,070909,071037,071204,071244,071329,071445,071801,072003,072216,072322,072406,072442,072553,072625,072647,072709,072753,072814,072952,073035
4,MZ4228-0,,,,,,,,,070102,070317,070424,070930,071014,071109,071231,071340,071434,071718,071812,071928,072014,072057,072151,072300,072636,072742,072919,073024,073119,073203,073310,073343,073426,073448,073542,073615,073742,073825
5,MW3496-0,,,,,070102,070306,070402,070508,070636,070858,071026,071539,071634,071740,071906,072003,072108,072344,072442,072604,072720,072753,072825,072952,073321,073448,073709,073753,073858,073941,074058,074153,074216,074238,074333,074416,074522,074554
6,MZ4072-0,,070102,070255,070402,070530,070847,070930,071037,071218,071518,071645,072151,072250,072406,072531,072625,072720,072930,073014,073140,073259,073343,073437,073553,073836,073941,074131,074333,074438,074532,074616,074659,074743,074805,074850,074911,075017,075038
7,MX1105-0,070552,071340,071518,071645,071906,072300,072355,072442,072720,072941,073108,073604,073647,073753,073930,074036,074142,074405,074522,074638,074754,074839,074901,075017,075355,075516,075715,075811,075916,080011,080116,080212,080307,080402,080413,080446,080618,080736
8,MZ3740-0,070719,070909,071131,071307,071413,071645,071750,071845,072003,072151,072311,072814,072908,073014,073140,073238,073310,073604,073658,073814,073952,074036,074120,074228,074532,074721,074850,074955,075111,075143,075249,075322,075406,075428,075516,075548,075653,075750
9,MW5936-0,070825,072814,073035,073215,073321,073553,073742,073847,074025,074228,074343,074911,075006,075100,075205,075311,075406,075610,075704,075822,075938,080022,080044,080149,080510,080703,080823,080933,081038,081111,081219,081252,081324,081346,081440,081451,081607,081651
10,MX1197-0,072003,072151,072406,072625,072804,073238,073354,073520,073637,073836,073941,074449,074543,074638,074816,074901,074955,075154,075300,075406,075537,075621,075704,075800,080054,080318,080523,080629,080747,080823,080933,081016,081111,081132,081230,081302,081418,081502
11,MW5898-0,072333,073238,073405,073553,073647,073908,074003,074058,074238,074427,074554,075111,075154,075300,075406,075516,075548,075822,075927,080044,080138,080212,080256,080402,080651,080823,081016,081132,081241,081324,081418,081451,081534,081556,081618,081651,081756,081842
