,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7121-0,,,,,,,,,,,,,070102,070146,070255,070411,070547,070809
1,AA7536-0,,,,,,,,070102,070135,,070925,,,072307,072425,072521,072626,072954
2,AA7522-0,070102,070146,070421,070526,070631,070703,070746,070842,070925,071443,071621,072721,072922,073027,073132,073216,073312,073544
3,AA7322-0,070757,071103,071400,071432,071548,071621,071715,071800,071844,072307,072532,073606,073816,073921,074050,074134,074303,074630
4,AA7706-0,071224,072318,072543,072732,072849,072922,073005,073110,073143,073555,073816,074830,075040,075156,075252,075335,075357,075656
5,AA7492-0,073204,,073700,073848,074005,074050,074252,074347,074431,074913,075051,080127,080435,080618,080713,080808,080925,081157
6,AA6952-0,074101,074514,074735,074830,074956,075029,075123,075252,075335,075855,080212,081421,,,081951,082116,,082516
7,AA7488-0,075455,075624,075917,080033,080138,080212,080339,080435,080511,080936,081232,082337,082610,082727,082833,082928,083011,083336
8,AA7149-0,080307,080546,080841,081041,081157,081243,081410,081505,081550,082054,082232,083503,083756,084005,084110,084154,084301,084605
9,AA7101-0,081443,081603,081908,082027,082137,082221,082253,082348,082432,082917,083044,084204,084417,084554,084710,084753,084953,085415
10,AA7121-1,082359,082559,082949,083230,083408,,083640,083745,083828,084406,084659,085731,090003,090225,090331,090552,090730,091023
11,AA7195-0,083314,,083900,084027,084132,084204,084334,084428,084522,,085353,,,,090814,090919,091034,091518
12,AA7248-0,084239,,084910,085036,085141,085215,085353,085448,085520,,090247,091202,091457,091529,091742,091858,092003,092301
13,AA7536-1,085415,085753,085930,090036,090141,090225,090425,090530,090614,,091435,092428,092713,092934,093039,093144,093241,093629
14,AA7522-1,090214,090614,090919,091023,091139,091225,091258,091352,091435,091930,092109,093314,093502,093640,093744,093849,093943,094322
15,AA7706-1,090247,092724,093029,093230,093357,093429,093629,093723,093827,094300,094522,095531,095931,100216,100323,100439,100544,101039
16,AA7322-1,,091646,092025,092227,092355,092428,092501,092555,092628,093219,093419,094500,094721,094920,095025,095119,095225,095626
17,AA7492-1,093252,093849,094027,094204,094300,094406,094605,094721,094804,095236,095414,100450,100711,100913,,101112,101242,101526
18,AA6952-1,094311,094659,095014,095152,095319,095403,095542,095658,095742,,100533,101537,101800,102031,102137,102221,,102842
19,AA7488-1,,100312,100627,100807,100913,101007,101144,101231,101304,101811,102042,103408,103629,103900,104016,104132,104301,104659
20,AA7149-1,101208,,101727,101916,102042,102126,102253,102359,102443,103008,103303,104311,104522,104732,104847,105004,105109,105513
21,AA7101-1,,102758,103052,103252,103418,103502,103556,103701,103806,,104743,110006,110344,110554,110710,110805,110921,111352
22,AA7121-2,103220,103545,103933,104143,104311,104344,104511,104649,104753,105440,105651,110921,111141,111331,111447,111614,111719,112250
23,AA7195-1,104753,,105429,105640,,105850,105944,110038,110133,,110931,112005,,112512,112618,112734,112900,113300
24,AA7536-2,110406,110648,110816,110953,111131,111203,111352,111508,111552,112215,112418,113521,113742,113942,114036,114203,114341,114846
25,AA7522-2,111614,111753,112059,112312,112440,112512,112650,112755,112839,113321,113448,114634,114835,114951,115056,115139,115309,115614
26,AA7322-2,112850,113143,113543,113742,113909,114015,114120,114203,114247,114813,115056,120201,120507,120646,120825,120930,121108,121518
