,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
14,MW3496-0,,081614,081741,081835,081846,081919,081941,082024,082046,082206,082325,082431,082558,082747,083051,083230,083503,083547,083727,084024,084130,084228,084334,084525,084641,084746,085146,085342,085521,085931,090047,090406,090700,091017,091121,091301,091649
15,MW5898-0,082536,082714,082819,082841,082903,082935,082946,083029,083051,083145,083303,083431,083727,083917,084250,084419,084525,084619,084746,085030,085103,085146,085248,085404,085521,085605,090015,090355,090500,090850,091006,091312,091428,091700,091816,091933,092301
16,MW5936-0,,083503,083642,083715,083749,083823,083845,083928,084024,084141,084250,084407,084619,084830,085135,085226,085459,085543,085648,085837,085942,090037,090153,090333,090438,090500,090933,091218,091355,091743,091900,092027,092301,092555,092713,092935,093318
17,MX1197-0,084108,084215,084323,084407,084430,084525,084546,084630,084735,084830,084925,085041,085237,085404,085710,085815,085931,090004,090131,090355,090500,090555,090700,090850,090955,091049,091522,091827,092017,092228,092344,092628,092818,093019,093146,093307,093822
18,MS1695-1,,,085248,085321,085353,085415,085437,085521,085605,085710,085815,,090058,090249,090616,090818,091100,091121,091334,091522,091554,091700,091827,092027,092144,092228,092702,093051,093157,093600,093716,093832,094021,094442,094547,094642,095305
19,MX1213-0,085815,090004,090142,090227,090249,090344,090406,090449,090522,090606,090722,090933,091038,091206,091522,091627,091900,091944,092100,092406,092500,092606,092735,092935,093102,093157,093622,093905,094053,094253,094420,094631,094840,095113,095221,095421,095820
20,MX1526-1,090627,090733,090911,090955,091017,091132,091206,091250,091312,091428,091522,091638,091900,091955,092301,092428,092702,092735,092924,093234,093329,093423,093549,093654,093811,093854,094326,094725,094903,095157,095359,095642,095914,100041,100146,100355,101007
21,MX1084-1,091638,091711,091839,091911,091944,092006,092038,092122,092154,092344,092439,092617,092757,093019,093256,093433,093705,093749,093916,094158,094315,094420,094620,094757,094935,095052,095536,095736,095935,100301,100501,100807,,,,101833,102359
22,MW5966-0,092606,092702,092902,092946,093019,093102,093135,093223,093256,093412,093539,093727,094010,094221,094620,094735,095008,095103,095316,095536,095642,095747,095946,100146,100323,100406,100924,101410,101610,102116,102254,102526,102906,103223,103411,103705,104234
23,MZ3559-1,093433,093633,093738,093800,093822,093916,093937,094021,094053,094158,094304,094409,094631,094735,095019,095135,095337,095410,095620,095809,095852,095935,100103,100228,100333,100406,100818,101220,101410,101905,102011,102116,102327,102801,102906,103104,103632
24,MZ3734-1,094326,094515,094652,094735,094808,094914,094935,095019,095041,095221,095316,095431,095631,095758,100124,100228,100501,100606,100733,100946,101051,101156,101326,101454,101643,101727,102233,102632,102822,103043,103306,103516,103654,103927,104116,104318,104519
25,MZ3956-1,095041,095211,095326,095348,095421,095442,095515,095558,095631,095758,095903,100041,100215,100312,100638,100807,101029,101124,101359,101643,101738,101833,102011,102222,102421,102515,102938,103245,103433,103749,103916,104307,104446,104824,104940,105056,105524
26,MZ3825-1,095747,100030,100135,100157,100239,100323,100344,100428,100511,100627,100722,100851,101124,101305,101610,101727,101949,102044,102211,102454,102526,102559,102728,102833,102949,103054,103538,103905,104054,104413,104540,104718,104750,105034,105150,105311,105557
27,MZ3556-1,101051,101208,101359,101432,101443,101548,101621,101705,101727,101855,101949,102138,102421,102559,102906,103032,103256,103339,103455,103739,103822,103916,104138,104307,104446,104540,105002,105322,105440,110124,110306,110528,110824,111108,111258,111446,112109
28,MZ3978-1,101822,102011,102116,102149,102211,102254,102316,102348,102421,102537,102642,102833,103000,103104,103411,103610,103832,103916,104116,104351,104435,104529,104718,104856,105023,105118,105535,105746,105946,110539,110655,110930,111035,111320,111425,111508,111953
29,MZ4228-1,102548,102833,102949,103021,103115,103148,103223,103317,103350,103516,103621,103739,103905,104011,104329,104529,104624,104718,104907,105227,105311,105429,105608,105746,,,110549,110952,111152,111403,111541,111931,112036,112413,112553,112709,113259
30,MZ4072-1,103621,103749,103854,103938,103959,104032,104054,104127,104159,104256,104413,104540,104718,104856,105227,105311,105513,105546,105713,110030,110124,110244,110400,110539,110706,110728,111152,111414,111603,112036,112152,112340,112424,112647,112825,112909,113626
31,MX1105-2,104340,105957,110146,110306,110339,110411,110506,,,110930,110941,111130,111341,111603,111858,112047,112329,112435,112604,112836,112931,113036,113226,113404,113553,113659,114131,114522,114827,115238,115405,115605,115838,120112,120231,120409,120936
32,MZ3740-1,104707,104951,105129,105227,105238,105356,105418,105513,105557,105746,105902,110030,110328,110433,110750,110941,111203,111308,111446,111753,111848,111942,112130,112224,112340,112424,112847,113047,113237,113531,113659,113942,114120,114344,114449,114659,115049
33,MW5898-1,110846,111108,111258,111352,111414,111446,111603,111647,111719,111848,112004,112130,112257,112446,112752,113014,113237,113332,113542,113815,113909,114026,114142,114311,114438,114533,114954,115322,115510,115900,120029,120219,120358,120609,120725,120830,181714
34,MX1197-1,112456,112529,112647,112720,112742,112836,112858,112931,113036,113310,113343,113509,113659,113909,114228,114333,114554,114648,114954,115300,115405,115500,115627,115743,115911,115954,120430,120758,120936,121209,121339,121611,121752,122034,122202,122308,122815
35,MX1213-1,113321,113459,113604,113637,113659,113731,113753,113837,113909,114037,114142,114311,114428,114648,114932,115049,115322,115427,115616,115954,120145,120303,120536,120703,120852,120936,121411,121813,122002,122552,122731,122826,123005,123216,123321,123521,123911
36,MX1084-2,114204,115227,115405,115427,115510,115554,115616,115700,115743,115900,120006,120134,120336,120503,120809,120936,121147,121234,121401,121705,121752,121846,122024,122224,122340,122414,122847,123248,123448,123954,124110,124237,124522,124827,124943,125154,125734
37,MW3496-1,,114311,114428,114533,114627,114721,114743,114816,114910,115038,115133,115249,115438,115605,115900,120006,120231,120336,120558,120830,120925,121019,121209,121401,121527,121611,122045,122224,122414,122804,122931,123216,123343,123639,123733,123921,124427
38,MW5966-1,115827,121350,121455,121516,121600,121632,121654,121728,121752,121940,122034,122152,122403,122530,122921,123005,123237,123332,123448,123711,123744,123828,124027,124204,124321,124416,124838,125121,125313,125557,125756,130039,130241,130419,130525,130653,131126
39,MS1695-2,120536,120653,120841,120936,120958,121104,121125,121234,121350,121549,121654,121835,122119,122246,122541,122804,123038,123132,123310,123733,123911,124027,124154,124321,124416,124449,124921,125121,125324,125745,125850,130100,130252,130419,130525,130703,131042
40,MX1526-2,122224,122246,122447,122552,122636,122731,122804,122837,122910,123143,123248,123405,123649,123817,124121,124259,124533,124628,124743,125038,125132,125240,125429,125557,125807,125901,130336,130547,130736,131855,132010,132307,132519,132922,133039,133301,133722
41,MZ3559-2,123510,123805,123943,124027,124048,124154,124216,124259,124332,124459,124605,,124921,125027,125346,125440,125640,125807,130017,130336,130430,130525,130714,130831,130959,131042,131506,131811,132010,132753,132922,133101,133228,133638,133743,133910,134440
42,MZ3734-2,124616,125110,125229,125251,125335,125440,125502,125546,125618,125756,125850,130122,130336,130452,130831,130926,131137,131255,131444,131844,131927,132032,132223,132413,132552,132636,133112,133439,133638,134004,134143,134323,134440,134923,135050,135145,135543
43,MZ3956-2,130206,130503,130631,130736,130831,130904,130936,131020,131104,131306,131401,131549,131739,131916,132234,132413,132636,132742,132922,133250,133345,133439,133617,133805,133921,134004,134501,134712,134923,135605,135720,135942,140142,140427,140605,140732,140921
44,MZ3825-2,131739,131949,132137,132234,132318,132350,132413,132508,132541,132731,132838,133028,133133,133301,133638,133733,134004,134059,134345,134734,134829,134912,135029,135206,135333,135406,135859,140131,140320,140754,140942,141142,141352,141635,141752,141930,142510
45,MZ3978-2,132826,133101,133239,133312,133406,133450,133522,133606,133638,133827,133932,134059,134356,134501,134851,135018,135239,135355,135615,135942,140058,140153,140342,140510,140732,140815,141309,141603,141752,142131,142248,142648,142816,143154,143311,143437,143753
46,MZ4228-2,134121,134418,134556,134628,134701,134745,134806,134901,134956,135145,135301,135427,135637,135804,140320,140510,140754,,,141508,141603,141646,141847,142047,142226,142259,142816,143048,143427,143932,144134,144429,144545,145051,145156,145315,145546
47,MZ4072-2,135449,135637,135753,135848,135942,140058,140120,140215,140248,140416,140510,140638,140815,140942,141236,141425,141657,141803,142025,142321,142437,142648,142837,143038,143215,143238,143709,144049,144240,144628,144806,145007,145145,145503,145557,145736,150252
48,MZ3740-2,140320,140616,140754,140837,140859,140953,141004,141047,141120,141236,141330,141436,141646,141708,142036,142153,142415,142510,142648,142911,143016,143110,143311,143437,143648,143753,144206,144502,144650,145113,145253,145420,145713,145956,150135,150346,150923
49,MX1105-3,141519,165338,165515,165548,165609,165631,165704,165747,165820,165925,170042,170147,170336,170610,170905,171021,171253,171420,171547,171925,172043,172139,172350,172528,172655,172739,173203,173646,173857,174544,174754,174955,175219,175451,175630,175819,180135
50,MW3496-2,143405,143448,143553,143626,143648,143742,143826,143910,143954,144144,144240,144356,144628,144744,145051,145156,145431,145525,145736,150114,150252,150346,150524,150701,150840,150934,151358,151820,152019,152451,152628,152817,153005,153356,153523,153755,154417
51,MS1695-3,144038,144217,144356,144429,144523,144556,144639,144722,144755,144934,145040,145242,145452,145608,145924,150114,150346,150452,150651,151053,151220,151336,151536,151809,151925,151957,152451,152850,153038,153544,153734,154040,154228,154438,154648,154837,155153
52,MX1213-2,145017,145253,145431,145514,145535,145608,145640,145747,145851,150030,150146,150324,150524,150640,150945,151220,151453,151621,151820,152040,152230,152335,152701,152850,153016,153111,153628,153912,154112,154511,154638,154837,155059,155403,155604,155721,160225
53,MX1526-3,150157,150219,150346,150441,150535,150556,150629,150712,150745,150923,151031,151220,151442,151558,151841,151957,152241,152346,152556,152850,153038,153216,153407,153555,153744,153839,154333,154533,154721,155247,155436,155637,155753,160152,160319,160436,160847
54,MZ3559-3,151420,151621,151758,151852,151914,152008,152040,152145,152241,152407,152512,152650,152911,153027,153345,153450,153723,153839,154029,154355,154511,154616,154816,154942,155131,155215,155626,160014,160203,160614,160815,161057,161203,161447,161752,162026,162447
55,MW5966-2,152512,152744,152922,153005,153038,153111,153132,153216,153301,153439,153544,153712,153944,154123,154449,154605,154826,154942,155142,155552,155648,155731,155920,160036,160214,160236,160731,161047,161236,161858,162026,162247,162353,162636,162752,162847,163309
56,MZ3734-3,153216,153650,153850,153944,154007,154050,154112,154217,154312,154500,154554,154721,154942,155204,155508,155710,155931,160119,160308,160720,160836,160952,161214,161352,161509,161552,162026,162331,162531,162953,163131,163320,163508,164027,164132,164345,164904
57,MZ3956-3,154145,154500,154638,154732,154816,154848,154921,155004,155037,155237,155352,155458,155637,155731,160036,160236,160519,160625,160909,161203,161308,161458,161647,161825,161942,162026,162447,162731,162931,163436,163603,163709,163753,164038,164144,164345,164915
58,MZ3825-3,154721,160047,160214,160319,160341,160414,160436,160519,160614,160731,160909,161025,161214,161330,161636,161742,162036,162142,162353,162657,162825,162931,163047,163215,163331,163414,163837,164217,164419,164926,165053,165316,165432,165747,165903,165958,170546
59,MX1084-3,155037,155342,155519,155616,155637,155710,155731,155815,155847,160119,160225,160403,160552,160658,161025,161214,161436,161552,161731,162058,162258,162414,162614,162731,162920,162953,163458,163804,164005,164323,164547,164725,164947,165327,165443,165620,170031
60,MZ3556-2,160625,160825,161003,161025,161047,161119,161141,161225,161330,161447,161541,161720,161920,162036,162342,162520,162742,162836,163014,163226,163342,163436,163636,163804,164027,164111,164536,164842,165232,165853,170053,170326,170525,171042,171210,171325,171903
61,MZ3978-3,161119,161614,161731,161803,161814,161909,161953,162026,162109,162226,162331,162458,162731,162825,163204,163425,163658,163804,163943,164239,164334,164430,164652,164853,165031,165126,165548,165914,170219,170821,170915,171126,171325,171725,171925,171959,172444
62,MZ4228-3,161953,162909,163025,163120,163131,163215,163237,163320,163353,163636,163731,163848,,,,,,,,,,,,,,,,,,,,,,,,,
63,MX1435-0,,162309,162436,162509,162531,162603,162625,162719,162752,162909,163025,163215,163403,163519,163859,164016,164250,164356,164558,164853,164947,165042,165232,165410,165559,165642,170103,170315,170514,171104,171220,171325,171547,171925,172043,172150,172633
64,MZ4072-3,163342,163530,163709,163742,163804,163859,163921,164005,164038,164155,164323,164514,164736,165009,165316,165504,165726,165842,170020,170358,170525,170632,170832,171042,171159,171304,171725,172010,172306,172941,173057,173340,173518,173846,174058,174215,174816
65,MZ3740-3,163447,164703,164842,164937,164958,165031,165053,165158,165232,165410,165515,165642,165903,165925,170326,170431,170704,170810,171031,171325,171452,171547,171737,171937,172105,172150,172611,173046,173224,173846,174036,174152,174320,174605,174721,174933,175407
66,MW5943-0,164005,164049,164206,164301,164323,164356,164419,164514,164547,164703,164758,164958,165126,165147,165559,165715,165925,170020,170208,170557,170653,170748,170937,171104,171220,171314,171747,171959,172212,172728,172835,173002,173308,173635,173752,173908,174533
67,MX1197-2,165936,170114,170231,170304,170336,170409,170431,170514,170610,170737,170832,170948,171137,171159,171620,171820,172105,172201,172422,172728,172857,172952,173140,173308,173446,173540,174003,174310,174511,175440,175608,175757,175913,180229,180356,180641,181147
68,MW3496-3,171053,171220,171336,171420,171431,171536,171558,171631,171714,171830,171937,172117,172350,172455,172750,173013,173129,173224,173446,173708,173814,173919,174130,174259,174438,174500,174922,175346,175545,180557,180713,180809,180936,181337,181453,181714,182242
69,MS1695-4,172244,172350,172517,172549,172644,172705,172739,172835,172941,173214,173319,173507,173646,173814,174152,174248,174511,174638,174827,175135,175302,175418,175630,175757,175946,180019,180513,180831,181020,181725,181915,182021,182126,182420,182525,182631,183409
70,MX1213-3,172339,173730,173919,173952,174003,174047,174108,174215,174248,174416,174511,,,,175451,175619,175903,180008,180218,180441,180630,180735,180947,181125,181326,181409,181853,182104,182253,183042,183158,183420,183536,183925,184041,184302,184556
71,MX1526-4,174522,174554,174743,174816,174838,174922,174955,175102,175135,175313,175418,175545,175735,175935,180218,180419,180703,180820,181114,181547,181725,181842,182126,182314,182525,182631,183126,183547,183852,184302,184513,184640,184946,185302,185440,185547,190009
72,MZ3559-4,175556,175757,175935,175957,180102,180218,180323,180419,180503,180630,180724,180904,181103,181220,181536,181631,181915,182021,182148,182503,182631,182736,183020,183158,183737,183831,184241,184607,184913,185346,185513,185653,185947,190241,190407,190617,191110
73,MW5966-3,180831,181103,181231,181337,181358,181431,181525,181631,181704,181820,181937,182115,182420,182547,182854,183020,183303,183420,183547,183925,184103,184230,184513,184701,184946,185113,185620,185853,190041,190523,190722,190911,191205,191555,191838,192111,192650
74,MZ3734-4,182032,182104,182242,182325,182347,182430,182452,182547,182620,182725,182820,182926,183115,183231,183503,183620,183903,184008,184241,184618,184745,184840,185051,185241,185429,185536,190009,190313,190650,191216,191334,191511,191700,191955,192111,192334,192755
75,MZ3956-4,182854,183031,183220,183242,183314,183347,183409,183441,183525,183642,183737,183903,184124,184313,184618,184829,185102,185219,185419,185726,185820,185925,190135,190335,190451,190523,191027,191323,191522,192229,192345,192513,192723,192849,193038,193205,193344
76,MZ3825-4,183631,185102,185230,185251,185313,185357,185419,185513,185547,185715,185820,185936,190146,190346,190639,190827,191110,191216,191355,191628,191744,191900,192049,192216,192356,192502,193016,193427,193616,193953,194143,194406,194638,194826,195015,195120,195615
77,MX1084-4,183841,184135,184335,184430,184524,184618,184650,184734,,185008,185135,185313,185547,185726,190030,190219,190502,190556,190817,191205,191312,191406,191617,191805,191944,192038,192534,192806,193006,193532,193721,193910,194121,194344,194500,194659,195109
78,MZ3556-3,185936,190135,190335,190440,190451,190523,190556,190639,190701,190849,190954,191132,191417,191617,191955,192216,192502,192628,192734,193205,193322,193417,193554,193743,193942,194048,194522,194848,195048,195458,195710,195954,200215,200510,200616,200743,201142
79,MZ3978-4,191027,191250,191417,191511,191533,191628,191700,191755,191828,191922,192028,192132,192334,192356,192650,192817,193100,193239,193417,193721,193826,193953,194215,194355,194511,194533,195015,195310,195552,200059,200215,200416,200532,200732,200921,200954,201541
80,MZ4072-4,191805,194121,194250,194334,194406,194500,194511,194554,194627,194743,194837,195004,195226,195259,195531,195626,195859,200015,200226,200438,200532,200637,200754,200932,201109,201142,201656,202000,202149,202453,202642,202902,203134,203323,203512,203556,203955
81,MZ3740-4,193027,195626,195804,195848,195910,195943,200015,200048,200121,200248,200353,200510,200710,200826,201131,201247,201541,201646,201845,202116,202211,202327,202453,202631,202757,202902,203312,203628,203839,204334,204441,204712,204851,205029,205156,205239,205511
82,MP6358-0,,,,,,,,,,,,,,,194121,194228,194500,194554,194815,195037,195131,195226,195415,195603,195815,195848,200320,200721,201026,201341,201519,201624,201751,202022,202116,202243,202526
83,MX1105-4,,201457,201613,201646,201707,201740,201801,,202011,202022,202127,202243,202515,202620,202841,202946,203217,203323,203501,203712,203756,203923,204049,204216,204407,204502,204945,205301,205449,205838,210005,210110,210259,210531,210637,210825,211130
84,MW3496-4,202935,203040,203145,203239,203250,203323,203355,203428,203501,203628,203734,203901,204122,204216,204513,204629,204902,205018,205228,205555,205700,205805,205954,210131,210342,210415,210836,211141,211435,211932,212059,212311,212523,212912,212955,213039,213333
85,MX1213-4,203944,210059,210226,210321,210342,210415,210437,210520,210553,210720,210814,210930,211130,211308,211647,211815,212048,212143,212429,212818,212934,213017,213155,213333,213511,213616,214036,214436,214624,214941,215108,215340,215540,215753,215909,220131,220547
86,MS1695-5,204524,204557,204712,204745,204807,204851,204913,204945,205029,205134,205228,,205555,205627,205921,210121,210405,210520,210647,210919,210952,211046,211203,211330,211530,211614,212132,212407,212617,213100,213216,213322,213511,213753,213931,214036,214414
87,MX1526-5,211119,211225,211352,211424,211435,211530,211540,211636,211709,211859,211954,212059,212333,212429,212744,212934,213206,213322,213543,213837,213931,214036,214203,214330,214457,214541,215024,215235,215435,220131,220335,220558,220830,221052,221147,221337,221830
88,MZ3559-5,212110,212237,212407,212440,212501,212545,212556,212639,212744,212851,212955,213111,213333,213427,213753,213858,214120,214236,214508,214803,214908,214952,215140,215329,215529,215635,220109,220430,220631,221547,221757,221956,222251,222555,222711,222816,223203
89,MZ3734-5,213532,213627,213742,213826,213837,213931,214004,214036,214120,214226,214320,214403,214541,214708,215013,215151,215424,215518,215804,220217,220324,220419,220620,220725,220852,220957,221442,221840,222018,223047,223214,223403,223541,223815,224015,224037,224625
90,MZ3956-5,214552,214741,214847,214919,214941,215013,215035,215108,215140,215246,215340,215551,215815,215909,220229,220313,220525,220558,220736,220947,221041,221125,221315,221504,221641,221736,222207,222439,222628,223614,223731,224004,224204,224425,224530,224625,224930
91,MZ3825-5,214719,220047,220229,220324,220346,220430,220452,220609,220703,220809,220925,221103,221315,221420,221725,221808,222029,222145,222345,222722,222849,222932,223109,223247,223458,223541,224131,224425,224614,225319,225446,225614,225719,225942,230121,230229,230639
92,MZ3978-5,221304,221536,221714,221746,221808,221840,221913,222007,222040,222156,222251,222428,222617,222711,223131,223258,223530,223636,223815,224037,224131,224215,224341,224458,224625,224741,225257,225635,225814,230429,230556,230817,230923,231050,231217,231323,231657
93,MW5943-1,,223203,223330,223414,223436,223519,223541,223636,223708,223804,223920,224058,224247,224341,224708,224803,225025,225152,225403,225657,225803,225858,230027,230154,230324,230407,230901,231229,231418,231918,232035,232246,,,,,
94,MP6358-1,,,,,,,,,,,,,,,223858,224015,224258,224330,224603,224835,224930,225003,225141,225308,225435,225530,225953,230229,230334,231007,231122,231229,231407,231643,231729,231845,232141
95,MX1105-5,224015,224058,224225,224258,224309,224341,224403,224447,224530,224614,224708,224846,225036,225130,225352,225519,225624,225719,225847,230132,230251,230334,230512,230639,230755,230850,231301,231630,231729,232246,232402,,,,,,
96,MW3496-5,225014,225225,225352,225424,225435,225508,225541,225614,225646,225814,225920,230038,230205,230313,230556,230629,230901,231007,231144,231512,231630,231740,231907,232046,232214,232319,,,,,,,,,,,
97,MS1695-6,230556,230618,230744,230817,230839,230901,230934,231007,231050,231155,231251,231429,231606,231802,232035,232130,232352,232446,,,,,,,,,,,,,,,,,,,
98,MX1213-5,231312,232046,232214,232235,232308,232341,232402,232457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
