,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
11,MS2259-1,,085033,085226,085500,085733,090038,090227,090501,,,,090945,091123,091501,091840,091946,092040,,,,092537,,092941,093130,093203,093449,093533,093629,093851,093935,094019,094136,094147,094220,094315,094559,094715,,095054,095159,095222,095350,095455,095943,100112,100315,100633,100749,100822,101044,101149,101230,101939,102141,102353,102521,102648,102805,103005,103110,103250,103333,103512,104018,104339,104710,104900,105112,105241,105441,105620,105809,110010,110402,110530,110753
12,MW3430-1,,091155,091334,091545,091840,092146,092304,092359,092610,092715,092857,093003,093108,093449,093851,094041,094125,094231,094337,094515,094610,094727,094811,095149,095222,095444,095603,095719,095921,100006,100101,100210,100232,100305,100410,100716,100916,101117,101219,101314,101359,101526,101632,102013,102236,102437,102816,102921,103038,103301,103406,103501,104102,104339,104553,104710,104828,104934,105112,105218,105357,105452,105631,110126,110435,110624,110805,110911,111100,111340,111445,111603,111753,112122,112229,112346
13,MW2856-1,,093511,093713,093924,094231,094432,094632,094738,095054,095127,095350,095506,095708,100017,100432,100611,100705,100800,100906,101106,101200,101359,101610,101800,101855,102035,102214,102247,102510,102543,102616,102805,102827,102859,103005,103250,103450,103608,103702,103819,103852,104040,104135,104520,104710,104900,105134,105252,105441,105547,105642,105714,110115,110402,110519,110657,110816,110921,111027,111143,111245,111351,111518,112016,112240,112408,112513,112630,112808,112935,113135,113252,113430,113652,113758,114116
14,MW3053-1,,095815,100006,100305,100611,100906,101106,101219,101548,101654,101906,102035,102141,102521,102910,103048,103121,103301,103344,103512,103556,103746,104008,104157,104234,104425,104531,104626,104743,104838,104934,105040,105112,105145,105252,105558,105820,110053,110159,110306,110339,110530,110635,,111005,111213,111614,111709,111848,112005,112049,112132,112535,112830,113051,113230,113408,113502,113630,113725,113841,113925,114054,114537,114833,115034,115236,115404,115531,115648,115804,115931,120058,120430,120557,120725
15,MW3528-1,101811,102202,102448,102648,102816,103110,103322,103439,103713,103757,103935,104029,104146,104531,104934,105123,105230,105335,105430,105547,105642,105914,110137,110402,110457,110646,110816,110911,111049,111122,111213,111307,111340,111412,111551,111848,111954,112229,112335,112441,112524,112724,112830,112946,113208,113346,113652,113758,113936,114159,114326,114410,114822,115128,115320,115447,115637,115753,115931,120025,120141,120239,120356,120904,121212,121413,121541,121720,121909,122058,122300,122450,122711,123040,123145,123317
16,MW2390-2,,104339,104531,104828,105123,105324,105514,105620,105830,105925,110042,110137,110328,110657,111049,111235,111256,111402,111507,111709,111753,111943,112143,112335,112430,112630,112746,112841,113041,113124,113208,113335,113419,113441,113557,113841,114021,114221,114420,114515,114548,114800,114939,115553,115826,115953,120301,120408,120536,120809,120926,120958,121351,121603,121742,121847,122004,122120,122333,122450,122649,122806,122933,123411,123657,123857,124003,124130,124321,124511,124606,124744,124912,125313,125452,125631
17,MS5097-2,,110508,110624,111005,111122,111507,111551,111731,112038,112132,112324,112430,112535,112841,113230,113357,113451,113608,113641,113841,113925,114116,114326,114526,114609,114812,114950,115023,115247,115353,115458,115553,115637,115709,115815,120109,120228,120430,120536,120641,120725,120853,121009,121149,121351,121508,121826,121942,122036,122142,122250,122322,122733,122956,123209,123306,123506,123635,123813,123908,124014,124130,124321,124828,125123,125335,125524,125726,125904,130020,130104,130316,130433,130655,130825,130952
18,MW2780-2,,112852,113146,113419,113714,113947,114210,114410,114738,114844,115011,115139,115342,115742,120130,120312,120408,120536,120641,120842,120937,121212,121435,121625,121709,121847,122004,122047,122300,122406,122439,122555,122628,122806,122956,123339,123539,123835,123930,124046,124119,124248,124354,124700,124828,125017,125251,125419,125557,125704,125853,125948,130444,130644,130847,130941,131130,131220,131409,131442,131631,131737,131936,132436,132742,132955,133133,133301,133451,133556,133745,133924,134114,134325,134514,134652
19,MS2259-2,,115011,115247,115436,115648,115953,120047,120345,,120652,120820,120937,121127,121508,121826,122036,122120,122250,122322,122511,122606,122806,123040,123244,123339,123517,123646,123730,123941,124119,124226,124310,124354,124449,124606,124912,125134,,125419,125546,125631,125842,125948,130210,,,130836,130952,131108,131337,131525,131558,,132339,132520,132636,132804,132911,133100,133144,133356,133451,133607,134103,134409,134703,134747,134915,135104,135304,135453,135631,135936,140242,140358,140609
20,MW3430-2,,121138,121435,121709,122025,122355,122501,122911,123328,123422,123624,123708,123824,124215,124606,124755,124839,124955,125112,125302,125346,125546,125809,130010,130042,130222,130327,130422,130601,130644,130728,130836,130909,130930,131119,131442,131642,131853,131947,132114,132221,132350,132447,132815,133027,133155,133502,133629,133713,133946,134041,134125,134609,134904,135042,135209,135326,135420,135547,135704,135831,135936,140114,140620,140937,141221,141432,141548,141750,141855,142003,142120,142237,142638,142900,143028
21,MW2856-2,,123306,123550,123802,123952,124259,124555,124955,125346,130233,130622,130750,130825,131152,131547,131726,131748,131853,131936,132125,132221,132436,132658,132911,132944,133123,133217,133301,133428,133502,133545,133713,133734,133756,133851,134136,134336,134525,134631,134725,134758,134958,135104,135431,135631,140042,140409,140504,140653,140927,141054,141138,141548,141823,142025,142131,142237,142354,142544,142649,142806,142900,143039,143545,143850,144157,144324,144431,144536,144736,144852,145104,145516,145931,150121,150228
22,MW3053-2,124933,125155,125441,125704,125926,130255,130717,131326,131642,131748,131947,132114,132306,132720,133123,133250,133345,133512,133618,133807,133851,134103,134347,134558,134652,134831,134958,135042,135242,135348,135442,135547,135558,135631,135758,140114,140325,140547,140715,140821,140905,141105,141159,141750,141939,142059,142416,142544,142733,143006,143144,143218,143629,144102,144241,144324,144503,144609,144736,144830,144958,145104,145315,145836,150121,150356,150502,150629,150818,151008,151104,151305,151453,151855,152013,152258
23,MW2390-3,,131536,131748,131947,132243,132509,132709,133111,133334,133440,133545,133640,133807,134136,134514,134652,134736,134842,134947,135136,135231,135431,135714,135903,135936,140209,140347,140453,140620,140715,140748,140832,140916,140937,141043,141432,141548,141728,141823,141917,141950,142131,142310,143144,143418,143618,144040,144146,144241,144503,144619,144652,145115,145337,145538,145645,145814,145941,150121,150239,150418,150523,150651,151126,151432,151715,151834,151950,152130,152320,152521,152638,152828,153240,153535,153820
24,MS5097-3,133428,133629,133745,133851,134019,134358,134609,135009,135337,135420,135525,135714,135914,140242,140631,140821,140916,141021,141054,141254,141326,141548,141801,142003,142037,142226,142511,142627,142817,142900,143017,143101,143144,143312,143501,143839,144007,144135,144252,144431,144503,144808,144914,145030,145220,145337,145645,145751,145920,150026,150132,150239,150735,150957,151221,151326,151621,151715,151917,152025,152119,152236,152426,152955,153346,153641,153820,153948,154159,154316,154454,154654,154929,155331,155531,155732
25,MW2780-3,135558,135925,,,140704,140937,141148,141454,141844,141939,142142,142321,142500,142900,143301,143440,143534,143702,143818,144007,144051,144303,144514,144725,144746,144914,145042,145125,145253,145348,145527,145707,145751,145920,150026,150334,150513,150724,150818,150935,151031,151221,151337,151632,151855,152058,152415,152532,152722,152944,153112,153156,153619,153853,154032,154210,154337,154443,154621,154716,154907,154950,155118,155553,155827,160006,160216,160345,160502,160640,160807,161040,161453,161925,162220,162348
26,MS2259-3,,142025,142332,142544,142838,143144,143301,143629,,144007,144157,144252,144420,144830,145220,145421,145505,145623,145729,145909,150015,150154,150440,150629,150651,150840,151008,151053,151254,151410,151526,151739,151812,151950,152119,152437,152616,,152912,153028,153112,153302,153408,153758,153959,154243,154454,154559,154737,155023,155128,155214,155616,155816,160017,160133,160301,160356,160523,160629,160756,160840,161019,161526,161853,162104,162220,162348,162515,162643,162908,,163250,163818,163946,164103
27,MW3430-3,,143901,144029,144314,144641,144958,145052,145253,145505,145612,145802,145941,150110,150440,150840,150946,151031,151221,151305,151515,151621,151855,152109,152309,152404,152554,152711,152755,152933,153006,153101,153229,153313,153346,153451,153820,153948,154232,154316,154421,154454,154705,154811,155107,155236,155426,155743,155838,155911,160144,160301,160345,160735,160946,161135,161242,161420,161620,161758,161842,162020,162104,162242,163003,163301,163556,163756,163902,164124,164231,164325,164453,164813,165406,165640,165853
28,MW2856-3,150429,150735,151031,151232,151548,152002,152119,152309,152638,152733,152933,153050,153134,153535,153948,154138,154254,154454,154559,154845,154939,155203,155448,155710,155743,155933,160038,160133,160323,160407,160451,160556,160651,160713,160829,161145,161326,161515,161642,161736,161820,161958,162126,162315,162548,162716,163014,163120,163250,163523,163639,163723,164253,164621,164803,164930,165058,165215,165355,165501,165618,165714,165831,170339,170636,170827,170955,171123,171250,171502,171629,171902,172136,172654,172814,173004
29,MW3053-3,152532,152912,153218,153502,153737,154221,154327,154454,154907,155001,155150,155236,155320,155743,160144,160345,160440,160545,160651,160913,161019,161442,161725,161936,162020,162220,162337,162431,162548,162654,162824,163014,163109,163239,163355,163650,163756,163957,164103,164157,164242,164409,164504,164610,164741,165014,165406,165501,165651,165758,165926,165959,170457,170731,170922,171028,171156,171250,171440,171545,171651,171735,171924,172410,172621,172750,172847,173026,173121,173312,173429,173608,174032,174614,174742,175124
30,MW5936-0,,,,154432,154716,155034,155128,155247,155448,155553,155721,155922,155944,160301,160702,160840,160924,161102,161145,161442,161537,161809,162053,162231,162304,162443,162559,162632,162739,162835,162908,163025,163131,163250,163439,163745,163924,164135,164219,164325,164358,164537,164632,165014,165131,165248,165607,165714,165842,165948,170044,170116,170603,170816,170944,171112,171207,171301,171451,171534,171640,171735,171902,172410,172716,172942,173121,173250,173502,173608,173819,173947,174243,174742,174933,175242
31,MW2390-4,154748,155258,155520,155827,160038,160451,160545,160702,161040,161145,161348,161431,161620,162042,162504,162643,162728,162846,162930,163142,163228,163439,163701,163924,163946,164135,164242,164347,164453,164537,164610,164729,164813,164930,165047,165406,165512,165714,165831,165926,170011,170200,170255,170625,170838,170911,171301,171418,171618,171902,172030,172114,172559,172847,173048,173218,173334,173418,173608,173714,173841,173936,174053,174614,174911,175135,175253,175359,175537,175821,180032,180210,180422,181014,181214,181426
32,MW3528-2,,160840,161040,161253,161631,161936,162147,162326,162548,162705,162824,162930,163058,163512,163913,164124,164219,164358,164504,164642,164741,165003,165248,165501,165556,165758,165937,170022,170127,170222,170317,170424,170530,170625,170742,171101,171250,171451,171607,171713,171746,172008,172114,172505,172654,172750,173121,173240,173418,173714,173903,173947,174520,174753,175006,175135,175242,175359,175548,175643,175810,175916,180054,180634,181035,181353,181531,181732,181859,182121,182312,182547,182820,183305,183516,183636
33,MS5097-4,,162431,162632,162824,163036,163406,163545,163723,163902,163946,164146,164304,164431,164751,165131,165321,165417,165618,165714,165904,165959,170255,170552,170753,170816,170955,171101,171134,171239,171312,171356,171556,171640,171819,171924,172158,172326,172621,172716,172836,172920,173132,173240,173619,173735,173819,174210,174316,174425,174720,174900,174955,175421,175810,180010,180116,180316,180433,180612,180718,180836,180930,181119,181625,181943,182121,182301,182408,182547,182748,182842,183032,183411,183942,184146,184337
34,MW5645-0,,163756,163946,164135,164420,164729,164919,165047,165311,165417,165523,165651,165831,170211,170614,170753,170838,170955,171101,171334,171407,171607,171819,172030,172114,172315,172537,172621,172728,172803,172858,172953,173036,173218,173345,173630,173808,174021,174115,174232,174316,174520,174636,174911,175146,175242,175548,175654,175832,180105,180243,180327,180836,181046,181309,181426,181709,181815,181932,182048,182216,182323,182514,183032,183338,183549,183731,183837,184102,184219,184410,184516,184643,185327,185516,185655
35,MW2780-4,165333,165629,165831,170105,170508,170900,170955,171134,171323,171429,171629,171746,171935,172315,172716,172836,172920,173036,173110,173301,173356,173608,173903,174115,174137,174305,174509,174614,174742,174838,174955,175146,175219,175315,175421,175726,175916,180126,180221,180316,180400,180517,180612,180919,181108,181225,181615,181720,181837,182110,182250,182334,182820,183021,183221,183400,183527,183625,183804,183920,184029,184124,184326,184821,185115,185316,185432,185612,185706,185823,185951,190119,190235,190541,190730,191025
36,MS2259-4,,172030,172242,172432,172931,173218,173356,173535,173652,173714,173841,173958,174148,174520,174900,175051,175157,175242,175337,175537,175632,175926,180054,180305,180338,180528,180612,180645,180814,180908,180941,181130,181214,181258,181415,181720,181848,182121,182154,182239,182334,182441,182558,182703,182842,182904,183244,183400,183433,183708,183826,183859,,184538,184716,184821,184937,185032,185159,185243,185349,185432,185622,190235,190647,190931,191058,191153,191331,191614,191720,,192050,,192513,192725
37,MW3430-4,173958,174148,174351,174625,174849,175157,175421,175559,175843,175937,180126,180210,180349,180707,181057,181203,181247,181404,181458,181658,181743,182016,182250,182441,182503,182630,182748,182820,182926,183021,183116,183210,183254,183411,183527,183826,184018,184219,184304,184348,184421,184548,184643,184916,185115,185159,185432,185527,185622,185856,190046,190119,190625,190836,191025,191120,191215,191309,191426,191509,191625,191720,191827,192302,192619,192831,192947,193042,193220,193326,193442,193549,193705,193845,193940,194130
38,MW2856-4,,180316,180455,180718,181130,181426,181615,181804,182110,182205,182334,182430,182536,182915,183305,183454,183538,183647,183742,183920,184029,184348,184705,184916,184948,185137,185254,185422,185527,185622,185706,185802,185834,185918,190024,190352,190614,190803,190909,191004,191036,191248,191353,191531,191754,191849,192123,192251,192418,192524,192653,192736,193253,193505,193705,193823,193940,194047,194247,194353,194509,194604,194720,195215,195510,195732,195943,200049,200216,200334,200441,200557,200725,200946,201135,201253
39,MW5936-1,,182703,182831,183043,183305,183444,183636,184007,184421,184516,184716,184810,184937,185316,185706,185834,185856,190024,190108,190319,190352,190603,190909,191109,191142,191331,191437,191531,191720,191805,191849,191955,192039,192218,192334,192704,192904,192958,193104,193220,193304,193421,193516,193845,194036,194119,194447,194553,194626,194859,195015,195048,195532,195754,195932,200038,200144,200228,200345,200451,200619,200714,200841,201337,201620,201823,201929,202108,202152,202247,202341,202458,202614,202846,202941,203046
40,MW3053-4,184007,185032,185349,185527,185918,190235,190341,190435,190730,190847,191058,191204,191342,191720,192112,192251,192334,192440,192535,192714,192758,193031,193231,193442,193516,193643,193812,193907,194130,194236,194320,194415,194447,194615,194753,195142,195310,195532,195615,195732,195816,195943,200049,200155,200419,200546,200841,200946,201102,201337,201526,201609,202130,202403,202541,202646,202752,202908,203057,203141,203310,203416,203555,204053,204349,204611,204740,204847,205058,205217,205323,205513,205629,205830,205935,210104
41,MW2390-5,191236,191720,191922,192112,192440,192725,192926,193042,193242,193348,193505,193549,193729,194058,194447,194626,194658,194837,194921,195110,195153,195332,195543,195805,195859,200038,200155,200301,200513,200608,200714,200841,200924,200957,201113,201420,201548,,201918,202014,202035,202214,202309,202635,202752,202835,203108,203203,203321,203555,203650,203734,204210,204505,204644,204751,204920,205025,205217,205301,205356,205451,205640,210148,210454,210653,210759,210905,211126,211349,211516,211622,211740,211929,212059,212228
42,MS5097-5,,194141,194320,194509,194815,195142,195259,195437,195615,195721,195859,195943,200027,200345,200725,200903,200957,201124,201231,201359,201442,201631,201834,202035,202119,202258,202414,202458,202603,202657,202741,202908,202951,203035,203130,203427,203606,203818,203851,203957,204053,204210,204316,204655,204836,205004,205334,205440,205545,205819,205935,210020,210454,210653,210843,210948,211137,211233,211443,211549,211654,211812,211951,212440,212735,212915,213042,213221,213348,213642,213832,213948,214149,214329,214436,214625
43,MW5645-1,,200038,200205,200408,200513,200746,200841,200957,201304,201410,201537,201631,201801,202141,202541,202657,202741,202919,203002,203141,203226,203416,203650,203902,203935,204126,204221,204305,204505,204611,204705,204751,204836,205015,205131,205440,205618,205757,205903,210009,210042,210210,210326,210704,210843,211021,211306,211421,211622,211845,212026,212059,212546,212746,212926,213053,213159,213315,213453,213620,213737,213843,214022,214530,214848,215111,215251,215429,215619,215808,215914,220031,220221,220433,220549,220729
44,MW2780-5,,202236,202458,202646,202846,203057,203321,203438,203639,203818,203946,204053,204210,204611,205004,205131,205217,205345,205440,205618,205702,205841,210126,210315,210359,210526,210632,210715,210905,210948,211021,211159,211233,211327,211432,211729,211918,212059,212205,212312,212345,212451,212546,212904,213137,213221,213559,213715,213843,214116,214256,214351,214804,214954,215133,215229,215335,215440,215630,215724,215852,215959,220137,220633,220940,221118,221308,221438,221638,221923,222040,222219,222335,222514,222714,222842
45,MS2259-5,204031,204159,204411,204505,204751,205131,205205,205356,205545,205618,205925,205957,210159,210559,211021,211126,211211,211306,211411,211538,211644,211856,212059,212250,212323,212451,212608,212652,212821,212915,212948,213042,213126,213304,213410,213642,213937,,214127,214234,214307,214425,214530,214954,215133,,215451,215546,215724,215959,220115,220210,220655,220834,221035,221202,221330,221438,221605,221700,221817,221923,222040,222536,222853,223115,223232,223349,223516,223834,223941,224048,224120,224405,224617,224734
46,MW3430-5,205808,210009,210232,210410,210548,210715,210916,211021,211327,211400,211538,211633,211802,212121,212502,212608,212641,212746,212821,213020,213042,213221,213453,213653,213759,213927,214044,214138,214256,214340,214414,214530,214625,214647,214753,215100,215205,215418,215524,215630,215724,215820,215914,220021,220210,220327,220600,220706,220834,221056,221257,221341,221733,221912,222040,222146,222240,222335,222525,222619,222736,222831,222947,223433,223705,223941,224109,224215,224321,224500,224544,224649,224745,225041,225146,225304
47,MW3053-5,210126,212132,212301,212502,212703,212926,213221,213348,213610,213704,213832,214033,214234,214647,215111,215251,215335,215502,215546,215724,215808,215959,220221,220455,220538,220716,220845,220940,221140,221257,221341,221532,221616,221755,221850,222135,222313,222452,222557,222714,222809,222926,223020,223327,223454,223611,223908,224014,224204,224438,224555,224628,225030,225304,225443,225549,225644,225716,225858,225953,230058,230153,230247,230720,231005,231121,231229,231323,231451,231545,231633,231742,231858,232131,232320,232404
48,MW2390-6,213759,214022,214245,214457,214625,214910,215005,215100,215302,215407,215557,215651,215830,220254,220655,220813,220834,220940,221045,221213,221308,221532,221733,221945,222018,222146,222251,222346,222536,222619,222714,222831,222915,223053,223210,223538,223717,223908,224014,224132,224204,224321,224427,224723,224946,225125,225410,225516,225706,225802,225858,225942,230426,230648,230826,230921,231016,231059,231229,231334,231440,231513,231633,232142,232425,232647,232754,232859,232943,233026,,,,,,
49,MS5097-6,,220254,220600,220740,220951,221426,221733,222007,222251,222346,222514,222630,222831,223232,223654,223823,223846,224003,224059,224237,224332,224544,224734,224957,225030,225157,225315,225421,225516,225549,225611,225644,225740,225802,225909,230225,230426,230648,230732,230826,230859,231005,231110,231534,231658,231803,232109,232225,232320,232542,232647,232720,,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-2,222335,222630,222831,223020,223327,223622,223846,224142,224511,224606,224734,224818,224851,225253,225633,225740,225802,225920,230004,230142,230225,230426,230615,230826,230859,231037,231154,231240,231356,231440,231524,231709,231752,231814,231930,232225,232425,232553,232636,232732,232805,232921,233015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,224014,224248,224522,224649,224840,225219,225432,225538,225802,225858,230047,230142,230309,230615,230954,231121,231143,231312,231407,231545,231633,231836,232014,232214,232247,232414,232520,232604,232754,232827,232921,233015,233100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230542,230648,230910,231026,231418,231619,231752,232036,232131,232320,232436,232636,232953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MW3430-6,232953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
