,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
11,MZ4228-0,081352,081542,081709,081742,081804,081858,081920,082015,082048,082215,082332,082500,082649,082838,083154,083300,083500,083555,083754,084059,084215,084321,084520,084659,084859,084932,085500,085747,085935,090534,090701,090850,091050,091555,091651,091829,092629
12,MZ4072-1,082449,082649,082806,082838,082900,082955,083016,083049,083132,083249,083405,083533,083805,083910,084226,084426,084520,084604,084815,085026,085121,085217,085406,085534,085714,085725,090207,090606,090755,091312,091511,091713,092017,092418,092523,092734,093546
13,MZ3559-0,083511,083605,083733,083805,083849,083921,083943,084016,084059,084215,084310,084459,084637,084848,085217,085250,085500,085545,085703,090030,090124,090240,090355,090544,090755,090850,091333,091629,091850,092428,092629,092912,093112,093525,093704,093758,094450
14,MW5936-0,,084626,084753,084837,084859,084954,085015,085059,085132,085239,085355,085545,085758,085903,090156,090417,090534,090617,090850,091133,091206,091301,091511,091723,091934,092017,092439,092650,092840,093123,093324,093525,093747,094052,094157,094240,095016
15,MZ3956-1,085132,085428,085545,085619,085653,085714,085758,085841,085914,090008,090102,090301,090523,090701,091028,091216,091322,091406,091607,091818,091934,092017,092144,092311,092450,092534,093018,093251,093441,093809,093925,094229,094418,094628,094839,095005,095638
16,MX1197-1,090334,090450,090628,090701,090755,090807,090839,090912,090945,091101,091155,091355,091511,091734,092050,092217,092322,092418,092618,092840,092945,093101,093229,093430,093704,093736,094208,094523,094722,095355,095532,095721,100111,100404,100553,100647,101108
17,MX1067-0,090923,092300,092418,092450,092512,092556,092618,092701,092734,092912,093028,093155,093430,093546,093947,094103,094302,094418,094639,094943,095038,095132,095322,095438,095605,095659,100132,100404,100604,101203,101319,101529,101824,102119,102307,102602,103001
18,MW5966-0,091228,091355,091522,091607,091618,091651,091723,091807,091850,092017,092122,092300,092428,092639,092934,093028,093144,093240,093409,093715,093842,093925,094114,094334,094501,094555,095016,095333,095532,100038,100215,100332,100542,100814,100941,101141,101636
19,MX1084-1,091239,093018,093155,093229,093251,093358,093430,093514,093546,093715,093820,093957,094146,094356,094733,094817,095038,095132,095322,095638,095754,095900,100016,100154,100321,100415,100847,101213,101351,101636,101918,102140,102446,102907,103012,103317,103831
20,MX1105-1,093809,093831,094019,094041,094114,094157,094219,094302,094345,094501,094555,094700,094954,095153,095510,095721,095954,100027,100237,100520,100614,100731,100930,101119,101246,101319,101741,102035,102519,103012,103306,103559,103957,104356,104512,104744,105143
21,MX1135-0,,094817,094943,095027,095121,095238,095300,095344,095449,095638,095754,095932,100205,100404,100709,100836,101108,101224,101402,101657,101813,101918,102046,102245,102424,102529,103012,103306,103610,104240,104523,104744,105038,105448,105606,105711,110133
22,MZ3556-1,095249,095416,095532,095616,095638,095710,095732,095816,095900,100016,100143,100321,100509,100647,101003,101213,101329,101413,101551,101835,101940,102035,102140,102307,102508,102602,103055,103505,103715,104418,104556,104755,105048,105459,105639,105923,110542
23,MZ3734-1,100027,100205,100342,100426,100447,100520,100604,100636,100709,100836,100930,101141,101351,101456,101846,102002,102223,102328,102508,102802,102845,103001,103150,103317,103432,103505,103936,104312,104617,105249,105405,105606,105901,110333,110438,110626,111215
24,MZ3740-1,101036,101203,101340,101402,101424,101507,101603,101636,101741,101857,102013,102151,102402,102519,102834,103055,103327,103411,103621,103936,104030,104124,104250,104450,104556,104628,105110,105343,105606,110322,110448,110615,110931,111204,111342,111646,112311
25,MZ3978-1,102424,102508,102624,102646,102707,102751,102802,102845,102907,103128,103211,103338,103537,103653,103947,104030,104250,104334,104556,104806,104900,104954,105132,105300,105405,105437,105901,110343,110553,111153,111320,111614,111753,112049,112154,112343,112911
26,MZ3825-1,103400,103454,103610,103653,103726,103809,103831,103903,103936,104052,104146,104250,104450,104617,104911,105121,105405,105521,105701,105955,110028,110122,110311,110427,110615,110659,111120,111625,111920,112710,112838,113038,113336,113748,113853,114105,114654
27,MW5853-1,104356,104429,104556,104628,104712,104806,104828,104900,104933,105048,105154,105310,105437,105650,110006,110101,110322,110405,110637,111026,111120,111226,111404,111531,111720,111804,112300,112638,112944,113737,113925,114232,114422,114843,114948,115242,115725
28,MZ4228-1,105238,105416,105544,105606,105650,105744,105806,105850,105933,110122,110311,110416,110637,110848,111215,111404,111636,111753,111931,112311,112354,112449,112659,112900,113112,113145,113715,114105,114400,115020,115136,115431,115558,115957,120124,120231,120959
29,MZ4072-2,110206,110343,110532,110604,110615,110720,110742,110826,110909,111153,111320,111437,111603,111804,112111,112311,112554,112710,112922,113207,113303,113409,113632,113853,113958,114105,114527,114915,115220,115641,115808,120040,120348,120821,120915,121147,121631
30,MZ3559-1,111320,111520,111657,111753,111815,111848,111931,112015,112049,112227,112343,112510,112816,112933,113252,113441,113653,113832,114021,114254,114400,114505,114716,114843,115020,115053,115514,115747,120231,121409,121536,121757,121935,122323,122450,122627,123124
31,MW5936-1,112405,112510,112638,112732,112754,112849,112911,112955,113027,113157,113241,113358,113632,113832,114211,114349,114632,114727,115010,115315,115431,115558,115736,115903,120040,120124,120548,120959,121514,122616,122852,123113,123358,123654,123845,124036,124656
32,MP5813-0,,113759,113925,113947,114011,114116,114211,114243,114305,114454,114559,114727,114948,115147,115525,115703,115946,120113,120253,120643,120821,120948,121209,121420,121547,121714,122156,122428,123030,123800,123908,124319,124508,124930,125118,125309,125813
33,MX1067-1,113821,115125,115315,115420,115442,115536,115558,115652,115736,115924,120019,120208,120421,120610,120959,121158,121431,121557,121735,122051,122207,122301,122500,122638,122852,122925,123358,123856,124246,125003,125140,125330,125541,125835,130014,130236,130835
34,MW5966-1,114327,114400,114505,114549,114632,114727,114759,114832,114915,115042,115147,115315,115420,115547,115819,120040,120315,120410,120610,120832,121010,121136,121325,121525,121652,121735,122207,122627,123146,123941,124109,124308,124645,125118,125225,125330,130036
35,MR8462-0,115209,120904,121042,121126,121220,121242,121315,121358,121442,121620,121714,121902,122102,122156,122500,122649,122914,122957,123146,123441,123621,123715,123930,124109,124235,124319,124751,125129,125613,130203,130403,130530,130813,131141,131246,131444,132054
36,MP5823-0,115409,115736,115913,120029,120040,120146,120208,120304,120337,120527,120632,,121126,121231,121557,121735,122007,122134,122344,122744,122903,123019,123157,123358,123621,123643,124130,124518,124919,125751,125918,130120,130203,130435,130645,130931,131329
37,MZ3956-2,120208,120326,120505,120537,120610,120632,120705,120759,120832,120937,121104,121336,121631,121714,122051,122312,122544,122755,123019,123231,123347,123441,123654,123908,124025,124109,124624,124919,125225,130003,,130403,130613,130835,131014,131202,131822
38,MX1197-2,120632,121358,121536,121609,121641,121714,121757,121841,,122134,122218,122439,122638,122818,123124,123231,123503,123621,123800,124109,124214,124319,124508,124634,124814,125013,125530,125940,130225,130803,130931,131119,131307,131517,131622,131717,132116
39,MW3060-0,,,,,,,,,,,,,,,,,,,,,,,,,,121547,122029,122417,122925,123610,123856,124130,124446,124751,124930,125046,125751
40,MX1084-2,122051,122522,122649,122723,122744,122828,122903,122947,,,,123409,123632,123834,124203,124340,124613,124751,124930,125258,125446,125541,125846,130036,130225,130257,130718,131119,131600,132338,132527,132739,133011,133306,133441,133619,134228
41,MX1105-2,124014,124036,124214,124235,124319,124413,124446,124540,124602,124740,124835,124941,125247,125436,125729,125835,130109,130257,130508,130857,131003,131119,131318,131444,131611,131706,132200,132622,133032,133441,133746,134007,134312,134601,134728,134822,135238
42,MZ3556-2,124951,125108,125236,125320,125341,125414,125436,125508,125541,125802,125856,130014,130203,130330,130624,130750,131025,131130,131307,131706,131800,131916,132116,132244,132349,132444,132854,133233,133546,134123,134312,134550,134728,135021,135144,135311,135754
43,MZ3734-2,130835,131036,131213,131256,131340,131412,131434,131538,131611,131854,131948,132127,132338,132527,132949,133210,133430,133557,133735,134051,134156,134301,134428,134601,134716,134749,135300,135522,135911,140321,140448,140604,140849,141258,141447,141658,142355
44,MZ3740-2,132622,132854,133054,133159,133244,133317,133340,133441,133524,133829,133945,134156,134333,134455,134927,135058,135333,135554,135754,140154,140248,140404,140542,140721,140921,141005,141458,142216,142622,143228,143406,143641,143852,144312,144440,144644,145516
45,MS4934-0,133524,133630,133829,133902,133935,134007,134040,134112,134145,134344,134455,134633,134843,135058,135344,135449,135659,135816,135954,140354,140437,140553,140733,140943,141131,141204,141647,142622,143022,143438,143641,143830,144116,144524,144633,144821,145442
46,MZ3825-2,134344,134539,134706,134811,134822,134905,134938,135021,135109,135238,135355,135522,135805,140006,140310,140354,140615,140743,140921,141258,141403,141541,141815,141953,142143,142227,142821,143500,143736,144105,144255,144440,144738,145021,145137,145315,150106
47,MW5853-2,135416,135438,135605,135638,135648,135743,135805,135859,135933,140205,140321,140448,140658,140910,141247,141458,141753,141859,142048,142622,142727,142810,143022,143216,143427,143543,144010,144312,144644,145304,145453,145704,150031,150326,150531,150746,151407
48,MZ4228-2,140827,141005,141131,141226,141258,141342,141425,141509,141603,141836,141953,,142428,142501,142855,143022,143238,143427,143641,144221,144334,144451,144716,144938,145253,145315,145759,150239,150552,151038,151313,151503,151736,152157,152358,152544,153122
49,MZ4072-3,142015,142121,142301,142333,142428,142610,142633,142727,142833,143033,143132,,143522,143630,143936,144105,144345,144535,144749,145243,145337,145505,145737,145926,150131,150207,150701,151025,151503,152441,152606,152722,153038,153449,153616,153829,154455
50,MZ3559-2,142938,143143,143322,143417,143449,143556,143630,143725,143809,144032,144159,144323,144513,144620,144959,145221,145453,145632,145904,150239,150353,150458,150649,150808,151002,151049,151526,152020,152315,152923,153100,153311,153510,153923,154041,154137,154739
51,MZ3956-3,144334,144558,144727,144833,144905,144949,145054,145127,145253,145453,145621,145821,145948,150145,150531,150724,151013,151313,151503,151936,152031,152220,152452,152711,152912,152955,153449,153711,154104,154704,154836,155119,155414,155848,160037,160304,160837
52,MX1197-3,144535,145348,145538,145610,145643,145715,145737,145810,145915,150228,150326,150509,150649,150915,151240,151452,151725,151903,152125,152419,152544,152722,152955,153133,153332,153449,153934,154337,154654,155330,155541,155732,160037,160504,160638,160815,161217
53,MX1084-3,145527,150031,150217,150250,150313,150404,150437,150531,150614,150841,151013,151154,151335,151452,151842,152020,152253,152409,152606,152901,153038,153205,153416,153554,153829,153902,154337,154739,155035,155743,160004,160138,160316,160708,160837,161016,162042
54,MZ3556-3,150853,151205,151418,151503,151547,151620,151703,151758,151852,152031,152146,152315,152507,152744,153049,153144,153416,153521,153711,154148,154254,154455,154715,154909,155003,155035,155519,160026,160408,160837,161050,161324,161545,161819,161946,162221,163013
55,MX1105-3,152208,152532,152711,152755,152839,,,,153405,153438,153605,153756,153956,154159,154506,154632,154930,155119,155341,155816,155943,160102,160304,160441,160638,160721,161155,161746,162126,162737,162916,163140,163446,163731,163942,164217,165210
56,MX1067-2,153627,153902,154041,154137,154159,154254,154315,154400,154433,154632,154825,155014,155140,155330,155721,155932,160221,160357,160609,161016,161206,161418,161735,161935,162115,162221,162705,162950,163635,164239,164406,164545,164746,165221,165506,165901,170710
57,MW5966-2,154243,154506,154632,154715,154726,154825,154847,154930,154952,155140,155308,155446,155646,155910,160232,160504,160753,160859,161111,161429,161619,161746,162054,162243,162433,162538,163013,163352,163847,164651,165019,165148,165422,165648,165817,165933,171100
58,MX1526-0,162104,162349,162549,162715,162737,162844,162916,163024,163140,163341,163457,163635,163858,164004,164322,164439,164702,164841,165052,165411,165550,165648,165901,170122,170333,170449,170922,171343,171742,172308,172925,173222,173528,173901,174052,174221,174956
59,MZ3740-3,163352,163552,163720,163815,163826,163858,163920,164025,164120,164333,164428,164556,164808,165030,165422,165550,165817,165922,170039,170311,170438,170554,170838,171039,171155,171238,171721,172014,172202,173209,173806,174038,174354,174818,175020,175152,180028
60,MZ3734-3,,,,,,,,,,,,,,,,163457,163742,163847,164120,164617,164746,164852,165019,165315,165433,165550,170101,170521,171017,171556,171731,172003,172213,172458,172636,172747,173401
61,MZ3825-3,163753,163920,164025,164120,164131,164239,164301,164333,164439,164651,164808,165019,165315,165411,165806,165922,170217,170333,170554,170955,171100,171205,171406,171634,171826,171952,172436,172820,173125,174052,174354,174616,174851,175509,175614,175816,180545
62,MW5853-3,164439,164556,164735,164830,164841,164925,164936,165030,165125,165315,165422,165602,165839,165933,170300,170427,170659,170754,170944,171311,171428,171533,171721,171920,172057,172202,172646,173053,173639,174449,174732,174840,175120,175722,175944,180122,181021
63,MW3496-0,165315,165337,165506,165625,165648,165723,165817,165922,165955,170144,170238,170511,170710,170754,171155,171417,171657,171826,171952,172414,172519,172636,172830,172958,173136,173233,173701,174147,174605,175520,175754,180028,180311,180545,180713,180915,181614
64,MS4934-1,,,,,,,,,,,,,,,,,,165337,165550,165922,170039,170133,170311,170449,170710,170743,171227,171657,171909,172636,173517,173806,173955,174354,174511,174659,174840
65,MZ4228-3,165755,170111,170249,170355,170416,170511,170543,170648,170743,170933,171039,171216,171417,171512,171837,172025,172308,172414,172625,172914,173020,173125,173339,173528,173722,173806,174232,174533,174807,175520,175827,180028,180311,180545,180735,180915,181646
66,MX1197-4,,170827,170922,170955,171049,171111,171133,,171333,171406,171501,171618,171721,171815,172108,172224,172458,172603,172809,173104,173233,173339,173551,173722,173901,174006,174427,174732,175120,175805,180050,180333,180523,180915,181117,181319,182333
67,MZ4072-4,171501,171815,172014,172119,172141,172213,172308,172414,172458,172659,172820,172947,173255,173317,173650,173828,174103,174243,174533,174901,175008,175109,175309,175509,175709,175744,180311,181636,181849,182759,183236,183458,183708,183953,184120,184309,184910
68,MZ3559-3,172246,172351,172541,172614,172636,172736,172758,172903,173009,173125,173244,173455,173711,173817,174232,174416,174659,174818,175058,175342,175509,175625,175900,180101,180333,180429,180853,181657,182101,182822,183309,183509,183732,184215,184342,184700,185415
69,MZ3956-4,,174232,174500,174648,174721,174818,174851,174923,174956,175215,175320,175520,175733,175933,180311,180429,180702,180842,181139,181446,181625,181755,182050,182250,182748,182822,183320,183754,184616,185426,185723,185912,190322,190649,190806,191049,191808
70,MX1084-4,174511,174840,175008,175032,175204,175225,175320,175415,175509,175647,175805,175944,180206,180322,180651,180831,181128,181257,181519,181838,182017,182101,182311,182534,183046,183203,183636,183953,184627,185426,185733,185955,190322,190700,190850,191100,191841
71,MX1135-1,175838,180607,180735,180853,180915,181010,181032,181128,181224,181424,181552,181721,181955,182134,182523,182640,183024,183151,183425,183859,184120,184309,184921,185142,185459,185554,190049,190511,190900,192030,192251,192512,192701,192955,193123,193239,193754
72,MX1105-4,181552,182217,182407,182512,,,182713,,182950,183024,183118,183258,183509,183732,184110,184237,184522,184700,184943,185437,185649,185806,190133,190416,191017,191039,191545,191957,192701,193638,193816,193933,194205,194521,194650,194923,195333
73,MX4598-0,183530,183603,183732,183804,183848,183921,183942,184026,184059,184237,184404,184605,184755,184910,185204,185237,185543,185733,185901,190333,190500,190649,190955,191155,191641,191714,192157,192606,193144,193754,194121,194331,194521,194650,194818,194956,195344
74,MS4934-2,184605,184755,184932,185037,185121,185204,185248,185332,185426,185628,185744,185933,190122,190311,190638,190839,191111,191250,191556,192030,192157,192313,192555,192901,193333,193417,193933,194248,194604,195101,195311,195555,195721,200016,200122,200343,205049
75,MZ3825-4,185606,185755,185923,185955,190017,190049,190122,190155,190238,190438,190544,190711,190944,191100,191345,191439,191736,191914,192052,192429,192534,192723,192901,193217,193544,193616,194110,194448,194756,195501,195700,195805,200100,200343,200426,200626,201355
76,MW5936-2,190500,191757,192008,192041,192114,192208,192230,192324,192429,192701,192839,193006,193228,193500,193816,194016,194320,194416,194650,195123,195239,195405,195638,195816,200016,200154,200647,201142,201355,202439,202628,202827,203006,203155,203334,203440,203841
77,MZ3734-4,192628,192723,192933,193006,193050,193133,193206,193301,193344,193500,193605,193816,194016,194143,194427,194818,195112,195311,195544,195943,200100,200205,200415,200542,200658,200721,201204,201543,201744,202838,203028,203207,203312,203557,203735,203841,204319
78,MX1526-1,,193859,194049,194143,194215,194259,194320,194427,194459,194650,194756,194934,195112,195217,195533,195627,195911,200049,200248,200615,200732,200849,201121,201344,201543,201723,,202849,202922,203523,203746,204019,204233,204510,204648,,205533
79,MZ3740-4,194956,195155,195333,195428,195501,195533,195606,195638,195710,195827,195932,200205,200405,200520,200910,201004,201405,201543,201723,202155,202333,202501,202650,202817,202944,203122,203546,204029,204341,204805,204933,205217,205428,205817,205955,210217,210710
80,MZ4228-4,200626,200709,200849,200921,201015,201059,201121,201215,201248,201405,201500,201628,201900,202017,202417,202628,202911,203049,203312,203713,203757,203902,204135,204341,204436,204459,204944,205301,205606,210050,210217,210427,210605,210859,211015,211203,211604
81,MW5853-4,202155,202311,202501,202534,202555,202628,202701,202806,202838,203006,203111,203312,203557,203641,203935,204124,204352,204521,204732,205111,205217,205334,205555,205649,205900,205944,210416,210721,210910,211637,211910,212100,212238,212554,212722,212817,213344
82,MX1197-5,203251,203356,203534,203557,203630,203713,203735,203808,,,,204221,204425,204532,204849,205038,205323,205428,205555,205806,205900,210006,210217,210344,210511,210616,211047,211343,211520,212205,212322,212511,212722,212944,213101,213300,213607
83,MZ4072-5,204124,204308,204459,204553,204615,204658,204721,204816,204900,205038,205154,205312,205533,205606,210028,210206,210438,210554,210826,211131,211310,211404,211604,211805,211932,212038,212532,212828,213017,214239,214406,214702,214937,215315,215421,215526,215855
84,MZ3559-4,204403,205111,205217,205250,205301,205345,205355,205439,205511,205628,205722,205849,210006,210101,210344,210543,210649,210732,210953,211321,211426,211520,211721,211837,211953,212049,212532,212828,213028,214250,214418,214702,214937,215326,215443,215537,215905
85,MX1084-5,210859,211026,211214,211259,211321,211415,211510,211542,,,212016,212111,212322,212405,212710,212806,213050,213217,213355,213735,213841,213946,214134,214312,214451,214546,215031,215432,215622,220831,221018,221134,221335,221642,221819,222009,222315
86,MX1067-3,212806,212933,213123,213155,213206,213300,213333,213406,213450,213618,213713,213946,214206,214322,214640,214831,215125,215304,215515,215749,215905,220021,220137,220316,220610,220703,221230,221642,222041,222926,223221,223524,223735,223934,224050,224312,224712
87,MW5966-3,214144,214217,214322,214355,214418,214451,214513,214557,214629,214736,214831,214959,215221,215326,215622,215800,220021,220126,220254,220537,220631,220736,220957,221156,221504,221631,222136,222621,222810,223702,223924,224123,224356,224556,224701,224839,225311
88,MX1105-5,214440,215020,215136,215209,215231,215304,215326,215359,215443,215610,215655,215811,215959,220115,220421,220526,220747,220831,221040,221357,221525,221609,221736,221830,221957,222030,222515,222832,223020,224217,224356,224523,224722,224955,225111,225228,225712
89,MX4598-1,220725,220747,220903,220946,221008,221040,221102,221134,221207,221314,221431,221558,221830,222030,222315,222421,222631,222748,222958,223304,223347,223441,223608,223735,223840,223945,224407,224639,224817,225734,225828,230005,230145,230446,230603,230646,231109
90,MZ3825-5,221852,221935,222041,222114,222136,222209,222304,222359,222443,222559,222704,222832,223020,223147,223430,223524,223746,223851,224101,224450,224545,224639,224806,224933,225205,225238,225701,230028,230219,230837,231014,231141,231425,231653,231759,231854,232333
91,MW5853-5,222704,222904,223031,223114,223147,223221,223242,223325,223358,223535,223630,223746,223934,224050,224344,224450,224712,224806,224933,225228,225322,225416,225556,225701,225839,225911,230338,230624,230730,231557,231653,231759,231921,232155,232250,232355,232624
92,MS4934-3,,,,,,,,,,,,,,,,,,223114,223304,223557,223641,223735,223902,224018,224134,224217,224639,224828,225006,225734,225839,225944,230145,230400,230603,230657,230920
93,MZ3734-5,224206,224301,224418,224450,224501,224545,224617,224701,224744,224912,225006,225132,225354,225511,225806,225933,230233,230316,230530,230826,230942,231036,231236,231403,231531,231620,232101,232428,232624,,,,,,,,
94,MZ3740-5,225354,225449,225556,225628,225650,225712,225745,225817,225850,225955,230050,230145,230327,230412,230814,230909,231119,231226,231447,231821,231906,232007,232144,232301,232416,232452,,,,,,,,,,,
95,MX1197-6,,230837,230953,231047,231109,231130,231204,231236,231331,231436,231519,231631,231759,231906,232155,232355,232624,232718,,,,,,,,,,,,,,,,,,,
96,MZ3559-5,232133,232238,232344,232406,232428,232505,232529,232613,232646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
