,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
30,AA7920-1,092604,093526,093854,094011,094056,094341,094531,094626,094828,094945,095338,095925,100104,100242,100444,100539,100730,100849,100934,101019,101158,101658,101837,102006,102112,102231,102326,102527,102657,102919,103132,103313,103641,103831,104105,104255,104412,104456,104730,104858,104931,105356,105556,105914,110254,110455,111039,111855,112027,112229
31,MX4614-1,,092922,093241,093336,093515,093726,093832,094011,094202,094319,094721,095210,095338,095421,095541,095638,095817,095912,095958,100104,100210,100517,100645,100827,100900,100957,101041,101220,101326,101720,102006,102112,102421,102527,102752,102908,103003,103110,103313,103429,103502,103853,104043,104255,104719,104814,105300,105702,105808,110019
32,AA7537-0,092933,100253,100645,100816,100946,101158,101359,101506,101658,101826,102231,102836,102941,103110,103324,103429,103557,103758,103842,104021,104138,104518,104741,105026,105205,105322,105356,105618,105746,105946,110305,110400,110720,110838,111050,111231,111326,111527,111727,111833,111917,112335,112536,113010,113447,113659,114737,115318,115435,115636
33,AA6374-0,,094011,094414,094542,094710,095018,095157,095315,095517,095755,100148,100708,100816,100946,101114,101158,101337,101539,101625,101753,101921,102231,102359,102516,102708,102802,102908,103132,103229,103408,103725,103735,104200,104401,104635,104803,104931,105036,105205,105334,105428,105830,110008,110316,110731,110933,111611,112251,112419,112609
34,MW5425-0,094224,094542,094923,095051,095231,095541,095711,095912,100042,100221,100601,101304,101359,101528,101731,101826,102006,102123,102207,102326,102432,102802,103014,103143,103313,103418,103451,103746,103853,104043,104255,104456,104814,104942,105216,105428,105618,105713,105852,110019,110103,110539,110720,111134,111420,111622,112726,113341,113458,113626
35,AA7712-2,094531,094956,095349,095506,095627,095958,100159,100304,100506,100634,101008,101539,101647,101826,101954,102050,102219,102326,102410,102516,102634,103048,103143,103346,103502,103546,103641,103926,104043,104445,104635,104752,105110,105154,105407,105523,105651,105819,110019,110125,110209,110634,110900,111443,111800,112206,113054,113542,113732,114017
36,AA7864-0,095124,095616,100020,100148,100315,100601,100656,100816,100957,101209,101625,102207,102315,102432,102634,102719,102836,103026,103120,103251,103357,103725,103937,104105,104211,104306,104350,104551,104646,104847,105121,105249,105607,105713,105936,110114,110243,110400,110601,110707,110753,111242,111420,111749,112100,112536,113258,113805,113933,114133
37,AA7838-0,100042,,101932,102028,102156,102505,102657,102802,103026,103143,103513,104010,104127,104244,104401,104456,104646,104741,104825,104942,105121,105523,105651,105808,105914,110030,110136,110411,110517,111006,111231,111420,111727,111800,112014,112122,112229,112313,112525,112631,112726,113149,113330,113626,114101,114335,115223,115753,115859,120100
38,AA7539-0,100550,102549,102813,102931,103003,103313,103513,103608,103735,103926,104317,104814,104931,105048,105205,105249,105428,105523,105545,105702,105808,110103,110232,110517,110623,110731,110816,111145,111315,111527,111800,111917,112206,112324,112558,112748,112915,113054,113235,113341,113447,113933,114101,114609,114949,115149,115804,120205,120322,120512
39,AA7731-1,100612,101052,101315,101348,101517,101837,102028,102231,102527,102657,,103641,103758,103926,104105,104211,104339,104529,104624,104741,104920,105249,105407,,105651,105808,105903,110125,110517,110656,110911,111028,111326,111549,111654,111833,111950,112133,112313,112430,112536,113010,113202,113425,113754,114156,115033,,115446,115647
40,AA7279-2,101753,103758,104138,104306,104433,104741,104847,105026,105227,105356,105757,110411,110528,110634,110753,110849,111006,111145,111220,111348,111454,111811,111928,112229,112313,112430,112452,112653,112748,112915,113138,113213,113509,113626,113849,114049,114218,114312,114441,114546,114704,115138,115340,115658,120111,120322,120723,121622,121739,121906
41,MX4535-1,102813,,103641,103735,103915,104138,104339,104456,104646,104920,105143,105808,105946,110125,110232,110338,110528,110634,110720,110816,110944,111326,111516,111822,111928,112038,112133,112313,112452,112558,112843,113043,113425,113615,113849,114017,114156,114251,114419,114558,114642,115117,115318,115647,120100,120311,120819,121505,121622,121811
42,MX4021-2,,104401,104719,104814,105004,105322,105512,105629,105819,105958,110400,110922,111028,111231,111359,111454,111633,111727,111833,111939,112100,112441,112653,112821,112915,113021,113105,113247,113341,113458,113637,113838,114229,114408,114620,114822,114927,115011,115200,115351,115435,115859,120038,120333,120756,120935,121716,122331,122449,122639
43,AA7393-1,104433,104909,105238,105334,105501,105819,110019,110125,110327,110601,110816,111337,111443,111600,111727,111833,112014,112122,112206,112313,112430,112726,112926,113202,113320,113425,113458,113710,113838,114006,114251,114324,114653,114748,115011,115200,115256,115413,115625,115815,115837,120249,120406,120723,121115,121253,121855,122522,122701,122852
44,MX4159-2,105014,105534,105903,110019,110232,110528,110707,110827,111006,111208,111633,112133,112251,112419,112620,112715,112843,113010,113105,113235,113341,113626,113827,114049,114156,114312,114408,114609,114715,114822,115033,115200,115541,115709,115943,120111,120300,120439,120607,120745,120851,121337,121516,121939,122438,122617,123209,123823,123941,124216
45,MX4365-2,,110506,110849,110944,111112,111432,111654,111800,112027,112229,112642,113235,113341,113458,113732,113849,114039,114156,114251,114346,114525,114854,115011,115256,115424,115541,115625,115826,120016,120205,120417,120607,120957,121158,121421,121833,122109,122248,122511,122701,122756,123220,123443,123823,124204,124259,124744,125337,125516,125727
46,MX4383-2,111315,111738,112144,112251,112430,112726,112843,113021,113235,113458,113911,114536,114653,114810,114927,115033,115234,115435,115519,115647,115837,120205,120322,120534,120650,120840,120935,121147,121326,121454,121633,121801,122131,122309,122544,122745,123125,123326,123538,123801,123930,124438,124628,124901,125410,125526,125855,130629,130818,131114
47,MX4458-2,112014,112430,112821,112937,113105,113414,113520,114101,114229,114503,114916,115446,115552,115742,115921,120100,120238,120406,120439,120607,120734,121125,121348,121600,121706,121811,121844,122036,122142,122331,122500,122555,122914,123053,123304,123505,123655,123834,124037,124154,124310,124733,124901,125243,125738,125833,130206,130829,130946,131147
48,AA7562-2,113235,113542,114101,114145,114301,114631,114844,115000,115200,115402,115753,120450,120629,120808,120935,121052,121253,121516,121600,121716,121855,122248,122449,122701,122818,122947,123053,123253,123410,123549,123834,124059,124449,124555,124829,125007,125315,125526,125727,125855,125950,130439,130756,131147,131622,131801,132109,132651,132830,133032
49,MX3783-2,114240,114503,114833,114949,115033,115351,115519,115720,115954,120143,120556,121115,121209,121337,121538,121706,121822,122036,122120,122258,122405,122807,122925,123147,123304,123410,123505,123717,123845,124026,124204,124321,124606,124722,124945,125232,125537,125655,125855,130025,130110,130512,130756,131147,131655,131801,132238,132808,132914,133106
50,AA6738-1,114916,121220,121644,121750,121833,122109,122204,122309,122511,122701,123053,123622,123728,123845,124026,124121,124238,124343,124416,124533,124649,124956,125221,125337,125454,125559,125632,125950,130059,130629,130851,,131231,131337,131611,131845,132238,132355,,,132745,133138,133328,,134355,,134843,135442,135622,135845
51,AA7450-3,115731,,120344,120512,120556,120851,121030,121253,121527,121811,122047,122617,122745,123042,123220,123326,123538,123728,123812,123941,124121,124449,124555,,124912,125018,125051,125337,,125621,125822,125917,130300,130406,130640,130902,131315,131516,131739,131907,132003,132428,132618,133106,133424,133518,133743,134301,134417,134619
52,MX4614-2,,121008,121220,121359,121443,121739,121855,122003,122204,122438,122852,123421,123527,123644,123823,123919,124048,124321,124354,124522,124617,124901,125102,,125421,125526,125610,125800,125917,,130450,,130756,130935,131030,131315,131611,131728,131918,132047,132131,132534,132723,133044,133424,133551,,134312,134440,134641
53,MW5425-1,121611,122331,122734,122936,123031,123304,123410,123538,123750,124059,124511,125051,125157,125348,125548,125655,125855,130014,130121,130217,130355,130746,131008,131147,131326,131454,131527,131801,131918,132109,132333,132523,132947,133211,133435,133614,133911,134144,134429,134557,134703,135125,135315,135644,140203,140330,140939,141605,141735,141935
54,AA7279-3,122036,125844,130206,130300,130428,130640,130807,130924,131114,131359,131812,132406,132512,132651,132808,132914,133106,133211,133255,133350,133507,133827,133944,134155,134301,134406,134451,134938,135103,135231,135431,135611,140035,140214,140436,140636,140757,140906,141057,141236,141332,141818,141957,142349,143001,143120,143524,144105,144237,144414
55,AA7712-3,,123053,123315,123443,123549,123812,123952,124121,124321,124711,125124,125822,125950,130217,130428,130534,130724,130913,131008,131136,131253,131655,131856,132058,132214,132333,132417,132651,132808,,,133647,134039,134144,134355,134557,134938,135136,135409,135600,135706,140141,140330,140721,141119,141332,141735,142433,142620,142833
56,MX4021-3,123158,123622,123952,124037,124204,124500,124649,124807,124956,125135,125526,130110,130217,130344,130523,130640,130829,130935,131030,131147,131315,131655,131918,132227,132406,132534,132651,132914,133021,,133721,134101,135348,135442,135706,135845,135951,140035,140235,140414,140509,140939,141119,141543,141946,142104,142455,143120,143301,143440
57,MX4159-3,,125221,125537,125716,125822,130036,130228,130417,130607,130756,131208,131907,132025,132214,132439,132555,132745,132947,133032,133200,133339,133636,133827,134028,134133,134250,134345,134557,134714,134833,135050,135220,135538,135633,135856,140035,140141,140308,140458,140636,140721,141141,141320,141746,142327,142506,143012,143440,143557,143926
58,MX4365-3,,130851,131208,131315,131505,131823,132025,132322,132523,132702,133044,133732,133900,134101,134323,134451,134703,134833,134916,135050,135209,135611,135908,140152,140257,140436,140509,140820,141001,141141,141332,141554,141935,142042,142316,142506,142654,142800,143012,143228,143323,143747,143947,144425,144847,145037,145619,150321,150501,150641
59,MX4383-3,131750,132131,132450,132555,132702,133021,133222,133401,133614,133900,134301,134949,135125,135348,135538,135633,135834,140002,140057,140203,140352,140745,140939,141203,141320,141448,141532,141757,141851,141957,142243,142400,142738,143001,143239,143451,143608,143736,143915,144127,144211,144632,144836,145049,145524,145843,150224,150942,151111,151309
60,MX4458-3,,132903,133233,133339,133424,133721,133922,134028,134217,134502,134726,135242,135337,135527,135750,135908,140141,140330,140414,140531,140647,140950,141152,141320,141437,141605,141649,141840,141957,142221,142444,142528,142928,143207,143429,143652,143842,143958,144211,144414,144531,144953,145206,145502,150149,150310,150727,151353,151522,151746
61,AA7562-3,,133849,134250,134406,134502,134749,135000,135125,135431,135728,140141,140906,141012,141214,141416,141543,141746,141957,142053,142221,142349,142800,143001,143228,143356,143546,143630,143853,144105,144329,144520,144814,145155,145418,145703,145905,150124,150501,150704,150812,150931,151414,151617,152044,152903,153042,153458,154045,154236,154438
62,MX3783-3,134630,134811,135136,135253,135337,135717,140024,140257,140531,140833,141214,141757,141935,142136,142327,142506,142833,142950,143045,143156,143312,143652,143853,144032,144200,144329,144403,144621,144718,144836,145049,145206,145524,145619,145843,150035,150406,150556,150846,150955,151048,151510,151903,152350,153150,153258,153712,154152,154404,154544
63,AA7450-4,135326,,140330,140458,140541,141023,141225,141354,141554,141818,142243,143001,143109,143250,143535,143652,143842,144032,144127,144259,144425,144751,144931,,145345,145502,145546,145748,,150047,,150406,150704,150920,151155,151353,151607,151746,152055,152200,152256,152711,153020,,154236,154438,154936,155433,155612,155840
64,AA6738-2,140403,140721,141046,141203,141236,141605,141746,141851,142104,142327,142643,143250,143407,143546,143725,143926,144116,144248,144329,144458,144621,144953,145206,145429,145502,145546,145630,145832,145939,150428,150738,150812,151122,151257,151533,151746,152033,152200,152413,152524,152617,153031,153225,,154404,154650,155042,155623,155745,155934
65,MX4614-3,,141320,141616,141735,141840,142316,142528,142738,142950,143239,143652,144222,144340,144447,144632,144740,144942,145155,145228,145407,145502,145821,,150211,150321,150406,150439,150704,150812,151133,151309,151447,151819,152011,152256,152512,152914,153042,153235,153425,153509,153926,154108,154522,155104,155243,155732,160058,160231,160511
66,MX4598-0,142338,143703,144054,144138,144211,144740,144931,145049,145312,145546,150003,150641,150800,150955,151245,151404,151701,151841,151926,152022,152200,152436,152606,152723,152830,152947,153031,153341,153447,153724,153914,154045,154404,154629,154925,155148,155612,155756,160008,160111,160157,160616,160808,161210,161924,162159,162532,162852,163226,163606
67,MW5425-2,142422,142654,143034,143131,143228,143703,143842,144010,144211,144553,144931,145513,145619,145759,145905,150003,150224,150344,150428,150523,150641,151037,151155,151414,151510,151617,151701,152011,152127,152256,152512,152627,153009,153138,153414,154108,154852,154947,155137,155305,155411,155829,160043,160353,161258,161404,161649,162210,162339,162926
68,MX4021-4,143853,144248,144656,144740,144931,145513,145759,145916,150124,150332,150607,151122,151234,151414,151650,151841,152106,152339,152425,152554,152723,153053,153202,153414,153520,153616,153701,153949,154057,154353,154555,154701,155031,155210,155444,155756,160353,160522,160735,160852,160958,161415,161554,162031,162628,162841,163215,163735,163936,164331
69,AA7279-4,144436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MX4159-4,144621,145049,145440,145535,,145821,150332,150556,150812,150955,151414,151938,152055,152211,152350,152512,152734,152914,153020,153138,153247,153701,153819,154033,154141,154236,154320,154511,154617,154914,155137,155338,155612,155756,160030,160341,160724,160903,161104,161221,161320,161722,161902,162306,163058,163310,163556,164151,164331,164820
71,AA6374-1,144942,145608,145916,150059,150149,150512,150704,150920,151133,151353,151830,152436,152542,152723,152925,153020,153258,153447,153531,153701,153841,154203,154320,154533,154650,154817,154841,155104,155221,155349,155550,155756,160043,160135,160405,160724,161115,161234,161415,161638,161744,162221,162426,163025,163500,163724,164140,164555,164758,165139
72,AA7712-4,,,,,,,,,,,,,,,,,,,,,150716,151133,151309,,151735,151830,151926,152211,152329,152542,152745,152903,153225,153330,153616,150047,154903,155031,155232,155433,145250,160030,160220,160701,161415,161554,162031,162426,162555,163131
73,MX4365-4,151023,151607,152022,152138,152318,152649,152756,152925,153138,153320,153724,154427,154606,154751,155327,155444,155756,155923,160019,160122,160304,160701,160852,161137,161245,161353,161437,161733,161913,162115,162339,162521,162914,163120,163405,163606,163757,163936,164202,164404,164501,164948,165247,165621,170849,171313,171925,172447,172626,172854
74,AA7920-2,151510,152745,153104,153202,153330,153724,153903,154057,154247,154533,154958,155539,155656,155829,160043,160146,160438,160634,160724,160852,161020,161342,161532,161840,161946,162042,162126,162306,162426,162841,163047,163153,163522,163702,163925,164116,164258,164437,164735,164831,164937,165352,165534,170032,171313,171735,172436,173108,173248,173511
75,MX4383-4,151757,152245,152711,152819,152903,153320,153458,153724,153926,154152,154544,155159,155305,155506,155902,155945,160231,160438,160522,160701,160841,161245,161415,161616,161744,161851,161935,162159,162328,162701,162914,163025,163449,163702,163936,164116,164309,164501,164735,164842,164948,165416,165621,170032,171335,171830,172447,173119,173248,173522
76,AA7559-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161543,151841,162054,162243,,163500,163724,164104,164555,164809,165105
77,MX4458-4,152554,153042,153531,153712,153808,154119,154309,154449,154640,154936,155411,155945,160058,160253,160511,160634,160830,161020,161126,161234,161404,161700,161818,161957,162104,162210,162306,162628,162735,162852,163025,163204,163533,163724,163947,164151,164331,164533,164746,164904,165010,165450,165632,170054,171419,172054,172542,173130,173310,173511
78,MX4551-2,153235,153701,154130,154152,154225,154736,154958,155148,155349,155612,160043,160605,160724,160852,161031,161137,161331,161554,161616,161711,161851,162210,162350,162555,162712,162808,162841,163025,163131,163500,163735,163820,164236,164426,164702,164904,165032,165213,165403,165545,165632,170105,170244,170647,172010,172700,173405,173748,173916,174211
79,MX3783-4,154617,155923,160231,160329,160438,161543,161755,161957,162148,162350,162808,163522,163640,163809,164009,164140,164309,164415,164512,164618,164758,165116,165309,165501,165632,165748,165843,170021,170127,170413,170614,170828,171145,171419,171712,171947,172127,172244,172436,172615,172713,173152,173405,173832,174651,175108,175449,175915,180105,180426
80,AA7562-4,154736,155539,155851,160043,160157,161234,161532,161649,161946,162328,162808,163354,163511,163724,163820,163936,164116,164236,164331,164449,164618,165010,165150,165428,165556,165642,165737,165948,170105,170255,170413,170542,170839,171017,171302,171513,171724,171936,172200,172255,172350,172905,173237,173619,174556,174936,175310,175725,175915,180328
81,AA7450-5,160058,160735,161137,161309,161437,162254,162437,162555,162746,163001,163449,164020,164140,164404,164618,164713,164853,164959,165054,165203,165330,165653,165854,170021,,170350,170435,170637,170805,170955,171240,171335,171757,172021,172255,172458,172700,172832,173057,173226,173310,173726,174028,174640,175216,175758,180127,180746,180937,181235
82,MX4614-4,,161755,162042,162148,162339,163259,163511,163651,163903,164225,164651,165236,165403,165608,165810,165905,170032,170222,170306,170424,170553,170955,171123,171408,171535,171659,171746,171958,172127,172339,172604,172737,173035,173226,173500,173704,173832,174028,174244,174523,174618,175034,175248,175725,180415,180712,181150,181828,182009,182159
83,AA7393-2,,162306,162617,162701,162830,163511,163713,163831,164104,164512,165054,165737,165916,170200,170413,170519,170658,170805,170901,171028,171156,171535,171757,172032,172149,172306,172350,172615,172748,172938,173203,173343,173652,173843,174149,174355,174608,174724,174958,175058,175205,175641,175842,180138,180712,181044,181436,182031,182210,182436
84,AA7712-5,,164031,164353,164512,164606,165309,165501,165759,170244,170317,170754,171735,171852,172021,172149,172244,172414,172542,172626,172725,172821,173226,173343,173522,173652,173748,173810,174028,174127,174310,174450,174713,175045,175227,175511,175809,175926,180138,180403,180555,180628,181117,181425,182221,183022,183438,184044,184757,184959,185223
85,MX4021-5,,165428,165905,170054,170149,170743,170955,171335,171535,171841,172233,172950,173130,173449,173619,173715,173843,173950,174040,174116,174233,174556,174724,174936,175045,175205,175300,175511,175619,175747,180032,180105,180555,180831,181117,181403,181658,181850,182159,182532,182616,183106,183438,184117,184556,185021,185351,185725,190000,190212
86,MX4159-5,165501,170105,170519,170647,170743,171335,171620,172010,172200,172425,172832,173321,173427,173533,173726,173822,174013,174138,174222,174255,174417,174702,174830,175045,175154,175248,175322,175555,175652,,180211,180350,180701,180853,181128,181458,181722,181947,182210,182627,182711,183203,183535,184500,184959,185521,185853,190436,190626,190912
87,AA6374-2,170350,170923,171335,171513,171620,172043,172255,172748,172927,173057,173511,174127,174244,174450,174651,174757,174936,175143,175227,175416,175544,175915,180211,180415,180522,180628,180712,181106,181246,181509,181658,181850,182255,182436,182722,183117,183535,183736,184201,184650,184809,185234,185521,190043,190817,191335,191631,192317,192436,192709
88,AA7559-2,,170530,,171006,171123,171659,171841,172200,172350,172509,172854,173533,173704,173832,174028,174051,174211,174344,174428,174501,174608,174936,175120,175310,175405,175522,175608,175736,175842,180116,180328,180350,180724,180820,181117,181352,181658,181850,182137,182554,182616,183203,183535,,184724,185032,185413,185937,190116,190351
89,AA7920-3,173544,175120,175522,175703,175831,180426,180831,181224,181615,181936,182339,183044,183321,183608,184701,184831,185104,185223,185318,185424,185606,185905,190149,190520,190615,190710,190806,191051,,191441,191641,191747,192116,192244,192541,192753,192910,193037,193406,193724,193830,194254,194519,194936,195539,195933,200443,201321,201500,201701
