,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070158,070252
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070102,070336,070503,070641,070735,070851,070924,071028,071133,071155,071239,071322,071344,071511,071617
2,MZ3978-0,,,,,,,,,,,,,,,070102,070136,070219,070441,070557,070713,070851,070913,070945,071112,071438,071649,071900,072006,072111,072205,072311,072343,072427,072449,072532,072554,072721,072805
3,MZ3825-0,,,,,,070102,070147,070303,070547,070735,070840,071344,071500,071627,071755,071827,071922,072155,072249,072405,072543,072616,072637,072805,073110,073249,073523,073629,073734,073818,073934,074006,074049,074111,074143,074216,074343,074427
4,MW5936-0,070102,072954,073227,073451,073651,073955,074216,074354,074532,074826,075003,075509,075625,075730,075836,075919,080025,080225,080320,080425,080541,080636,080657,080825,081130,081248,081436,081542,081658,081741,081836,081931,082015,082037,082059,082121,082237,082321
5,MW5853-0,,,070241,070358,070547,070807,070956,071112,071239,071511,071700,072155,072238,072343,072500,072554,072648,072828,072933,073038,073143,073227,073311,073440,073723,073923,074111,074216,074321,074354,074449,074543,074627,074648,074721,074743,074909,074952
6,MZ4228-0,070724,071039,071301,071449,071606,071932,072038,072216,072405,072605,072710,073238,073407,073523,073745,073850,073934,074205,074259,074438,074543,074627,074659,074815,075141,075352,075625,075730,075847,075930,080109,080142,080225,080258,080341,080403,080530,080614
7,MZ4072-0,,071711,071838,072006,072133,072500,072626,072754,072933,073205,073322,073828,073923,074028,074154,074259,074354,074616,074721,074847,074952,075036,075058,075225,075603,075752,075952,080131,080247,080309,080425,080508,080530,080552,080636,080646,080814,080909
8,MZ3559-0,072144,072332,072605,072743,073038,073451,073651,073850,074100,074416,074543,075047,075141,075247,075414,075509,075603,075752,075857,080014,080142,080225,080309,080436,080741,080952,081214,081353,081458,081553,081658,081752,081836,081909,081953,082015,082143,082237
9,MW5966-0,073143,075130,075625,075836,080109,080603,080730,080847,081025,081342,081436,082015,082121,082343,082511,082606,082700,082933,083038,083249,083405,083427,083511,083627,083933,084049,084216,084321,084426,084459,084626,084732,084804,084826,084910,084932,085059,085143
10,MZ3956-0,073216,073502,073745,073945,074143,074616,074710,074826,074931,075225,075414,075930,080120,080225,080403,080457,080603,080836,080942,081119,081203,081248,081310,081436,081814,081931,082216,082321,082449,082544,082638,082733,082806,082828,082911,082944,083100,083143
11,MX1197-0,074321,074554,074920,075036,075403,075825,075908,080035,080320,080530,080836,081353,081520,081647,081847,081953,082059,082332,082438,082616,082755,082839,082922,083038,083332,083511,083733,083900,084016,084110,084216,084321,084405,084459,084542,084604,084721,084815
12,MX1084-0,074616,080425,080614,081130,081531,081953,082121,082332,082616,082944,083133,083839,083955,084110,084332,084437,084521,084826,084932,085311,085406,085449,085511,085630,085955,090144,090343,090450,090555,090639,090733,090818,090850,090912,091007,091028,091144,091217
13,MX1067-0,074952,075919,080131,080457,080920,081214,081447,081647,081858,082132,082449,083005,083100,,083427,083500,083606,083806,083911,084016,084143,084226,084321,084437,084804,085016,085301,085406,085511,085546,085713,085818,085851,085923,090017,090039,090144,090238
14,MX1105-0,080836,081003,081310,081542,081814,082154,082321,082438,082711,083005,083322,083922,084027,084121,084405,084521,084615,084826,084932,085250,085355,085417,085500,085630,085955,090144,090354,090450,090606,090639,090744,090828,090850,090923,091007,091028,091155,091249
15,MX1135-0,,082037,082237,082606,082839,083205,083500,083638,083849,084226,084542,085154,085301,085428,085619,085724,085829,090028,090133,090249,090406,090450,090522,090650,090956,091112,091334,091450,091607,091629,091734,091817,091901,091923,092006,092039,092206,092249
16,MZ3556-0,082555,082850,083205,083500,083711,084005,084226,084415,084615,084859,085143,085651,085745,085923,090017,090123,090238,090450,090555,090701,090755,090839,090912,091039,091334,091501,091723,091828,091934,091955,092100,092144,092206,092227,092311,092343,092510,092532
17,MZ3734-1,083511,083627,084005,084321,084553,084837,085059,085228,085449,085641,085955,090500,090555,090722,090850,090945,091039,091334,091428,091618,091745,091828,091901,092028,092332,092510,092637,092731,092847,092919,093024,093057,093129,093151,093235,093256,093401,093507
18,MZ3740-1,084943,085026,085406,085702,090050,090439,090733,090934,091238,091544,091828,092354,092459,092615,092803,092908,093035,093307,093412,093539,093635,093719,093835,094014,094257,094518,094751,094857,095014,095046,095151,095235,095257,095340,095446,095508,095624,095741
19,MZ3978-1,,090628,090912,091112,091555,091839,092133,092300,092510,092752,093057,093602,093708,093824,094014,094141,094214,094424,094518,094645,094740,094825,094952,095108,095424,095552,095708,095824,095951,100013,100140,100213,100256,100328,100414,100435,100541,100636
20,MZ3825-1,091901,092039,092343,092604,092836,093256,093528,093646,093802,094036,094141,094656,094825,095003,095108,095213,095308,095446,095541,095708,095845,095856,100003,100108,100350,100519,100753,100900,101018,101102,101218,101312,101345,101407,101502,101523,101640,101712
21,MW5853-1,093140,093256,093528,093741,094141,094457,094613,094835,095140,095446,095751,100328,100435,100603,100805,100912,101007,101156,101312,101440,101756,101807,101944,102100,102418,102629,102828,102945,103028,103101,103206,103312,103334,103356,103501,103523,103640,103713
22,MZ4228-1,094130,094329,094551,094919,095246,095541,095856,100024,100317,100647,100827,101356,101523,101650,101839,101955,102049,102228,102334,102523,102651,102734,102912,103028,103429,103651,103902,104007,104123,104155,104300,104407,104450,104523,104606,104628,104755,104850
