,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070306,070402,070457,070530,070635,070741,070836,070920,070941,071003,071141,071224
1,MW5964-0,,,,,,,,,,,,,,,,,070112,070327,070424,070530,070658,070730,070814,070931,071257,071436,071614,071709,071814,071908,072003,072036,072130,072141,072213,072235,072340,072435
2,MZ3956-0,,,,,,,,070112,070149,070317,070424,070931,071025,071141,071257,071403,071447,071647,071741,071847,071952,072036,072057,072235,072552,072740,,073057,073151,073235,073341,073436,073530,073541,073614,073635,073802,073846
3,MZ3978-0,070112,070214,070413,070602,070920,071224,071403,071530,071647,071930,072057,072614,072729,072835,072952,073107,073202,073403,073457,073635,073741,073824,073908,074035,074352,074708,074824,074930,075046,075140,075246,075330,075425,075447,075541,075614,075740,075835
4,MZ3987-0,071119,071257,071436,071658,071952,072308,072457,072614,072740,072941,073107,073635,073751,073857,074003,074057,074151,074435,074541,074657,074813,074857,075024,075202,075541,075708,075919,080119,080234,080318,080402,080436,080541,080603,080635,080657,080825,080909
5,MZ4072-0,072235,072541,072908,073140,073508,073835,074024,074213,074508,074824,074940,075436,075603,075635,075751,075846,075941,080223,080318,080425,080541,080614,080657,080825,081131,081435,081635,081740,081857,081951,082046,082140,082246,082319,082404,082437,082603,082647
6,MZ4228-0,,073624,073835,074024,074235,074541,074803,074940,075129,075436,075603,080046,080234,080318,080508,080552,080635,080931,081026,081142,081341,081403,081435,081614,082003,082130,082341,082458,082614,082647,082752,082835,082919,082940,083035,083046,083213,083258
7,MW5853-0,074646,075057,075425,075624,075835,080151,080425,080530,080740,081058,081225,081813,081918,082035,082202,082308,082426,082719,082825,082951,083140,083225,083247,083425,083814,084047,084225,084330,084446,084540,084645,084750,084836,084857,084952,085035,085151,085247
8,MZ3556-0,080457,080657,080920,081142,081341,081802,082035,082235,082437,082741,082919,083436,083541,083731,083858,084003,084109,084308,084413,084551,084740,084825,084908,085057,085414,085530,085731,085826,085944,090039,090134,090240,090301,090345,090430,090452,090619,090702
9,MZ3559-0,080931,081225,081603,081751,082024,082404,082658,082908,083046,083353,083530,084036,084152,084330,084602,084645,084814,085035,085140,085309,085352,085436,085519,085709,090006,090218,090356,090514,090557,090630,090702,090746,090808,090840,090925,090947,091104,091125
10,MZ3734-0,082319,082542,082846,083046,083309,083614,083847,084014,084341,084645,084952,085530,085636,085804,090006,090050,090156,090356,090503,090640,090746,090840,090914,091020,091336,091526,091749,091916,092022,092105,092210,092305,092350,092424,092519,092541,092657,092740
11,MX1135-1,083436,083625,083836,084025,084141,084602,084846,085035,085236,085457,085603,090123,090301,090419,090546,090702,090757,090958,091104,091241,091347,091420,091514,091632,092000,092200,092402,092508,092602,092635,092803,092836,092858,092920,092953,093015,093132,093216
12,MW5964-1,084507,084718,085003,085236,085436,085815,085922,090112,090419,090651,090829,091325,091420,091537,091716,091759,091854,092105,092200,092327,092424,092457,092613,092740,093026,093143,093249,093355,093501,093534,093651,093745,093807,093829,093850,093934,094050,094134
13,MW5898-0,085457,085753,090006,090251,090525,090818,090925,091020,091252,091537,091643,092149,092254,092402,092530,092635,092740,092953,114936,115042,115232,115254,115337,115454,115749,115917,120202,120246,120402,120435,181113,181146,181207,181240,181312,181334,181502,181545
14,MZ3956-1,090514,090557,090735,090925,091336,091632,091759,091927,092149,092530,092708,093205,093249,093355,093523,093618,093702,094006,094101,094206,094344,094417,094501,094628,094945,095101,095206,095300,095416,095500,095605,095638,095711,095722,095805,095827,095933,100019
15,MZ3978-1,091503,091632,091927,092200,092435,092931,093121,093300,093534,093818,094112,094555,094701,094807,095028,095144,095238,095532,095638,095743,095849,095922,100008,100113,100424,100613,100857,101002,101118,101150,101246,101402,101424,101446,101518,101540,101635,101708
16,MZ3987-1,092435,092719,093121,093300,093523,093840,094101,094217,094450,094828,094945,095449,095554,095711,095816,095922,100019,100305,100402,100518,100613,100656,100740,100846,101202,101340,101518,101624,101719,101813,101907,102003,102046,102119,102213,102235,102351,102434
17,MZ4072-1,093618,093807,094112,094355,094756,095112,095333,095449,095616,100041,100158,100707,100802,100907,101034,101129,101213,101456,101603,101708,101802,101845,101940,102108,102434,102529,102729,102824,102929,102951,103057,103151,103224,103235,103330,103340,103509,103553
18,MW5943-0,,094555,094839,095206,095449,095849,100136,100305,100518,100846,101023,101624,101751,101856,102046,102213,102318,102551,102656,102813,103035,103129,103246,103404,103743,103956,104103,104219,104325,104357,104504,104558,104642,104714,104809,104830,104947,105030
19,MW5966-0,095532,101813,102130,102351,102656,103046,103213,103447,103636,104052,104124,104652,104747,104914,105052,105157,105303,105452,105609,105736,105841,105925,105947,110114,110413,110602,110751,110857,111013,111056,111235,111308,111330,111352,111436,111458,111603,111658
20,MZ4228-1,095605,095700,095838,100019,100316,100656,100802,100951,,101613,101635,102140,102246,102402,102551,102634,102729,102907,103002,103140,103224,103246,103330,103447,103804,104008,104219,104314,104431,104525,104620,104703,104736,104747,104830,104903,105019,105103
21,MP5834-0,100645,100740,100951,101202,101413,101708,101951,102108,102351,102729,102857,103404,103509,103710,103837,103945,104041,104241,104347,104515,104558,104642,104747,104841,105230,105408,105524,105631,105747,105830,105947,110052,110125,110136,110230,110252,110402,110445
22,MW5853-1,101045,101257,101446,101708,101835,102130,102351,102518,102802,103151,103257,103804,103850,104008,104157,104303,104357,104736,104819,104947,105052,105114,105136,105252,105620,105809,110009,110114,110219,110241,110337,110434,110518,110540,110613,110645,110751,110846
