,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW5097-0,,,,,,,,,,,070100,071122,071341,071528,071632,071726,071808,072017
1,MW4366-0,070539,070611,070913,071017,071132,071226,071258,071341,071445,071902,072017,073248,073528,073612,073716,073810,073936,074144
2,MW4619-0,073248,073528,073759,073946,074112,074206,074354,074436,074530,075041,075344,080323,080553,080658,080824,080918,081055,081408
3,MW4647-0,080010,080103,080355,080553,080730,080824,081001,081105,081209,081650,082036,083110,083340,083505,083621,083726,083841,084154
4,MW5097-1,082933,083048,083423,083549,083715,083809,083924,084018,084111,084600,084747,085841,090100,090237,090341,090446,090550,090925
5,MW4366-1,085006,085132,085434,085611,085715,085758,085819,085913,090028,090456,090654,091707,091926,092052,092156,092250,092343,092613
6,MW4619-1,091645,091843,092156,092239,092405,092437,092603,092656,092800,093239,093530,094520,094708,094846,095001,095055,095127,095358
7,MW4825-0,092822,093052,093354,093530,093624,093728,093811,093904,093958,094438,094614,095710,095919,100107,100200,100305,100358,100639
8,MW4647-1,094459,094542,094918,095023,095148,095243,095419,095523,095606,100128,100431,101535,101754,101921,102036,102129,102306,102630
9,MW4846-0,095919,100013,100337,100524,100650,100722,100847,100930,101024,101618,101754,102850,103131,103245,103401,103516,103621,103944
10,MW5097-2,102411,102609,103005,103131,103245,103339,103411,103505,103558,104049,104247,105325,105606,105754,105909,110003,110139,110536
11,MW4366-2,104924,105050,105325,105544,105722,105805,105952,110035,110201,110640,110806,111819,112039,112205,112310,112403,112446,112935
12,MW4825-1,112633,113018,113248,113457,113624,113656,113811,113904,113958,114415,114551,115614,115855,120031,120136,120251,120355,120731
13,MW4647-2,120136,120836,121220,121430,121545,121628,121815,121919,122035,122503,122816,123807,124059,124318,124435,124528,124622,125028
14,MW5097-3,123901,124059,124351,124601,124705,124737,124841,124945,125039,125549,125728,130718,130951,131138,131242,131347,131523,131805
15,MW4366-3,131943,132119,132402,132519,132644,132748,133019,133101,133144,133707,133822,134904,135145,135343,135447,135551,135645,140104
16,MW4647-3,134156,135102,135426,135530,135645,135728,135917,140021,140136,140700,141023,142150,142421,142640,142755,142911,143038,143505
17,MW4720-0,141805,142045,142421,142702,142817,142921,143110,143214,143318,143820,144007,145200,145525,145713,145828,145900,150037,150507
18,MW5097-4,144909,145128,145503,145631,145756,145839,145954,150058,150152,150737,150945,152145,152426,152613,152728,152843,152958,153313
19,MW4366-4,151528,151611,151957,152103,152239,152301,152405,152509,152613,153134,153302,154328,154619,154819,154934,155027,155131,155505
20,MW4557-0,153556,153722,153931,154141,154307,154339,154432,154537,154641,155236,155444,160633,160946,161205,161310,161425,161540,161811
21,MW4619-2,,154901,155236,155423,155527,155611,155737,155841,155924,160507,160737,161800,162041,162239,162344,162448,162625,162858
22,MW4647-4,160258,160320,160644,160759,160903,161007,161155,161259,161342,161822,162135,163045,163326,163503,163618,163701,163826,164139
23,MW4720-1,,161321,161624,161717,161833,161937,162009,162103,162146,162718,162909,163952,164233,164420,164546,164618,164722,165004
24,MW4781-0,162743,162847,163211,163359,163524,163607,163733,163858,163952,164420,164618,165818,170049,170238,170353,170458,170613,170939
25,MW5084-0,164700,164817,165119,165245,165401,165506,165642,165808,165912,170353,170707,171753,172045,172254,172358,172452,172545,172826
26,MW5097-5,170645,170824,171126,171252,171419,171606,171742,171837,171952,172430,172721,173755,174036,174306,174413,174507,174632,174956
27,MW4557-1,172732,,173211,173348,173452,173629,173828,173932,174047,174528,174758,180139,180430,180711,180826,180931,181035,181340
28,MW4619-3,,174108,174402,174632,174758,,175039,175154,175259,175741,,181412,181703,181840,182028,182132,182226,182600
29,MW4647-5,175226,175331,175636,175752,175930,180034,180232,180347,180502,180931,181350,182320,182600,182809,182924,183018,183111,183437
30,MW4720-2,,181306,181620,181818,181933,182017,182143,182309,182413,182903,183122,184136,184421,184557,184701,184806,184900,185152
31,MW4781-1,182258,182600,182830,182935,183100,183122,183216,183309,183416,183856,184104,185224,185350,185526,185632,185746,185840,190226
32,MW5084-1,184358,184536,184850,185015,185120,185202,185256,185350,185433,185944,190205,191216,191508,191635,191750,191854,191959,192344
33,MW5097-6,190611,190925,191155,191415,191540,191614,191718,191833,191916,192354,192613,193743,194046,194150,194254,194326,194452,194700
34,MW4619-4,,193858,194211,194420,194524,194607,194816,194941,195107,195548,195850,200841,201006,201132,201247,201352,201456,201914
35,MW4557-2,200058,,,200445,200550,200622,200830,200945,201039,201611,201810,202846,203126,203303,203420,203535,203628,204045
36,MW4647-6,202155,202206,202509,202707,202846,202950,203105,203220,203326,203837,204056,205034,205315,205503,205618,205732,205848,210150
37,MW5084-2,205941,210107,210421,210619,210734,210808,210922,211037,211131,211642,211851,212832,212957,213123,213238,213310,213446,213801
38,MW4557-3,,,,,220329,220413,220704,220758,220902,221403,221602,222845,223115,223231,223346,223450,223615,224035
39,MW4647-7,,222031,222416,222646,222739,222824,222928,223054,223147,223626,223837,224848,225117,225222,225326,225431,225524,225859
40,MW5084-3,230003,230129,230402,230600,230705,230747,,,,,,,,,,,,
