,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5853-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070240,070526
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070156,070302,070504,070609,070759,070937,071316,071410,071504,071810
2,MW5943-0,,,,,,,,,,,,,,,,,070109,070123,070313,070548,070620,070715,070832,070959,071116,071137,071621,071831,071936,072158,072304,072526,072715,072937,073032,073306,073814
3,MX1084-0,,,,,,,,,,,,,070109,070240,070526,070715,070759,070843,070948,071148,071243,071327,071443,071547,071705,071737,072158,072442,072537,072725,072832,073043,073255,073539,073657,073752,074428
4,MW5898-0,,,,,,,070109,070156,070240,070357,070442,070526,070715,070821,071116,071254,071348,071432,071559,071821,071904,072009,072137,072304,072409,072453,072915,073054,073200,073433,073539,073730,073920,074206,074334,074533,075259
5,MZ3556-0,070515,070653,070843,070915,070926,071021,071105,071137,071210,071316,071410,071526,071716,071821,072137,072231,072442,072515,072715,073032,073105,073211,073317,073506,073657,073803,074250,074533,074638,074921,075100,075237,075426,075836,080036,080214,080805
6,MZ3734-0,071547,071632,071810,071842,071904,071936,071958,072042,072115,072220,072326,072420,072631,072747,073032,073200,073306,073339,073527,073825,073909,074006,074155,074355,074533,074555,075016,075342,075531,075930,080036,080246,080531,080933,081100,081144,081913
7,MZ3740-0,072558,072715,072905,072948,073010,073054,073116,073200,073255,073422,073527,073657,073858,074111,074522,074638,074911,074943,075121,075415,075520,075814,080014,080214,080352,080446,080922,081217,081406,081640,081818,082052,082241,082633,082813,083058,083628
8,MZ3825-0,073657,073741,073847,073920,073931,074006,074049,074122,074155,074301,074355,074500,074649,074827,075121,075226,075447,075531,075730,080036,080108,080203,080330,080520,080647,080753,081228,081441,081629,082358,082515,082706,082857,083259,083426,083542,084240
9,MZ3978-0,074638,074805,074932,075005,075027,075121,075143,075216,075248,075415,075520,075709,075847,075952,080308,080435,080658,080731,080900,081238,081406,081452,081629,081840,082114,082157,082655,083109,083237,084029,084229,084534,084818,085051,085207,085358,085715
10,MZ3987-0,075647,075803,075908,075941,080025,080046,080108,080141,080214,080330,080424,080520,080647,080816,081144,081238,081452,081535,081702,081935,082052,082157,082452,082706,082919,082941,083437,083724,084018,084807,084913,085156,085252,085504,085620,085736,090443
11,MX1213-0,,080911,081016,081049,081111,081206,081217,081300,081344,081503,081608,081702,081840,082030,082336,082430,082655,082739,082930,083415,083639,083829,084113,084324,084556,084702,085134,085336,085536,090209,090410,090643,091011,091222,091401,091636,092123
12,MZ4228-0,082030,082114,082314,082347,082408,082430,082503,082548,082633,082825,082930,083014,083226,083415,083712,083829,084051,084123,084345,084829,085029,085102,085241,085409,085653,085736,090220,090610,090905,091658,091858,092145,092302,092704,092833,092928,093425
13,MZ3559-0,083542,083639,083818,083851,083913,083946,083957,084040,084113,084229,084313,084356,084640,084745,085156,085230,085453,085547,085747,090148,090253,090337,090526,090654,090905,091011,091423,091826,092017,092811,092928,093129,093353,093745,093840,094052,094739
14,MZ3956-1,084945,085051,085230,085252,085314,085347,085420,085453,085536,085642,085747,085903,090009,090126,090453,090632,090854,090916,091139,091550,091636,091720,091909,092028,092156,092251,092727,093107,093403,094135,094335,094539,094707,095101,095241,095335,095830
15,MW5936-0,,,,,,,,,085051,085112,085230,085325,085558,085725,090042,090220,090326,090410,090632,090949,091044,091149,091350,091517,091731,091826,092324,092928,093237,094135,094241,094529,094656,095050,095219,095313,095736
16,MW5853-1,,,,,,,,,,,,,,,,,,,,,,,,,,085409,085915,090159,090337,090916,091033,091339,091625,092039,092207,092358,092906
