,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MW5853-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,084014,084130,084224
1,MZ3825-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070124,070218,070250,070334,070418,070501,070605,070637
2,MZ3987-0,,,,,,,,,,,,,,,,,,,070102,070124,070207,070250,070334,070450,070753,070940,071200,071254,071409,071556,071701,071754,071816,071837,071921,071931,072108,072151
3,MX1135-0,,,,,,,,,070102,070124,070229,070731,070835,070940,071055,071200,071243,071431,071535,071629,071722,071805,071921,072046,072421,072608,072830,072923,073038,073132,073226,073258,073341,073403,073436,073508,073635,073717
4,MZ3978-0,070157,070240,070709,070825,071034,071431,071546,071701,071859,072140,072306,072755,072851,072955,073110,073226,073330,073519,073624,073739,073937,074020,074103,074239,074615,074857,075117,075232,075348,075452,075608,075712,075806,075849,075932,080016,080143,080226
5,MZ4072-0,071848,072140,072255,072421,072608,072840,072955,073121,073237,073424,073529,074020,074103,074156,074312,074416,074510,074708,074803,074918,075001,075045,075106,075222,075546,075755,080016,080110,080226,080258,080352,080435,080529,080550,080623,080633,080811,080854
6,MZ4228-0,073341,073436,073635,073822,074052,074438,074553,074719,074940,075222,075348,075911,080016,080110,080237,080330,080435,080644,080738,080915,081009,081052,081218,081344,081804,081930,082129,082233,082316,082411,082515,082548,082652,082714,082808,082830,082956,083101
7,MZ3559-0,080049,081721,081919,082118,082306,082609,082652,082808,082956,083354,083521,084036,084141,084245,084413,084518,084623,084824,084918,085044,085138,085222,085305,085420,085744,085920,090120,090214,090307,090456,090601,090644,090705,090737,090854,090915,091020,091113
8,MZ3556-0,080154,080424,080601,080811,081052,081323,081543,081659,081847,082046,082255,082746,082851,082945,083112,083216,083310,083604,083658,083813,083940,084025,084047,084213,084551,084656,084918,085023,085149,085315,085441,085535,085618,085650,085722,085805,085942,090048
9,MX1213-0,082327,084706,084950,085149,085243,085546,085650,085805,085920,090048,090203,090716,090809,090915,091030,091146,091240,091417,091521,091659,091752,091835,091857,092036,092341,092447,092717,092845,092950,093022,093127,093211,093254,093315,093420,093430,093557,093650
10,MZ3987-1,083007,083205,083405,083553,083647,084025,084119,084224,084340,084612,084739,085211,085305,085347,085452,085535,085650,085837,085920,090037,090152,090235,090318,090435,090705,090820,091030,091135,091250,091438,091542,091616,091659,091742,091835,091846,092003,092047
11,MX1135-1,085953,090026,090214,090446,090644,090915,091146,091240,091449,091720,091835,092307,092414,092530,092656,092802,092845,093105,093159,093326,093513,093546,093629,093806,094120,094224,094403,094446,094601,094738,094843,094915,094947,095009,095052,095135,095240,095323
12,MZ3978-1,091146,091333,091510,091637,091846,092130,092414,092447,092656,092928,093054,093557,093650,093806,093932,094037,094120,094352,094456,094623,094810,094904,094926,095031,095323,095500,095627,095720,095814,095930,100013,100107,100139,100212,100255,100306,100443,100526
13,MW5943-0,092341,094904,095031,095157,095251,095522,095720,095825,095951,100244,100410,100912,101006,101100,101228,101332,101437,101635,101729,101855,102010,102053,102125,102251,102710,102943,103130,103246,103352,103613,103656,103800,103822,103844,103916,103938,104053,104136
14,MW3204-0,,092634,092907,093105,093358,093733,093827,093943,094048,094352,094529,095020,095114,095219,095334,095439,095532,095753,095847,100002,100118,100150,100233,100338,100619,100724,100851,100955,101100,101300,101405,101437,101531,101541,101614,101635,101750,101833
15,MZ4072-1,093452,093755,094005,094152,094413,094644,094738,094843,095114,095428,095616,100107,100223,100316,100453,100536,100630,100902,101006,101143,101249,101322,101354,101520,101801,101949,102125,102241,102356,102440,102534,102617,102638,102710,102732,102753,102900,102954
16,MZ4228-1,095742,100139,100432,100619,100923,101249,101509,101635,101906,102136,102241,102743,102900,103015,103141,103235,103341,103602,103634,103800,103855,103927,104104,104229,104543,104709,104929,105011,105105,105148,105303,105346,105408,105429,105501,105546,105654,105749
17,MW5853-1,101122,101437,101646,101833,102021,102313,102523,102638,102805,102954,103109,103602,103707,103811,103948,104042,104136,104334,104428,104533,104626,104637,104709,104835,105105,105325,105535,105644,105738,105927,110043,110115,110137,110220,110313,110335,110440,110513
18,MP5991-0,101614,103015,103152,103402,103602,103855,104125,104251,104500,104824,104939,105450,105557,105705,105854,105959,110104,110335,110440,110607,110711,110754,110910,111014,111352,111507,111707,111823,111938,112104,112231,112314,112357,112418,112512,112556,112733,112806
19,MZ3559-1,101740,104136,104428,104658,104950,105303,105525,105705,105916,110241,110419,110920,111036,111151,111330,111445,111539,111833,111938,112104,112209,112252,112357,112535,112900,113015,113141,113341,113445,113622,113738,113810,113831,113853,113946,114019,114123,114206
20,MZ3556-1,105105,105525,105810,105959,110158,110451,110556,110711,110837,111108,111213,111740,111833,111959,112148,112314,112408,112640,112744,112922,113058,113141,113318,113456,113759,113914,114102,114156,114321,114415,114531,114603,114635,114657,114752,114814,114929,115012
