,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7480-0,,,,,,,,,,,070112,070945,071136,071242,071350,071422,071549,071811
1,MW5594-0,,,,,,,,,070112,070352,070521,071644,071916,072032,072137,072158,072314,072619
2,MW4366-0,070112,070135,070448,070553,070709,070742,070901,070955,071028,071433,071600,072807,073038,073227,073343,073416,073521,073942
3,MW5142-0,071231,071253,071538,071705,071811,071916,072053,072158,072231,072640,072807,074109,074343,074449,074555,074639,074807,075122
4,MW4557-0,072147,,072734,072839,072955,073100,073238,073343,073426,074014,074203,075418,075652,075829,075945,080051,080207,080538
5,AA7301-0,073321,073553,073826,074058,074214,074320,074405,074511,074555,075207,075502,080611,080820,081020,081135,081251,081356,081828
6,MW4647-0,074416,074628,074934,075028,075144,075229,075324,075418,075502,075956,080301,081345,081501,081650,081756,081902,081957,082335
7,MW4781-0,,,075912,080029,080134,080207,080323,080420,080504,,081324,082324,082608,082757,082903,083008,083051,083429
8,MW4837-0,080515,080715,081020,081219,081345,081440,081523,081617,081712,082208,082557,083818,084050,084301,084407,084501,084650,085053
9,AA7480-1,081734,081935,082241,082420,082525,082557,082651,082808,082840,083335,083629,084650,084915,085053,085209,085305,085412,085836
10,MP6380-0,082208,082503,082808,083019,083135,083208,083251,083346,083440,084156,084418,085625,085858,090047,090152,090235,090425,090718
11,AA7479-0,,083357,083618,083829,083945,084029,084239,084334,084418,085243,085540,090613,090857,091057,091224,091319,091424,091846
12,MW5594-1,084312,084345,084701,084841,084937,085042,085231,085337,085434,085920,090047,091057,091329,091529,091646,091741,091908,092307
13,AA7458-0,084639,084841,085104,085221,085337,085412,085625,085720,085814,090319,090457,091752,092013,092202,092307,092413,092508,092825
14,MW4366-1,085231,085337,085658,085836,085952,090058,090235,090340,090414,091002,091151,092402,092646,092858,093025,093119,093213,093602
15,MW5142-1,085814,090003,090246,090436,090541,090646,090835,090952,091046,091551,091730,092858,093141,093257,093424,093518,093624,093918
16,MW4557-1,090656,090814,091057,091224,091340,091424,091456,091624,091708,092402,092552,093845,094141,094308,094426,094531,094625,094930
17,AA7336-0,091857,092119,092519,092635,092803,092919,093036,093151,093257,093845,094130,095330,095614,095814,095929,100013,100140,100603
18,AA7301-1,092351,,092825,093025,093130,093235,093413,093528,093602,,094719,095825,095951,100140,100245,100353,100531,100836
19,MW4825-0,092941,093057,093351,093518,093635,093708,093845,094003,094046,094603,094825,100002,100245,100458,100614,100731,100825,101140
20,MW4647-1,,093413,093845,094036,094152,094235,094437,094552,094636,095119,095403,100448,100614,100836,100941,101013,101130,101657
21,MW4781-1,095003,095108,095414,095541,095708,095803,095919,100024,100108,100731,100908,101940,102224,102413,102529,102624,102729,103023
22,AA6802-0,,,,,,,,,095425,095857,100035,101308,101551,101729,101835,101940,102119,102424
23,MW4837-1,095908,100046,100331,100509,100614,100658,100731,100825,100857,101402,101602,102740,102857,103056,103213,103257,103414,103836
24,AA7480-2,101035,101319,101602,101802,101919,101951,102035,102202,102256,102835,103045,104256,104520,104658,104814,104908,105024,105403
25,MW5594-2,103139,103246,103530,103647,103814,103847,103930,104036,104130,104648,104836,110025,110308,110436,110541,110636,110730,110956
26,AA7479-1,,,,,,,,103530,103625,104140,104448,105530,105824,110025,110141,110246,110341,110708
27,AA7458-1,104245,104458,104741,104941,105057,105141,105246,105341,105425,110014,110141,111333,111617,111806,111912,111945,112040,112418
28,MW4366-2,105436,105614,110014,110057,110203,110308,110436,110530,110603,111112,111250,112313,112440,112606,112711,112756,112851,113144
29,AA7336-1,111007,111155,111522,111606,111734,111839,111912,112018,112124,112649,112851,114119,114413,114623,114728,114846,115034,115539
30,MW4825-1,111500,112040,112429,112534,112700,112756,112945,113101,113144,113743,113941,115246,115529,115707,115823,115929,120046,120351
31,MW5142-2,,113847,114202,114402,114507,114550,114706,114802,114846,115423,115613,120656,120847,121004,121110,121204,121311,121628
32,MW4557-2,114939,,,,115624,,115856,115951,120035,120529,120740,121901,122133,122354,122459,122553,122648,123007
33,MW4647-2,120307,120507,120847,121015,121143,121217,121344,121500,121606,122028,122311,123345,123617,123754,123912,124006,124144,124604
34,MW4781-2,121912,,122405,122521,122637,122732,122815,122912,123007,,123743,124709,124952,125141,125246,125330,125436,125940
35,MW4837-2,123407,123544,123912,124006,124111,124216,124300,124459,124542,125025,125203,130245,130550,130812,130917,131000,131106,131543
36,AA7480-3,124753,125025,125224,125436,125614,125646,125730,125846,125918,130507,130706,131945,132250,132501,132606,132711,132805,133144
37,MW5594-3,130424,130612,131033,131150,131247,131341,131510,131554,131648,132156,132322,133543,133837,134026,134131,134235,134403,135012
38,MW4366-3,,132123,132417,132627,132754,132850,132955,133049,133144,133731,133910,134929,135211,135412,135517,135551,135647,140143
39,MW5142-3,133753,133910,134225,134352,134457,134541,134718,134824,134907,135350,135528,140510,140807,140944,141100,141154,141310,141637
40,MW4557-3,134845,,135412,135625,135742,135837,135954,140049,140154,140710,140912,142036,142329,142519,142635,142718,142802,143237
41,MW4647-3,140037,140238,140616,140743,140912,140955,141144,141259,141405,142025,142318,143426,143710,143923,144028,144122,144227,144642
42,MW4781-3,141543,141847,142140,142245,142413,142519,142635,142740,142814,143342,143616,144642,144852,145030,145146,145241,145346,145703
43,MW4837-3,143130,143215,143521,143732,143923,144006,144100,144205,144310,144819,145040,150528,150825,151026,151142,151236,151341,151814
