,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,,,,,,,,,,,,,,,070104,070127,070210,070505
1,AA7488-0,,,,,,,,,,,070104,070832,071043,071159,071254,071349,071454,071802
2,MW4640-0,,,,,,,,,070104,070600,070726,071741,071950,072046,072151,072224,072351,072623
3,AA7322-0,070116,070422,070716,070811,070938,071032,071221,071305,071349,071813,072057,073140,073340,073424,073551,073646,073813,074129
4,AA7101-0,071148,071516,071824,071950,072119,072151,072340,072446,072529,073056,073402,074540,074730,074847,075003,075047,075236,075635
5,AA7536-0,,,072940,073107,073224,073257,073446,073540,073624,,074340,075225,075519,075625,075730,075814,075919,080258
6,AA7706-0,073351,,073951,074057,074213,074245,074457,074551,074635,075214,075435,080519,080730,080857,081023,081117,081200,081549
7,AA7248-0,074613,074751,075036,075236,075341,075414,075519,075614,075646,080120,080258,,,081821,081915,081948,082053,082410
8,AA7149-0,075730,,080203,080414,080541,080624,080730,080824,080907,081433,081611,082632,082853,082958,083103,083209,083316,083715
9,AA6952-1,080824,,081233,081422,,081643,081759,081843,081915,,082621,083642,,,084157,084241,084357,084547
10,AA7488-1,081810,082020,082231,082421,082538,082621,082820,082915,082947,083516,083748,084809,085020,085148,085255,085349,085433,085855
11,AA7721-0,082926,083042,083338,083421,083526,083610,083653,083758,083831,084252,084504,085538,085643,085727,085833,085906,085928,090234
12,MW4640-1,083642,083820,084020,084052,084146,084219,084357,084442,084515,084926,085042,090024,090234,090340,090446,090519,090624,090858
13,AA7530-0,084442,,084937,085031,085148,085255,085422,085505,085600,,090318,091414,091635,091751,091929,092014,092151,092413
14,AA7322-1,085148,085433,085705,085822,085950,090024,090118,090202,090246,,091036,092151,092413,092518,092709,092815,092931,093235
15,AA7101-1,085705,085939,090234,090424,090541,090624,090815,090909,090953,091435,091657,092826,093025,093141,093257,093351,093435,093729
16,AA7536-1,091236,,091740,091907,092035,092140,092213,092340,092435,,093340,094624,094846,095046,095151,095319,095446,095919
17,AA7706-1,091835,092151,092518,092647,092753,092837,092909,093003,093047,093646,093940,094930,095151,095308,095413,095519,095635,100024
18,AA7195-0,092731,,093151,093257,093424,093529,093635,093729,093802,094224,094425,095530,,,100046,100202,100329,100815
19,AA7248-1,093529,140305,094002,094140,094235,094341,094602,094708,094741,095203,095424,100508,100657,100826,100931,101037,101120,144438
20,AA7149-1,,095214,095435,095603,095707,095741,095846,095941,100013,100435,100635,101657,101919,102046,102152,102257,102402,102813
21,AA6952-2,095941,,100351,100541,100657,100741,100826,100920,100953,,101646,,,103150,103257,103340,103435,103741
22,AA7488-2,,101613,101941,102036,102141,102213,102424,102540,102624,103128,103413,104438,104659,104911,105017,105122,105216,105510
23,MW4640-2,102457,103023,103424,103540,103636,103719,103847,103930,104025,104521,104732,105819,110041,110252,110358,110452,110608,110914
24,AA7530-1,102730,104543,104839,105017,105143,105216,105310,105416,105448,110041,110314,111356,111608,111808,111925,112020,112114,112419
25,AA7322-2,105616,,110146,110325,110441,110513,110608,110651,110735,,111429,112630,112819,112924,113051,113134,113251,113547
26,AA7195-1,110608,,111852,112009,112114,112147,112336,112430,112514,,113241,114220,114515,114715,114809,114904,115031,115432
27,AA7101-2,113324,113536,113914,114053,114209,114303,114421,114548,114653,115147,115327,120555,120817,121040,121145,121303,121430,121851
28,AA7536-2,114904,115053,115359,115559,115704,115738,115854,120000,120055,120700,121018,122113,122337,122602,122708,122742,122900,123230
29,AA7149-2,,122445,122646,122731,122838,122911,123049,123144,123241,123738,123854,125105,125337,125504,125621,125654,125832,130316
30,AA6952-3,123621,123738,124106,124222,124327,124411,124516,124621,124642,,125315,130400,130622,130741,130908,131002,131151,131318
31,AA7488-3,,125315,125610,125726,125832,125915,130126,130232,130316,130836,131057,132202,132435,132719,132836,132952,133037,133404
32,MW4640-3,130505,130814,131057,131203,131308,131340,131540,131625,131719,132213,132330,133426,133712,133830,133924,134020,134114,134526
33,AA7322-3,132352,132602,132814,132908,133026,133058,133152,133248,133320,133913,134125,135146,135336,135514,135630,135714,135757,140200
34,AA7101-3,133342,133712,134031,134220,134347,134420,134559,134736,134831,135325,135452,140548,140810,141031,141148,141306,141401,141657
35,AA7536-3,134736,135125,135336,135503,135608,135641,135852,140031,140138,140559,140820,141955,142242,142453,142558,142715,142821,143149
36,AA7149-3,141804,141848,142217,142325,142442,142526,142748,142915,143011,143517,143858,145059,145344,145543,145710,145828,145933,150409
37,AA6952-4,143127,143517,143752,144026,,144237,144352,144604,144648,,145616,150713,150936,,151304,151347,151431,151714
38,AA7488-4,,144859,145142,145311,145438,145532,145638,145817,145900,150409,150735,151946,152231,152432,152537,152653,152738,153045
39,MW4640-4,145922,150253,150608,150818,150925,150947,151052,151157,151253,151819,152041,153435,153708,153919,154036,154130,154236,154540
40,AA7322-4,,151913,152231,152315,152443,152526,152653,152907,152950,,153803,154940,155152,155426,155542,155658,155825,160224
41,AA7101-4,153213,153435,153741,153952,154225,154308,154424,154634,154718,155248,155459,161241,161534,161829,161945,162113,162231,162559
42,AA7536-4,154330,154457,154814,154919,155045,155118,155237,155459,155532,,160308,161945,162241,162421,162538,162621,162726,163009
43,AA7706-2,154802,155002,155259,155447,155553,155647,155847,160025,160058,160459,160731,162326,162443,162538,162654,162737,162821,163222
44,AA7248-2,155814,160047,160224,160402,160532,160626,160827,161028,161144,,161945,,,163537,163631,163737,163928,164307
45,AA7492-0,160402,160816,161028,161207,161324,161419,161618,161818,161851,,162853,164117,164528,164634,164717,164835,165002,165318
46,AA7149-4,160944,,161534,161723,161840,161913,162113,162304,162336,162915,163200,164413,164612,164739,164846,164929,165013,165329
47,AA7195-2,161712,,162156,162304,162410,162454,162559,162737,162821,163305,163548,164717,164951,165150,165256,165412,165456,170111
48,AA6952-5,162726,163043,163243,163537,163653,163726,163855,164011,164044,164550,164739,165954,,,170545,170651,170745,171031
49,AA7188-0,,163917,164222,164456,164623,164706,164835,164951,165024,165550,165922,171031,171325,171525,171641,171746,171851,172124
50,AA7488-5,164655,164907,165246,165456,165614,165659,165954,170049,170155,170712,171031,172135,172420,172610,172726,172821,172915,173220
51,MW4640-5,170144,170418,170702,170902,171009,171041,171210,171358,171442,171946,172253,173421,173705,173939,174055,174150,174223,174709
52,AA7322-5,171336,171547,171913,172030,172242,172314,172548,172653,172759,173326,173654,174849,175143,175353,175509,175614,175731,180215
