,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4825-0,,,,,,,,,,,,,,,,,070103,070316
1,AA7252-0,,,,,,,,,,,070103,070957,071212,071401,,,,072026
2,AA7536-0,,,,,,,,,070103,,070725,071815,071953,072110,072215,072309,072425,072646
3,AA7405-0,,,070338,070515,070621,070704,070903,070947,071030,071528,071815,072657,072908,073046,073140,073225,073319,073816
4,MW4366-0,,071136,071434,071635,071753,071837,072015,072120,072226,072740,072940,074216,074615,074837,074943,075059,075239,075522
5,AA7842-0,,072552,073003,073129,073308,073413,073636,073743,073827,074426,074753,080026,080302,080524,080640,080734,080946,081305
6,AA7418-0,,,,073827,073943,074016,074121,074227,074310,,,,,080546,080640,080745,080946,081515
7,AA7488-0,,075120,,,075754,075826,075920,080026,080120,080557,080851,082041,082255,082447,082552,082657,082752,083155
8,AA6701-0,,080302,080535,080640,080756,,081029,081134,081210,081715,081831,082953,083228,083439,083544,083700,083744,084100
9,AA7303-0,080851,081145,081432,081653,081759,081842,081958,082103,082136,082719,082921,084217,084427,,084819,084902,085135,085431
10,AA6952-0,,,,,,,,,,,,,,,081715,081759,081947,082414
11,MW4825-1,082233,082509,082815,083015,083120,083155,083301,083356,083450,083943,084133,085231,085514,085714,085830,085914,090124,090703
12,AA7101-0,,,,,082351,,,,,083418,083733,084840,085041,085242,085358,,,090102
13,AA7637-0,082942,084840,085135,085242,085358,085442,085525,085630,085714,090335,090514,091721,091932,092143,092301,092355,092523,092839
14,AA7492-0,083015,,083533,083628,083733,083827,083922,084016,084100,084534,084840,085946,090251,090430,090547,090641,090735,091542
15,AA7252-1,084016,084100,084406,084629,084745,084851,085030,085135,085221,085641,085957,113053,113559,114338,114454,114548,114704,115257
16,AA7536-1,,,,090324,090346,090441,090514,090557,090703,091213,091508,092450,092712,092850,093007,093102,093234,093648
17,AA7405-1,090441,090703,091104,091246,091402,091435,091615,091710,091743,092250,092501,093721,094113,094303,094419,094514,094747,095307
18,MW4366-1,091413,091457,091932,092038,092207,092301,092406,092523,092556,093018,093212,094314,094620,094809,094914,095021,095149,095539
19,AA7530-0,092100,092301,092712,092829,092956,093051,093223,093318,093351,094018,094408,095539,095920,100122,100249,100406,100606,100932
20,AA7842-1,092945,093424,093922,094040,094230,094303,094514,094630,094736,,,,101449,,,102052,102125,102538
21,AA7418-1,093900,,,,,094736,094820,094947,095032,095625,095931,101228,101510,101733,101851,102019,102136,102549
22,AA6952-1,094714,095055,095423,095658,095825,095909,095954,100122,100206,124844,101059,102443,102717,103000,103139,103246,103401,133536
23,AA7871-0,100005,100322,100533,100711,100816,100849,101048,101143,101250,101755,102041,103235,103456,103942,104047,104131,104301,104640
24,AA7488-1,,,100932,101016,101143,101217,101406,101500,101543,,,,,,104312,104323,104428,104927
25,AA7303-1,101700,101945,102103,102305,102410,102454,102655,102749,102844,103423,103603,104854,105137,105402,105507,105602,105646,110216
26,MW4825-2,103000,103128,103529,103624,103741,103824,103942,104026,104109,104703,105043,110606,110841,111052,111209,111303,111430,111819
27,AA7637-1,110405,111052,111430,111547,111652,111757,112019,112113,112159,113009,113305,114726,115010,115836,115952,120047,120238,120615
28,AA7405-2,113020,113244,113516,113654,113800,113844,113927,114022,114116,114631,114937,120259,120803,121607,121713,121819,121925,122306
29,AA7536-2,,,,,,,,,,,113811,,,120531,120637,,,122603
30,MW4366-2,,,,114915,115043,115137,115330,115446,115551,120248,120459,122020,122519,123546,123703,123758,123925,124642
31,AA7530-1,114915,115225,115446,115635,115752,115836,120036,120154,120227,120825,121207,122814,123120,124136,124252,124358,124525,124938
32,AA6701-1,115836,120205,120459,120742,120847,121003,121156,121345,121417,121936,122137,123546,123935,125446,125602,125646,125740,130247
33,AA7842-2,,121059,,,121903,121936,,,,123120,,125306,125635,,130954,131120,131301,131924
34,AA7418-2,121903,,,,,,,,,,,130046,130341,131557,131714,131840,132007,132417
35,AA7488-2,144545,124031,124336,124452,124609,124642,145444,145625,145657,150239,125929,131946,132323,153221,153337,153442,153538,154103
36,MW4825-3,124737,130046,130414,130530,130647,130730,130910,131026,131206,131819,132029,133703,134008,134843,135010,135127,135201,135658
37,AA7303-2,124844,125149,125540,125751,125857,125940,130057,130214,130247,,131131,132944,133420,134505,134611,134716,134810,135319
38,AA7252-2,132406,132627,133006,133145,133303,133408,133619,133736,133841,134422,134738,,140556,141722,141849,141954,142111,142523
39,AA7536-3,133546,133736,134136,134305,134422,134505,134549,134654,134738,155921,160109,140944,141240,162511,162617,162723,162852,
40,AA7405-3,134800,135054,135341,135552,135709,135741,135858,140003,140058,140640,140923,142512,142923,144041,144157,144240,144440,144901
41,AA7842-3,,142650,143133,143357,143514,143619,143903,,,144958,,,,,152949,153105,153232,153759
42,AA7418-3,143408,143630,143852,144041,144157,144240,144345,144512,144628,145339,145602,151914,151957,153022,153138,153243,172945,173452
43,AA7303-3,150119,,150732,150934,151039,151122,151409,151735,151852,152727,152844,155517,160015,160226,160509,160615,160744,161206
44,MW4825-4,150956,151326,151652,151830,151946,152020,152158,152422,152505,153148,153359,155721,160152,160437,160553,160659,160828,161217
45,AA7405-4,155114,155400,155754,155931,160047,160215,160331,160520,160604,161300,161849,163537,163832,164148,164307,164413,164540,165035
46,MW4366-3,,160415,160659,160922,161027,161133,161450,161755,161900,162606,162903,164656,164952,165226,165354,165459,165637,170326
47,MW4798-0,161555,161755,162155,162355,162511,162606,162745,163053,163147,163854,164104,165448,165732,170018,170146,170220,170315,170836
48,AA7871-1,162639,162756,163158,163253,163410,163453,163537,163705,163810,164413,164750,170018,170326,170540,170646,170729,170920,171347
49,AA7842-4,,,,164234,,,,,,165448,165849,171336,171654,172137,172255,172436,172627,173242
