,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070524
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070205,070300,070502,070629,070807,070923,071219,071335,071429,071651
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070107,070143,070227,070333,070451,070556,070651,071124,071418,071524,071807,071935,072218,072406,072650,072756,072902,073359
3,MX1084-0,,,,,,,,,,,,,070107,070154,070513,070545,070745,070840,071040,071241,071335,071418,071545,071651,071756,071839,072250,072450,072556,072734,072946,073135,073516,073904,074020,074253,075126
4,MX1135-0,,,070107,070143,070205,070238,070300,070344,070429,070545,070651,070734,070902,071051,071429,071640,071745,071807,071935,072134,072207,072323,072439,072556,072734,072818,073243,073505,073610,073832,074010,074126,074325,074609,074830,075020,075907
5,MZ3559-0,070451,070607,070745,070818,070840,070923,070945,071029,071113,071219,071335,071418,071618,071734,072029,072207,072250,072323,072523,072840,072924,073030,073210,073327,073516,073559,074031,074325,074514,074736,074958,075137,075409,075644,075812,075951,080712
6,MZ3734-0,071534,071702,071839,071935,071945,072029,072051,072123,072156,072312,072417,072534,072807,072946,073243,073410,073516,073559,073715,073926,074010,074104,074253,074453,074703,074736,075159,075548,075739,080153,080320,080544,080712,080946,081103,081413,081836
7,MZ3740-0,072556,072807,072946,073008,073041,073103,073125,073210,073316,073421,073516,073610,073810,073937,074242,074431,074703,074747,075009,075253,075358,075515,075717,075856,080120,080204,080650,081030,081211,081920,082100,082206,082439,082701,082902,083102,083725
8,MZ3825-0,073810,073904,074020,074104,074126,074220,074253,074325,074420,074525,074620,074725,075020,075220,075633,075823,080047,080142,080331,080617,080712,080829,081008,081211,081424,081458,081942,082250,082439,082850,083051,083358,083547,083926,084053,084304,084803
9,MZ3978-0,074631,074903,075020,075052,075126,075159,075220,075253,075348,075515,075611,075706,075834,080003,080342,080617,080723,080756,080924,081234,081413,081458,081636,081803,082026,082111,082628,082902,083041,083725,083853,084009,084159,084601,084740,085026,085321
