,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4366-0,,,,,,,,,,,,,,,,070116,070246,070446
1,AA7530-0,,,,,,,,,,,070116,070846,071107,071236,071413,071457,071635,071951
2,AA7637-0,,,,,,,070116,070139,070224,070730,070919,072151,072414,072624,072740,072835,073024,073326
3,AA7101-0,,070224,070530,070752,070857,070940,071056,071202,071236,071718,071917,073003,073231,073337,073506,073550,073719,074121
4,AA7503-0,071446,,071907,,072214,072246,072403,072508,072551,073203,073348,074449,074711,074921,075016,075122,075221,075704
5,AA6345-0,072257,072330,072656,072825,072941,073024,073108,073231,073304,073719,073847,075111,075326,075516,075632,075748,075918,080216
6,AA7848-0,073602,073742,074037,074216,074354,074449,074606,074711,074827,075348,075653,080946,081135,081325,081431,081536,081716,082116
7,MW4647-0,074449,074555,074838,075016,075143,075221,075326,075421,075516,075951,080238,081358,081621,081832,081927,082033,082116,082401
8,MW4781-0,075348,,080003,080216,080322,080418,080502,080557,080640,081241,081431,082517,082801,083001,083106,083200,083332,083711
9,MW4366-1,080524,080702,081030,081241,081347,081442,081536,081621,081705,082222,082412,083638,083921,084109,084219,084302,084430,084808
10,AA7530-1,081610,081811,082200,082244,082444,082539,082706,082844,082950,083522,083838,085232,085410,085610,085727,085843,090022,090424
11,MP6039-0,082412,082550,082823,083012,083139,083237,083310,083406,083438,083848,084048,085315,085537,085716,085810,085905,090011,090435
12,AA7637-1,084203,084419,084746,085030,085208,085326,085421,085549,085632,090257,090519,091746,092040,092253,092359,092516,092653,093113
13,AA7246-0,084714,,085443,085632,085759,085843,090000,090106,090139,090802,091142,092242,092516,092653,092758,092903,092947,093306
14,AA7101-1,085810,085938,090225,090424,090530,090613,090802,090920,091026,091640,091851,093052,093328,093516,093633,093750,093907,094204
15,AA7503-1,090446,090729,091059,091300,091405,091450,091607,091702,091735,092559,092842,094120,094251,094528,094624,094708,094847,095241
16,AA6345-1,091439,091746,092051,092231,092348,092443,092559,092715,092809,093306,093433,094858,095131,095303,095420,095515,095643,100036
17,AA7848-1,093146,093338,093717,093856,094014,094109,094204,094251,094358,094942,095314,100322,100427,100626,100731,100837,100953,101343
18,MW4647-1,094014,094109,094409,094506,094646,094752,095004,095109,095153,095809,100014,101120,101417,101605,101734,101840,101957,102513
19,AA7428-0,094217,094528,094847,095014,095120,095153,095358,095453,095537,100109,100416,101438,101734,101902,102019,102124,102214,102725
20,AA7094-0,094920,095058,095431,095548,095715,095748,095820,095929,100036,100637,100942,102124,102406,102608,102714,102821,103011,103250
21,MW4781-1,095325,095504,095855,095951,100109,100153,100355,100500,100554,101037,101310,102440,102714,102831,102949,103022,103116,103511
22,MW4366-2,100204,100300,100605,100731,100859,100932,101059,101153,101249,101745,101935,103105,103355,103605,103710,103743,103910,104352
