,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2816-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070239,070334,070524,070607,070652,070725,070758,070938,071054,071423,071657,071920,072016,072133,072206
1,MW2856-0,,,,,,,,,,,,,,070108,070451,070557,070641,070758,070905,071033,071054,071221,071434,071624,071719,071804,071920,072039,072144,072301,072407,072502,072545,072607,072651,072757,073233,073437,073641,073725,073820,073905
2,MW3116-0,070108,071942,072239,072451,072746,073148,073256,073459,073555,073629,073842,073938,074000,074319,074709,074826,074912,075039,075122,075323,075503,075714,080009,080221,080337,080422,080538,080705,080810,080959,081105,081149,081338,081412,081456,081614,081936,082114,082346,082441,082557,082640
3,MW3053-0,,070228,070356,070546,070652,070938,071044,071149,071423,071517,071708,071741,071858,072239,072640,072757,072830,073010,073104,073256,073352,073617,073927,074246,074342,074425,074531,074658,074804,074933,075017,075146,075347,075409,075452,075619,080009,080231,080359,080505,080621,080654
4,MS1953-0,,073905,074342,074731,075028,075358,075514,075703,080031,080137,080253,080610,080654,081032,081434,081658,081742,082019,082125,082357,082502,082937,083210,083444,083603,083647,083803,084015,084120,084215,084309,084439,084556,084629,084702,084808,085146,085346,085534,085630,085736,085819
5,MS2365-0,,080253,080748,081412,081625,082125,082313,082546,082937,083021,083221,083327,083517,083909,084258,084418,084501,084651,084808,085146,085241,085513,085758,090116,090210,090315,090433,090611,090716,090951,091034,091258,091404,091448,091510,091627,091934,092146,092440,092535,092640,092724
6,MW2390-0,,083506,083825,084037,084429,084851,085146,085302,085513,085630,085830,085926,090126,090549,091002,091140,091225,091415,091459,091700,091755,091945,092146,092430,092546,092640,092745,092902,093009,093157,093303,093409,093504,093536,093716,093927,094316,094421,094643,094831,094958,095031
7,MW2816-1,,084534,084841,085124,085335,085758,090010,090148,090326,090444,090600,090654,090856,091236,091700,091849,091923,092146,092240,092440,092513,092713,092925,093136,093241,093325,093431,093621,093705,093916,094000,094116,094221,094305,094326,094454,094853,094948,095148,095256,095339,095423
8,MW2856-1,,090159,090506,090811,091225,091521,091733,091912,092240,092357,092546,092651,092818,093157,093558,093716,093749,093938,094021,094159,094243,094454,094726,094948,095104,095159,095329,095456,095550,095803,095836,095931,100047,100109,100131,100309,100636,100731,100925,101031,101136,101221
9,MW3053-1,093009,093114,093442,093854,094105,094359,094548,094809,095148,095244,095456,095539,095603,095942,100342,100520,100604,100709,100804,100958,101042,101316,101604,101825,101909,101953,102121,102356,102452,102758,102905,102959,103105,103149,103306,103437,103841,104117,104351,104457,104614,104709
