,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070110,070312
1,MW4856-0,,,,,,,,,,,070110,070858,071118,071257,071402,071446,071529,071813
2,MW5594-0,,,,,,,,,070110,070604,070731,071951,072108,072246,072352,072425,072624,072847
3,MW4366-0,070110,070156,070406,070510,070615,070647,070803,070909,070941,071457,071646,072624,072858,073025,073131,073225,073310,073745
4,AA7101-0,071202,071318,071614,071751,071919,072014,072119,072213,072246,072730,072920,074136,074346,074536,074641,074735,074840,075251
5,MW4503-0,072414,072614,072858,073109,073237,073322,073439,073534,073639,074208,074514,075606,075838,080059,080204,080259,080416,080840
6,MW4619-0,072953,073439,073701,073829,073958,074052,074158,074241,074335,074852,075146,080248,080353,080449,080555,080650,080818,081116
7,MW4647-0,074408,074630,074914,075030,075146,075218,075334,075439,075523,080038,080259,081359,081631,081842,081947,082103,082208,082714
8,MW4781-0,075345,,075827,080048,080153,080248,080353,080438,080522,081010,081149,082536,082757,083009,083125,083158,083326,083820
9,MW4837-1,080533,080756,081032,081221,081338,081421,081537,081631,081714,082241,082514,083504,083737,083926,084020,084126,084253,084630
10,MW4856-1,081725,,082009,082230,082346,082430,082547,082641,082736,083231,083653,084819,085041,085229,085345,085430,085610,085937
11,MP6039-0,082536,082725,083042,083231,083348,083443,083620,083715,083748,084441,084703,085937,090210,090359,090505,090538,090655,091001
12,AA7479-0,082947,083253,083620,083831,083948,084053,084136,084314,084358,084957,085157,090410,090706,090906,091023,091117,091257,091804
13,MW5594-1,083758,083915,084231,084430,084536,084630,084829,084914,085008,091001,091202,092542,092826,093016,093121,093216,093332,093640
14,AA7637-0,084808,085113,085536,085642,085809,085915,090116,090210,090254,091625,091847,093059,093322,093450,093556,093651,093746,094232
15,MW4366-1,085525,085610,085915,090033,090148,090221,090316,090432,090516,091826,092036,093048,093322,093512,093618,093702,093746,094506
16,AA7101-1,085653,090116,090432,090622,090749,090822,090855,091001,091045,092247,092447,093545,093651,093818,093925,094021,094148,094506
17,MW4503-1,090928,091023,091235,091425,091541,091636,091742,091836,091942,092520,092742,093852,094148,094348,094455,094539,094644,095002
18,AA6345-0,091541,091720,092036,092225,092353,092447,092637,092742,092837,093501,093735,095056,095320,095447,095553,095627,095805,100342
19,MW4619-1,092036,092258,092637,092826,093016,093048,093143,093238,093322,093852,094159,095331,095447,095637,095732,095826,100016,100416
20,MW4825-0,092753,092921,093238,093439,093607,093651,093818,093947,094021,094528,094814,100005,100248,100449,100554,100626,100806,101215
21,MW4647-1,093556,093618,094115,094348,094455,094550,094707,094802,094846,095426,095659,100806,101059,101320,101425,101542,101647,101953
22,AA7530-0,,094739,095024,095118,095236,095320,095353,095447,095542,100132,100416,101520,101730,101942,102058,102131,102258,102731
23,MW4781-1,,,095353,095458,095627,095710,095910,100016,100059,100554,100742,102204,102403,102553,102658,102741,102847,103238
24,MW4837-2,095953,100205,100521,100637,100753,100838,100943,101048,101143,101658,101920,103110,103343,103555,103701,103744,103901,104432
