,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070100,070133,070341,070456,070611,070737,070946,071215
1,MW5936-0,,,,,,,,,,,,,,070100,070154,070237,070456,070518,070705,070924,070956,071050,071154,071320,071424,071507,071936,072239,072343,072635,072824,073043,073209,073440,073544,073803,074056
2,MZ3556-0,070226,070446,070600,070622,070705,070758,070830,070924,070956,071111,071205,071248,071424,071528,071800,071915,072019,072041,072300,072459,072531,072635,072750,072846,073011,073054,073523,073721,073814,074117,074222,074453,074619,074911,075026,075130,075411
3,MZ3559-0,072102,072311,072427,072510,072531,072603,072635,072707,072750,072856,073011,073116,073252,073440,073742,073940,074045,074107,074254,074432,074514,074557,074701,074806,074921,075004,075400,075547,075641,075818,075922,080058,080318,080633,080748,080946,081310
4,MZ3987-0,072750,074557,074734,074806,074828,074932,074953,075036,075130,075245,075350,075454,075641,075807,080109,080213,080445,080539,080705,081029,081112,081205,081320,081507,081646,081729,082157,082648,082753,082950,083127,083326,083502,083640,083755,083921,084203
5,MZ3825-0,080716,080748,080852,080924,080946,081007,081039,081112,081154,081331,081435,081613,081833,082021,082302,082429,082544,082616,082753,082940,083012,083044,083148,083304,083409,083441,083911,084120,084214,084550,084654,084924,085017,085226,085341,085446,085800
6,MZ4072-1,083033,083210,083336,083409,083441,083513,083534,083608,083640,083755,083900,083943,084235,084329,084643,084841,084945,085039,085205,085424,085507,085529,085656,085800,085926,085958,090449,090813,090929,091253,091347,091556,091733,092035,092150,092244,092432
7,MW5936-1,085341,085602,085728,085821,085843,085926,090009,090041,090113,090207,090311,090417,090604,090647,091106,091314,091408,091451,091628,091859,091931,092025,092129,092233,092338,092410,092828,093048,093227,093425,093540,093739,093958,094334,094450,094658,094940
8,MZ3556-1,091055,091242,091408,091441,091502,091556,091628,091805,091859,092003,092107,092201,092432,092526,092817,093005,093227,093248,093414,093624,093707,093800,093926,094053,094219,094312,094741,094929,095022,095336,095451,095638,095847,100233,100358,100556,100909
9,MZ3559-1,093414,093822,094021,094042,094114,094157,094229,094302,094334,094428,094511,094605,094731,094846,095116,095220,095315,095409,095502,095804,095836,095919,100045,100211,100316,100420,100826,101013,101128,101504,101641,101912,102225,102445,102611,102841,103237
10,MZ3987-1,100118,100733,100930,101002,101024,101128,101150,101223,101256,101432,101515,101630,101850,102049,102340,102550,102705,102748,103007,103226,103331,103413,103528,103656,103833,103915,104333,104718,104825,105106,105232,105502,105627,110003,110129,110222,110723
11,MZ3825-1,103007,103101,103216,103248,103309,103331,103352,103435,103456,103603,103645,103739,104009,104135,104437,104624,104857,104951,105106,105253,105325,105419,105534,105710,105848,105931,110359,110547,110702,111015,111130,111340,111527,111830,112018,112237,112633
12,MW5943-0,105315,105358,105534,105617,105649,105733,105805,105848,105909,110035,110139,110244,110421,110557,110911,111037,,111340,,,111830,111945,112205,112404,,,113040,113259,113414,,113718,,114156,114520,114624,114635,114940
13,MW5936-2,112018,112039,112227,112320,112414,112612,112644,112716,112759,112914,113029,113205,113352,113539,113854,114031,114312,114416,114657,115001,115106,115149,115336,115502,115617,115710,120201,120337,120535,120805,120910,121108,121235,121506,121632,121714,122143
14,MZ4072-2,114437,114603,114707,114750,114846,114919,114940,115023,115106,115242,115347,115451,115649,115754,120056,120305,120409,120503,120618,120838,120932,121014,121140,121257,121412,121444,121902,122225,122340,122600,122726,122935,123122,123331,123435,123635,124114
15,MZ3556-2,120942,121047,121235,121351,121444,121559,121642,121736,121829,122006,122143,122247,122528,122654,123007,123111,123331,123457,123635,123916,124020,124146,124355,124542,124708,124740,125202,125516,125728,125958,130135,130355,130521,130825,130951,131127,131513
16,MZ3987-2,122121,122737,122935,123018,123050,123122,123154,123226,123309,123435,123529,123624,123822,124020,124322,124552,124825,124930,125055,125318,125401,125454,125620,125749,125915,125958,130416,130740,130857,131159,131314,131452,131640,132058,132339,132436,133029
17,MZ3559-2,124614,124813,124940,125045,125129,125235,125318,125401,125422,125714,125821,125926,130135,130312,130636,130813,131055,131159,131326,131650,131733,131839,132015,132151,132339,132436,132831,133238,133342,133603,133718,133844,133948,134250,134355,134511,134949
18,MW5943-1,131816,132109,132256,132339,132425,132518,132540,132612,132644,132820,132935,133018,133310,133415,133750,134009,134240,134312,134521,134751,134906,135010,135125,135302,135429,135512,135951,140139,140326,140607,140724,140921,141027,141257,141412,141621,142101
19,MZ3825-2,,135125,135241,135357,135419,135523,135544,135616,135659,135836,135940,140056,140348,140503,140839,141005,141225,141340,141548,141820,141924,142007,142216,142355,142531,142635,143106,143441,143639,143914,144041,144314,144409,144754,144858,144952,145526
20,MZ4072-3,141935,142122,142301,142355,142416,142521,142553,142657,142753,142951,143055,143159,143431,143607,144019,144134,144420,144628,144805,145139,145235,145328,145515,145641,145746,145850,150321,150540,150655,150843,151040,151249,151530,151728,151843,151926,152312
21,MZ3556-3,144941,145128,145339,145422,145454,145620,145641,145724,145756,150049,150204,150332,150540,150655,151040,151145,151415,151509,151645,151948,152041,152146,152333,152509,152657,152729,153149,153502,153640,154026,154224,154456,154716,154946,155101,155311,155657
22,MZ3559-3,152509,152718,152858,152930,153012,153116,153210,153315,153358,153701,153827,153942,154246,154445,154759,154853,155123,155354,155635,160031,160124,160240,160416,160603,160742,160900,161339,161703,161850,162111,162248,162424,162633,163029,163207,163415,163948
23,MZ3987-3,155228,155459,155646,155718,155739,155844,155905,155948,160031,160207,160312,160459,160731,160900,161203,161318,161537,161641,161901,162226,162320,162403,162550,162716,162831,162904,163311,163552,163729,164052,164157,164416,164531,164803,164940,165034,165337
24,MX1197-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160416,181937,182146,182542
25,MW5943-2,162309,162435,162612,162716,162748,162904,162946,163040,163134,163437,163530,163707,164020,164042,164333,164459,164729,164857,165106,165524,165650,165734,165839,170027,170203,170311,170750,171138,171325,171721,171837,172003,172211,172524,172639,172911,173245
26,MX4458-0,164847,165305,165452,165524,165546,165629,165650,165755,165829,170321,170459,170635,170836,171002,171315,171441,171721,171930,172150,172441,172607,172733,172943,173108,173245,173318,173745,174058,174235,174507,174632,174809,175007,175309,175435,175518,175949
27,MW5936-3,175248,175259,175446,175615,175658,175752,175856,180022,180126,180701,180755,180922,181153,181403,181707,181811,182041,182229,182416,182657,182825,182929,183127,183253,183420,183514,183953,184201,184338,184651,184806,185015,185213,185516,185621,185736,190216
28,MZ3559-4,180829,181048,181258,181331,181424,181456,181528,181613,181645,182207,182301,182448,182718,182846,183210,183326,183546,183701,183816,184223,184327,184442,184651,184817,184954,185037,185516,185840,190007,190352,190507,190622,190936,191227,191353,191458,191855
29,MZ3987-4,182635,182836,182951,183044,183127,183159,183231,183337,183420,183733,183838,184004,184223,184338,184619,184806,185026,185130,185339,185559,185642,185747,185923,190101,190248,190331,190821,191123,191238,191436,191541,191801,192010,192251,192418,192533,192928
30,MW5943-3,183618,185505,185621,185642,185736,185808,185840,185912,185955,190226,190320,190435,190643,190831,191144,,191508,191614,191801,,,,,,,,193241,193428,193616,194014,194129,194349,194557,194850,195005,195224,195350
31,MX4458-1,193439,193533,193659,193720,193814,193909,193930,194035,194107,194316,194431,194547,194745,194912,195235,195516,195818,195933,200111,200457,200623,200738,200946,201155,201332,201457,201916,202157,202459,202719,202856,203105,203303,203546,203701,203805,204201
32,MX1197-1,201353,201540,201750,201822,201854,201937,202010,,202146,202406,202510,202625,202846,203001,203303,203431,203701,203826,204118,204431,204607,204722,204848,205014,205140,205235,205737,210111,210216,210426,210551,210833,210937,211145,211311,211426,211834
33,MZ3559-5,205935,210101,210248,210343,210404,210447,210519,210602,210656,210843,210937,211041,211311,211459,211751,211917,212157,212449,212604,212824,212939,213033,213231,213420,213608,213712,214143,214424,214611,214858,215002,215106,215314,215535,215650,215744,220048
34,MZ3987-5,212939,213044,213148,213221,213242,213326,213337,213420,213452,213556,213651,213744,213912,214028,214319,214517,214803,214858,215023,215326,215420,215452,215545,215722,215827,215910,220402,220622,220758,220935,221039,221226,221413,221611,221726,221809,222215
35,MW5943-4,215805,220005,220110,220131,220203,220257,220340,220424,220456,220704,220758,220902,221049,221215,221507,221704,221945,222038,222215,222507,222612,222655,222759,222924,223039,223112,223540,223822,223959,224301,224417,224604,224740,225001,225044,225137,225431
36,MX1197-2,224312,224604,224729,224802,224835,224907,224929,225022,225116,225337,225431,225535,225733,225816,230046,230150,230424,230528,230654,,,,,,,,,,,,,,,,,,
