,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070100,070228,070333,070448
1,MX3651-0,,,,,,,,,,,,,070100,070112,070156,070604,070709,070940,071255,071455,071621,071924,072017,072143
2,MS2259-0,,,,,,070100,070239,070405,070636,070730,070836,,,071234,071255,071704,071851,072205,072435,072633,072727,073029,073155,073344
3,MX4021-0,070100,070144,070239,070322,070416,070604,070908,070951,071055,071201,071255,071401,071505,071610,071704,072143,072259,072612,072842,073102,073229,073521,073625,073751
4,MX4041-0,071055,071317,071444,071527,071642,071841,072122,072248,072507,072612,072716,072759,072914,073019,073051,073510,073625,073844,074209,074418,074709,074942,075035,075235
5,MX4159-0,071527,071715,071808,071913,072100,072216,072539,072633,072853,073008,073112,073145,073250,073355,073416,073844,074010,074324,074637,074909,075108,075517,075643,075841
6,MX4338-0,072705,072842,072957,073102,073239,073459,073802,073844,074053,074158,074251,074345,074511,074616,074637,075057,075214,075506,075758,075957,080300,080448,080603,080751
7,MX4365-0,073751,073844,074000,074053,,074407,074730,074837,075057,075203,075257,075340,075455,075600,075654,080112,080238,080520,080910,080931,081058,081333,081500,081626
8,MX4383-0,074730,074837,074952,075118,075214,075434,075747,080018,080300,080405,080459,080552,080751,080837,080921,081344,081511,081753,082025,082226,082456,082727,082842,083008
9,MX4388-0,075914,080008,080102,080206,080353,080520,080848,081025,081250,081417,081521,081616,081753,081909,081952,082352,082518,082820,083228,083249,083520,083939,084054,084224
10,MX4535-1,080448,080603,080646,080751,080931,081141,081438,081616,081731,081826,081909,082014,082129,082237,082309,082738,082903,083228,083541,083624,083855,084148,084318,084446
11,MX3651-1,081659,081931,082035,082129,082258,082507,082842,083019,083300,083405,083520,083635,083855,084022,084116,084529,084706,085055,085413,085600,085715,090101,090217,090405
12,MS2259-1,082705,083112,083228,083354,,,084000,084054,084308,084435,084551,084750,,,085055,085445,085621,085925,,090646,090708,091148,091304,091514
13,MX4021-1,083646,084054,084213,084318,084518,084655,084940,085023,085257,085402,085456,085611,085737,085842,085935,090405,090531,090740,090950,091200,091514,091818,091934,092132
14,MX4041-1,084824,085055,085214,085330,085445,085715,090018,090217,090322,090437,090531,090646,090803,090918,091001,091431,091608,091807,092110,092143,092456,092706,092821,092947
15,MX4159-1,085715,085831,085925,090029,090206,090405,090646,090835,090939,091033,091148,091221,091359,091453,091547,091944,092110,092435,092800,093020,093304,093744,093849,094016
16,MX4338-1,085820,090416,090520,090614,090813,090918,091200,091253,091453,091608,091703,091757,091934,092038,092121,092529,092655,093009,093348,093525,093806,094237,094353,094530
