,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4614-0,,,,,,,,,,,,,,,,,070108,070141,070425,070627,070818,071156,071345,071512
1,MX3651-0,,,,,,,,,,,,070108,070214,070330,070415,070829,070957,071345,071619,071757,072042,072411,072516,072644
2,MX3783-0,,,,,,,070108,070236,070319,070425,070532,070616,070744,070829,070902,071324,071429,071757,072136,072220,072411,072655,072846,073035
3,MX4021-0,070649,070755,070935,071051,071302,071356,071736,071914,072031,072147,072253,072348,072505,072600,072644,073108,073235,073445,073708,073859,074300,074556,074712,074902
4,MX4041-0,071008,071113,071156,071302,071440,071534,071808,071925,072147,072242,072400,072433,072538,072706,072750,073213,073329,073635,073847,074049,074311,074556,074712,074902
5,MX4159-0,071545,071736,071819,071903,072042,072147,072454,072644,072750,072835,072941,072952,073119,073224,073308,073741,073910,074249,074450,074639,074902,075147,075314,075619
6,MX4338-0,,,072611,072739,072930,073141,073456,073624,073910,073954,074111,074205,074333,074512,074607,075019,075136,075513,075807,075957,080124,080545,080724,080935
7,MX4365-0,072930,073130,073235,073340,073540,073657,074016,074227,074450,074545,074650,074723,074828,074935,074957,075419,075557,075924,080146,080345,080513,080841,080946,081146
8,MX4383-0,,,074650,074755,075103,075303,075619,075818,080051,080218,080323,080440,080556,080745,080841,081335,081502,081745,082104,082253,082515,082949,083117,083414
9,MX4535-0,075008,075441,075535,075629,075818,075946,080251,080418,080651,080745,080852,080946,081113,081157,081251,081651,081818,082008,082304,082432,082654,083000,083150,083425
10,MX4458-0,075503,080019,080113,080229,080345,080502,080756,080841,081102,081207,081251,081346,081502,081545,081629,082042,082158,082410,082643,082833,083055,083330,083459,083638
11,MX4614-1,080640,080819,080925,081102,081240,081407,081734,081840,082053,082220,082326,082421,082621,082716,082748,083257,083437,083839,084209,084359,084706,085203,085403,085552
12,MX3651-1,081651,081924,082031,082125,082326,082421,082727,082822,082938,083044,083139,083246,083425,083554,083638,084041,084209,084444,084802,084952,085131,085552,085709,085847
13,MX3783-1,082705,082844,082938,083033,083202,083330,083649,083828,084104,084158,084326,084411,084550,084655,084728,085141,085320,085519,085741,085922,090325,090751,090934,091102
14,MX4021-1,084326,084455,084550,084728,084930,085109,085414,085625,085730,085847,085955,090051,090230,090347,090433,090836,090956,091157,091444,091636,091859,092311,092428,092606
15,MX4041-1,084941,085025,085120,085203,085342,085603,085933,090029,090252,090411,090505,090601,090740,090847,090945,091422,091602,091954,092300,092439,092734,093136,093326,093505
16,MX4159-1,085403,085509,085614,085658,085922,090102,090422,090623,090900,091007,091102,091230,091359,091517,091614,092016,092132,092406,092701,092818,093125,093610,093727,093928
17,MX4338-1,,,090230,090336,090539,090729,091051,091219,091325,091506,091602,091658,091848,092016,092122,092606,092745,093020,093410,093559,093811,094237,094438,094628
18,MX4365-1,090550,091252,091348,091506,091625,091804,092122,092216,092322,092417,092512,092606,092734,092851,092936,093359,093516,093833,094131,094332,094650,095122,095250,095418
19,MX4383-1,092925,093009,093114,093209,093421,093621,094003,094120,094343,094500,094606,094712,094913,095007,095039,095501,095641,095924,100252,100441,100756,101251,101451,101640
20,MX4535-1,092947,,,,,,,,,,,,,094606,094617,095050,095155,095501,095852,095935,100252,100840,101008,101146
21,MX4458-1,093833,094215,094321,094438,094650,094806,095122,095217,095451,095607,095725,095830,095946,100103,100157,100618,100745,100946,101230,101407,,102135,102302,102546
22,MX4614-2,095217,095440,095534,095725,095935,100052,100513,100723,100946,101113,101230,101335,101512,101619,101713,102157,102345,102619,102935,103134,103357,103828,103956,104156
23,MX4551-0,095428,095957,100113,100230,100357,100557,100902,101102,101157,101251,101407,101451,101629,101746,101829,102240,102408,102757,103124,103156,103408,103956,104112,104229
24,MX3651-2,100314,100607,100651,100745,101008,101113,101429,101640,101902,102007,102124,102218,102345,102502,102546,102946,103051,103419,103723,103913,104229,104713,104831,105009
25,MX3783-2,101135,101356,101451,101534,101713,101840,102208,102408,102640,102757,102913,102946,103134,103302,103346,103818,103945,104229,104502,104641,105104,105549,105706,105822
26,MX4021-2,102640,102807,102935,103113,103346,103524,103850,104051,104323,104451,104608,104736,104925,105053,105148,105633,105800,110116,110538,110632,111021,111644,111801,111950
27,MX4041-2,102913,103324,103419,103513,103651,103818,104112,104251,104513,104608,104713,104831,105009,105137,105232,105655,105811,110116,110548,110800,111054,111655,111833,112002
28,MX4159-2,103713,104029,104123,104229,104451,104641,104936,105031,105115,105221,105349,105444,105633,105800,105906,110305,110432,110727,111116,111210,111538,112046,112224,112508
29,MX4598-0,105031,105148,105305,105411,,105528,110033,110127,110348,110527,110643,110727,111010,111054,111148,111655,111844,112151,112707,112908,113246,113613,113751,114035
30,MX4338-2,105411,105444,105600,105644,105917,110105,110421,110516,110738,110844,110959,111116,111242,111400,111455,111906,112035,112351,112739,112919,113235,113613,113729,114035
31,MX4365-2,110705,110822,110905,111043,111304,111505,111823,112002,112108,112213,112319,112413,112645,112835,112908,113318,113456,113823,114108,114246,114707,115057,115225,115425
32,MX4383-2,112151,112308,112413,112529,112750,113002,113402,113507,113740,113856,114035,114130,114329,114456,114601,115025,115225,115457,115752,120006,120345,121030,121147,121324
33,MX4458-2,112940,113150,113235,113329,113507,113635,113939,114057,114308,114424,114529,114612,114740,114846,114930,115341,115508,115719,115944,120312,120545,121103,121208,121346
34,MX4535-2,114930,115320,115425,115508,115911,120017,120334,120501,120724,120914,121019,121208,121356,121523,121607,122049,122249,122606,123019,123219,123527,123822,123939,124119
35,MX4551-1,115900,120301,120355,120523,120745,120925,121241,121418,121650,121828,121944,122111,122310,122449,122533,123008,123208,123611,124003,124140,124518,124857,125024,125141
36,MX4614-3,121534,121712,121828,121954,122238,122438,122744,122924,123135,123325,123443,123644,123833,123939,124046,124529,124750,125056,125519,125707,130014,130413,130551,130750
37,MX3651-3,122343,122511,122617,122722,122914,123030,123336,123454,123706,123855,124013,124224,124350,124507,124551,125002,125107,125446,125846,125940,130257,130824,130951,131128
38,MX3783-3,123124,123400,123454,123600,123833,123950,124318,124602,124835,125035,125236,125403,125541,125718,125813,130246,130424,130728,131235,131341,131720,132215,132343,132543
39,MX4598-1,124656,124835,124919,125024,125247,125352,125802,125907,130130,130246,130351,130445,130634,130802,130856,131330,131508,131814,132237,132405,132754,133300,133428,133641
40,MX4021-3,125729,125846,125951,130046,130329,130456,130802,131013,131246,131414,131552,131930,132131,132310,132405,132839,133028,133406,133725,133937,134428,134933,135111,135300
41,MX4041-3,130340,130456,130551,130645,130802,130918,131246,131403,131625,131803,132058,132204,132332,132521,132616,133028,133206,133439,133843,133959,134522,134922,135100,135205
42,MX4159-3,130445,131414,131457,131636,131814,132036,132405,132510,132754,132900,133017,133133,133322,133428,133512,133948,134105,134428,134900,135022,135322,135803,135941,140137
