,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4159-0,,,,,,,,,,,,,,,,,,,,,070104,070252,070452,070557,070651,070806,070933
1,MW4762-0,,,,,,,,,,,,,,070104,070220,070314,070431,070608,070651,070745,070922,071340,071455,071727,071821,071947,072113
2,MX4365-0,,,,,,,,070104,070115,070220,070619,071152,071351,071455,071622,071727,071936,072102,072207,072335,072523,072921,073141,073411,073516,073643,073842
3,MX4458-0,070104,,071821,071853,071947,072250,072345,072439,072617,072721,073058,073611,073705,073759,073903,073957,074102,074156,074239,074407,074533,074837,074952,075046,075225,075340,075423
4,MX4383-0,070104,070314,070557,070702,070756,071109,071235,071340,071506,071632,071831,072450,072555,072721,072848,072942,073130,073235,073328,073444,073611,073936,074156,074356,074511,074637,074815
5,MX4535-0,071318,,073025,073108,073141,073454,073715,073820,074008,074145,074334,074837,074931,075046,075213,075329,075506,075632,075726,075852,080029,080403,080529,080717,080822,080949,081137
6,MX3651-0,073224,073831,074040,074113,074145,074450,074627,074721,074848,074952,075140,075726,075830,075946,080101,080144,080331,080425,080457,080623,080749,081115,081303,081439,,081755,081921
7,MX4388-0,074605,075003,075351,075455,075549,075830,075946,080040,080216,080353,080613,081147,081303,081407,081607,081628,081755,081911,082004,082130,082307,082717,082918,083054,083159,083314,083502
8,MX4159-1,,080414,080717,080855,080938,081230,081335,081429,081555,081651,082036,082529,082656,082802,082845,082928,083105,083210,083253,083419,083545,083942,084204,084319,084425,084540,084656
9,MW4762-1,081313,081702,082036,082109,082152,082446,082656,082802,082939,083054,083502,084027,084132,084247,084414,084530,084718,084846,084940,085117,085243,085618,085733,085942,090046,090212,090400
10,MX4551-0,081651,,091918,091939,092013,092317,092515,092619,092734,092849,093257,093747,093841,093956,094112,094144,094259,094446,094529,094612,094727,095043,095147,095358,095504,095557,095651
