,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW2780-1,082947,083020,083225,083447,083732,084038,084302,084346,084525,084620,084738,084836,085025,085344,085733,085839,085923,090029,090124,090315,090410,090600,090739,090941,091025,091228,091345,091418,091619,091703,091736,091820,091852,092021,092116,092356,092502,092725,092820,092926,092959,093126,093246,093637,093816,093944,094243,094338,094531,094637,094731,094815,095356,095607,095746,095925,100031,100148,100335,100443,100622,100706,100835,101348,101612,101801,101929,102035,102227,102407,102524,102652,102831,103104,103307,103435
11,MS2259-1,,085036,085227,085500,085733,090040,090232,090454,,,,090941,091120,091502,091831,091947,092043,,,,092545,,092937,093137,093212,093446,093531,093626,093849,093933,094018,094135,094146,094221,094316,094604,094720,,095059,095153,095228,095356,095501,095936,100115,100313,100633,100750,100825,101035,101141,101231,101940,102142,102355,102524,102641,102809,102958,103115,103245,103329,103518,104014,104345,104715,104905,105116,105235,105436,105625,105815,110016,110355,110534,110756
12,MW3430-1,,091204,091334,091546,091841,092149,092301,092356,092607,092713,092904,093010,093115,093446,093849,094040,094124,094232,094338,094520,094604,094731,094804,095153,095228,095450,095607,095713,095925,100009,100053,100216,100229,100302,100409,100717,100919,101119,101203,101315,101359,101527,101633,102013,102238,102440,102809,102925,103031,103256,103402,103456,104058,104345,104558,104715,104821,104927,105105,105224,105352,105447,105625,110122,110428,110617,110756,110913,111052,111331,111437,111605,111755,112125,112234,112351
13,MW2856-1,,093509,093710,093922,094232,094436,094637,094731,095048,095120,095345,095512,095713,100020,100432,100611,100706,100802,100908,101108,101203,101359,101612,101801,101856,102035,102215,102249,102513,102546,102619,102809,102831,102904,102958,103245,103446,103603,103708,103825,103858,104036,104131,104514,104715,104905,105127,105257,105436,105541,105636,105720,110111,110355,110523,110650,110807,110924,111030,111135,111247,111342,111521,112018,112234,112402,112508,112625,112805,112934,113135,113254,113422,113658,113804,114121
14,MW3053-1,,095819,100009,100302,100611,100857,101108,101220,101549,101655,101907,102035,102142,102524,102915,103042,103126,103256,103351,103507,103551,103741,104003,104153,104228,104419,104536,104631,104748,104843,104938,105032,105105,105138,105246,105552,105815,110100,110206,110312,110334,110523,110628,,111008,111213,111616,111700,111849,111955,112051,112136,112530,112827,113051,113232,113400,113506,113625,113721,113837,113932,114059,114545,114829,115040,115242,115359,115537,115654,115801,115929,120057,120430,120558,120728
15,MW3528-1,101812,102203,102451,102652,102809,103104,103318,103435,103719,103752,103931,104025,104142,104536,104938,105127,105224,105330,105436,105552,105647,105920,110144,110355,110501,110650,110807,110913,111052,111125,111213,111309,111342,111415,111543,111849,111955,112234,112340,112446,112530,112720,112827,112945,113210,113349,113647,113804,113932,114154,114323,114406,114829,115124,115326,115453,115632,115750,115929,120035,120141,120239,120356,120857,121203,121415,121543,121722,121901,122051,122308,122448,122710,123038,123143,123323
16,MW2390-2,,104334,104536,104821,105127,105330,105519,105614,105837,105920,110038,110133,110323,110650,111041,111236,111258,111404,111510,111700,111755,111944,112136,112340,112435,112625,112742,112850,113051,113124,113210,113338,113422,113444,113603,113837,114016,114216,114417,114512,114545,114756,114946,115548,115823,115950,120301,120408,120536,120802,120919,120952,121353,121605,121744,121850,122007,122126,122330,122448,122648,122805,122932,123407,123702,123903,123958,124137,124317,124519,124614,124742,124910,125313,125452,125631
17,MS5097-2,,110501,110628,110957,111125,111510,111554,111722,112040,112136,112318,112435,112530,112850,113232,113400,113455,113614,113636,113837,113921,114121,114323,114534,114607,114818,114946,115019,115253,115348,115453,115559,115632,115704,115812,120108,120228,120430,120536,120642,120728,120846,121014,121153,121353,121510,121828,121944,122040,122148,122246,122330,122732,122954,123205,123312,123502,123640,123819,123914,124021,124137,124317,124826,125122,125335,125524,125727,125906,130024,130057,130315,130432,130654,130825,130953
18,MW2780-2,,112850,113146,113422,113709,113954,114205,114406,114735,114840,115019,115136,115337,115739,120130,120312,120408,120536,120642,120835,120941,121215,121437,121627,121700,121850,122007,122051,122257,122403,122436,122554,122627,122805,123005,123334,123535,123830,123925,124043,124115,124244,124350,124709,124826,125016,125251,125419,125557,125704,125855,125950,130443,130643,130847,130942,131131,131225,131404,131448,131626,131732,131933,132440,132735,132947,133125,133304,133454,133600,133740,133919,134110,134323,134514,134653
19,MS2259-2,,115007,115242,115431,115643,115950,120046,120345,,120653,120813,120941,121130,121510,121828,122040,122126,122246,122319,122510,122605,122816,123038,123250,123334,123524,123640,123735,123936,124115,124222,124306,124350,124446,124603,124910,125133,,125419,125546,125631,125844,125950,130202,,,130836,130953,131109,131342,131521,131554,,132334,132524,132640,132808,132903,133053,133136,133359,133443,133612,134110,134407,134704,134750,134920,135109,135300,135501,135630,135937,140242,140359,140610
20,MW3430-2,,121141,121437,121711,122018,122352,122459,122910,123323,123429,123619,123702,123819,124210,124614,124753,124837,124955,125111,125302,125346,125546,125811,130013,130046,130230,130325,130421,130559,130643,130728,130836,130909,130931,131120,131448,131648,131849,131955,132111,132217,132344,132451,132808,133031,133158,133505,133623,133718,133941,134048,134121,134609,134858,135047,135204,135322,135428,135556,135703,135831,135937,140115,140621,140941,141225,141437,141554,141754,141900,141955,142123,142242,142633,142908,143026
21,MW2856-2,,123301,123546,123757,123958,124255,124552,124955,125346,130230,130621,130750,130825,131153,131554,131721,131754,131849,131933,132122,132217,132440,132651,132914,132936,133125,133221,133304,133432,133505,133549,133707,133729,133802,133846,134143,134334,134525,134631,134728,134802,135003,135109,135439,135641,140042,140410,140504,140653,140930,141058,141130,141543,141816,142028,142134,142242,142349,142549,142644,142813,142908,143038,143546,143852,144159,144328,144435,144531,144731,144848,145111,145513,145925,150115,150221
22,MW3053-2,124932,125155,125441,125704,125917,130252,130716,131320,131648,131754,131944,132111,132301,132713,133125,133253,133337,133516,133612,133802,133846,134110,134345,134558,134653,134824,134952,135047,135249,135344,135439,135545,135556,135630,135758,140115,140326,140548,140715,140824,140857,141058,141203,141754,141933,142101,142411,142538,142739,143015,143143,143216,143630,144105,144232,144328,144509,144603,144731,144826,145005,145100,145312,145831,150126,150400,150506,150634,150814,151016,151111,151302,151452,151853,152009,152306
23,MW2390-3,,131542,131743,131944,132238,132513,132702,133115,133337,133443,133549,133645,133802,134143,134514,134653,134739,134847,134942,135131,135238,135439,135714,135904,135937,140209,140348,140453,140621,140715,140750,140835,140908,140941,141047,141426,141554,141721,141826,141911,141944,142134,142305,143143,143418,143619,144031,144148,144232,144458,144614,144647,145111,145334,145535,145652,145809,145947,150126,150244,150411,150517,150656,151132,151441,151714,151831,151947,152138,152317,152519,152635,152826,153239,153546,153831
24,MS5097-3,133432,133634,133740,133857,134026,134357,134609,135003,135333,135428,135523,135714,135915,140242,140631,140824,140908,141025,141058,141247,141331,141554,141805,142006,142039,142231,142506,142622,142824,142857,143015,143059,143143,143312,143502,143841,144009,144137,144255,144424,144509,144804,144921,145027,145217,145334,145641,145747,145914,150031,150137,150233,150730,151005,151218,151324,151619,151725,151925,152020,152116,152233,152424,152953,153346,153641,153820,153948,154200,154317,154447,154648,154922,155334,155535,155735
25,MW2780-3,135556,135926,,,140704,140941,141152,141459,141837,141944,142145,142316,142506,142857,143301,143440,143535,143702,143819,144009,144054,144306,144520,144720,144742,144921,145049,145133,145301,145356,145524,145714,145747,145914,150020,150338,150517,150718,150825,150931,151027,151229,151335,151630,151853,152054,152413,152530,152719,152942,153110,153154,153619,153853,154032,154211,154339,154447,154615,154720,154911,154955,155122,155557,155830,160009,160221,160338,160505,160633,160803,161048,161451,161929,162228,162345
26,MS2259-3,,142028,142326,142549,142836,143143,143301,143630,,144009,144159,144255,144424,144826,145217,145418,145502,145630,145725,145904,150009,150159,150433,150623,150656,150836,151016,151049,151250,151408,151524,151736,151820,151947,152116,152435,152614,,152909,153026,153110,153302,153407,153758,153959,154244,154447,154553,154743,155017,155122,155206,155608,155819,160020,160137,160305,160349,160527,160633,160803,160847,161015,161535,161845,162110,162216,162345,162524,162641,162915,,163255,163815,163943,164111
27,MW3430-3,,143903,144031,144306,144636,144954,145049,145250,145502,145608,145758,145936,150104,150433,150836,150943,151027,151218,151302,151513,151619,151853,152116,152306,152400,152552,152708,152753,152931,153015,153059,153228,153313,153346,153451,153820,153948,154233,154317,154425,154458,154659,154816,155111,155239,155429,155746,155830,155914,160137,160254,160338,160729,160942,161132,161239,161418,161620,161801,161845,162025,162059,162250,163011,163306,163602,163804,163859,164121,164228,164323,164453,164814,165355,165640,165852
28,MW2856-3,150422,150730,151027,151229,151546,152009,152116,152306,152635,152731,152931,153048,153132,153535,153948,154138,154255,154447,154604,154849,154933,155206,155451,155714,155746,155936,160042,160137,160327,160410,160454,160600,160655,160717,160824,161143,161334,161513,161642,161739,161823,162003,162132,162313,162546,162714,163011,163127,163244,163518,163636,163720,164250,164620,164803,164931,165059,165216,165355,165501,165618,165713,165830,170338,170636,170827,170956,171124,171242,171504,171632,171906,172140,172650,172819,173009
29,MW3053-3,152530,152909,153217,153502,153736,154222,154327,154458,154911,155006,155155,155239,155323,155735,160148,160338,160432,160549,160655,160920,161015,161451,161715,161940,162025,162216,162345,162429,162546,162652,162820,163011,163116,163233,163401,163647,163804,164005,164111,164205,164239,164408,164504,164609,164741,165015,165355,165501,165651,165757,165925,165958,170457,170731,170923,171029,171146,171253,171431,171537,171654,171739,171917,172405,172617,172745,172841,173021,173126,173319,173424,173614,174026,174618,174746,175125
30,MW5936-0,,,,154436,154720,155039,155133,155250,155451,155546,155724,155925,155947,160305,160655,160836,160920,161059,161154,161451,161546,161801,162047,162239,162301,162440,162557,162641,162736,162831,162915,163022,163138,163244,163434,163742,163921,164132,164216,164323,164356,164536,164631,165015,165132,165249,165607,165713,165841,165947,170042,170115,170603,170816,170945,171113,171209,171304,171442,171526,171632,171728,171855,172405,172723,172947,173126,173246,173508,173614,173825,173953,174249,174746,174936,175244
31,MW2390-4,154754,155301,155524,155830,160042,160454,160549,160706,161048,161154,161356,161440,161620,162047,162502,162641,162725,162853,162937,163138,163222,163434,163658,163921,163954,164143,164250,164345,164453,164536,164609,164729,164814,164931,165048,165355,165512,165713,165830,165925,170009,170159,170305,170625,170838,170912,171304,171421,171621,171855,172023,172107,172555,172841,173042,173223,173329,173424,173614,173720,173836,173931,174059,174618,174914,175136,175254,175400,175538,175827,180030,180209,180422,181016,181216,181418
32,MW3528-2,,160836,161037,161250,161631,161940,162143,162323,162546,162703,162820,162937,163105,163518,163910,164121,164216,164356,164504,164643,164741,165004,165249,165501,165556,165757,165936,170020,170126,170221,170316,170424,170530,170625,170742,171102,171253,171453,171610,171716,171750,172012,172118,172500,172650,172745,173126,173246,173424,173720,173858,173942,174512,174757,175009,175125,175244,175400,175549,175646,175816,175911,180052,180634,181038,181345,181535,181725,181904,182115,182316,182549,182814,183312,183513,183640
33,MS5097-4,,162440,162641,162820,163043,163412,163540,163720,163859,163954,164154,164301,164431,164752,165132,165322,165417,165618,165713,165903,165958,170305,170552,170754,170816,170956,171051,171135,171231,171315,171359,171559,171643,171812,171917,172151,172321,172617,172712,172831,172925,173126,173235,173625,173731,173825,174216,174311,174428,174713,174852,174958,175422,175805,180019,180114,180316,180433,180612,180718,180836,180931,181122,181630,181948,182127,182305,182411,182549,182751,182847,183025,183407,183946,184137,184338
34,MW5645-0,,163753,163943,164132,164419,164729,164920,165048,165311,165417,165523,165651,165830,170221,170614,170754,170838,170956,171102,171326,171410,171610,171812,172034,172118,172321,172533,172617,172723,172808,172903,172958,173042,173223,173340,173625,173814,174015,174121,174228,174322,174512,174640,174914,175147,175244,175549,175646,175827,180103,180243,180327,180836,181049,181301,181418,181703,181809,181937,182053,182221,182316,182506,183036,183334,183545,183735,183840,184103,184221,184400,184506,184646,185335,185513,185653
35,MW2780-4,165333,165629,165830,170104,170508,170901,170956,171135,171326,171431,171632,171739,171928,172321,172712,172831,172914,173031,173115,173257,173402,173603,173909,174121,174143,174300,174512,174607,174746,174841,174958,175147,175222,175305,175411,175731,175911,180136,180220,180316,180400,180517,180612,180920,181111,181216,181608,181725,181831,182115,182254,182338,182825,183014,183216,183356,183534,183618,183807,183913,184030,184126,184327,184826,185111,185313,185429,185610,185704,185821,185949,190117,190233,190541,190731,191026
36,MS2259-4,,172023,172248,172438,172925,173212,173402,173530,173658,173709,173847,173953,174154,174512,174903,175041,175158,175244,175338,175538,175635,175922,180052,180305,180338,180528,180612,180656,180814,180909,180942,181133,181216,181301,181408,181714,181853,182115,182148,182243,182327,182433,182601,182655,182836,182858,183239,183356,183440,183713,183829,183902,,184539,184708,184826,184943,185038,185154,185251,185346,185440,185621,190244,190647,190931,191058,191153,191335,191621,191716,,192047,,192510,192721
37,MW3430-4,173953,174143,174344,174618,174841,175158,175422,175602,175849,175933,180136,180209,180349,180707,181100,181205,181250,181357,181452,181652,181736,182020,182243,182433,182506,182633,182751,182825,182930,183014,183120,183205,183250,183418,183534,183829,184019,184221,184305,184349,184422,184550,184646,184921,185111,185207,185440,185525,185621,185905,190044,190117,190625,190836,191026,191120,191216,191302,191430,191515,191632,191716,191835,192309,192616,192827,192944,193049,193218,193324,193451,193546,193715,193853,193937,194138
38,MW2856-4,,180316,180455,180718,181122,181418,181619,181809,182104,182210,182327,182422,182528,182919,183312,183451,183545,183651,183745,183924,184030,184349,184657,184921,184943,185133,185251,185418,185536,185621,185715,185759,185832,185916,190022,190402,190614,190803,190909,191004,191036,191251,191357,191537,191751,191846,192120,192258,192416,192521,192659,192732,193251,193502,193704,193821,193937,194055,194247,194353,194509,194604,194721,195217,195503,195736,195948,200053,200221,200327,200443,200600,200717,200952,201141,201258
39,MW5936-1,,182655,182836,183047,183301,183451,183640,183957,184422,184517,184708,184815,184932,185324,185704,185832,185905,190022,190106,190317,190350,190603,190909,191109,191142,191335,191441,191537,191716,191802,191846,192003,192036,192215,192331,192710,192900,193005,193111,193218,193302,193418,193524,193853,194033,194116,194447,194553,194626,194859,195015,195049,195536,195759,195937,200042,200148,200221,200349,200454,200621,200717,200835,201342,201625,201815,201921,202111,202155,202240,202346,202503,202620,202854,202949,203055
40,MW3053-4,184008,185038,185346,185525,185916,190244,190339,190446,190731,190847,191058,191205,191346,191716,192109,192258,192331,192448,192532,192710,192805,193027,193229,193451,193513,193642,193810,193915,194127,194236,194320,194415,194447,194615,194753,195144,195302,195536,195619,195736,195820,195937,200042,200159,200410,200549,200835,200952,201057,201331,201531,201614,202122,202408,202536,202653,202758,202905,203055,203140,203311,203405,203554,204049,204346,204621,204737,204843,205105,205211,205317,205506,205636,205826,205943,210101
41,MW2390-5,191239,191716,191931,192109,192437,192721,192922,193038,193251,193346,193502,193546,193726,194055,194447,194626,194659,194837,194920,195111,195155,195335,195546,195759,195853,200042,200159,200305,200516,200611,200706,200835,200930,200952,201108,201414,201552,,201921,202016,202038,202206,202314,202631,202758,202843,203106,203203,203322,203605,203700,203732,204206,204504,204643,204759,204916,205021,205222,205306,205401,205455,205636,210145,210453,210654,210803,210908,211120,211354,211521,211628,211745,211935,212105,212222
42,MS5097-5,,194138,194320,194509,194815,195144,195302,195441,195619,195714,195853,195937,200020,200338,200729,200908,200952,201119,201236,201353,201447,201625,201826,202038,202122,202303,202419,202452,202609,202653,202747,202905,202949,203033,203129,203427,203605,203816,203900,203954,204049,204206,204313,204653,204832,205000,205327,205433,205550,205815,205943,210017,210453,210654,210835,210941,211131,211237,211437,211554,211650,211807,211946,212433,212732,212921,213049,213218,213346,213643,213835,213952,214142,214335,214432,214622
43,MW5645-1,,200031,200159,200410,200516,200751,200846,200952,201309,201403,201542,201625,201804,202144,202547,202703,202747,202916,203011,203140,203227,203405,203700,203900,203933,204122,204217,204302,204504,204610,204704,204748,204832,205010,205127,205444,205614,205753,205900,210006,210050,210208,210336,210705,210846,211014,211310,211415,211617,211851,212021,212105,212539,212742,212932,213100,213207,213324,213452,213621,213740,213835,214025,214527,214846,215109,215259,215426,215626,215816,215911,220028,220218,220432,220549,220729
44,MW2780-5,,202240,202452,202653,202854,203055,203322,203438,203638,203816,203943,204049,204206,204610,205000,205127,205211,205349,205433,205625,205658,205849,210123,210325,210358,210526,210632,210705,210857,210941,211025,211204,211226,211332,211426,211734,211924,212105,212200,212306,212350,212455,212550,212910,213133,213218,213559,213716,213846,214120,214302,214346,214802,214952,215130,215226,215331,215437,215626,215721,215849,215955,220134,220633,220941,221119,221309,221438,221640,221925,222043,222221,222338,222517,222718,222847
45,MS2259-5,204027,204206,204408,204515,204759,205138,205211,205401,205550,205625,205921,210006,210156,210559,211014,211131,211204,211310,211405,211532,211639,211902,212054,212255,212328,212455,212601,212647,212815,212910,212943,213049,213133,213302,213408,213643,213930,,214131,214240,214313,214432,214527,214952,215130,,215459,215553,215721,215955,220112,220207,220655,220835,221035,221203,221331,221438,221607,221651,221819,221925,222043,222539,222847,223110,223228,223355,223523,223830,223936,224043,224116,224402,224625,224731
46,MW3430-5,205804,210006,210241,210409,210548,210716,210919,211025,211332,211405,211532,211628,211807,212116,212455,212614,212647,212742,212826,213016,213049,213229,213452,213654,213751,213930,214036,214131,214251,214335,214409,214538,214622,214644,214802,215058,215214,215415,215521,215626,215721,215816,215911,220028,220207,220325,220600,220706,220835,221057,221258,221342,221735,221914,222043,222148,222243,222338,222517,222612,222740,222825,222941,223429,223713,223936,224116,224211,224317,224457,224541,224647,224742,225039,225144,225302
47,MW3053-5,210134,212138,212306,212455,212658,212921,213218,213346,213610,213705,213835,214036,214240,214655,215120,215248,215331,215459,215542,215721,215816,215955,220229,220454,220538,220717,220846,220941,221141,221258,221331,221533,221618,221746,221852,222137,222316,222455,222601,222718,222803,222920,223025,223334,223450,223607,223914,224010,224200,224436,224552,224625,225028,225302,225441,225547,225641,225725,225853,225958,230105,230148,230254,230717,231002,231119,231224,231330,231458,231542,231645,231740,231857,232130,232320,232404
48,MW2390-6,213751,214014,214251,214505,214622,214908,215014,215058,215310,215415,215553,215648,215838,220252,220655,220813,220835,220941,221035,221214,221309,221533,221735,221936,222021,222148,222254,222349,222539,222623,222707,222835,222920,223058,223205,223534,223713,223903,224021,224127,224200,224317,224425,224731,224944,225122,225408,225514,225703,225758,225903,225947,230422,230644,230835,230919,231013,231057,231235,231330,231436,231509,231627,232141,232426,232648,232754,232900,232943,233027,233240,233345,233440,,,
49,MS5097-6,,220252,220611,220740,220952,221416,221735,222010,222254,222349,222517,222623,222825,223239,223651,223819,223841,223958,224105,224233,224328,224541,224731,225006,225028,225206,225313,225419,225514,225547,225620,225641,225736,225758,225903,230221,230422,230655,230729,230824,230857,231002,231108,231531,231657,231802,232108,232225,232320,232542,232648,232721,233155,233407,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-2,222327,222634,222825,223025,223323,223618,223841,224138,224508,224603,224731,224816,224900,225251,225630,225747,225809,225914,225958,230148,230221,230433,230622,230824,230857,231035,231152,231235,231403,231436,231520,231707,231751,231813,231930,232225,232426,232553,232637,232732,232805,232911,233016,233324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,224021,224255,224519,224647,224838,225217,225430,225536,225758,225903,230054,230148,230305,230622,230952,231119,231141,231309,231414,231542,231645,231835,232014,232214,232247,232415,232521,232604,232754,232827,232911,233005,233100,233133,233240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230549,230644,230908,231035,231425,231627,231751,232035,232130,232320,232437,232637,232954,233356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MW3430-6,232954,233111,233206,233335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
