,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
22,MW5346-2,134620,134725,134820,134925,135146,135335,135558,135715,135841,140115,140306,140349,140931,141216,141428,141606,141806,141955,142156,142312,142451,142545,142713,143157,143439,143606,143711,143817,143901,144008,144147,144409,144547,144809,145019,145146
23,MS2259-2,140126,140455,140538,140633,140942,,141322,141438,141544,141806,141944,142039,142556,142958,143135,143229,143428,143555,143806,143901,144103,144208,144347,144852,145230,145357,145513,145618,145840,150050,150301,150355,150511,150732,150900,151133
24,MW3116-1,142356,142451,142545,142702,143008,143146,143501,143606,143755,144030,144158,144230,144631,144914,145135,145252,145650,145818,150029,150145,150344,150428,150605,151100,151428,151650,151807,151934,152135,152302,152418,152556,152713,152903,153020,153325
25,MW5645-3,144241,144409,144504,144609,144809,144914,145230,145346,145451,145712,145901,145956,150754,151133,151450,151606,151745,151839,152040,152146,152324,152429,152556,153147,153535,153736,153914,154019,154147,154325,154503,154758,155032,155242,155610,155906
26,MS2365-3,145818,150112,150206,150301,150500,150605,151006,151122,151322,151417,151512,151606,152135,152640,152819,152947,153147,153325,153557,153653,153903,153946,154125,154642,155021,155242,155431,155558,155706,155833,160003,160235,160404,160711,160911,161112
27,MW2390-3,152745,153557,153704,153831,154052,154303,154631,154810,154905,155126,155253,155359,160426,160755,160943,161101,161229,161356,161546,161641,161830,161935,162051,162536,162904,163223,163400,163527,163737,164021,164210,164403,164603,165015,165353,165658
28,MW2856-3,160036,160202,160309,160404,160616,160755,161101,161217,161312,161546,161735,161946,162748,163128,163433,163621,163727,163905,164043,164159,164327,164425,164603,165121,165425,165636,165742,165936,170052,170231,170421,170612,170751,171120,171321,171533
29,MW3053-3,161524,161652,161757,161925,162146,162251,162703,162759,162959,163244,163433,163527,164032,164338,164603,164732,164954,165110,165247,165353,165531,165614,165742,170242,170559,170751,170847,171025,171215,171331,171500,171639,171756,172146,172326,172654
30,MW5346-3,164010,,164221,164327,164541,164805,165110,165247,165414,165647,165903,165936,170942,171416,171639,171807,171935,172051,172242,172358,172548,172643,172811,173327,173656,173917,174111,174259,174427,174557,174724,174840,175040,175337,175749,180140
31,MS2259-3,164552,165237,165331,165436,165731,,170052,170209,170421,170527,170656,170740,171756,172030,172232,172326,172504,172632,172833,172939,173106,173149,173327,173855,174227,174521,174641,174829,175040,175208,175337,,,180057,180151,180700
32,MS1935-2,170304,170421,170516,170707,171120,171142,171522,171650,171829,172102,172242,172326,173138,173528,173750,173917,174111,174216,174448,174546,174713,174851,175030,175538,175855,180151,180318,180521,180711,180912,181051,181231,181421,181748,182021,182421
33,MW3116-2,171701,171902,171957,172041,172253,172337,172748,172950,173022,173305,173517,173612,174238,174532,174713,174902,175040,175157,175315,175454,175621,175727,175844,180402,180700,180956,181124,181326,181538,181654,181821,181937,182054,182410,182611,183022
34,MW5645-4,173538,173706,173801,173917,174133,174332,174724,174851,175019,175304,175454,175538,180151,180426,180711,180901,181102,181220,181359,181504,181643,181748,181927,182455,182821,183117,183247,183541,183920,184216,184354,184511,184627,184921,185102,185442
35,MS2365-4,175359,175538,175654,175749,180012,180140,180521,180700,180816,181124,181337,181421,182043,182315,182443,182622,182727,182855,,183200,183353,183447,183625,184132,184500,184710,184848,185029,185146,185633,185801,185929,190332,190712,190841,191051
36,MW2390-4,182054,182126,182210,182315,182410,182516,182906,183011,183044,183319,183614,183658,184216,184449,184638,184815,184934,185040,185208,185313,185431,185537,185728,190226,190543,190818,190914,191018,191324,191650,191828,191957,192126,192413,192602,192846
37,MW2856-4,184449,184554,184648,184742,185008,185029,185357,185504,185622,185907,190036,190131,190640,190914,191147,191324,191419,191545,191723,191839,192020,192126,192304,192814,193130,193246,193352,193458,193651,193807,193925,194053,194243,194538,194749,194915
38,MW3053-4,185929,190109,190154,190248,190521,190606,190924,191051,191230,191502,191629,191712,192242,192507,192718,192825,192919,193024,193203,193257,193425,193531,193651,194210,194444,194643,194810,194915,195126,195242,195347,195452,195557,195820,200009,200138
39,MW5346-4,192424,192634,192729,192814,192941,193046,193414,193520,193628,193936,194104,194159,194716,194926,195126,195253,195408,195535,195703,195820,195936,200022,200149,200638,200955,201208,201336,201515,201652,201854,202011,202116,202221,202444,202611,202727
40,MS2259-4,193246,193925,194009,194104,194400,,194749,194843,195021,195126,195314,195357,195925,200105,200254,200423,200530,200649,200805,200911,201049,201208,201325,201905,202200,202411,202549,202706,202811,202938,,203233,203401,203646,203657,203835
41,MS1935-3,,195958,200105,200221,200530,200541,200900,201006,201208,201442,201609,201703,202305,202539,202727,202855,203033,203138,203338,203412,203507,203614,203741,204224,204550,204814,205003,205057,205152,205321,205501,205640,205745,205923,210039,210239
42,MW3116-3,202844,203011,203106,203200,203445,203540,203847,204003,204202,204435,204601,204645,205203,205405,205555,205702,205829,205934,210101,210145,210301,210334,210439,210947,211335,211630,211830,211957,212147,212325,212558,212652,212758,212916,213042,213303
43,MS2365-5,205248,205417,205501,205545,205735,205850,210123,210228,210417,210523,210641,210736,211252,211452,211641,211830,211936,212041,212209,212303,212431,212525,212630,213125,213421,213625,213753,213922,214028,214323,214418,214524,214640,214819,214947,215125
44,MW2390-5,,211114,211208,211324,211441,211525,211852,212019,212114,212335,212452,212536,213010,213158,213335,213443,213602,213658,213825,213922,214050,214133,214301,214746,215030,215232,215327,215444,215539,215730,215846,215940,220036,220332,220510,220605
45,MW2856-5,213516,213625,213720,213836,,214155,214512,214640,214735,214947,215103,215147,215635,215908,220142,220226,220321,220438,220616,220732,220910,221009,221210,221714,222141,222420,222610,222707,222858,223153,223301,223439,223607,223757,223948,224128
46,MW3053-5,215602,215741,215835,215919,,220131,220449,220554,220743,221022,221138,221210,221737,221941,222130,222240,222358,222442,222620,222656,222802,222847,223004,223501,223818,224042,224244,224327,224411,224610,224715,224821,224929,225050,225217,225337
47,MW5346-5,222035,222218,222314,222409,222620,222814,223110,223216,223356,223629,223746,223829,224327,224538,224715,224832,224941,225039,225206,225301,225422,225506,225622,230126,230410,230632,230717,230844,231001,231150,231235,231318,231412,231529,231624,231719
48,MW3116-4,224737,224748,224832,224916,225133,225227,225549,225716,225810,230043,230137,230221,230717,230940,231106,231150,231257,231340,231445,231518,231624,231646,231802,232235,232508,,,,,,,,,,,
49,MS2365-6,230940,231055,231202,231257,231434,231613,231919,232036,232224,232341,232436,232519,,,,,,,,,,,,,,,,,,,,,,,,
