,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,070117,070205,070417
1,MX4604-0,,,,,,,,,,,,,,,,,070117,070322,070607,070818,070956,071312,071418,071534
2,MX3651-0,,,,,,,,070117,070131,070249,070355,070451,070618,070734,070829,071251,071418,071756,072156,072356,072556,073018,073138,073351
3,MX4021-0,,,,,,070117,070238,070439,070702,070818,070934,071018,071134,071302,071356,071818,071945,072207,072618,072840,073051,073435,073551,073836
4,MX4159-0,,070117,070143,070249,070451,070618,070923,071018,071240,071334,071451,071534,071651,071818,071912,072334,072502,072807,073123,073318,073709,074110,074249,074629
5,MX4338-0,,071207,071334,071451,071640,071818,072112,072312,072419,072546,072651,072807,073018,073202,073246,073709,073908,074301,074734,075323,075712,080228,080515,080916
6,MX4365-0,071945,072050,072156,072323,072502,072629,073007,073051,073257,073413,073540,073636,073836,074037,074110,074523,074723,075312,080040,080547,081105,081529,081919,082459
7,MX4383-0,072207,072546,072651,072756,072924,073151,073457,073625,073857,074015,074110,074206,074355,074556,074701,075134,075301,075923,080949,081456,082014,082616,082848,083228
8,MX4388-0,072840,073351,073446,073625,073825,074048,074450,074629,074850,075029,075145,075429,075607,075756,075850,080301,080431,081000,081836,082257,082721,083239,083451,083723
9,MX4458-0,074501,074556,074723,074829,075029,075156,075607,075818,080051,080218,080334,080453,080725,080905,080949,081434,081614,082203,082932,083155,083512,083902,084039,084357
10,MX4535-0,075355,075556,075701,075807,080018,080145,080525,080653,080916,081032,081149,081340,081551,081803,081858,082416,082605,083015,084156,084408,084759,085410,085620,085759
11,MX4551-0,080018,080156,080312,080431,080642,080927,081329,081445,081658,081847,081952,082236,082459,082754,082859,083334,083556,084101,084938,085138,085537,090139,090317,090530
12,MX4598-1,080345,080653,080758,080949,081200,081329,081647,081825,081930,082119,082330,082521,082815,083004,083121,083556,083840,084302,085032,085159,085715,090200,090414,090614
13,MX4614-0,081434,081507,081614,081709,081847,082036,082341,082448,082659,082754,082943,083121,083323,083607,083712,084112,084313,084716,085359,090010,090339,090708,090909,091048
14,MX4604-1,082732,082921,083037,083206,083451,083618,083945,084039,084302,084452,084654,084843,085105,085254,085410,085820,090032,090328,091132,091429,091726,092159,092338,092550
15,MX3651-1,084017,084228,084335,084537,084716,084938,085305,085443,085704,085820,085948,090105,090255,090425,090508,090920,091120,091407,091948,092116,092517,092941,093141,093405
16,MX3783-0,090255,090402,090519,090636,090858,091204,091502,091631,091853,092032,092149,092232,092423,092528,092612,093046,093226,093626,094047,094247,094605,095111,095300,095501
17,MX4021-1,090541,090646,090804,090953,091204,091322,091653,091820,092054,092210,092349,092445,092612,092803,092857,093332,093521,094037,094416,094605,094850,095333,095501,095724
18,MX4041-0,090920,091120,091227,091333,091546,091726,092054,092232,092506,092645,092814,092941,093130,093248,093343,093804,093931,094438,094839,095038,095354,095850,100018,100218
19,MX4159-1,091333,091748,091842,092009,092210,092423,092718,092835,093057,093153,093310,093405,093615,093709,093732,094204,094342,094710,095016,095205,095522,095850,100029,100229
20,MX4338-1,,,093226,093321,093531,093753,094142,094320,094543,094710,094901,095016,095216,095322,095417,095901,100040,100334,100746,100841,101126,101610,101759,102021
21,MS2259-0,094153,094626,094721,094806,095038,095205,095555,095807,095912,100051,100156,100250,100440,100607,100652,101126,101243,101559,102021,102159,102632,103255,103411,103548
22,MX4383-1,094309,094416,094510,094626,094828,095027,095417,095629,095850,100018,100145,100250,100440,100556,100652,101115,101243,101548,101948,102043,102453,103105,103211,103421
23,MX4388-1,094543,094933,095049,095144,095322,095428,095745,100007,100113,100229,100334,100429,100545,100714,100757,101221,101348,101737,102126,102326,102653,103306,103421,103705
24,MX4365-1,,,,,,,,,,,,,095300,095354,095428,095912,100113,100345,100757,100851,101243,101810,101959,102221
25,MX4458-1,095322,095354,095450,095555,095807,095945,100229,100356,100618,100746,100841,100948,101137,101305,101348,101759,101926,102159,102610,102759,103054,103821,103950,104225
26,MW3387-0,100040,100239,100356,100440,100629,100819,101137,101316,101537,101716,101821,101915,102053,102243,102337,102810,102948,103211,103516,103705,104036,104603,104731,104920
27,MX4535-1,100312,100502,100545,100652,100819,100915,101254,101505,101727,101843,101959,102032,102232,102359,102432,102916,103105,103421,103917,104014,104247,105025,105131,105333
28,MX4551-1,100356,100915,101032,101126,101316,101443,101821,102032,102148,102305,102421,102537,102715,102905,103000,103411,103548,103832,104236,104425,104731,105427,105555,105806
