,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,070105,070222,070413,070446,070540,070613,070718,070815,070836,070920,071004,071025,071131,071153
1,MZ3740-0,,,,,,,,,,,,,,,,,070105,070117,070222,070328,070413,070457,070613,070718,071025,071225,071331,071414,071531,071553,071649,071744,071817,071839,071901,071933,072039,072122
2,MZ3825-0,,,,,,,,,,,070105,070508,070551,070646,070742,070826,070920,071131,071236,071331,071458,071531,071605,071733,072028,072206,072335,072430,072514,072546,072640,072713,072745,072831,072904,072925,073031,073125
3,MZ3987-0,,,,,,,,070105,,,071142,072028,072133,072303,072357,072441,072546,072831,072925,073042,073147,073232,073315,073443,073800,074000,074200,074411,074506,074549,074655,074741,074825,074846,074919,074930,075057,075141
4,MZ3956-0,071236,071414,071616,071744,071955,072252,072314,072419,,,073432,073949,074044,074138,074255,074400,074444,074644,074741,074846,074941,075024,075057,075203,075435,075614,075813,075907,080035,080118,080224,080256,080351,080403,080436,080458,080614,080635
5,MZ3978-0,,,,,,,,,,,072853,073421,073515,073633,073800,073833,073905,074138,074233,074339,074411,074444,074506,074611,074846,075046,075235,075413,075530,075603,075657,075751,075835,075856,075918,075951,080046,080129
6,MZ4072-0,073220,073421,073655,073811,073905,074117,074200,074306,,,075603,080140,080245,080340,080436,080541,080635,080835,080940,081056,081151,081235,081319,081424,081719,081846,082045,082151,082317,082402,082508,082551,082613,082634,082707,082751,082919,083002
7,MZ4228-0,073916,074930,075046,075203,075446,075741,075813,075929,,,081235,081824,081940,082024,082140,082245,082339,082540,082645,082825,082940,083024,083046,083151,083518,083625,083741,083835,084003,084046,084151,084256,084340,084424,084446,084519,084624,084656
8,MX1067-0,075856,080003,080118,080329,080458,080646,080741,080846,,,082129,082814,082908,082951,083107,083202,083257,083539,083636,083813,083941,084024,084108,084224,084529,084634,084824,084930,085047,085119,085236,085330,085425,085457,085552,085614,085719,085814
9,MZ3556-0,081045,081246,081413,081540,081719,081951,082201,082256,,,083603,084140,084234,084318,084446,084540,084645,084824,084919,085036,085141,085225,085319,085425,085719,085836,090036,090131,090309,090331,090436,090519,090541,090624,090646,090719,090826,090920
10,MZ3559-0,081929,082328,082457,082645,082740,082930,083013,083140,,,084350,084952,085047,085203,085341,085446,085603,085858,085952,090058,090141,090236,090258,090353,090624,090730,090920,091015,091142,091216,091333,091428,091449,091522,091555,091617,091733,091817
11,MZ3734-1,,082740,083002,083151,083308,083507,083614,083719,,,084846,085425,085519,085625,085741,085836,085931,090141,090236,090342,090436,090508,090624,090719,091026,091216,091417,091511,091639,091700,091755,091849,091911,091933,092005,092027,092132,092226
12,MZ3740-1,083857,084035,084245,084508,084656,084941,085025,085152,,,090309,090847,090931,091048,091205,091311,091406,091606,091650,091806,091944,092016,092111,092216,092458,092614,092754,092849,093005,093038,093132,093218,093241,093313,093335,093357,093524,093618
13,MW5898-0,084457,085541,085814,090003,090047,090353,090603,090741,,,092100,092648,092754,092911,093027,093121,093230,093451,093607,093723,093840,093934,094100,094238,094555,094840,095029,095146,095324,095346,095502,095556,095618,095651,095734,095745,095912,095935
