,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,070107,070215,070354,070532,070627,070755,070829
1,MX4159-0,,,,,,,,,,,,,,,,070107,070120,070226,070237,070416,070554,070851,070957,071157,071240,071356,071440
2,MX4338-0,,,,,,,,,,,070107,070310,070416,070554,070711,070807,070924,071113,071157,071229,071356,071725,071914,072042,072126,072242,072315
3,MX4365-0,,,,,,,,,070107,070153,070416,070902,071008,071102,071207,071302,071440,071535,071608,071725,071852,072220,072411,072610,072716,072822,072854
4,MX4383-0,,070107,070153,070248,070332,070532,070638,070840,071018,071207,071440,072020,072126,072304,072422,072505,072632,072811,072854,072916,073054,073516,073704,073925,074019,074135,074218
5,MX4458-0,070107,071502,071641,071736,071808,072009,072147,072242,,072643,072905,073421,073527,073726,073809,073830,073957,074135,074218,074302,074407,074745,074902,075041,,075346,075421
6,MX4535-0,070107,070616,070924,071018,071157,071418,071556,071703,071841,072031,072242,072822,072937,073054,073221,073326,073505,073610,073653,073820,073946,074313,074451,074639,074745,074902,074935
7,MX4614-0,,072400,072610,072643,072705,072926,073115,073221,073421,073537,073726,074324,074451,074545,074701,074756,074935,075136,075231,075314,075454,075842,080020,,,080506,080600
8,MX3651-0,073137,,073726,073820,073852,074229,074440,074523,074745,074935,075147,075642,075737,075904,080010,080104,080231,080336,080422,080455,080621,080938,081138,081337,081421,081537,081621
9,MX3783-0,074251,074639,075019,075125,075158,075359,075610,075653,075904,075958,080209,080716,080822,080916,081043,081116,081305,081359,081432,081515,081642,081958,082136,082252,082410,082526,082559
10,MX4021-0,074946,075758,080053,080148,080220,080538,080738,080833,081032,081221,081421,082020,082125,082241,082410,082516,082654,082800,082833,083011,083128,083447,083649,083849,083956,084126,084158
11,MX4041-1,075915,080444,080748,080905,080938,081127,081327,081421,081621,081820,082042,082548,082654,082811,082917,083011,083128,083224,083309,083414,083531,083901,084041,084231,084348,084506,084601
12,MX4159-1,080632,081210,081359,081454,081515,081715,081904,081958,082158,082303,082454,083033,083128,083235,083352,083447,083627,083743,083827,083901,084030,084326,084433,084634,084803,084909,085003
13,MX4338-1,,081842,082053,082209,082252,082454,082654,082748,082939,083055,083309,083754,083901,084008,084136,084220,084411,084550,084634,084718,084836,085216,085333,085616,085721,085816,085849
14,MX4365-1,,082621,082844,082928,083011,083224,083425,083520,083711,083901,084115,084623,084718,084825,084930,085025,085205,085344,085417,085511,085605,085849,090007,090146,090313,090411,090454
15,MP6380-0,082917,,083447,083520,083553,083805,083849,083922,084115,084315,084528,085047,085153,085300,085406,085511,085616,085743,085838,085922,090050,090400,090517,090645,,090836,090922
16,MX4458-1,083805,,085911,090018,090050,090313,090517,090623,090814,091006,091230,091720,091826,091943,,092144,092322,092417,092501,092618,092735,093052,093220,,,093727,093800
17,MX4383-1,083901,084242,084517,084550,084634,084930,085142,085238,085500,085605,085955,090528,090634,090751,090911,091028,091219,091347,091433,091517,091636,092016,092155,092300,092450,092618,092713
18,MX4535-1,084326,084740,085120,085205,085311,085532,085732,085816,090018,090157,090411,090911,091017,091135,091252,091336,091517,091614,091658,091815,091921,092206,092417,092618,092713,092829,092914
