,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070110,070324,070557,070641,070808,071221,071316,071528
1,MX3651-0,,,,,,,,,,,,070110,070218,070346,070441,070841,070958,071349,071720,071920,072108,072353,072510,072626
2,MX3783-0,,,,,,070110,070123,070302,070408,070451,070546,070641,070819,070903,070947,071400,071506,071753,072141,072235,072415,072805,072921,073037
3,MX4021-0,,070110,070156,070302,070502,070557,070841,071031,071137,071243,071349,071433,071550,071657,071742,072152,072319,072615,072838,073048,073226,073501,073618,073807
4,MX4338-0,070830,070936,071031,071159,071305,071400,071709,071753,071858,072014,072119,072214,072330,072437,072521,072921,073059,073428,073745,073947,074253,074608,074724,074936
5,MX4365-0,071603,071646,071742,071825,072003,072130,072404,072521,072753,072848,072943,073015,073121,073226,073259,073702,073840,074042,074419,074641,074914,075326,075431,075548
6,MX4041-0,072404,072448,072553,072658,072827,072932,073248,073417,073534,073629,073756,073903,074042,074220,074242,074746,074903,075304,075537,075703,075914,080302,080440,080640
7,MX4159-0,073204,073248,073343,073439,073556,073756,074042,074220,074336,074430,074536,074641,074808,074914,074958,075420,075537,075914,080241,080419,080535,080852,081033,081246
8,MX4383-0,074525,074619,074735,074851,075020,075231,075526,075620,075852,080009,080103,080157,080419,080524,080607,081021,081150,081553,081816,082028,082344,082903,083031,083158
9,MX4388-0,074735,075147,075242,075348,075548,075642,075936,080030,080135,080208,080324,080357,080513,080618,080651,081117,081246,081604,082006,082050,082355,082806,082914,083031
10,MX4458-0,075642,075936,080041,080146,080346,080546,080852,081021,081308,081426,081532,081615,081849,081932,082017,082417,082544,082806,083136,083421,083515,083831,083948,084115
11,MX4535-1,080840,081043,081203,081308,081542,081754,082123,082228,082501,082628,082733,082828,083042,083242,083326,083831,084042,084442,084725,084948,085325,085820,085937,090159
12,MX3651-1,082249,082439,082533,082628,082828,083042,083421,083621,083853,084010,084115,084220,084409,084547,084642,085104,085253,085514,085853,085948,090138,090600,090716,090844
13,MX3783-1,082806,082914,083020,083114,083348,083505,083915,084021,084253,084348,084526,084620,084758,084937,084958,085420,085632,085926,090315,090410,090705,091106,091246,091457
14,MX4021-1,083443,083537,083642,083810,083948,084210,084515,084631,084725,084904,084958,085136,085336,085452,085536,085948,090138,090527,090749,090950,091139,091530,091647,091814
15,MX4338-1,084620,084725,084831,084937,085136,085314,085632,085820,090054,090159,090315,090359,090549,090716,090749,091202,091341,091603,091857,092108,092307,092804,092921,093059
16,MX4365-1,085147,085231,085325,085409,085525,085653,090032,090221,090315,090421,090505,090611,090738,090906,091001,091425,091541,091752,092108,092140,092458,092804,092921,093048
17,MX4041-1,090727,090822,090939,091044,091319,091530,091941,092035,092307,092425,092531,092626,092804,092943,093037,093450,093618,093829,094104,094253,094550,095058,095225,095415
18,MX4159-1,091636,091730,091846,092003,092245,092436,092731,092837,093059,093227,093322,093406,093534,093651,093735,094209,094348,094750,095014,095203,095522,095935,100054,100221
19,MX4388-1,092709,092921,093004,093048,093154,093406,093651,093757,093903,094009,094104,094147,094326,094411,094455,094857,095036,095320,095617,095755,100043,100444,100600,100727
20,MX4383-1,093026,093249,093406,093523,093724,093903,094220,094337,094600,094717,094835,094941,095214,095320,095405,095817,095947,100316,100632,100821,101106,101515,101642,101842
21,MX4458-1,093903,094104,094147,094253,094444,094538,094835,094941,095141,095320,095415,095510,095701,095755,095852,100316,100444,100738,101116,101305,101621,101958,102114,102336
22,MX4535-2,095459,095701,095817,095903,100031,100243,100527,100749,100906,101033,101127,101232,101431,101526,101621,102103,102252,102609,102926,103104,103358,103930,104058,104341
23,MX3651-2,100031,100243,100400,100444,100705,100759,101149,101327,101431,101537,101704,101758,101958,102103,102147,102620,102758,103209,103514,103703,104036,104553,104658,104836
24,MX4551-0,100148,100716,100821,100917,101138,101305,101632,101726,101936,102103,102209,102303,102442,102558,102642,103042,103209,103431,103642,103830,104058,104636,104814,104952
25,MX3783-2,101704,101925,102009,102125,102421,102609,102915,103020,103242,103409,103526,103642,103841,104014,104058,104520,104709,105046,105425,105614,105951,110555,110701,110840
26,MX4021-2,102158,102303,102409,102453,102714,102842,103136,103358,103504,103631,103747,103854,104047,104225,104319,104730,104847,105108,105436,105636,110025,110555,110712,110914
27,MX4338-2,102515,102609,102653,102758,102958,103114,103431,103558,103652,103809,103905,104014,104141,104257,104330,104730,104919,105257,105603,105741,110108,110544,110701,110840
28,MX4365-2,103209,103347,103431,103526,103809,104025,104319,104458,104615,104730,104836,104941,105130,105308,105352,105835,105951,110308,110628,110819,111009,111409,111525,111809
29,MW2780-0,103736,103952,104047,104225,104341,104542,104847,105046,,105308,105352,105447,105625,105741,105835,110246,110405,110723,110947,111136,111514,112116,112223,112403
30,MW2390-0,,,,103809,104003,104152,104404,104520,104730,104858,104952,105119,105235,105414,105509,105919,110036,110319,110639,110830,111231,111620,111758,111959
31,MW5346-0,105013,105119,105202,105246,105425,105541,105835,110003,110108,110236,110341,110449,110639,110819,110852,111347,111503,111737,112138,112328,112552,113215,113332,113451
32,MW5264-0,105046,105803,105857,105941,110141,110308,110606,110745,110830,110947,111041,111125,111325,111441,111536,112010,112138,112403,112731,112920,113237,113830,113947,114201
33,MW5191-0,105202,105425,105541,105636,105813,110036,110330,110544,110808,110936,111041,111125,111303,111441,111536,112021,112201,112414,112742,112942,113248,113841,113958,114211
34,MX4041-2,105824,105908,105951,110036,110257,110438,110756,110925,111031,111136,111231,111325,111431,111536,111631,112105,112255,112552,112859,113048,113310,113841,114020,114233
35,MX4598-0,110046,110141,110236,110352,110617,110819,111157,111347,111536,111726,111842,111948,112150,112306,112403,112848,113026,113418,113746,113853,114139,114612,114738,115000
36,MX4159-2,110840,110914,111009,111114,111358,111558,111926,112043,112255,112446,112614,112720,112920,113026,113059,113546,113724,114020,114411,114444,114811,115254,115410,115549
37,MS2259-0,111052,111146,111252,111347,111558,111642,112010,112105,112306,112508,112637,112837,113015,113121,113153,113618,113746,114031,114422,114600,114822,115305,115432,115632
38,MX4383-2,111704,111758,111842,111959,112212,112350,112637,112815,113037,113153,113248,113343,113524,113640,113735,114150,114317,114644,115011,115149,115349,115716,115855,120000
39,MX4458-2,113418,113630,113735,113841,114031,114306,114600,114655,114917,115033,115138,115244,115410,115516,115559,120033,120211,120516,120810,120949,121105,121433,121539,121718
40,MX4388-2,115044,115128,115233,115327,115516,115716,120011,120149,120411,120527,120643,120737,120906,121033,121116,121517,121635,121940,122310,122448,122804,123152,123319,123458
41,MX4551-1,120643,120906,121033,121159,121339,121517,121907,122026,122248,122427,122532,122648,122837,123004,123109,123530,123731,124037,124404,124606,124922,125521,125637,125825
42,MX4535-3,121751,121951,122059,122154,122416,122554,122848,122953,123225,123341,123458,123614,123825,124037,124120,124555,124755,125048,125459,125542,125920,130509,130647,130930
43,MX3651-3,122143,122310,122405,122521,122753,122848,123225,123352,123552,123742,123858,124026,124153,124320,124416,124900,125059,125259,125637,125836,130141,130658,130825,131036
44,MX3783-3,122815,123109,123152,123246,123447,123541,123836,124048,124331,124511,124649,124744,124900,125005,125038,125459,125626,125858,130258,130458,130814,131310,131426,131711
45,MX4021-3,125121,125215,125321,125426,125637,125753,130109,130320,130542,130731,130847,131003,131142,131259,131354,131805,131943,132342,132659,132859,133214,133626,133743,133910
46,MX4338-3,125448,125604,125658,125753,130026,130109,130426,130520,130731,130920,131025,131130,131310,131437,131510,131910,132026,132353,,132920,133214,133626,133743,133943
47,MX4598-1,,,,,,,,,,125930,130058,130131,130309,130426,130520,131014,131152,131543,131838,131932,132215,132543,132721,132859
48,MX4365-3,125930,130026,130120,130203,130404,130542,130858,131047,131310,131415,131532,131649,131849,132026,132121,132604,132732,132953,133308,133458,133805,134049,134205,134322
49,MW2780-1,130742,131025,131119,131248,131532,131649,132121,132226,132437,132615,132804,132859,133047,133236,133330,133754,133943,134227,134545,134639,135010,135350,135507,135647
50,MW5346-1,131119,131459,131543,131627,131859,132005,132310,132404,132615,132721,132859,133015,133203,133319,133341,133816,134005,134238,134556,134756,135339,135753,135920,140152
51,MX4041-3,132353,132510,132604,132732,132910,133036,133352,133510,133721,134005,134049,134144,134311,134428,134534,135021,135200,135456,135836,140025,140342,140639,140825,141034
52,MX4159-3,133025,133120,133236,133352,133532,133648,133943,134038,134300,134355,134523,134556,134712,134829,134915,135339,135456,135658,140003,140214,140533,140847,141014,141237
53,MX4383-3,133520,133626,133721,133827,134038,134144,134523,134628,134841,135021,135116,135222,135445,135614,135709,140141,140320,140718,141105,141302,141619,142210,142316,142505
54,MX4388-3,134016,134501,134545,134650,134915,135105,135423,135550,135815,135931,140058,140203,140331,140500,140544,141014,141137,141513,141853,141936,142316,142820,142926,143147
55,MX4458-3,135350,135753,135836,135952,140109,140405,140606,140706,140931,141105,141226,141314,141547,141641,141735,142138,142359,142748,143136,143325,143640,144113,144336,144558
56,MX4551-2,140426,140706,140753,140858,141116,141314,141641,141808,142032,142210,142316,142410,142548,142748,142853,143336,143513,143818,144113,144314,144703,145210,145337,145515
57,MX4535-4,141441,141652,141746,141903,142127,142337,142726,142926,143147,143325,143441,143535,143713,143850,143923,144420,144620,145104,145515,145600,150130,150711,150840,151042
58,MX3651-4,141724,142042,142210,142337,142610,142737,143042,143252,143524,143651,143818,143923,144157,144252,144336,144747,144926,145253,145707,145907,150257,150711,150840,151042
59,MX3783-4,142526,142809,142904,143020,143220,143347,143640,143840,144113,144241,144347,144431,,144703,144736,145148,145304,145633,,150225,150544,151147,151325,151517
60,MW2780-2,,,,,,,,,143347,143513,143618,143713,143840,144008,144041,144453,144558,145031,145454,145600,145940,150511,150638,150915
61,MX4598-2,143723,143850,143945,144041,144208,144325,144757,144958,145221,145337,145504,145633,145834,150014,150108,150617,150806,151126,151539,151635,152024,152435,152612,152836
62,MX4021-4,144409,144514,144609,144703,144831,145053,145421,145526,145751,145929,150036,150141,150330,150449,150533,150948,151147,151539,151919,152119,152457,153130,153247,153952
63,MX4338-4,145137,145243,145348,145538,145813,145950,150257,150449,150711,150904,150959,151126,151314,151421,151517,151930,152108,152803,153141,153341,153803,154341,154533,155339
64,MX4365-4,150108,150257,150438,150606,150744,150948,151241,151421,151635,151824,152003,152141,152351,152518,152602,153036,153203,153825,154247,154449,154926,155233,155625,160321
65,MW5346-2,150341,150500,150555,150638,150829,150948,151241,151410,151624,151814,151940,152057,152224,152340,152424,152846,153109,153636,154203,154404,154701,155105,155506,160310
66,MX4041-4,171545,151752,151919,152024,152246,152435,152836,153047,153319,153531,153658,153803,153941,154152,154236,154755,154948,155328,155709,155859,160300,160731,160941,181203
67,MX4159-4,152518,152602,152656,152803,153014,153120,153509,153625,153857,154057,154225,154330,154533,154722,154807,155222,155411,155731,160100,160249,160553,161151,161320,161532
68,MX4383-4,153436,153625,153709,153825,154119,154203,154511,154733,154959,155116,155222,155255,155444,155529,155625,160100,160249,160542,160919,161057,161426,161804,161920,162100
69,MX4388-4,154449,154617,154744,154904,155105,155255,155636,155859,160122,160300,160427,160604,160803,161046,161151,161732,161931,162301,162805,163016,163344,164014,164215,164459
70,MX4458-4,160038,160144,160300,160427,160625,160741,161057,161215,161426,161616,161742,161859,162122,162217,162312,162733,162933,163311,163749,163907,164259,164606,164734,164926
71,MX4551-3,161013,161331,161448,161532,161721,161848,162228,162322,162555,162722,162849,163038,163250,163407,163504,163907,164058,164354,164829,165043,165347,165703,165841,170105
72,MX3651-5,162144,162322,162406,162512,162700,162827,163111,163228,163453,163621,163716,163822,164025,164131,164226,164628,164756,165021,165358,165714,170116,170557,170735,170904
73,MX3783-5,163122,163300,163356,163504,163643,163800,164120,164332,164606,164734,164840,164959,165231,165315,165347,165808,165937,170253,170746,170936,171324,171901,172028,172311
74,MX4021-5,164226,164701,164756,164853,165021,165137,165420,165514,165757,170010,170116,170253,170431,170608,170651,171052,171251,171512,171755,171850,172300,172754,172921,173143
75,MX4535-5,164259,164332,164416,164510,164723,164853,165220,165442,165714,165915,170021,170137,170337,170431,170619,171041,171251,171534,171955,172049,172343,172910,173048,173310
76,MX4338-5,,,,,,,170557,170819,170936,171125,171241,171429,171650,171828,171911,172332,172605,172805,173215,173426,173626,174047,174236,174449
77,MX4365-5,170819,170841,170958,171103,171251,171357,171650,171839,172100,172249,172405,172511,172638,172754,172900,173321,173953,174236,174701,174948,175315,180001,180128,180339
78,MX4159-5,172405,172849,172932,173121,173321,173626,173837,174026,174258,174511,174628,174733,174904,175021,175116,175549,175728,180139,180613,180825,181130,181659,181837,185546
79,MX4383-5,173731,173848,173942,174142,174258,174449,174807,175021,175254,175411,175538,175707,175906,180033,180128,180551,180740,181248,181815,182048,182425,183119,183247,183438
80,MX4388-5,175348,175527,175656,175855,180033,180200,180540,180645,180908,181203,181331,181521,181804,182015,182059,182613,182814,183257,183723,183912,184356,184904,185111,185320
81,MX4458-5,175750,175949,180044,180149,180413,180551,180857,181035,181320,181554,181815,181910,182142,182309,182414,182825,183025,183522,183912,184101,184536,185111,185258,185546
82,MX4551-4,180930,181003,181057,181215,181437,181648,182026,182225,182508,182729,182930,183130,183341,183522,183628,184123,184312,184536,184937,185157,185418,185853,190024,190340
83,MX3651-6,181953,182131,182247,182425,182551,182729,182952,183047,183308,183500,183617,183745,183955,184156,184250,184714,184948,185353,185743,185927,190059,190517,190645,190840
84,MX3783-6,183141,183236,183330,183427,183639,183806,184101,184228,184514,185000,185320,185546,185853,190110,190216,190733,190915,191244,191659,191854,192154,192433,192641,192838
85,MX4535-6,184039,184156,184250,184356,184536,184736,185025,185231,185502,185853,190154,190353,190529,190720,190817,191244,191430,191810,192245,192350,192721,193114,193313,193535
86,MX4021-6,185451,185556,185647,185805,185917,190037,190340,190449,190720,191110,191319,191441,191637,191843,191926,192419,192544,192936,193346,193622,193945,194357,194530,194748
87,MX4338-6,190132,190329,190502,190550,190806,191000,191255,191430,191709,191915,192449,192630,192805,192924,193020,193451,193645,194008,194431,194636,194846,195444,195616,195823
88,MX4598-3,191452,191626,191720,191832,192113,192306,192606,192838,193114,193302,193610,193816,193956,194136,194219,194646,194824,195049,195336,195506,195856,200339,200510,200720
89,MX4365-6,192555,192606,192659,192805,192913,192958,193241,193429,193645,193840,194046,194147,194313,194442,194541,194954,195132,195422,195757,195917,200221,200604,200732,200906
90,MX4041-5,193524,193634,193750,193850,194157,194301,194530,194636,194918,195100,195217,195324,195444,195616,195648,200123,200255,200648,201033,201211,201555,202326,202441,202650
91,MX4159-6,194721,194942,195049,195217,195422,195616,195856,200029,200401,200543,200709,200818,201001,201138,201233,201647,201820,202216,202454,202613,202843,203140,203300,203451
92,MX4388-6,200050,200145,200245,200401,200615,200720,201044,201255,201533,201737,201915,202026,202205,202326,202441,202923,203129,203356,203722,203900,204204,204628,204849,205038
93,MX4383-6,201555,201647,201748,201904,202013,202111,202336,202540,202821,202948,203054,203152,203333,203429,203534,203955,204116,204415,204712,204859,205059,205514,205652,205937
94,MX4458-6,,203513,203613,203805,204009,204149,204438,204618,204859,205016,205110,205212,205426,205558,205703,210103,210255,210640,211123,211300,211522,212137,212314,212531
95,MX4551-5,,,205223,205318,205630,205808,210042,210125,210354,210534,210650,210819,211029,211156,211311,211737,211920,212115,212404,212542,212846,213335,213449,213622
96,MX4338-7,212233,212330,212437,212625,212814,213004,213313,213449,213719,213857,214010,214108,214243,214422,214505,214921,215059,215354,215803,215937,220147,220336,220503,220703
97,MX4365-7,214527,214552,214648,214753,214910,215004,215309,215331,215552,215730,215814,215900,220031,220147,220253,220735,220842,221208,221536,221708,221913,222258,222342,222520
98,MX4383-7,220619,220703,220757,220907,221042,221240,221514,221609,221829,221956,222118,222204,222309,222448,222542,222956,223135,223401,223629,223755,223957,224347,224452,224641
99,MX4458-7,222520,222542,222637,222732,222945,223111,223401,223618,223854,224029,224134,224219,224420,224514,224558,224958,225136,225548,225851,230037,230229,230502,230626,230838
100,MX4551-6,,,,224735,224925,225114,225359,225515,225738,225840,225935,230037,230154,230318,230412,230827,230949,231210,231528,231711,231946,232150,232315,232453
101,MX3783-7,230438,230532,230626,230838,230936,231105,231401,231600,231814,231946,232140,232238,232409,232526,232611,233027,233208,233401,233627,233758,233858,234249,,
102,MX4338-8,232303,232409,232504,232611,232733,232838,233155,233231,233455,233627,233725,233819,234005,234116,234206,,,,,,,,,
103,MX4365-8,234238,234249,,,,,,,,,,,,,,,,,,,,,,
