,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MR8583-1,093249,093437,093531,093626,093803,094014,094235,094342,094447,094719,094752,094835,095319,095510,095659,095754,095921,100016,100143,100237,100331,100415,100531,101035,101258,101520,101636,101751,101940,102140,102235,102340,102518,102601,102728,102835
11,MS1953-1,093825,095342,095437,095520,095659,095838,100121,100215,100331,100437,100520,100552,100952,101226,101447,101552,101657,101741,101846,101950,102046,102129,102307,102802,103034,103308,103509,103659,103836,103931,104047,104213,104318,104424,104540,104645
12,MS2365-1,102002,103604,103648,103742,103941,104058,104402,104518,104634,104857,105014,105047,105447,,105919,110024,110140,110245,110413,110518,110634,110728,110846,111349,111621,111809,111937,112115,112209,112325,112503,112630,112756,113031,113209,113325
13,MS2243-1,,,,,,,102307,102413,102550,102645,102750,102824,103236,103437,103720,103826,103941,104036,104152,104246,104351,104456,104612,105057,105331,105553,105648,105825,110013,110118,110223,110339,110456,110717,110846,111001
14,MS1903-1,105520,105605,105721,105847,110118,110202,110445,110551,110706,110929,111034,111128,111548,111758,111958,112104,112220,112303,112430,112525,112619,112724,112842,113325,113557,113819,113927,114021,114115,114159,114326,114431,114537,114738,114905,115011
15,MS2025-1,110317,111454,111548,111715,111820,112020,112347,112452,112557,112808,112904,112958,113441,113713,113916,114032,114210,114253,114431,114537,114705,114811,114938,115448,115805,120015,120203,120308,120459,120614,120719,120835,121056,121257,121415,121531
16,MX1537-0,113854,113937,114032,114148,114337,114526,114832,115000,115150,115415,115555,115638,120214,120509,120741,120908,121045,121213,121404,121509,121625,121657,121835,122413,122706,122857,123108,123224,123318,123415,123542,123657,123846,124036,124214,124330
17,MS1044-2,114358,115638,115743,115826,120026,120152,120437,120531,120647,120908,121023,121056,121509,121657,121856,122013,122108,122151,122318,122413,122551,122634,122750,123308,123531,123813,123919,124025,124119,124257,124353,124510,124616,124754,124920,125015
18,MS2095-2,121846,122140,122234,122318,122507,122612,122857,122952,123057,123202,123308,123342,123730,123919,124108,124152,124405,124521,124659,124815,124910,125004,125131,125647,125930,130202,130318,130424,130518,130602,130656,130813,130918,131129,131308,131402
19,MR8583-2,123730,123940,124036,124130,124257,124342,124659,124804,124942,125037,125131,125204,125637,,130119,130202,130329,130413,130529,130624,130729,130803,130929,131424,131657,131857,131951,132141,132246,132340,132457,132613,132739,132908,133034,133150
20,MS1953-2,124235,130046,130151,130245,130446,130529,130908,130951,131203,131308,131413,131445,131846,132057,132308,132402,132540,132624,132750,132857,133002,133107,133235,133755,134059,134247,134416,134554,134710,134816,134943,135110,135153,135450,135701,135901
21,MS2243-2,,,,132402,132551,132624,133002,133056,133235,133500,133617,133700,134059,134330,134511,134638,134743,134827,135016,135110,135205,135322,135450,140006,140239,140554,140731,140826,140930,141036,141141,141258,141415,141659,141743,141847
22,MS2365-2,132540,134203,134258,134405,134554,134710,135005,135110,135311,135544,135650,135733,140144,140354,140615,140659,140836,140930,141119,141215,141320,141415,141553,142109,142402,142551,142728,142846,142940,143107,143329,143434,143603,143802,143940,144152
23,MS1903-2,135639,135933,140017,140144,140322,140500,140858,141014,141152,141415,141553,141637,142214,142435,142717,142813,142940,143045,143224,143329,143456,143540,143719,144213,144528,144727,144832,145012,145151,145258,145415,145532,145710,145932,150112,150251
24,MX1537-1,141710,141920,142014,142119,142246,142351,142656,142835,143034,143257,143456,143540,144036,144257,144456,144633,144749,144855,145034,145151,145258,145353,145459,150039,150345,150545,150745,150934,151017,151133,151239,151418,151534,151701,151839,152038
25,MS1044-3,142203,143813,143908,144003,144152,144246,144612,144717,144906,145012,145118,145151,145605,145805,150006,150101,150218,150324,150439,150523,150629,150734,150901,151407,151701,151933,152110,152227,152355,152427,152605,152710,152837,152953,153142,153227
26,MS2095-3,145637,145943,150039,150145,150312,150418,150712,150828,150955,151218,151418,151451,151954,152205,152406,152500,152638,152732,152910,153015,153204,153311,153438,153930,154235,154518,154635,154740,154835,155003,155203,155341,155507,155740,155929,160119
27,MR8583-3,151618,151828,151911,152005,152143,152344,152659,152743,153015,153249,153427,153532,154035,154340,154540,154646,154803,154846,155014,155109,155214,155330,155446,160024,160329,160530,160646,160751,160930,161057,161257,161445,161602,161729,161857,162024
28,MS1953-3,153216,154202,154318,154435,154602,154708,155025,155120,155257,155529,155729,155802,160235,160541,160718,160824,161014,161119,161246,161341,161445,161550,161656,162212,162456,162644,162824,162951,163056,163246,163350,163507,163613,163857,164046,164236
29,MS2243-3,160541,160646,160751,160835,161057,161119,161529,161624,161707,161951,162118,162202,162655,162857,163034,163139,163257,163401,163528,163613,163719,163835,163951,164511,164744,165006,165133,165311,165427,165616,165721,165827,170004,170236,170352,170530
30,MS2365-3,162655,163412,163528,163646,163835,163918,164225,164405,164500,164733,164911,164955,165521,165732,165910,170037,170214,170308,170425,170519,170657,170751,170857,171402,171657,171835,172035,172213,172403,172551,172707,172846,173002,173107,173214,173351
31,MS1903-3,164555,165155,165311,165405,165554,165637,170047,170153,170414,170707,170846,170940,171423,171730,172002,172130,172257,172403,172602,172707,172825,172940,173118,173719,174025,174203,174318,174435,174636,174825,174942,175058,175237,175416,175533,175650
32,MS2025-2,165859,170026,170131,170236,170530,170740,171108,171213,171423,171719,171857,171940,172508,172751,172940,173045,173203,173257,173507,173602,173740,173824,173941,174435,174741,174931,175036,175142,175309,175416,175523,175650,175808,180030,180158,180336
33,MS1044-4,171824,172141,172235,172329,172530,172718,173013,173128,173235,173729,173907,173941,174402,174647,174836,174942,175120,175226,175354,175438,175544,175701,175819,180409,180725,181000,181127,181316,181421,181610,181726,181843,182022,182212,182402,182551
34,MX1537-2,173551,173846,173951,174203,174424,174530,174836,174952,175047,175321,175438,175512,180041,180242,180525,180631,180810,180854,181032,181149,181254,181338,181504,182033,182328,182457,182635,182751,182929,183140,183236,183343,183459,183723,183901,184040
35,MS2095-4,175058,175309,175405,175512,175724,175819,180125,180231,180420,180714,180905,181000,181515,181715,181905,182055,182212,182339,182457,182540,182635,182740,182846,183331,183650,183913,184008,184135,184313,184503,184557,184702,184831,185000,185138,185305
36,MR8583-4,180641,180725,180810,180927,181149,181243,181632,181759,181832,182106,182212,182317,182835,183045,183225,183354,183522,183628,183756,183901,184019,184051,184146,184641,184949,185138,185254,185349,185455,185611,185727,185833,185938,190116,190233,190328
37,MS1953-4,181054,,182803,182857,183023,183151,183427,183532,183639,183901,184051,184135,184547,184735,184949,185055,185211,185339,185549,185706,185822,185917,190043,190614,190919,191109,191235,191405,191511,191639,191745,191902,191946,192229,192357,192631
38,MS2243-4,,,184938,185022,185211,185254,185633,185749,185833,190116,190233,190316,190835,191047,191246,191330,191511,191617,191756,191851,192029,192102,192218,192704,193011,193233,193411,193538,193654,193737,193843,193937,194054,194159,194316,194443
39,MS2365-4,190931,191130,191235,191330,191522,191606,192029,192208,192419,192536,192704,192748,193233,193454,193715,193831,193948,194054,194232,194316,194432,194505,194632,195209,195502,195639,195755,195933,200016,200154,200321,200428,200534,200756,200913,201041
40,MS1903-4,192726,193715,193820,194011,194232,194316,194726,194832,195020,195303,195440,195545,200049,200300,200501,200617,200756,200840,201018,201124,201253,201410,201538,202127,202454,202738,202843,202959,203159,203242,203410,203527,203633,203918,204058,204203
41,MS2025-3,,,200005,200100,200311,200354,200701,200818,201018,201135,201337,201421,201905,202117,202305,202411,202549,202643,202832,202916,203054,203210,203337,203907,204214,204425,204635,204740,204908,205013,205150,205308,205435,205635,205814,205857
42,MS1044-5,,,,202727,202938,203043,203337,203442,203611,203856,204025,204120,204635,204846,205056,205140,205341,205435,205603,205708,205835,205930,210046,210623,210941,211213,211330,211508,211614,211657,211824,211930,212036,212214,212351,212446
43,MS2095-5,204541,204751,204846,205013,,205308,205540,205646,205835,210119,210224,210308,210707,210857,211035,211140,211235,211319,211447,211541,211646,211752,211846,212341,212624,212803,212952,213108,213247,213330,213521,213628,213733,213922,214100,214238
44,MR8583-5,211213,211224,211319,211403,211519,211646,211940,212046,212257,212541,212657,212740,213141,213330,213511,213628,213733,213828,214005,214038,214143,214216,214343,214836,215121,215216,215354,215449,215700,215744,215850,220028,220134,220312,220429,220556
45,MS1953-5,211708,213722,213806,213911,214038,214132,214415,214510,214709,214942,215059,215132,215555,215744,215955,220101,220156,220323,220450,220545,220650,220755,220923,221438,221744,222005,222059,222237,222333,222438,222555,222733,222848,222953,223058,223203
46,MS2243-5,,215555,215639,215817,215944,220028,220312,220407,220556,220829,220945,221028,221449,221639,221827,221922,222037,222142,222300,222355,222449,222533,222649,223131,223413,223625,223741,223909,224025,224120,224214,224308,224402,224507,224623,224739
47,MS2365-5,221911,222037,222121,222216,,222438,222711,222805,222837,223058,223203,223247,223719,223909,224058,224214,224330,224413,224551,224634,224728,224813,224908,225402,225635,225834,225951,230047,230226,230321,230405,230522,230605,230742,230909,231014
48,MS1044-6,,,,,224824,224941,225246,225351,225434,225657,225751,225823,230309,230522,230721,230815,230920,231003,231130,231227,231333,231439,231555,232103,232338,,,,,,,,,,,
49,MS2095-6,230858,231036,231130,231217,231406,231533,231830,231925,232031,232304,,,,,,,,,,,,,,,,,,,,,,,,,,
