,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070121,070217
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070108,070143,070346,070536,070631,070748,070822,070917,071002,071045,071107,071141,071226,071333,071427
2,MZ3825-0,,,,,,,,,,,,,,,,,070108,070228,070324,070441,070536,070620,070748,070906,071237,071416,071700,071754,071913,071958,072053,072158,072220,072304,072327,072349,072507,072551
3,MZ3978-0,,,,,,,,,,,070108,070631,070748,070855,071023,071119,071204,071344,071449,071605,071711,071754,071852,072031,072413,072634,072824,072941,073057,073141,073247,073331,073415,073437,073521,073543,073714,073758
4,MZ3987-0,,,,,,070108,070155,070250,070441,070726,070833,071333,071438,071533,071638,071744,071830,072020,072115,072242,072413,072445,072529,072656,073035,073214,073426,073510,073617,073714,073809,073916,073949,074011,074044,074055,074213,074235
5,MX1213-0,,070108,070217,070409,070503,070736,070844,071002,071107,071321,071449,071946,072042,072147,072316,072413,072507,072751,072835,072952,073141,073203,073258,073415,073725,073853,074055,074224,074353,074438,074544,074650,074734,074755,074828,074850,075021,075105
6,MX1197-0,070121,073938,074342,074817,075032,075507,075647,075815,080020,080332,080439,080959,081116,081233,081446,081603,081701,082010,082116,082306,082415,082458,082626,082753,083131,083331,083616,083723,083839,083923,084031,084115,084159,084231,084326,084348,084454,084537
7,MZ4228-0,070822,070906,071310,071522,071711,072020,072104,072209,072445,072612,072729,073236,073331,073448,073820,073938,074044,074308,074415,074522,074617,074650,074817,074959,075306,075539,075815,075958,080105,080200,080305,080343,080439,080501,080545,080629,080756,080841
8,MW5936-0,071711,072919,073331,073617,073927,074404,074639,074828,075138,075445,075625,080200,080332,080501,080745,080852,081022,081327,081446,081639,081757,081852,082021,082211,082531,082753,083047,083203,083258,083331,083449,083543,083638,083701,083756,083817,083945,084031
9,MZ4072-0,071754,071935,072231,072413,072601,072941,073236,073352,073629,074000,074140,074628,074723,074839,074959,075116,075211,075401,075456,075636,075742,075826,075914,080042,080355,080534,080808,080915,081033,081105,081211,081306,081400,081423,081508,081530,081701,081746
10,MW5943-0,072147,072413,072645,072941,073141,073426,073641,073938,074117,074438,074606,075200,075306,075423,075625,075742,075849,080127,080232,080417,080545,080629,080713,080903,081306,081530,081713,081819,081937,082021,082138,082222,082317,082339,082415,082436,082542,082636
11,MZ3956-0,073003,073331,073842,074140,074617,075032,075222,075350,075647,075914,080020,080545,080702,080830,081054,081200,081255,081541,081650,081841,081959,082032,082105,082244,082626,082825,083058,083247,083416,083449,083543,083628,083701,083723,083806,083828,083945,084104
12,MW5966-0,073214,075200,075550,080020,080523,080841,081105,081338,081614,081948,082306,082825,082931,083047,083247,083405,083510,083756,083901,084115,084159,084231,084326,084454,084823,084940,085141,085236,085341,085426,085521,085628,085711,085755,085828,085850,090008,090103
13,MW5964-0,074353,074650,075116,075518,075901,080243,080501,080702,081043,081508,081650,082211,082317,082509,082648,082804,082909,083109,083214,083331,083427,083510,083616,083756,084104,084231,084443,084559,084705,084749,084856,084951,085035,085119,085203,085225,085341,085437
14,MX1067-0,075636,080020,080450,080819,081400,081841,082116,082255,082509,082753,083058,083649,083817,084042,084253,084359,084516,084738,084856,085225,085403,085459,085628,085755,090241,090515,090620,090759,090938,091021,091222,091254,091330,091352,091447,091509,091650,091818
15,MX1084-0,,080534,081033,081508,081808,082233,082520,082731,083120,083405,083712,084253,084421,084610,084749,084918,085013,085319,085415,085605,085744,085817,085839,085956,090336,090526,090843,090948,091054,091127,091233,091316,091341,091414,091447,091520,091701,091818
16,MX1414-0,,081701,082211,082458,082909,083258,083638,083828,084126,084443,084548,085203,085341,085543,085755,085901,085956,090219,090325,090548,090748,090821,090854,091000,091316,091425,091542,091628,091723,091807,091913,091945,092029,092051,092136,092209,092315,092400
17,MX1135-0,,081914,082306,082520,082858,083331,083628,083828,084126,084432,084548,085203,085330,085532,085755,085850,085956,090219,090314,090526,090620,090715,090821,090948,091305,091425,091542,091650,091756,091840,092007,092051,092125,092136,092220,092242,092348,092433
18,MZ3556-0,082447,082709,083120,083353,083606,083901,084220,084421,084621,085024,085203,085733,085850,090019,090325,090431,090548,090905,091010,091244,091403,091447,091520,091617,091935,092136,092433,092540,092656,092802,092908,092941,093025,093047,093120,093142,093311,093357
19,MZ3734-1,083649,083817,084126,084632,085046,085554,085755,085923,090114,090453,090620,091127,091254,091403,091542,091650,091756,092158,092304,092433,092551,092634,092814,093014,093311,093514,093713,093830,093958,094030,094147,094230,094252,094314,094347,094409,094525,094619
