,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4781-0,,,,,,,,,,,,,,,,070107,070151,070413
1,AA7479-0,,,,,,,,,,,070107,070824,071046,071151,071256,071401,071518,071918
2,AA7530-0,,,,,,,,,070107,070413,070645,071802,071951,072109,072214,072246,072403,072719
3,AA7574-0,070224,070550,070856,071013,071202,071307,071445,071550,071646,072141,072425,073602,073824,074024,074140,074234,074413,074634
4,AA7759-0,,071412,071624,071730,071846,071929,072047,072130,072214,072636,072919,073940,074129,074234,074340,074413,074507,074846
5,AA6345-0,072330,072530,072730,072846,073013,073056,073225,073340,073424,073857,074035,075257,075340,075507,075613,075656,075834,080140
6,AA7312-0,073413,073624,073940,074224,074340,074445,074551,074655,074739,075213,075351,080507,080728,080940,081045,081150,081307,081624
7,MW4647-0,074307,074529,074846,075034,075139,075235,075434,075529,075613,080151,080351,081550,081813,082057,082202,082256,082435,082750
8,AA7721-0,,,080035,080224,080351,080424,080612,080707,080750,081307,081624,082802,083034,083213,083319,083436,083520,083900
9,MW4781-1,080446,,081150,081424,081550,081646,081802,081857,081951,082602,082908,084041,084252,084440,084556,084650,084806,085238
10,AA7479-1,081550,,082245,082424,082602,082634,082802,082857,083002,083458,083743,084650,084900,085048,085153,085249,085405,085648
11,AA7530-1,083815,084008,084324,084419,084534,084629,084712,084806,084849,085321,085553,090658,090847,091018,091124,091145,091325,091657
12,AA7637-0,,,,,,,,,,,,,,,,,083848,100826
13,AA6832-0,084828,085026,085321,085416,085520,085605,085732,085815,085910,090331,090624,091719,091951,092141,092257,092341,092518,092908
14,MP6359-0,085553,085659,085932,090038,090143,090215,090320,090415,090458,,091325,092247,092540,092750,092846,093003,093119,093351
15,AA7759-1,090038,090320,090541,090635,090741,,090922,091006,091051,091602,091824,092930,093152,093257,093424,093518,093623,093907
16,AA6345-1,090814,090956,091252,091422,091528,091635,091803,091857,091929,092341,092540,093707,093929,094120,094236,094352,094508,095026
17,AA7286-0,091230,091455,091741,091846,091951,092025,092225,092330,092402,092908,093057,094109,094436,094625,094730,094814,094910,095238
18,AA7312-1,092047,092341,092645,092824,092930,093003,093057,093213,093246,093834,094109,095228,095500,095649,095754,095900,100017,100322
19,MW4647-1,093351,093413,093812,093929,094047,094131,094258,094414,094457,095004,095249,100449,100710,100910,101027,101110,101248,101646
20,AA74-92-0,094309,094330,094814,095026,095131,095217,095311,095417,095500,,100311,101342,101613,,,,,
21,AA7721-1,094847,095120,095406,095605,095743,095816,095911,100017,100100,100637,100910,,,,,,,
22,MW4781-2,095911,,100637,100742,100859,100932,101048,101153,101237,,,,,,,,,
23,AA7479-2,100405,101027,101320,101446,101551,101635,,,,,,,,,,,,
