,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
30,AA7536-3,1,,1,1,1,1,1,1,1,,1,,-1,1,1,-1,-1,-1
31,AA7871-3,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
32,AA7101-3,,,1,1,1,1,1,1,1,1,1,,-1,1,1,-1,-1,-1
33,AA7530-3,,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
34,AA7637-3,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
35,AA6952-3,,1,1,1,1,1,1,1,1,1,1,-1,,1,1,-1,-1,-1
36,AA7488-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
37,AA7536-4,,,1,1,1,1,1,1,1,,,,,,,,-1,-1
38,AA7871-4,1,1,1,1,1,1,1,1,1,,1,-1,-1,1,1,-1,-1,-1
39,AA7101-4,1,1,1,,,1,1,1,1,,1,,-1,1,1,-1,-1,-1
40,AA7252-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
41,AA7530-4,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
42,AA7418-2,1,1,1,1,1,1,1,1,1,,,-1,,,,,,-1
43,AA7706-0,,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
44,AA7637-4,,,,,,,,,,1,1,-1,-1,1,1,-1,-1,-1
45,AA6952-4,1,,,,,,,,,,,-1,-1,1,1,-1,-1,-1
46,AA7195-1,1,1,1,1,1,1,1,1,1,,1,-1,,,1,-1,-1,-1
47,AA7149-0,1,,,,,,,,,1,1,-1,-1,1,1,-1,-1,-1
48,AA7488-4,1,1,1,1,1,,,,,,1,-1,-1,1,1,-1,-1,-1
49,AA7536-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
50,AA7492-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,,1,-1,-1,-1
51,AA6701-0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
52,AA7252-2,,1,1,1,1,1,1,1,1,1,,,,,,,-1,-1
53,AA7871-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
54,AA7706-1,,,,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
55,AA7530-5,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
56,AA7101-5,1,1,1,1,1,1,1,1,1,,,-1,,,,,,-1
57,AA7418-3,1,,1,1,1,1,1,1,1,,,,,,1,-1,-1,-1
58,AA7637-5,,,,,,,,,,1,1,-1,-1,1,1,-1,-1,-1
59,AA7488-5,,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
60,AA7149-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
61,AA7871-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
62,AA7101-6,1,1,1,,,,,1,1,,,-1,-1,1,1,-1,-1,-1
63,AA7252-3,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,,,-1
64,AA7530-6,,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
65,AA7637-6,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
66,AA6952-5,,,1,,,,1,1,1,1,1,,,1,1,-1,,-1
67,AA7536-6,1,,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
68,AA7871-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
69,AA7530-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
70,AA7637-7,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
71,AA6482-2,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1
72,AA7488-6,,1,1,1,1,1,1,1,1,1,1,,,,,,,
73,AA7536-7,1,1,,,,,,,,,,,,,,,,
