,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070111,070230,070503,070558
1,MW4503-0,,,,,,,,,070111,070146,070230,070347,070536,070653,070809,070842,070948,071115,071221,071400,071528,071847,072025
2,MW4619-0,,,,,,,,070111,070959,071104,071159,071327,071444,071550,071741,071814,071908,072025,072130,072247,072447,072720,072910
3,MW4647-0,,,,,,,070111,070146,071115,071210,071305,071433,071603,071657,071825,071908,072003,072141,072236,072353,072447,072720,072910
4,AA6345-0,,,070111,070325,070547,070820,071032,071148,072141,072258,072353,072531,072647,072816,073005,073121,073237,073450,073556,073723,073756,074031,074159
5,MS4934-0,,,,,070219,070430,070715,070842,071730,071825,071908,072035,072203,072258,072436,072520,072615,072731,072827,073005,073204,073512,073618
6,MW4781-0,,,070302,070452,070747,071010,071210,071349,072330,072425,072520,072636,072805,072910,073026,073131,073248,073501,073607,073734,073936,074220,074442
7,MW4825-0,070536,070653,070842,071221,071550,071752,072025,072152,073131,073310,073406,073534,073702,073818,074042,074137,074242,074514,074609,074725,074936,075231,075359
8,MW4837-0,,,071539,071814,072046,072141,072520,072658,073807,073903,073958,074126,074231,074326,074442,074536,074631,074758,074852,075009,075148,075432,075610
9,AA7530-0,,071836,072130,072436,072658,072816,073015,073310,074358,074453,074547,074714,074841,074947,075159,075304,075421,075527,075632,075759,075949,080233,080422
10,MR7938-0,,,,,,,,072509,073523,073629,073723,,074009,074115,074242,074326,074431,074631,074725,074852,074947,075242,075348
11,MP6039-0,072542,073121,073406,073756,074104,074326,074652,074936,080001,080106,080200,080317,080443,080549,080705,080821,080926,081128,081236,081353,081553,081920,082014
12,MW4856-0,,,072816,073110,073343,073450,073651,073818,074736,074852,074936,075053,075209,075326,075421,075515,075610,075705,075810,075928,080001,080244,080422
13,AA7479-0,073501,073745,074053,074420,074714,075020,075242,075432,080400,080516,080632,080759,080937,081044,081236,081331,081448,081604,081659,081815,081942,082225,082342
14,MW5594-0,074053,074304,074652,074936,075126,075242,075559,075748,080737,080821,080915,081021,081128,081225,081320,081415,081459,081553,081647,081753,081931,082214,082353
15,AA7637-0,,074830,075410,075759,080106,080339,080610,080915,082036,082203,082258,082425,082541,082647,082920,083025,083214,083341,083458,083625,083752,084046,084151
16,MW4366-0,075421,075515,075705,080128,080306,080433,080737,081055,082141,082247,082342,082509,082603,082708,082931,083036,083141,083330,083425,083542,083742,084003,084151
17,AA7101-1,075810,080212,080443,080810,081021,081247,081553,081847,082847,083003,083058,083214,083330,083447,083647,083752,083952,084202,084307,084424,084541,084847,085024
18,MW4503-1,,081647,081825,082214,082436,082625,082920,083214,084352,084519,084624,084751,084941,085046,085236,085331,085509,085625,085731,085847,085954,090237,090426
19,AA6345-1,,081931,082331,082708,083047,083258,083531,083825,085035,085225,085331,085509,085636,085731,085908,085954,090027,090204,090310,090448,090604,090838,090954
20,MW4619-1,082331,082531,082858,,083425,083614,083908,084151,085247,085404,085447,085603,085731,085825,090059,090143,090259,090521,090626,090732,090805,091133,091249
21,MW4825-1,083025,083236,083436,083731,084035,084130,084457,084814,090110,090259,090343,090459,090615,090721,090838,090943,091111,091239,091344,091450,091544,091840,092021
22,MW4647-1,083720,084003,084224,084613,084836,084941,085215,085331,090910,091027,091133,091300,091450,091533,091807,091914,092106,092339,092447,092552,092742,093014,093224
23,AA7530-1,,084740,085024,085447,085720,085954,090310,090615,091734,091818,091903,092032,092201,092306,092531,092625,092804,093025,093141,093308,093530,093836,094014
24,MW4781-1,,,085731,,090437,090615,090827,090943,092032,092127,092212,092328,092520,092552,092858,092953,093108,093213,093329,093436,093552,093836,094025
25,MW4837-1,090321,090615,090910,091217,091511,091628,091914,092233,093213,093308,093403,093519,093636,093708,093847,093941,094046,094224,094340,094435,094507,094740,094930
26,MW4856-1,,,091947,092328,092552,092804,093108,093224,094202,094256,094352,,094656,094751,094941,095036,095152,095236,095342,095437,095616,095911,100059
27,AA7479-1,,,093308,093614,093930,094129,094413,094540,095542,095627,095711,095838,100005,100059,100248,100353,100459,100553,100709,100825,100930,101225,101403
28,MW5594-1,094025,094245,094634,095058,095320,095437,095722,095827,100941,101025,101120,101236,101330,101425,101541,101636,101741,101847,101952,102036,102202,102519,102658
29,AA7637-1,094919,095130,095448,095827,100215,100426,100719,100836,101803,101847,101930,102108,102235,102340,102519,102625,102741,102909,103016,103132,103322,103606,103734
30,MW4366-1,095732,095932,100248,100542,100919,101120,101352,101458,102541,102647,102741,102909,103037,103143,103417,103501,103606,103756,103912,103959,104104,104327,104537
31,AA6345-2,100847,101153,101603,101930,102307,102447,102658,102909,104010,104126,104221,104421,104548,104704,104917,105033,105210,105326,105442,105558,105736,105957,110137
32,MW4619-2,101625,101909,102130,102530,102814,102943,103439,103617,104548,104704,104748,104938,105105,105148,105315,105420,105525,105652,105746,105841,105936,110148,110253
33,MW4825-2,102530,102658,102921,103205,103512,103639,103948,104115,105105,105148,105232,105420,105547,105652,105852,105946,110104,110159,110304,110348,110515,110714,110819
34,AA7101-2,103143,103512,103723,103959,104348,104505,104748,104928,105841,105946,110042,,110337,110421,110620,110725,110830,111019,111124,111220,111431,111725,111830
35,AA7530-2,104148,104337,104527,104843,105055,105315,105558,105725,110620,110736,110830,,111041,111124,111336,111431,111536,111736,111903,111958,112157,112441,112609
36,MW4503-2,,105558,105841,110231,110443,110620,110925,111209,112208,112323,112409,112536,112713,112830,113030,113146,113301,113407,113523,113629,113839,114122,114300
37,MW4647-2,110808,111052,111441,111853,112146,112302,112558,112808,113756,113901,113956,114111,114249,114405,114532,114637,114742,114858,115003,115108,115204,115427,115710
38,MW4781-2,,,112536,112903,113229,113418,113534,113650,114648,114742,114847,115003,115058,115141,115259,115406,115449,115626,115742,115848,120109,120352,120624
39,MW4837-2,113901,114039,114416,114731,115003,115153,115449,115731,120718,120824,120929,121056,121203,121247,121458,121603,121709,121846,121952,122048,122153,122416,122553
40,MW4856-2,,115804,120025,120329,120540,120813,121107,121225,122121,122215,122259,,122521,122553,122710,122804,122909,123057,123214,123319,123447,123741,123836
41,MW5594-2,121107,121203,121341,121625,121919,122121,122416,122532,123541,123625,123636,123803,123857,123952,124120,124214,124308,124416,124522,124606,124744,124945,125112
42,MW4366-2,122604,122804,123214,123519,123836,124109,124340,124701,125713,125746,125840,125936,130105,130200,130349,130506,130643,130906,131012,131128,131349,131632,131832
43,AA7101-3,123436,123658,124025,124246,124522,124649,125112,125440,130506,130549,130643,130810,130917,131001,131138,131306,131421,131621,131716,131810,131927,132242,132442
44,MW4503-3,,,125334,125651,125904,130116,130455,130821,131905,131959,132043,132159,132336,132442,132621,132726,132831,132959,133104,133209,133430,133703,133852
45,MW4647-3,130105,130316,130654,131012,131244,131432,131716,131959,132926,133031,133126,133231,133420,133503,133608,133703,133818,133947,134103,134157,134346,134703,134841
46,MW4781-3,,,132021,132336,132643,132831,133031,133336,134314,134409,134503,134619,134724,134808,134926,135021,135137,135327,135454,135548,135655,135950,140107
47,MW4837-3,133253,133503,133903,134230,134419,134630,134948,135305,140350,140518,140612,140734,140850,140955,141127,141210,141349,141527,141633,141727,141915,142232,142506
48,MW4856-3,,,135222,135655,135833,140129,140350,140850,141842,141937,142021,142138,142254,142349,142600,142633,142811,142917,143033,143138,143232,143504,143620
49,MW5594-3,140118,140413,140828,141105,141349,141611,141915,142254,143453,143537,143620,143736,143853,143947,144114,144208,144336,144430,144535,144641,144904,145137,145304
50,MW4366-3,141737,141937,142149,142506,142749,142939,143305,143958,144937,145042,145126,145243,145421,145515,145728,145845,145950,150141,150256,150415,150554,150848,151048
51,AA7101-4,142917,143337,143515,143915,144303,144452,144746,145148,150256,150415,150510,150615,150731,150848,151059,151204,151309,151427,151532,151651,151915,152159,152359
52,MW4503-4,,144619,144831,145243,145526,145633,145950,150329,151510,151554,151639,151746,151915,151948,152042,152148,152232,152410,152515,152610,152811,153056,153244
53,MW4647-4,145633,150024,150438,150826,151226,151438,151735,152053,153000,153044,153139,153255,153455,153624,153845,153950,154118,154307,154423,154517,154655,155000,155127
54,MW4781-4,,,151628,,,152822,153044,153412,154623,154706,154800,,155022,155127,155328,155434,155529,155636,155742,155847,160005,160312,160429
55,MW4825-3,152053,152232,152548,152938,153657,153929,154213,154351,155401,155423,155529,155636,155731,155825,155942,160028,160134,160240,160345,160440,160545,160807,160937
56,MW4619-3,164628,164745,165115,165547,165652,165926,170200,170422,171349,171422,171506,171622,171810,171854,172115,172231,172347,172504,172620,172703,172757,152104,173135
57,MW4837-4,152654,153056,153401,153823,154655,154811,155022,155317,160251,160345,160429,160545,160701,160734,160904,160937,161104,161305,161410,161506,161646,161858,162003
58,MW5084-0,153539,155350,155731,160145,160618,160904,161148,161337,162413,162508,162551,162718,162837,162920,163109,163236,163353,163458,163613,163730,163930,164215,164437
59,AA7530-3,,153845,154202,154601,155412,155625,155920,160112,160959,161042,161126,161243,161359,161432,161602,161657,161741,161858,162003,162108,162234,162540,162656
60,MW4856-4,,,,155138,155731,155953,160156,160312,161305,161348,161432,161528,161635,161719,161836,161930,162025,162140,162245,162339,162424,162656,162815
61,MW5594-4,155909,,160345,161020,161316,161506,161730,162003,162953,163047,163109,163236,163341,163447,163635,163730,163825,163919,164025,164131,164258,164531,164701
62,AA7637-2,,160650,161126,161410,161803,162035,162245,162413,163404,163447,163530,163646,163814,163858,164025,164120,164215,164404,164509,164606,164701,164937,165115
