,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7121-0,,,,,,,,,,,,,070105,070138,070255,070411,070549,070811
1,AA7536-0,,,,,,,,070105,070127,,070927,,,072312,072417,072527,072632,072959
2,AA7522-0,070105,070149,070422,070527,070632,070705,070749,070844,070927,071444,071611,072716,072927,073032,073137,073222,073316,073538
3,AA7322-0,070800,071105,071400,071433,071549,071611,071716,071801,071845,072312,072527,073610,073821,073927,074054,074127,074306,074635
4,AA7706-0,071225,072323,072549,072739,072844,072916,073010,073104,073148,073548,073811,074824,075036,075152,075258,075330,075403,075704
5,AA7492-0,073159,,073705,073843,074010,074044,074256,074350,074424,074909,075047,080127,080435,080618,080712,080810,080919,081151
6,AA6952-0,074105,074508,074741,074835,074952,075036,075130,075258,075330,075855,080213,081426,,,081946,082113,,082525
7,AA7488-0,075447,075621,075917,080033,080138,080213,080340,080435,080510,080941,081237,082336,082609,082727,082835,082929,083012,083335
8,AA7149-0,080307,080545,080845,081035,081151,081237,081405,081459,081545,082102,082231,083503,083801,084002,084108,084151,084301,084608
9,AA7101-0,081448,081607,081902,082038,082145,082219,082252,082347,082431,082918,083045,084202,084419,084546,084713,084757,084945,085421
10,AA7121-1,082358,082558,082951,083230,083408,,083642,083750,083834,084407,084652,085725,085958,090221,090337,090547,090736,091019
11,AA7195-0,083313,,083906,084024,084130,084202,084334,084430,084525,,085348,,,,090820,090925,091041,091525
12,AA7248-0,084239,,084913,085040,085145,085221,085348,085443,085526,,090253,091210,091504,091525,091736,091853,092009,092304
13,AA7536-1,085410,085747,085936,090041,090146,090221,090420,090525,090609,,091442,092431,092714,092925,093042,093147,093245,093624
14,AA7522-1,090207,090609,090914,091030,091135,091221,091305,091359,091431,091925,092114,093307,093507,093635,093742,093848,093943,094327
15,AA7706-1,090242,092725,093031,093234,093351,093434,093624,093731,093826,094253,094527,095530,095930,100217,100324,100443,100538,101033
16,AA7322-1,,091653,092031,092231,092347,092431,092503,092558,092630,093223,093413,094455,094719,094919,095024,095119,095225,095636
17,AA7492-1,093256,093848,094028,094156,094304,094411,094600,094719,094802,095236,095414,100443,100716,100917,,101116,101247,101530
18,AA6952-1,094315,094657,095013,095152,095320,095403,095541,095657,095742,,100527,101541,101802,102035,102141,102227,,102848
19,AA7488-1,,100313,100632,100800,100917,101011,101138,101225,101309,101813,102035,103406,103627,103910,104015,104131,104300,104700
20,AA7149-1,101214,,101719,101918,102046,102119,102249,102354,102449,103004,103300,104311,104522,104732,104848,105005,105111,105513
21,AA7101-1,,102753,103048,103300,103417,103500,103555,103711,103805,,104743,110007,110350,110552,110708,110805,110922,111352
22,AA7121-2,103216,103544,103932,104142,104311,104344,104511,104649,104754,105440,105651,110911,111144,111330,111446,111614,111719,112246
23,AA7195-1,104754,,105429,105640,,105840,105945,110040,110135,,110933,112003,,112518,112626,112731,112858,113257
24,AA7536-2,110413,110646,110816,110954,111133,111213,111352,111508,111551,112213,112424,113528,113742,113941,114035,114203,114331,114849
25,AA7522-2,111614,111752,112057,112307,112435,112508,112647,112752,112836,113329,113445,114626,114838,114954,115049,115132,115311,115615
26,AA7322-2,112847,113151,113550,113742,113909,114013,114119,114203,114248,114816,115059,120203,120502,120651,120820,120925,121116,121518
27,AA7706-2,114320,,115038,115238,115405,115437,115543,115637,115720,120216,120440,121518,121731,121932,122039,122123,122218,122608
28,AA7492-2,120024,120524,120735,120925,121054,121127,121318,121423,121518,,122241,123505,,,123855,124000,124105,124517
29,AA6952-2,,121445,122039,122241,122346,122441,122608,122712,122756,,123632,124716,124949,125245,125340,125457,125625,130059
30,AA7488-2,122156,123134,123526,123728,123833,123906,124033,124127,124222,124739,125010,130015,130241,130419,130525,130609,130747,131104
31,AA7149-2,124149,,124728,124844,125010,125043,125147,125245,125329,125859,130048,131104,131339,131600,131716,131800,131927,132447
32,AA7121-3,125318,125435,125753,125954,130153,130303,130430,130536,130619,131244,131412,132541,132826,133058,133214,133330,133519,134047
33,AA7195-2,130641,130853,131244,131455,131622,131654,131855,132045,132128,,132942,134109,134425,134541,134635,134742,,135446
34,AA7536-3,132128,152545,132603,132803,132931,133015,133141,133320,133414,154312,134247,135402,160345,135930,140036,140141,140309,161228
35,AA7522-3,133308,133635,134004,134131,134225,134309,134425,134530,134635,135130,135319,140543,140816,141058,141203,141320,141436,141857
36,AA7322-3,134530,134836,135214,135413,135518,135635,135719,135814,135909,140437,140732,141814,142046,142331,142447,142552,142731,143216
37,AA7706-3,135507,135625,135920,140131,140247,140341,140521,140616,140721,141225,141457,142520,142815,143038,143143,143227,143322,143753
38,AA7492-3,140459,140627,140943,141109,141236,141320,141457,141625,141657,,142635,143732,144059,144313,144418,144534,144618,145111
39,AA7488-3,141951,143449,143732,143848,144004,144037,144217,144345,144440,144933,145238,150345,150616,150754,150859,151005,151048,151403
40,AA6952-3,142320,142614,142805,143004,143132,143227,143416,143605,143648,144229,144545,145604,145847,150203,150312,150439,150544,150921
41,AA7149-3,144407,144607,144933,145017,145143,145216,145332,145510,145626,150058,150250,151424,151709,151858,152025,152204,152344,152756
42,AA7121-4,,150544,150826,151037,151225,151330,151540,151720,151803,152355,152618,153808,154051,154345,154500,154616,154743,155616
43,AA7195-3,151048,151236,151551,151803,151930,152014,152215,152440,152502,153017,153304,,,,155215,155320,155458,160059
44,AA7522-4,153746,154051,154334,154554,154710,154743,154921,155142,155226,155648,155815,161111,161333,161543,161659,161804,161931,162226
45,AA7706-4,155331,155637,155931,160121,160228,160301,160513,160701,160755,161322,161710,162808,163008,163157,163314,163420,163526,163832
46,AA7492-4,160143,,160639,160828,160933,161027,161143,161228,161311,,162026,163135,163347,163504,163621,163738,163810,164149
47,AA7248-1,160954,,161616,161826,161931,162015,162120,162226,162259,,163135,,164610,164835,164941,165025,165132,165520
48,AA6952-4,162047,,162545,162735,162841,162957,163102,163220,163314,163832,164022,165342,165721,165932,170049,170206,170301,170555
49,AA7101-2,162757,162925,163220,163431,163548,163621,163726,163905,164011,164537,164846,165954,170239,170429,170534,170701,170806,171132
50,AA7560-0,163715,163843,164222,164411,164527,164610,164654,164802,164846,165415,165732,170701,170955,171143,171300,171406,171512,171841
51,AA7149-4,164138,,164729,164930,165036,165120,165153,165353,165437,165942,170100,171238,171344,171523,171629,171713,171819,172113
52,MW5537-0,165047,170356,170711,170839,171006,171100,171311,171417,171501,172040,172240,173557,173903,174116,174221,174329,174457,174835
53,AA7488-4,165120,171111,171355,171651,171757,171841,172008,172102,172146,172629,172946,173958,174232,174351,174508,174541,174603,175129
54,AA7121-5,165215,165448,165721,165848,165954,170038,170239,170356,170451,170922,171100,172146,172419,172618,172724,172808,172924,173208
55,AA7195-4,171757,171902,172135,,,172441,172651,172808,172841,,173240,174635,,175056,175319,175425,175509,180708
56,AA7536-4,172535,,173251,173451,173619,173714,173914,174054,174159,174624,174930,180403,,180731,180825,180931,181259,181447
57,AA7322-4,173429,173630,173958,174054,174210,174254,174425,174614,174708,175214,175509,180530,180803,181015,181120,181226,181353,181804
58,AA7522-5,174243,174646,174941,175046,175150,175236,175436,175932,180048,180530,180825,182016,182248,182553,182708,182826,182931,183414
59,AA7706-5,175341,175625,175910,180048,180153,180226,180320,180519,180541,181059,181404,182520,182804,183003,183130,183247,183403,183909
60,AA7492-5,180226,180508,180731,180836,181015,181059,181204,181309,181353,181858,182037,183414,,,183814,183909,183955,184345
61,AA7248-2,181309,181709,181858,182121,182226,182310,182415,182553,182658,183203,183519,184429,184818,185039,185145,185250,185417,185735
62,AA6952-5,182426,182658,182952,183047,183236,183319,183446,183603,183647,,184523,,185902,,190229,190323,190407,190818
63,AA7101-3,183457,183552,183847,184029,184145,184229,184451,184628,184734,,185555,190851,191144,191323,191441,191557,191724,192052
64,AA7560-1,184429,184639,184956,185050,185218,185301,185522,185640,185735,190345,190651,191746,191914,192102,192218,192335,192429,192838
65,AA7149-5,185239,185640,185902,190018,190134,190156,190356,190440,190524,191028,191155,192324,192429,192639,192744,192838,192933,193301
66,AA7488-5,190007,192208,192512,192639,192817,192911,193016,193132,193217,193711,193944,195039,195312,195512,195618,195723,195755,200123
67,AA7121-6,190345,190451,191017,191217,191356,191430,191608,191735,191808,192335,192534,193755,194038,194239,194356,194536,194702,194945
68,AA7195-5,193334,,193806,193849,194005,194100,194217,194356,194430,,195239,200323,222007,200746,200841,200924,201052,222944
69,AA7322-5,194503,194757,195028,195228,195334,195418,195607,195701,195744,200250,200557,201556,201841,202051,202207,202324,202408,202817
70,AA7522-6,195345,200123,200441,200557,200724,200757,201008,201125,201208,201641,201841,203029,203312,203451,203619,203735,203902,204324
71,AA7706-6,201556,201641,202019,202218,202356,202430,202556,202650,202734,203218,203440,204503,204618,204745,204901,205006,205123,205534
72,AA7492-6,203051,,203451,203545,203725,203746,203851,203946,204040,204535,204756,,205851,210032,210126,210232,210315,210537
73,AA6952-6,,205101,205323,205618,205735,205819,205935,210105,210221,210725,210914,212043,,212820,212936,213052,,213609
74,AA7560-2,210443,210610,210957,211051,211240,211313,211545,211712,211756,212304,212842,213924,214218,214335,214451,214556,214701,215100
75,AA7149-6,211734,,212253,212420,212525,212609,212820,212958,213030,213547,213724,214850,215132,215259,215404,215509,215603,215857
76,AA7121-7,213409,213641,213924,214040,214145,214218,214429,214534,214607,215143,215310,220514,220747,220936,221042,221136,221253,221641
77,AA7706-7,220503,220652,220958,221231,221409,221441,221630,221735,221829,222251,222545,223605,223837,224047,224152,224308,224402,224824
78,AA7492-7,222112,,222513,222723,,222911,223100,223216,223322,,224047,225035,,225509,,225712,225756,
79,AA6952-7,,224025,224341,224602,224740,224846,225140,225246,225330,,230156,231331,,,231907,232035,232202,232601
80,AA7560-3,225319,225435,225756,225912,230050,230134,230250,230356,230501,231016,231259,232413,,,,,,
81,AA7149-7,230700,230921,231110,231226,231353,231425,231706,231801,231845,232329,232445,,,,,,,
82,AA7121-8,232318,,,,,,,,,,,,,,,,,
