,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4856-0,,,,,,,,,,,070059,070902,070945,071049,071153,071246,071350,071609
1,MW4229-0,,,,,070059,070121,070246,070341,070413,070902,071017,072140,072410,072514,072618,072650,072805,073107
2,MW4366-0,,071017,071340,071454,071619,071651,071723,071817,071849,072315,072442,073431,073546,073733,073827,073910,073953,074203
3,MW4619-0,073013,073128,073410,073514,073618,073711,073827,073921,074005,074547,074827,075932,080151,080318,080425,080518,080654,080955
4,MW4647-0,074920,075024,075308,075402,075506,075610,075735,075828,075932,080446,080737,081849,082118,082233,082327,082410,082503,082848
5,MW4781-0,080329,,080934,081049,081153,081246,081454,081547,081630,082212,082359,083640,083755,083910,084016,084048,084235,084600
6,MW4856-1,,081652,082025,082201,082338,082431,082535,082618,082722,083245,083525,084456,084600,084725,084830,084923,085027,085235
7,MX1260-0,082431,082556,082910,083139,083245,083349,083547,083640,083723,084152,084340,085412,085548,085714,085817,085911,085953,090236
8,MW5203-0,083525,083547,083849,084037,084152,084256,084434,084528,084632,085142,085329,090611,090840,091016,091120,091224,091328,091557
9,MW4229-1,084840,085027,085340,085527,085641,085724,085807,085911,090005,090528,090715,091911,092139,092315,092430,092523,092606,092939
10,MW4366-1,090350,090435,090747,090840,090955,091048,091203,091339,091432,091911,092046,093219,093510,093750,093905,094009,094041,094446
11,MW4619-1,,091059,091620,091756,091911,092004,092057,092150,092222,092627,092835,093926,094009,094134,094228,094310,094435,094737
12,MW4705-0,092523,092606,092949,093104,093230,093335,093500,093604,093718,094228,094414,095632,095924,100121,100246,100350,100506,100955
13,MW4647-1,093406,093604,093905,094030,094156,094310,094435,094518,094612,095050,095330,100307,100423,100549,100653,100736,100923,101203
14,MW4781-1,094457,094705,094914,094957,095101,095133,095237,095330,095402,095924,100110,101318,101558,101734,101838,101931,102057,102504
15,MW4856-2,095517,095704,095924,100100,100225,100318,100350,100445,100517,100955,101235,102254,102411,102525,102629,102702,102734,103015
16,MX1260-1,101049,101224,101515,101608,101702,101755,101942,102035,102107,102525,102723,103745,104014,104150,104305,104338,104411,104629
17,MW5203-1,102349,102608,102900,103057,103213,103246,103421,103504,103609,104057,104233,105350,105632,105809,105913,105946,110133,110425
18,MW4229-2,103756,104057,104400,104546,104650,104722,104827,104920,105014,105443,105621,110655,110947,111113,111218,111301,111405,111700
19,MW4366-2,105454,105621,105913,110039,110205,110237,110435,110540,110634,111156,111344,112454,112746,112924,113029,113101,113227,113508
20,MW4619-2,111405,111616,111921,112108,112213,112245,112400,112443,112526,113101,113310,114428,114721,114858,115002,115128,115307,115642
21,MW4705-1,113508,113613,113915,114020,114114,114146,114301,114355,114500,115023,115245,120215,120353,120541,120646,120740,120835,121127
22,MW4647-2,115901,120049,120415,120602,120707,120750,120846,120940,121044,121621,121903,123011,123148,123314,123429,123533,123627,124150
23,MW4781-2,122343,122602,122845,123022,123148,123220,123418,123512,123555,124035,124234,125302,125543,125730,125846,125950,130118,130400
24,MW4856-3,125021,125208,125500,125626,125803,125856,130002,130045,130201,,130922,132010,132127,132326,132430,132534,132650,132827
25,MW4229-3,131319,131456,131812,131927,132043,132127,132210,132304,132358,132849,133004,134135,134426,134614,134718,134813,134940,135200
26,MW4366-3,133047,133224,133538,133726,133831,133914,133957,134102,134207,134708,134846,135913,140018,140145,140249,140343,140438,140836
27,MW4647-3,135400,135505,135957,140145,140311,140354,140532,140709,140815,141410,141703,142634,142927,143158,143303,143357,143440,143744
28,MW4781-3,141756,142153,142436,142623,142728,142800,142927,143032,143147,143712,143922,145202,145444,145632,145737,145842,145947,150333
29,MW4856-4,144530,,144940,145034,145151,145224,145351,145455,145549,,150355,151519,151802,152003,152108,152213,152339,152758
