,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070212,070256,070328,070436,070531,070659,070805,071051,071202,071257,071341,071457,071540
1,MW3053-0,,,,,,,,,,,,,070103,070115,070436,070604,070648,070743,070900,071018,071102,071246,071508,071730,071814,071857,072013,072140,072224,072446,072540,072613,072707,072729,072751,072908,073151,073403,073615,073648,073743,073838
2,MW5346-0,,070103,070223,070425,070648,071029,071124,071246,071341,071435,071658,071752,071929,072245,072635,072751,072835,072941,073035,073151,073247,073447,073710,073911,074039,074134,074251,074419,074525,074640,074724,074808,074946,075008,075040,075159,075453,075614,075824,075908,080003,080035
3,MW3116-0,,072350,072635,072846,073140,073531,073710,073849,074007,074112,074324,074419,074557,074902,075253,075431,075505,075624,075719,080014,080108,080246,080508,080729,080813,080908,080951,081118,081236,081446,081529,081625,081753,081825,081909,082016,082345,082534,082745,082839,082934,083006
4,MS1953-0,,074112,074346,074557,074746,075134,075221,075315,075528,075602,075719,075752,075919,080256,080635,080803,080846,081002,081118,081246,081330,081508,081731,081931,082027,082123,082251,082407,082512,082640,082734,082828,082944,083027,083111,083217,083641,083821,084011,084128,084244,084339
5,MW3053-1,,090330,090603,090921,091313,091609,091820,091958,092202,092256,092458,092553,092721,093049,093410,093516,093600,093728,093811,094013,094057,094319,094541,094824,094919,095002,095046,095215,095259,095426,095520,095615,095815,095849,095922,100018,075453,100557,100821,100905,101022,101044
6,MS2365-0,,080224,080340,080508,080718,081107,081330,081457,081804,081847,082101,082207,082356,082712,083111,083217,083301,083418,083546,083652,083736,083938,084149,084425,084509,084603,084733,084901,084944,085207,085240,085345,085428,085511,085616,085805,090131,090330,090614,090657,090752,090848
7,MW2390-0,,082050,082251,082512,082807,083100,083228,083418,083641,083736,083927,084011,084117,084458,084849,085028,085100,085218,085301,085511,085555,085743,090015,090225,090309,090352,090458,090603,090657,090848,090943,091059,091153,091229,091251,091407,091642,091831,092031,092136,092245,092340
8,MW2856-1,084055,084447,084733,085028,085355,085743,090047,090225,090541,090647,090826,090932,091016,091345,091725,091831,091925,092031,092114,092307,092352,092626,092815,093027,093122,093210,093305,093432,093527,093655,093749,093811,093939,094013,094035,094141,094447,094603,094835,094908,095024,095107
9,MW5346-1,,092447,092754,093049,093443,093811,094035,094235,094447,094552,094803,094857,095035,095415,095753,095933,100018,100157,100302,100503,100608,100821,101055,101245,101329,101413,101457,101626,101711,101839,101933,102017,102049,102122,102207,102301,102556,102745,103039,103112,103206,103250
10,MW3098-0,,094635,094940,095215,095415,095826,100103,100230,100503,100608,100758,100843,101033,101435,101828,101955,102049,102207,102239,102429,102512,102701,102901,103101,103144,103239,103345,103524,103619,103819,103924,104007,104113,104135,104219,104324,104631,104832,105044,105139,105236,105320
11,MW3116-1,,101033,101307,101540,101806,102100,102334,102523,102934,103039,103217,103323,103451,103851,104241,104357,104452,104608,104714,104938,105033,105225,105448,105723,105818,105901,110008,110351,110425,110639,110724,110840,111051,111146,111219,111347,111726,111904,112042,112212,112317,112400
