,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,070117,070143,070344,070524,070608,070724,070819
1,MX4365-0,,,,,,,,,,,,,,,,070117,070132,070238,070311,070428,070557,070926,071139,071331,071447,071614,071709
2,MX4383-0,,,,,,,,,,,070117,070300,070355,070451,070608,070702,070819,070938,071022,071106,071226,071603,071709,071836,071941,072057,072141
3,MX4388-0,,,,,,,,,,070117,070205,070713,070819,070915,071022,071106,071226,071321,071415,071542,071709,072024,072214,072435,072541,072657,072752
4,MR8024-0,,,,,070117,070322,070417,070640,070819,071022,071237,071814,071919,072035,072203,072308,072425,072624,072708,072847,073035,073354,073628,073902,074007,074134,074229
5,MX4458-0,,070117,070216,070300,070333,070640,070808,070852,071022,071215,071426,071941,072035,072141,072257,072403,072541,072657,072741,072858,073046,073500,073756,074040,074123,074240,074313
6,MX4535-0,070249,070619,070830,070915,071000,071237,071447,071542,071730,071857,072246,072908,073014,073131,073438,073533,073734,073829,073924,074007,074156,074546,074746,074927,075105,075233,075306
7,MX4551-0,070546,071342,071603,071709,071752,072046,072214,072308,072541,072708,073109,073628,073807,073924,074040,074145,074324,074418,074502,074608,074735,075116,075317,075550,075711,075838,075933
8,MX4598-0,071552,,072235,072330,072414,072646,072825,072941,073131,073333,073511,074007,074145,074240,074429,074535,074714,074757,074841,075011,075149,075539,075733,,080111,080227,080311
9,MW3291-0,071752,,072519,072603,072635,072919,073035,073142,073322,073511,073712,074335,074451,074630,074725,074819,074949,075138,075222,075244,075423,075806,075911,080144,080238,080354,080427
10,MX4614-0,,072657,073035,073120,073205,073500,073734,073850,074040,074313,074546,075127,075222,075328,075456,075603,075817,075933,080017,080038,080155,080534,080620,080852,080937,081042,081115
11,MX4604-0,072719,073249,073628,073723,073807,074207,074429,074652,074938,075233,075603,080122,080238,080354,080522,080630,080841,080948,081032,081115,081256,081625,081731,081858,082038,082133,082217
12,MX3651-0,073829,074156,074524,074735,074938,075603,075827,080049,080249,080417,080830,081413,081551,081836,082122,082217,082442,082559,082654,082813,082931,083248,083438,083617,083734,083841,083937
13,MX3783-0,074757,075434,080017,080144,080238,080841,081126,081445,081720,082038,082654,083321,083459,083712,084032,084221,084504,084610,084705,084812,084952,085353,085555,085841,085935,090053,090147
14,MX4021-0,075127,080100,080703,080915,081032,081658,081814,082038,082408,082727,083321,083904,083959,084127,084432,084610,084857,085002,085057,085214,085416,085830,085957,090209,090314,090409,090453
15,MX4041-0,075211,080438,081507,081658,081803,082334,082504,082610,082813,083215,083734,084232,084348,084526,084846,085013,085236,085353,085438,085618,085808,090136,090252,090504,090653,090810,090842
16,MX4159-0,080438,080915,081742,081909,082038,082813,082931,083226,083555,083937,084348,084952,085108,085309,085544,085713,085851,090008,090053,090220,090325,090632,090810,090959,091104,091158,091232
17,MX4338-1,081731,082323,083037,083153,083405,083937,084232,084549,085035,085555,085957,090548,090704,090832,091009,091104,091243,091337,091431,091515,091704,092035,092259,092500,092639,092733,092829
18,MS2259-0,,083248,084537,084705,085002,085555,085819,085957,090347,090810,091431,092013,092130,092321,092428,092522,092700,092807,092851,093018,093136,093548,093610,,093927,094034,094107
19,MX4365-1,,083606,084504,084559,084738,085438,085808,085946,090252,090621,091221,091759,091905,092024,092215,092344,092555,092755,092840,093018,093210,093548,093737,093938,094045,094151,094246
20,MX4388-1,083841,084952,085533,085651,085830,090314,090526,090653,090959,091537,092035,092555,092650,092851,093008,093124,093254,093337,093421,093454,093559,093854,094034,094140,094308,094414,094446
21,MX4383-1,083904,084232,085130,085258,085555,085902,090042,090220,090504,090821,091442,092046,092141,092248,092450,092555,092744,092946,093018,093102,093232,093559,093737,093927,094034,094151,094225
22,MX4458-1,,085405,085830,085913,090020,090526,090715,090832,091104,091631,092035,092555,092711,092902,093029,093136,093305,093410,093443,093548,093654,094034,094203,094414,094508,094625,094720
23,MX4535-1,090526,090810,091326,091526,091631,091927,092109,092204,092500,092840,093316,093905,094023,094140,094403,094530,094720,094837,094909,095036,095205,095555,095702,095936,100043,100159,100232
24,MW3387-0,090526,091748,092109,092153,092215,092428,092544,092711,092913,093113,093516,094045,094140,094257,094435,094603,094753,094848,094909,094931,095047,095343,095544,095746,095830,095925,095958
