,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070136
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070111,070337,070550,070644,070802,070846,071002,071056,071128,071203,071247,071331,071437,071531
2,MZ3825-0,,,,,,,,,,,,,,070111,070209,070253,070348,070539,070644,070750,070918,070940,071024,071139,071509,071731,071847,072003,072119,072203,072308,072341,072435,072508,072602,072624,072753,072838
3,MZ3956-0,,,,,,,,,070111,070125,070220,070717,070813,070929,071056,071150,071236,071459,071553,071731,071835,071919,071941,072109,072414,072602,072827,072922,073039,073101,073218,073251,073313,073335,073418,073502,073608,073641
4,MZ3978-0,,070111,070326,070455,070644,070940,071056,071247,071448,071731,071858,072424,072530,072624,072740,072827,072922,073156,073302,073408,073545,073619,073808,073935,074240,074408,074608,074724,074809,074904,074958,075053,075136,075158,075231,075325,075419,075513
5,MZ3987-0,071128,071404,071553,071814,072047,072414,072446,072613,072753,072944,073112,073556,073703,073757,073913,074019,074135,074346,074452,074557,074736,074831,074842,075020,075325,075557,075807,075923,080018,080112,080217,080323,080406,080428,080525,080547,080641,080735
6,MX1197-0,072257,072446,072740,072922,073123,073440,073524,073641,073830,074019,074146,074630,074714,074809,074925,075020,075104,075314,075419,075607,075745,075818,075850,080007,080355,080452,080641,080735,080851,080924,081008,081102,081156,081229,081302,081324,081429,081512
7,MZ4228-0,072708,073641,074029,074230,074335,074619,074703,074758,074925,075220,075347,075839,075934,080039,080155,080301,080323,080514,080619,080757,080935,081019,081113,081229,081534,081724,081956,082113,082228,082323,082428,082501,082555,082628,082711,082744,082850,082933
8,MX1213-0,074842,075031,075220,075419,075557,075807,075912,080028,080217,080452,080619,081135,081240,081345,081523,081607,081702,081934,082018,082134,082334,082418,082439,082617,082901,083122,083300,083405,083554,083639,083744,083850,083933,084007,084050,084134,084239,084322
9,MZ3556-0,080428,080535,080735,080957,081146,081512,081724,081829,082029,082334,082501,083017,083143,083238,083405,083449,083606,083828,083933,084101,084155,084228,084300,084407,084754,084933,085207,085334,085450,085533,085650,085723,085747,085820,085915,085936,090053,090137
10,MZ3559-0,081051,081156,081324,081501,081702,082113,082239,082356,082512,082733,082901,083405,083511,083628,083755,083850,083955,084217,084311,084428,084534,084617,084700,084806,085133,085239,085428,085512,085640,085723,085831,085926,090020,090053,090115,090148,090247,090342
11,MZ3734-1,,082356,082933,083143,083416,083649,083755,083850,084050,084407,084534,085039,085133,085239,085417,085501,085607,085853,085947,090115,090223,090247,090309,090416,090734,090901,091051,091218,091334,091407,091524,091619,091703,091725,091819,091841,091958,092041
12,MZ3740-1,083311,083522,083744,083933,084155,084501,084544,084711,084955,085250,085356,085853,085958,090115,090223,090342,090427,090701,090756,090912,091007,091051,091218,091356,091714,091852,092052,092208,092325,092409,092526,092631,092715,092737,092809,092853,093019,093114
13,MW5898-0,084428,085650,085947,090137,090353,090639,090850,091102,091251,091524,091652,092208,092325,092431,092621,092726,092842,093125,093220,093400,093506,093603,093731,093847,094154,094310,094533,094639,094828,094901,095028,095134,095156,095218,095312,095334,095451,095545
14,MZ3825-1,084638,084806,084955,085218,085501,085904,085958,090104,090309,090500,090617,091134,091229,091334,091502,091608,091714,091936,092031,092136,092336,092420,092442,092559,092925,093136,093316,093433,093603,093625,093742,093847,093920,093931,094027,094048,094205,094227
15,MW5943-0,084700,094522,094711,094934,095239,095523,095736,095926,100158,100454,100622,101128,101233,101349,101516,101621,101716,101915,102020,102126,102338,102411,102443,102610,102854,103106,103222,103316,103443,103538,103801,103845,103929,103951,104025,104048,104215,104259
16,MZ3956-1,090500,090555,090734,091029,091356,091714,091852,092020,092157,092526,092704,093209,093306,093411,093528,093636,093731,094015,094132,094238,094416,094500,094544,094700,094956,095101,095239,095345,095451,095545,095703,095758,095820,095842,095936,100009,100115,100220
17,MR8024-0,,091334,092809,093019,093316,093709,093858,094015,094154,094606,094733,095250,095356,095512,095703,095831,095947,100158,100304,100411,100516,100559,100705,100822,101200,101306,101505,101643,101810,101904,102020,102115,102159,102221,102305,102327,102443,102505
18,MZ3978-1,091513,091641,091830,092031,092219,092515,092704,092925,093114,093400,093528,094048,094154,094238,094405,094511,094606,094755,094839,094945,095145,095218,095312,095407,095736,095853,100137,100231,100349,100421,100538,100611,100644,100705,100749,100811,100917,101000
19,MZ4228-1,093327,095831,100104,100315,100727,101117,101349,101516,101810,102126,102305,102811,102949,103117,103254,103422,103527,103801,103951,104120,104226,104248,104310,104439,104745,104851,105136,105231,105358,105441,105558,105631,105725,105747,105830,105914,110030,110124
20,MX1197-1,093506,093709,093931,094205,094405,094711,094912,095039,095145,095440,095556,100137,100242,100400,100559,100716,100822,101117,101211,101338,101432,101505,101527,101643,101926,102042,102305,102421,102538,102632,102643,102716,102749,102811,102854,102938,103044,103127
21,MX1213-1,,100705,100833,101044,101200,101516,101621,101737,102031,102327,102443,102949,103055,103211,103400,103454,103610,103812,103951,104120,104226,104248,104321,104450,104745,104902,105136,105241,105358,105441,105609,105703,105736,105747,105852,105925,110041,110124
22,MW5966-0,101505,101705,101904,102042,102454,102749,103022,103149,103505,103801,103929,104450,104606,104723,104956,105103,105158,105409,105515,105653,105852,105914,110019,110135,110501,110701,111017,111111,111206,111249,111416,111510,111605,111638,111733,111805,111911,112006
23,MX1067-0,101516,104354,104650,104934,105041,105358,105631,105946,110157,110639,110817,111405,111510,111638,111816,111954,112100,112311,112616,112826,113049,113154,113311,113428,113734,113944,114228,114346,114503,114641,114746,114818,114840,114935,115018,115051,115219,115303
24,MZ3559-1,102738,103033,103254,103527,103801,104237,104406,104555,104902,105231,105547,110113,110219,110356,110628,110744,110912,111227,111311,111510,111616,111700,111805,111943,112311,112521,112721,112826,113016,113100,113216,113311,113406,113428,113522,113555,113734,113806
25,MX1084-0,104226,110523,110850,111111,111405,111755,112017,112206,112500,112754,113111,113639,113817,114017,114251,114419,114536,114757,114913,115040,115146,115230,115336,115441,115737,115925,120115,120209,120325,120358,,,,,,120759,120855,120917
