,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070156
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070123,070240,070442,070526,070714,071030
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,070110,070123,070145,070620,070809,070914,071157,071335,071557,071713,072038,072122,072227,072521
3,MW5853-0,,,,,,,,,,,,,,070110,070156,070240,070335,070409,070620,070830,070903,070925,071041,071146,071313,071347,071829,072038,072143,072448,072553,072826,073037,073249,073406,073500,073756
4,MZ3556-0,070110,070145,070313,070358,070420,070504,070526,070609,070704,070819,070914,070957,071157,071241,071557,071745,072006,072038,072216,072531,072626,072709,072815,072953,073121,073205,073640,073913,074018,074251,074420,074536,074809,075052,075209,075325,075621
5,MZ3559-0,070609,070819,070947,071019,071041,071103,071124,071157,071241,071347,071441,071524,071745,071818,072205,072321,072416,072448,072648,072858,072931,073015,073132,073300,073417,073511,073924,074124,074302,074503,074631,074758,075031,075420,075547,075653,080211
6,MZ3734-0,071619,071756,071944,072017,072038,072111,072133,072205,072238,072343,072448,072542,072815,072836,073216,073417,073522,073556,073713,074018,074051,074145,074251,074431,074536,074609,075031,075336,075441,075653,075821,075916,080105,080446,080625,080752,081058
7,MX1135-0,,072953,073121,073154,073216,073238,073300,073344,073417,073522,073618,073724,073829,074018,074302,074420,074525,074609,074725,074936,075031,075136,075231,075347,075503,075525,075959,080200,080306,080551,080708,080909,081058,081435,081551,081802,082108
8,MW5964-0,,074134,074240,074302,074334,074409,074420,074452,074536,074653,074736,074831,075009,075209,075431,075621,075715,075737,075905,080138,080222,080306,080413,080529,080657,080730,081131,081424,081529,081751,081907,082108,082308,082530,082657,082909,083414
9,MZ3956-0,075220,075358,075558,075631,075653,075726,075748,075821,075916,080032,080149,080306,080435,080636,080942,081026,081258,081352,081519,081845,081929,082025,082203,082340,082457,082541,083025,083309,083447,083658,083847,084119,084247,084646,084802,084909,085550
10,MZ3978-0,080613,080719,080847,080931,081004,081048,081120,081153,081236,081352,081457,081613,081834,081950,082235,082425,082657,082718,082834,083058,083141,083236,083425,083603,083731,083814,084552,084740,084921,085432,085539,085730,090004,090416,090521,090605,091126
11,MZ3987-1,081602,081751,081856,081929,081950,082036,082047,082152,082224,082318,082414,082541,082707,082847,083108,083225,083447,083530,083752,084057,084130,084225,084436,084552,084729,084824,085251,085550,085730,090320,090416,090533,090638,090841,091021,091104,091624
12,MZ4072-1,082751,082953,083119,083141,083214,083236,083258,083342,083403,083530,083658,083803,083931,084047,084352,084613,084729,084802,084858,085251,085335,085421,085603,085719,085858,085920,090342,090605,090746,091137,091305,091539,091719,091931,092110,092310,092821
13,MZ4228-1,084119,084225,084403,084446,084508,084552,084613,084708,084824,084921,085005,085123,085335,085517,085825,090026,090120,090204,090448,090725,090819,090915,091053,091211,091254,091305,091803,092237,092426,092736,092853,093137,093304,093642,093747,093903,094231
14,MW5853-1,085240,085348,085504,085539,085603,085636,085709,085803,085858,090026,090120,090204,090354,090544,090853,091021,091254,091327,091602,091909,092015,092110,092342,092509,092642,092725,093159,093503,093703,094103,094231,094548,094726,095021,095137,095326,095716
15,MZ3556-1,090459,090605,090725,090757,090819,090853,090926,091010,091042,091222,091316,091423,091613,091709,092048,092226,092321,092404,092642,093010,093053,093148,093336,093503,093631,093714,094125,094315,094421,094759,094938,095159,095348,095643,095759,095843,100254
16,MZ3559-1,,091635,091741,091814,091858,091920,091953,092026,092110,092226,092342,092426,092631,092736,093053,093209,093431,093525,093725,094031,094125,094220,094410,094548,094716,094810,095243,095537,095726,100148,100326,100653,100854,101137,101306,101455,102002
17,MZ3734-1,092747,092853,092959,093031,093053,093148,093220,093253,093325,093431,093525,093609,093841,093947,094220,094326,094537,094621,094810,095116,095159,095243,095421,095559,095716,095726,100210,100359,100548,101031,101148,101400,101527,101811,101917,102002,102613
18,MX1135-1,,093947,094114,094136,094158,094242,094315,094359,094443,094548,094632,094726,094949,095137,095526,095621,095843,095926,100148,100442,100526,100620,100726,100843,101010,101053,101516,101822,101928,102624,102750,103013,103224,103529,103646,103834,104402
19,MW5964-1,,,,,095304,095337,095410,095454,095515,095632,095737,095832,095948,100148,100504,100548,100759,100843,101042,101306,101349,101443,101600,101705,101822,101855,102256,102635,102835,103550,103657,104024,104256,104603,104658,104753,105025
20,MX1105-0,,100210,100316,100410,100431,100548,100610,,100810,100915,101031,101126,101338,101455,101738,101844,102119,102202,102352,102613,102707,102729,102846,103013,103150,103235,103729,104108,104307,104931,105058,105237,105605,110007,110135,110241,110725
21,MZ3956-1,101306,101422,101538,101600,101644,101716,101800,101844,101906,102035,102119,102224,102446,102624,102951,103150,103423,103518,103718,104003,104035,104130,104256,104413,104552,104658,105131,105543,105733,110051,110241,110442,110652,111051,111208,111302,111946
22,MZ3978-1,102256,102352,102519,102540,102551,102624,102645,102718,102750,102846,102940,103034,103257,103402,103751,103917,104141,104235,104413,104603,104709,104753,104909,105025,105109,105131,105543,105744,105934,110442,110620,110841,111102,111313,111442,111736,112219
23,MZ3987-2,103318,103423,103603,103635,103646,103751,103812,103856,103950,104141,104235,104329,104636,104742,105237,105415,105700,105805,110018,110325,110420,110547,110747,110924,111124,111218,111652,112019,112208,112454,112610,112855,113022,113254,113434,113657,114111
24,MZ4072-2,104424,104541,104709,104742,104803,104836,104920,105014,105036,105226,105309,105404,105543,105638,105945,110135,110241,110336,110504,110758,110841,110924,111051,111218,111334,111358,111819,112030,112219,112643,112759,113044,113233,113517,113646,113729,114343
25,MW5943-0,,105627,105744,105828,105901,105945,110007,110040,110135,110241,110336,110442,110609,110714,111113,111251,111358,111431,111630,111830,111913,111957,112051,112208,112324,112347,112811,113044,113233,113517,113635,113858,114111,114523,114639,114851,115345
26,MZ4228-2,110252,110348,110453,110547,110558,110642,110714,110747,110819,110924,111019,111102,111251,111358,111652,111830,112051,112124,112230,112443,112537,112610,112737,112906,113022,113055,113517,113858,114049,114417,114544,114650,114945,115207,115345,115607,120007
27,MP5834-0,111040,111146,111334,111358,111431,111536,111558,111641,111736,111903,111957,112102,112347,112454,112822,112938,113211,113350,113539,113847,114005,114111,114238,114417,114606,114650,115123,115324,115512,115851,120007,120301,120450,120723,120923,121101,121627
28,MW5853-2,111652,112051,112240,112324,112347,112443,112516,112548,112632,112748,112844,112938,113127,113350,113729,113909,114132,114227,114332,114606,114712,114807,114945,115102,115229,115324,115818,120145,120334,120755,120934,121206,121406,121754,121900,122049,122417
29,MW5966-0,113401,113423,113602,113635,113646,113802,113835,113931,114005,114154,114238,114417,114639,114734,115102,115207,115429,115501,115702,115945,120040,120156,120345,120534,120650,120744,121239,121605,121805,122155,122312,122512,122650,122935,123103,123253,123726
30,MZ3559-2,114238,114354,114511,114606,114639,114712,114734,114840,114923,115051,115134,115240,115429,115534,115840,115934,120156,120301,120429,120723,120839,120923,121101,121228,121355,121450,121911,122217,122406,122946,123052,123326,123515,123726,123854,124220,124526
