,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7920-0,,,,,,,,,,,,,,,,,070109,070342,070614,070814,071108,071529,071709,071857
1,AA7712-0,,,,,,,,,,,070109,070132,070248,070415,070458,070919,071035,071351,071731,071919,072119,072404,072521,072659
2,MX4021-0,,,,070109,070132,070415,070709,070836,071046,071213,071318,071413,071614,071720,071814,072308,072448,072816,073059,073320,073509,073848,074016,074216
3,MX4041-0,070109,070121,070237,070320,070458,070647,070952,071203,071308,071413,071507,071551,071720,071836,071930,072404,072604,072838,073320,073542,073720,074100,074216,074416
4,MX4338-0,070658,070803,070919,071035,071257,071445,071814,071930,072036,072130,072214,072319,072448,072615,072659,073132,073331,073637,074005,074205,074659,075132,075249,075605
5,AA7279-0,072025,072141,072308,072425,072710,072921,073342,073437,073659,073826,073920,074016,074216,074416,074521,075048,075238,075921,080712,080850,081324,081735,081852,082113
6,AA7450-0,072615,072648,072743,072900,073259,073310,073709,073837,074100,074227,074343,074427,074605,074710,074816,075238,075448,075954,080901,081207,081545,081946,082051,082240
7,MX3783-0,073059,073215,073310,073426,073604,073659,074038,074216,074321,074438,074532,074616,074732,074859,074943,075354,075532,080122,081101,081451,081724,082146,082313,082546
8,MX4458-0,073931,074027,074132,074216,074343,074427,074921,075026,075121,075227,075332,075448,075649,075900,075932,080343,080511,080956,081946,082335,082713,083218,083333,083500
9,MX4535-0,074743,075142,075259,075415,075649,075849,080154,080249,080511,080639,080745,080912,081229,081346,081451,081914,082041,082408,082945,083145,083522,083850,084007,084145
10,AA7562-0,075216,075616,075710,075849,080027,080300,080650,080829,081101,081218,081502,081640,081852,082102,082208,082713,082913,083250,083628,083755,084112,084523,084629,084840
11,MX4551-0,075943,080111,080154,080311,080500,080701,081029,081218,081335,081451,081724,081914,082113,082313,082408,082829,082945,083428,083806,084101,084301,084523,084640,084902
12,MX4598-0,080111,080522,080628,080745,081050,081346,081702,081830,082051,082240,082346,082452,082746,083112,083218,083628,083806,084534,085146,085501,085712,090145,090323,090545
13,MX4614-0,081251,081335,081418,081524,081702,081914,082251,082430,082651,082746,082851,082945,083207,083544,083628,084050,084250,084913,085501,085744,085944,090250,090356,110230
14,AA7920-1,,083007,083112,083250,083449,083617,083945,084039,084301,084512,084640,084840,085229,085755,085850,090523,090736,091209,091505,091644,092120,092630,092746,092926
15,AA7712-1,083649,083733,083829,083945,084156,084406,084702,084829,085051,085240,085407,085512,085933,090440,090523,091009,091158,091410,091717,091907,092258,092652,092820,093021
16,AA7731-0,084312,084523,084629,084745,085041,,085407,085617,085901,090007,090113,090240,090617,090841,090936,091454,091611,,092535,,093138,093814,093940,094235
17,MX4021-1,084956,085450,085545,085701,085912,090124,090451,090630,090904,091042,091158,091315,091516,091706,091801,092247,092451,092820,093233,093434,093846,094330,094446,094657
18,AA7559-0,090051,090250,090334,090440,090703,,091136,091232,091454,091633,091717,091812,092035,092142,092214,092630,092758,,093412,093506,094024,094508,094657,095614
19,MX4041-1,090904,091115,091209,091315,091549,091750,092057,092236,092502,092641,092831,092959,093200,093349,093434,093857,094108,094446,094857,095013,095402,095835,095951,124546
20,MX4338-1,091644,091728,091823,091918,092142,092309,092641,092820,093149,093244,093401,093455,093657,093814,093857,094330,094508,094846,095234,095318,095708,100236,100415,100553
21,AA7279-1,092502,092630,092725,092831,093010,093116,093434,093602,093814,093929,094035,094202,094402,094614,094719,095151,095318,095708,100058,100258,100615,101120,101237,101437
22,AA7393-0,093116,093149,093305,093412,093635,093752,094308,094508,094741,094835,095013,095118,095224,095351,095445,095857,100025,100510,100921,100953,101426,102005,102122,102301
23,AA7450-1,093317,093423,093517,093646,093824,094046,094340,094519,094741,094846,095013,095129,095245,095413,095445,095857,100047,100520,100932,101015,101437,102206,102323,102545
24,MX3783-1,093444,093835,093940,094057,094224,094340,094719,094857,095118,095256,095351,095456,095719,095835,095919,100342,100531,100921,101237,101437,101932,102629,102746,103019
25,MX4458-1,094308,094446,094541,094635,094857,095034,095423,095625,095719,095846,095951,100047,100225,100459,100553,100942,101120,101342,101743,101932,102334,103030,103157,103357
26,MX4535-1,095045,095529,095635,095752,100003,100120,100437,100604,100826,100932,101026,101131,101321,101437,101520,101943,102122,102407,102851,103008,103241,103714,103819,104019
27,AA7562-1,095719,095919,100025,100131,100448,100604,100921,101120,101342,101448,101604,101721,101910,102038,102133,102650,102840,103230,103725,103936,104231,104622,104800,104949
