,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7214-0,,,,,,,,,,,,,,,,,070108,070249
1,AA7195-0,,,,,,,,,,,070108,070815,071119,071247,071341,071435,071508,071815
2,AA7536-0,,,,,,,,,070108,,070604,071847,071920,072036,072142,072226,072331,072605
3,AA7522-0,070108,070121,070354,070615,070721,070815,070909,071003,071036,071551,071731,073015,073238,073355,073501,073555,073701,073935
4,AA7322-0,,071119,071352,071519,071626,071709,071847,071931,072014,072426,072711,073757,074030,074157,074312,074418,074545,074808
5,AA7706-0,,072309,072711,072827,073004,073048,073216,073311,073355,073914,074240,075500,075700,075921,080026,080142,080309,080809
6,MW4705-0,073205,073512,073946,074102,074218,074251,074407,074556,074629,075134,075438,080544,080831,081031,081136,081253,081359,081748
7,AA6952-0,074008,,074607,074650,074830,074903,075113,075207,075250,,080059,,,081726,081820,081926,082157,082419
8,AA7488-0,,075627,075848,080026,080142,080226,080321,080416,080449,081009,081304,082524,082747,082915,083032,083126,083244,083655
9,AA7149-0,080416,080628,081020,081221,081359,081453,081715,081820,081904,082419,082831,084013,084258,084540,084645,084751,084857,085330
10,AA7101-0,081337,081548,081853,082031,082147,082230,082357,082502,082607,083104,083317,084508,084729,084908,085013,085056,085235,085551
11,AA7214-1,082324,,082959,083222,083350,083433,083612,083739,083855,084635,084813,090248,090526,090741,090846,091002,091118,091424
12,AA7195-1,083306,104820,083917,084035,084141,084214,084309,084414,084508,,085456,090536,112317,091107,091214,091341,112835,113308
13,AA7248-0,084247,084656,084940,085035,085202,085257,085507,085646,085730,090248,090526,091603,,092026,092145,092250,092440,092819
14,AA7536-1,085225,085551,085826,090037,090142,090237,090356,090453,090547,,091247,092735,,092830,092935,093041,093114,093621
15,AA7522-1,,090609,090940,091056,091214,091247,091435,091541,091626,092134,092418,093718,094003,094213,094320,094437,094604,094934
16,AA7322-1,091341,,091805,092015,092145,092217,092301,092418,092451,,093419,094521,094805,095007,095123,095229,095409,095747
17,AA7706-1,,092418,092819,093041,093209,093242,093325,093441,093527,094119,094459,095641,095935,100240,100356,100513,100619,101042
18,MW4705-1,,093739,094035,094258,094415,094448,094615,094721,094816,095324,095547,100640,100937,101158,101327,101411,101516,101812
19,AA6952-1,094213,,094901,095028,095207,095313,095409,095525,095620,,100441,101729,,102405,102522,102616,102650,103240
20,AA7488-1,095841,100029,100251,100335,100441,100535,100651,100736,100821,101327,101549,102744,103039,103302,103407,103451,103555,103945
21,AA7149-1,101104,,101623,101812,101939,102048,102249,102405,102511,103050,103512,104547,104842,105302,105407,105523,105641,110148
22,AA7101-1,102405,102554,102912,103122,103240,103313,103407,103523,103629,104158,104347,105556,105820,110032,110148,110315,110537,111221
23,AA7214-2,103440,,104020,104231,104347,104420,104536,104630,104736,105251,105451,110515,110809,111009,111135,111316,111432,111938
