,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5936-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070149,070414,070530,070625,071119
1,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070329,070603,070708,070835,070941,071140,071224,071447,071541,071731,071942
2,MX1067-0,,,,,,,,,,,,,,,,,,070103,070137,070351,070436,070530,070646,070803,070908,070941,071414,071636,071731,071942,072059,072215,072321,072459,072616,072806,073112
3,MX1084-0,,,,,,,,,,,,,,070103,070402,070509,070614,070635,070803,071002,071046,071140,071235,071403,071520,071614,072037,072248,072342,072521,072638,072901,073007,073211,073339,073456,073900
4,MZ3556-0,070234,070329,070458,070541,070552,070635,070646,070741,070835,070941,071046,071140,071319,071530,071804,071826,072037,072110,072226,072459,072532,072616,072732,072828,072934,072956,073412,073710,073805,074051,074146,074358,074610,074810,074926,075115,075455
5,MZ3734-0,071002,071108,071235,071308,071330,071425,071447,071530,071552,071709,071815,071859,,072226,072510,072554,072806,072839,073029,073306,073350,073412,073551,073659,073816,073900,074348,074726,074831,075126,075233,075349,075517,075752,075931,080025,080503
6,MZ3740-0,072015,072121,072259,072321,072342,072416,072438,072521,072554,072710,072817,072956,073233,073412,073732,073827,074102,074135,074348,074631,074704,074821,074937,075042,075233,075305,075730,080003,080156,080525,080703,080914,081135,081411,081537,081738,082138
7,MZ3956-0,072850,074029,074220,074304,074326,074409,074431,074515,074548,074715,074831,075031,075200,075316,075635,075825,080058,080156,080313,080547,080630,080725,080830,081030,081124,081210,081654,082043,082138,082339,082520,082721,082910,083228,083356,083502,084011
8,MZ3825-0,073017,073123,073233,073306,073328,073434,073456,073540,073603,073721,073816,073922,074135,074231,074620,074821,074926,074948,075200,075455,075539,075625,075803,075931,080058,080131,080558,080820,080957,081421,081548,081716,082011,082222,082403,082542,082921
9,MZ3987-0,074252,075657,075814,075836,075858,075931,075952,080036,080109,080218,080313,080357,080641,080830,081103,081221,081454,081548,081749,081949,082032,082105,082211,082403,082458,082542,083027,083301,083451,083714,083905,084128,084339,084553,084733,084838,085335
10,MZ3978-0,,074904,075020,075104,075126,075221,075254,075327,075400,075528,075635,075730,075847,080003,080324,080430,080652,080736,080936,081159,081254,081338,081505,081621,081800,081822,082339,082648,082837,083239,083451,083725,083831,084139,084255,084350,084838
11,MW5425-0,080408,080430,080547,080641,080736,080758,080830,080936,081008,081103,081210,081338,081559,081705,082149,082244,082458,082520,082721,082932,083037,083132,083301,083451,083630,083736,084201,084531,084720,085050,085240,085535,085840,090251,090357,090536,090736
12,MZ4228-0,080758,081041,081221,081305,081327,081400,081421,081505,081537,081705,081811,081938,082244,082414,082659,082826,082921,083016,083206,083440,083523,083630,083758,083938,084055,084150,084615,084933,085123,085513,085640,085945,090302,090703,090820,090936,091530
13,MX1213-0,081727,081800,081927,082000,082011,082116,082138,082211,082306,082414,082458,082615,082804,082932,083217,083418,083652,083725,083831,084044,084139,084245,084403,084520,084625,084720,085145,085346,085524,090156,090302,090536,090915,091137,091246,091318,091837
