,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
53,MW4647-4,145646,145929,150236,150645,150856,151139,151352,151709,152749,152833,153012,153107,153246,153341,153541,153647,153825,153931,154047,154204,154353,154613,154729
54,MW4781-4,,,151625,152151,152516,152738,153118,153636,154613,154646,154740,154835,154951,155035,155225,155329,155456,155539,155657,155751,155846,160118,160212
55,MW4825-3,152013,152255,152622,152856,153140,153308,153530,154026,155035,155118,155214,155308,155402,155456,155613,155657,155929,160129,160234,160317,160422,160715,160927
56,MW4846-3,152107,154015,154247,154519,154857,155118,155434,155802,160737,160832,160916,161021,161126,161210,161443,161538,161750,161950,162109,162203,162309,162646,162750
57,MW5084-0,,153056,153435,153825,154142,154425,154657,155202,160223,160256,160339,160433,160527,160610,160726,160832,161010,161210,161315,161359,161527,161750,161917
58,MW4856-4,,,154940,155351,155635,,160046,160401,161432,161516,161611,,161917,162025,162214,162330,162425,162551,162718,162802,163023,163318,163539
59,MW5124-2,154951,155308,155550,155907,160234,160422,160643,160948,161928,162002,162058,162203,162330,162403,162551,162646,162740,162846,163002,163056,163224,163507,163707
60,MW5594-4,155708,160151,160401,160632,160959,161159,161421,161739,162729,162813,162857,163013,163128,163224,163351,163445,163602,163729,163845,163951,164130,164413,164518
61,MW4229-2,,161105,161159,161549,161823,162109,162403,162541,163646,163718,163812,163940,164057,164130,164257,164351,164539,164644,164800,164857,165056,165351,165529
62,MW4366-4,161454,161750,162002,162309,162530,162750,163150,163329,164413,164456,164550,164706,164822,164929,165045,165140,165319,165413,165540,165625,165824,170108,170224
63,MW4837-4,162002,162446,162750,163128,163528,163750,164130,164318,165246,165330,165413,165518,165657,165741,165941,170024,170141,170257,170424,170518,170551,170834,171056
64,MW4503-5,,163224,163550,163951,164225,164434,164749,164907,165741,165814,165857,170024,170141,170246,170457,170540,170634,170739,170845,170940,171139,171529,171740
65,MW4557-5,163507,163718,163834,164130,164456,164612,164918,165045,170003,170035,170130,170224,170330,170402,170518,170613,170656,170751,170856,170951,171150,171540,171751
66,MW4619-3,,164800,165203,,165719,165846,170057,170224,171202,171224,171257,171435,171603,171708,171834,171940,172024,172131,172247,172352,172541,172836,172931
67,MW4647-5,165308,165635,170003,170308,170529,170656,171034,171202,172225,172320,172414,172519,172636,172752,172942,173036,173131,173258,173415,173531,173741,174057,174235
68,MW4705-3,165413,170435,170751,171224,171457,171730,172013,172320,173353,173425,173520,173647,173803,173847,174036,174141,174257,174446,174551,174646,174751,174951,175203
69,MW4781-5,,,171834,172109,172447,172625,172931,173109,174003,174036,174130,174224,174340,174435,174613,174707,174824,174918,175023,175117,175203,175457,175551
70,MW5084-1,172131,172603,172909,173236,173509,173636,173930,174224,175117,175150,175235,175330,175424,175529,175720,175814,175943,180059,180215,180320,180543,180827,180943
71,MW4846-4,173047,173447,173719,174046,174318,174518,174834,175012,175932,180015,180110,180215,180320,180416,180638,180805,180859,181015,181120,181215,181342,181552,181731
72,MW4856-5,,,174529,174813,175117,175257,175446,175603,180605,180710,180754,180910,181015,181109,181226,181331,181436,181531,181636,181731,181943,182227,182416
73,MW5124-3,174856,175246,175603,175836,180132,180309,180605,180721,181814,181921,182005,182059,182216,182300,182405,182449,182554,182744,182850,182945,183145,183418,183608
74,MW5594-5,175825,180154,180405,180710,180921,181142,181531,181720,182521,182605,182638,182744,182850,182945,183102,183145,183250,183451,183545,183630,183735,184041,184146
75,MW4229-3,,180910,181204,181447,181720,181848,182154,182438,183440,183545,183641,183808,183924,184008,184208,184302,184357,184514,184619,184713,184944,185250,
76,MW4366-5,181320,181542,182005,182227,182510,182711,183051,183228,184241,184324,184419,184524,184641,184724,184933,185028,185228,185356,185501,185618,185745,190027,190216
77,MW4837-5,181859,182216,182521,182807,183228,183418,183652,183946,185006,185049,185144,185239,185356,185451,185701,185734,185839,185955,190049,190144,190343,190626,190731
78,MW4503-6,182807,183156,183556,183902,184113,184313,184619,184756,185745,185839,185933,190049,190155,190249,190448,190553,190731,190837,191005,191111,191346,191607,191807
79,MW4619-4,,184346,184641,185100,185301,185512,185755,185922,191038,191144,191238,191407,191524,191618,191746,191851,192007,192200,192317,192411,192538,192853,193137
80,MW4705-4,185111,185629,185922,190227,190427,190615,191100,191238,192117,192200,192244,192400,192506,192549,192716,192820,192915,193104,193158,193253,193400,193621,193726
81,MW4557-6,,,,,191746,191851,192055,192233,193220,193325,193411,193527,193642,193726,193853,193947,194053,194222,194329,194424,194540,194836,195003
82,MW4647-6,192306,192411,192654,193009,193231,193443,193704,193915,194930,195035,195130,195236,195341,195435,195635,195719,195813,200003,200130,200225,200437,200709,200848
83,MW4781-6,,,194021,194244,194457,194645,194930,195035,200203,200236,200331,200415,200531,200615,200753,200859,200942,201037,201142,201249,201429,201714,201851
84,MW5084-2,194718,195403,195752,200130,200331,200437,200742,200848,201840,201924,202018,202124,202239,202312,202501,202556,202639,202755,202911,203016,203110,203321,203509
85,MW4856-6,,201109,201451,201746,202102,202312,202556,202806,203731,203814,203919,204036,204152,204257,204434,204529,204644,204833,204951,205039,205157,205419,205607
86,MW5594-6,202806,202911,203205,203531,203804,203930,204235,204340,205312,205357,205441,205546,205644,205730,205848,205921,210015,210142,210259,210342,210447,210649,211018
87,MW4366-6,204540,204717,205113,205430,205719,205932,210226,210447,211337,211420,211515,211610,211737,211843,212032,212116,212210,212336,212453,212557,212713,213007,213134
88,MW4557-7,210204,210436,210617,210946,211134,211304,211547,211705,212713,212756,212841,212946,213101,213206,213312,213408,213502,213651,213746,213840,214017,214249,214406
89,MW4647-7,211821,212000,212315,212735,212957,213123,213357,213608,214638,214722,214816,214943,215059,215204,215342,215436,215530,215719,215836,215941,220057,220351,220508
90,MW4781-7,,,213840,214134,214439,214638,214849,215005,215858,215952,220046,220140,220257,220413,220551,220646,220751,220907,221013,221118,221214,221446,221614
91,MW5084-3,214932,215142,215309,215624,215803,220046,220235,220340,221225,221308,221352,221446,221614,221708,221835,221931,222025,222214,222319,222425,222519,222751,222846
92,MW4856-7,,,,,221341,221508,221741,221847,222813,222908,223003,223057,223225,223320,223519,223551,223657,223824,223940,224035,224151,224425,224540
93,MW5594-7,222058,222247,222508,222813,223046,223258,223530,223614,224457,224540,224635,224718,224846,224941,225057,225141,225235,225319,225435,225529,225646,225908,230046
94,MW4366-7,223813,223951,224224,224435,224645,224803,225024,225119,230057,230213,230308,230435,230613,230730,230836,230952,231047,231214,231341,231436,231541,231802,231929
95,MW4557-8,225308,225519,225708,230035,230202,230319,230529,230645,231508,231602,231646,231740,231846,231951,232152,232247,232330,,,,,,
96,MW4647-8,230518,230656,230952,231341,231624,231751,232024,232130,,,,,,,,,,,,,,,
