,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
63,MX4383-3,140751,141036,141415,141520,141553,141847,142026,142131,142331,142615,142847,143357,143502,143630,143818,143913,144113,144230,144326,144433,144611,144941,145120,145330,145458,145625,145647
64,MX4614-3,,142015,142331,142416,142459,142753,142837,142953,143153,143440,143745,144241,144422,144611,144706,144803,144930,145025,145058,145203,145309,145636,145741,150046,150140,150329,150413
65,MW2780-2,142448,142637,143015,143109,143153,143440,143619,143756,143913,144113,144505,145058,145203,145319,145458,145541,145752,145908,145951,150129,150307,150646,150836,151025,151141,151257,151341
66,MX4021-3,,143619,143946,144113,144208,144444,144549,144728,144941,145120,145519,150108,150213,150413,150529,150613,150803,151014,151057,151236,151341,151720,151909,152214,152319,152436,152531
67,MX4041-2,144336,145403,145708,145741,145857,150108,150307,150540,150718,150941,151425,151952,152108,152236,152436,152520,152647,152846,152941,153107,153235,153529,153636,153857,154013,154108,154140
68,MX3651-3,144644,145036,145352,145519,145603,145846,150013,150151,150402,150540,151014,151542,151636,151752,151909,152003,152152,152319,152403,152531,152636,153013,153151,153340,153435,153540,153636
69,MX4159-3,145530,150003,150518,150602,150729,150941,151119,151319,151520,151814,152036,152614,152719,152836,153024,153107,153308,153435,153519,153551,153719,154118,154307,154532,154637,154731,154815
70,MP6359-0,150351,150540,151003,151108,151246,151447,151625,151825,152036,152236,152658,153308,153424,153529,153719,153824,153951,154151,154234,154307,154426,154731,154941,155130,155225,155330,155414
71,MX4365-4,,151257,151603,151742,151825,152108,152203,152308,152447,152658,153118,153647,153802,153940,154213,154329,154437,154542,154637,154709,154825,155203,155330,155636,155742,155847,155931
72,MX4598-4,151730,152246,152730,152825,152908,153129,153351,153603,153752,154002,154553,155119,155225,155341,155531,155625,155825,160037,160120,160153,160320,160617,160817,161008,161103,161219,161313
73,MX4458-4,152341,152908,153257,153351,153540,153908,154046,154351,154542,154731,155425,155942,160037,160320,160459,160555,160755,160957,161041,161219,161324,161652,161851,162031,162137,162242,162315
74,MX4604-2,153540,153835,154223,154307,154402,154626,154909,155141,155341,155603,160438,161030,161146,161313,161503,161557,161714,161914,162009,162020,162137,162422,162559,162810,162905,162959,163053
75,MX4551-3,154351,154825,155309,155458,155614,160004,160142,160330,160521,161135,161714,162231,162337,162516,162654,162748,162916,163032,163115,163253,163411,163801,163917,164120,164215,164343,164427
76,MX4388-4,155035,155458,155836,155931,160015,160320,160543,160722,160913,161408,161925,162454,162559,162726,162927,163021,163210,163304,163349,163443,163600,163951,164204,164406,164511,164649,164744
77,MX4535-4,160058,160416,160828,160946,161030,161452,161819,162020,162304,162527,163221,163834,163951,164120,164321,164417,164544,164722,164805,164944,165100,165428,165713,170019,170124,170240,170338
78,MX4383-4,160755,161103,161535,161652,161746,162159,162422,162559,162759,163137,163611,164215,164353,164500,164638,164755,164900,165100,165122,165144,165300,165628,165840,170040,170229,170338,170422
79,MX4614-4,,162337,162759,162916,163053,163443,163633,163928,164204,164417,164700,165205,165311,165449,165650,165746,165946,170029,170113,170240,170349,170727,171001,171306,171339,171433,171506
80,MS2259-2,162737,163221,163622,163739,163823,164204,164310,164627,164911,165100,165511,170019,170124,170251,170411,170538,170654,170800,170856,171023,171139,171538,171833,172022,172044,172149,172243
81,MX4021-4,,163939,164406,164532,164638,165006,165333,165555,165840,170124,170527,171044,171211,171422,171622,171727,171917,172011,172055,172211,172400,172749,172949,173200,173338,173433,173505
82,MX3783-3,164449,164805,165355,165511,165617,165957,170146,170327,170505,170800,171150,171716,171822,172033,172138,172222,172422,172549,172633,172705,172832,173149,173400,173549,173655,173811,173833
83,MX4041-3,164532,170251,170705,170856,171001,171317,171422,171644,171906,172033,172444,173044,173211,173400,173612,173728,173906,174000,174044,174211,174338,174739,174929,175120,175214,175331,175426
84,MX3651-4,165500,165700,170040,170124,170218,170538,170800,170907,171055,171339,171600,172200,172305,172422,172622,172727,172854,173000,173033,173116,173211,173527,173634,173917,174011,174243,174338
85,MX4159-4,170349,170928,171317,171455,171600,171906,172222,172349,172611,172832,173244,173833,174000,174222,174327,174422,174601,174739,174823,174856,175025,175415,175554,175756,175903,180021,180104
86,MP6359-1,171455,171749,172211,172327,172400,172749,172905,173127,173349,173516,173906,174506,174622,174834,174940,175035,175258,175404,175448,175616,175745,180126,180242,,180537,180653,180737
87,MX4365-5,173244,173600,174000,174055,174149,174528,174739,174951,175214,175404,175818,180442,180621,180821,181020,181137,181304,181411,181506,181611,181728,182047,182225,182509,182615,182732,182827
88,MX4458-5,,174433,174812,174856,174951,175331,175554,175723,175903,180021,180421,180958,181126,181433,181706,181749,181950,182036,182058,182225,182403,182805,182932,183132,183354,183512,183555
89,MX4598-5,,,174528,174655,174800,175120,175342,175459,175701,175829,180210,180904,181042,181315,181622,181738,181906,182014,182047,182214,182352,182805,182922,183132,183259,183417,183501
90,MX4604-3,174907,175120,175510,175650,175818,180115,180221,180453,180653,181020,181455,182109,182247,182436,182604,182659,182838,182954,183038,183216,183310,183701,183839,184049,184154,184313,184335
91,MX4388-5,175331,180758,181137,181304,181400,181738,181906,182120,182341,182710,183132,183755,183911,184111,184302,184347,184610,184748,184832,185020,185125,185503,185703,185852,190009,190104,190159
92,MX4551-4,175605,175914,180137,180304,180432,180904,181053,181315,181517,181706,182109,182721,182838,183038,183205,183259,183450,183555,183639,183712,183828,184143,184358,184559,184704,184821,184904
93,MX4535-5,181433,181633,182204,182258,182403,182838,183059,183143,183406,183545,183806,184302,184515,184621,184759,184853,185031,185136,185231,185303,185430,185736,185936,190159,190315,190359,190454
94,MX4383-5,182120,182436,182911,183059,183154,183606,183922,184049,184324,184621,185031,185714,185903,190042,190231,190337,190537,190748,190832,191012,191214,191542,191720,192015,192109,192236,192319
95,MX4614-5,,183248,183701,183900,183955,184442,184621,184821,185053,185231,185503,190031,190220,190326,190515,190621,190843,191001,191056,191214,191331,191636,191836,192131,192308,192446,192541
96,MS2259-3,183900,184132,184548,184704,184810,185220,185409,185442,185714,185841,190126,190726,190854,191045,191151,191310,191520,191614,191647,191814,191930,192236,192351,192635,192718,192824,192857
97,MX4021-5,,185430,185914,190053,190148,190526,190843,190950,191151,191331,191752,192308,192435,192624,192740,192846,193023,193150,193235,193414,193540,193845,194140,194415,194521,194616,194649
98,MX4041-4,185758,191741,192214,192308,192403,192707,192940,193056,193257,193446,193845,194426,194543,194733,194851,194957,195135,195345,195428,195523,195639,200017,200227,200417,200544,200649,200743
99,MX3783-4,190220,190515,190906,191056,191151,191509,191709,191803,192003,192203,192613,193150,193257,193540,193708,193824,194002,194140,194224,194246,194415,194700,194840,195052,195135,195240,195334
100,MX3651-5,193203,193403,193740,193845,194013,194329,194510,194627,194840,195102,195324,195806,195911,200100,200227,200311,200449,200533,200616,200732,200859,201204,201331,201541,201635,201730,201813
101,MP6359-2,194616,194818,195157,195313,195428,195755,195922,200100,200311,200533,200943,201530,201635,201824,201951,202046,202236,202352,202447,202614,202731,203109,203311,203554,203700,203805,203826
102,MX4365-6,,200238,200544,200710,200837,201204,201331,201519,201708,201813,202203,202709,202826,202942,203109,203204,203321,203511,203554,203721,203849,204217,204429,204606,204712,204806,204849
103,MX4159-5,200943,201414,201708,201845,202025,202309,202447,202552,202742,203014,203227,203721,203826,204007,204144,204238,204418,204606,204650,204722,204828,205155,205312,205545,205640,205756,205851
104,MX4458-6,,,202520,202614,202731,202931,203026,203216,203354,203449,203826,204343,204439,204606,204733,204828,204955,205144,205229,205407,205512,205818,205957,,210313,210357,210430
105,MX4598-6,,203311,203500,203543,203605,203913,204028,204112,204238,204429,204650,205144,205251,205418,205556,205651,205840,205935,210009,210136,210303,210650,210828,,211155,211301,211344
106,MX4551-5,204112,204311,204545,204628,204744,205017,205155,205229,205345,205512,205914,210441,210546,210723,210901,210955,211133,211239,211333,211439,211606,211928,212105,212308,212414,212529,212602
107,MX4535-6,205545,205713,205840,210009,210053,210419,210546,210650,210817,210922,211144,211711,211811,211917,212044,212127,212308,212403,212446,212551,212718,213035,213213,213329,213457,213602,213646
108,MX4614-6,,211501,211758,211917,211949,212257,212425,212551,212656,212835,213035,213541,213718,213812,213928,214024,214141,214235,214308,214426,214541,214825,214941,215154,215311,215405,215500
109,MX3651-6,212929,213151,213446,213551,213718,213939,214119,214213,214330,214447,214825,215405,215521,215649,215804,215859,220038,220122,220205,220312,220450,220733,220923,221144,221238,221406,221428
110,MX4365-7,,214825,215205,215333,215510,215711,215826,220006,220144,220238,220628,221122,221227,221354,221511,221617,221733,221927,222011,222153,222331,222723,222914,223031,223137,223242,223315
111,MX4159-6,215700,220111,220450,220512,220617,220923,221101,221155,221322,221449,221832,222342,222447,222553,222723,222756,222936,223054,223127,223304,223442,223830,224034,224245,224341,224458,224554
112,MX4458-7,,,221311,221406,221533,221722,221843,222033,222215,222426,222625,223221,223315,223442,223620,223703,223841,224009,224045,224118,224234,224543,224700,224901,225007,225123,225155
113,MX4551-6,223043,,223431,223558,223725,223924,224107,224150,224308,224436,224639,225134,225228,225333,225500,225543,225704,225853,225936,230105,230221,230540,230648,230859,231004,231058,231131
114,MX4598-7,,,,,,,,,,223232,223431,223924,224034,224150,224245,224319,224458,224554,224639,224711,224817,225112,225311,225449,,225643,225726
115,MX4535-7,224543,224743,225039,225112,225217,225428,225607,225654,225820,230021,230232,230742,230847,231015,231120,231216,231333,231534,231607,231654,231802,232049,232310,232438,232545,,
116,MX4614-7,,,230540,230710,230742,231015,231120,231153,231333,231440,231654,232227,232343,232427,232545,,,,,,,,,,,,
117,MX3651-7,231451,231706,231856,231939,232003,232154,232310,232354,232513,232629,,,,,,,,,,,,,,,,,
