,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
10,MW5853-0,080658,080731,080858,080931,080942,081015,081026,081109,081142,081247,081342,081448,081636,081814,082109,082226,082500,082543,082721,082943,083059,083205,083449,083701,083945,084029,084501,084734,084923,085619,085758,090055,090306,090646,090803,091046,091436
11,MZ4228-0,081353,081542,081709,081741,081803,081857,081931,082015,082047,082215,082332,082500,082649,082838,083154,083259,083500,083555,083755,084101,084217,084323,084523,084701,084851,084934,085452,085747,085938,090530,090657,090846,091046,091554,091700,091828,092628
12,MZ4072-1,082449,082649,082816,082838,082900,082954,083016,083048,083132,083248,083405,083533,083806,083912,084228,084417,084523,084555,084807,085029,085123,085218,085357,085536,085714,085736,090212,090603,090752,091320,091521,091711,092017,092418,092523,092734,093547
13,MZ3559-0,083511,083606,083733,083806,083850,083923,083945,084018,084051,084206,084312,084501,084639,084851,085218,085251,085452,085536,085703,090034,090128,090234,090350,090541,090752,090846,091330,091627,091850,092429,092628,092913,093113,093525,093704,093759,094447
14,MW5936-0,,084617,084755,084840,084901,084956,085018,085050,085134,085240,085346,085547,085758,085905,090201,090424,090530,090614,090857,091130,091203,091308,091521,091722,091933,092017,092440,092650,092840,093123,093325,093525,093748,094054,094201,094244,095017
15,MZ3956-1,085134,085430,085547,085619,085652,085714,085758,085842,085916,090000,090106,090255,090519,090657,091025,091225,091330,091414,091605,091817,091933,092017,092145,092313,092450,092534,093018,093252,093442,093810,093926,094234,094413,094625,094838,095006,095639
16,MX1197-1,090339,090446,090625,090657,090752,090813,090835,090919,090941,091108,091203,091352,091521,091733,092050,092218,092323,092418,092617,092840,092945,093102,093230,093420,093704,093737,094212,094520,094720,095355,095534,095722,100112,100407,100556,100650,101103
17,MX1067-0,090919,092302,092418,092450,092512,092556,092617,092701,092734,092913,093029,093156,093420,093547,093948,094106,094306,094413,094636,094944,095039,095133,095322,095439,095606,095701,100134,100356,100607,101157,101325,101536,101821,102119,102308,102603,103004
18,MW5966-0,091225,091403,091532,091605,091616,091700,091722,091805,091900,092017,092123,092251,092429,092639,092934,093029,093145,093241,093409,093715,093843,093926,094117,094328,094509,094553,095017,095333,095534,100040,100218,100334,100545,100817,100945,101146,101632
19,MX1084-1,091236,093018,093156,093230,093252,093358,093420,093515,093547,093715,093821,093959,094139,094402,094731,094816,095039,095133,095322,095639,095755,095901,100006,100156,100313,100418,100850,101208,101358,101643,101916,102141,102446,102910,103015,103312,103829
20,MX1105-1,093810,093832,094021,094043,094117,094201,094223,094306,094350,094509,094604,094709,094955,095155,095512,095722,095955,100028,100239,100523,100607,100734,100923,101124,101252,101325,101749,102035,102519,103015,103301,103557,103956,104356,104512,104744,105143
21,MX1135-0,,094816,094944,095028,095111,095238,095300,095344,095450,095639,095755,095933,100156,100407,100712,100839,101103,101219,101408,101705,101811,101916,102046,102236,102424,102530,103015,103301,103607,104239,104523,104744,105038,105448,105605,105712,110134
22,MZ3556-1,095249,095417,095534,095606,095639,095701,095733,095817,095901,100017,100145,100313,100501,100650,101007,101219,101336,101419,101547,101832,101939,102035,102141,102308,102508,102603,103048,103502,103713,104418,104555,104755,105049,105500,105639,105923,110545
23,MZ3734-1,100028,100156,100345,100418,100450,100512,100556,100639,100712,100839,100934,101135,101347,101452,101854,102002,102225,102330,102508,102804,102848,103004,103142,103312,103440,103502,103934,104311,104617,105249,105405,105605,105901,110334,110439,110628,111208
24,MZ3740-1,101029,101157,101336,101408,101430,101514,101610,101643,101738,101905,102013,102152,102352,102519,102837,103058,103323,103418,103618,103934,104028,104123,104300,104501,104555,104628,105111,105343,105605,110323,110450,110617,110934,111208,111347,111652,112304
25,MZ3978-1,102424,102508,102625,102647,102708,102741,102804,102837,102910,103120,103217,103345,103535,103651,103956,104028,104249,104334,104555,104806,104900,104955,105132,105300,105405,105437,105901,110345,110556,111156,111325,111619,111746,112042,112158,112347,112913
26,MZ3825-1,103356,103451,103607,103651,103723,103807,103829,103901,103934,104050,104144,104300,104501,104617,104911,105121,105405,105521,105701,105955,110028,110123,110301,110428,110617,110701,111123,111619,111925,112714,112840,113041,113325,113749,113855,114057,114658
27,MW5853-1,104356,104428,104555,104628,104711,104806,104828,104900,104933,105049,105154,105310,105437,105650,110006,110101,110323,110406,110639,111018,111123,111231,111357,111525,111724,111757,112253,112630,112946,113739,113917,114236,114425,114849,114954,115239,115723
28,MZ4228-1,105238,105416,105544,105605,105650,105744,105806,105850,105934,110123,110301,110417,110639,110851,111220,111408,111641,111757,111935,112304,112358,112442,112652,112902,113114,113146,113717,114057,114404,115016,115133,115428,115556,115956,120124,120231,120950
29,MZ4072-2,110206,110345,110534,110556,110617,110724,110745,110829,110912,111156,111314,111430,111608,111808,112104,112314,112558,112714,112924,113208,113303,113409,113634,113855,114003,114108,114531,114922,115217,115650,115807,120040,120348,120811,120917,121150,121626
30,MZ3559-1,111325,111525,111652,111746,111819,111841,111935,112020,112042,112231,112347,112503,112819,112935,113252,113442,113655,113834,114025,114258,114404,114509,114721,114849,115016,115049,115512,115745,120231,121404,121531,121805,121932,122322,122449,122627,123127
31,MW5936-1,112409,112514,112641,112735,112746,112840,112913,112957,113030,113157,113242,113358,113634,113834,114214,114353,114637,114732,115005,115312,115428,115556,115734,115902,120051,120124,120549,121001,121521,122616,122852,123116,123400,123655,123845,124037,124701
32,MP5813-0,,113800,113917,113950,114014,114108,114203,114247,114309,114458,114604,114721,114954,115155,115523,115701,115946,120113,120253,120644,120811,120950,121214,121415,121542,121721,122205,122427,123032,123800,123908,124310,124500,124934,125113,125315,125811
33,MX1067-1,113812,115122,115312,115417,115439,115534,115556,115650,115734,115924,120018,120207,120421,120611,120950,121203,121426,121554,121732,122049,122205,122300,122500,122638,122852,122925,123400,123856,124249,124956,125135,125326,125537,125833,130011,130233,130833
34,MW5966-1,114331,114404,114509,114553,114626,114721,114754,114838,114911,115038,115144,115312,115417,115556,115818,120040,120315,120410,120611,120833,121012,121139,121331,121521,121648,121732,122205,122627,123149,123942,124110,124310,124650,125113,125232,125337,130044
35,MR8462-0,115206,120855,121045,121128,121214,121247,121320,121353,121437,121616,121721,121911,122100,122154,122511,122649,122914,122959,123138,123444,123611,123706,123930,124110,124237,124310,124745,125124,125610,130200,130400,130527,130812,131139,131246,131446,132058
36,MP5823-0,115406,115745,115913,120029,120051,120146,120207,120304,120337,120527,120633,,121117,121236,121554,121732,122016,122132,122344,122743,122903,123021,123200,123400,123622,123644,124132,124511,124912,125800,125916,130116,130211,130433,130643,130938,131330
37,MZ3956-2,120207,120326,120505,120538,120611,120633,120705,120800,120833,120939,121106,121342,121626,121721,122049,122311,122543,122754,123021,123232,123349,123444,123655,123908,124026,124110,124617,124912,125232,130000,,130400,130611,130833,131011,131202,131826
38,MX1197-2,120633,121353,121531,121605,121637,121710,121754,121849,,122132,122216,122438,122638,122818,123116,123232,123506,123611,123800,124110,124216,124321,124500,124628,124818,125007,125526,125938,130222,130800,130928,131117,131308,131518,131624,131720,132120
39,MW3060-0,,,,,,,,,,,,,,,,,,,,,,,,,,121542,122027,122416,122925,123600,123856,124132,124449,124745,124934,125051,125749
40,MX1084-2,122049,122522,122649,122721,122743,122828,122903,122948,150619,150847,151013,123411,123633,123834,124205,124332,124617,124745,124934,125305,125442,125548,125844,130044,130222,130306,130716,131117,131551,132332,132521,132734,133008,133303,133443,133611,162040
41,MX1105-2,124015,124037,124216,124237,124321,124405,124449,124533,124606,124734,124829,124945,125254,125431,125727,125833,130105,130255,130506,130855,131000,131117,131319,131446,131613,131707,132152,132626,133030,133443,133749,134003,134319,134600,134737,134821,135238
42,MZ3556-2,124956,125113,125232,125315,125337,125410,125431,125515,125537,125800,125906,130011,130211,130327,130622,130749,131023,131128,131308,131707,131804,131920,132109,132248,132354,132448,132852,133230,133549,134120,134308,134549,134737,135021,135144,135311,135746
43,MZ3734-2,130844,131033,131213,131257,131341,131413,131435,131540,131613,131847,131953,132130,132332,132521,132946,133208,133433,133600,133727,134058,134152,134257,134426,134600,134726,134748,135300,135523,135918,140330,140447,140604,140852,141304,141443,141706,142350
44,MZ3740-2,132626,132852,133052,133157,133241,133314,133336,133433,133527,133833,133951,134152,134330,134448,134926,135058,135333,135556,135757,140152,140247,140403,140542,140720,140925,141009,141453,142222,142622,143232,143411,143632,143854,144312,144443,144639,145515
45,MS4934-0,133527,133622,133833,133907,133929,134003,134036,134109,134141,134341,134448,134633,134843,135058,135344,135450,135702,135808,135950,140352,140436,140553,140732,140947,141126,141158,141655,142622,143026,143443,143632,143832,144118,144515,144627,144830,145440
46,MZ3825-2,134341,134539,134706,134810,134821,134904,134937,135021,135109,135238,135355,135523,135757,140002,140308,140352,140615,140743,140925,141304,141410,141537,141811,142000,142149,142233,142826,143454,143737,144107,144300,144432,144735,145029,145134,145312,150058
47,MW5853-2,135417,135439,135607,135640,135651,135746,135757,135855,135939,140203,140319,140447,140658,140914,141242,141453,141749,141854,142044,142622,142731,142815,143015,143221,143422,143537,144012,144300,144652,145301,145451,145704,150036,150321,150524,150750,151404
48,MZ4228-2,140830,140958,141137,141232,141304,141337,141421,141515,141611,141843,141949,,142436,142458,142848,143015,143232,143422,143643,144213,144337,144443,144724,144935,145250,145312,145759,150237,150557,151043,151309,151511,151745,152156,152357,152542,153123
49,MZ4072-3,142022,142127,142306,142339,142436,142608,142636,142731,142837,143037,143137,,143516,143621,143938,144107,144348,144537,144746,145240,145334,145504,145737,145926,150131,150216,150706,151027,151500,152440,152606,152722,153040,153453,153620,153831,154449
50,MZ3559-2,142931,143148,143327,143411,143443,143559,143621,143716,143810,144034,144202,144312,144515,144615,144957,145218,145451,145631,145904,150237,150356,150451,150655,150814,150959,151053,151522,152018,152313,152923,153101,153315,153515,153926,154045,154131,154741
51,MZ3956-3,144337,144602,144735,144830,144902,144946,145051,145134,145250,145451,145620,145821,145950,150143,150535,150717,151013,151309,151500,151934,152029,152218,152451,152711,152912,152956,153453,153715,154108,154710,154831,155125,155409,155847,160036,160301,160835
52,MX1197-3,144537,145345,145537,145609,145642,145715,145737,145810,145915,150227,150321,150502,150644,150910,151248,151448,151734,151901,152123,152418,152542,152722,152956,153134,153337,153453,153937,154344,154648,155326,155537,155729,160036,160458,160639,160824,161216
53,MZ3556-3,150847,151210,151415,151511,151544,151617,151701,151756,151850,152029,152145,152313,152504,152744,153050,153145,153420,153526,153704,154153,154249,154449,154710,154904,155009,155030,155526,160025,160414,160835,161048,161323,161544,161818,161945,162229,163015
54,MX1105-3,152207,152527,152711,152755,152839,,,,153409,153442,153609,153758,153959,154153,154511,154637,154925,155114,155337,155814,155941,160101,160301,160447,160639,160718,161154,161756,162123,162737,162917,163131,163448,163735,163946,164221,165214
55,MX1067-2,153631,153904,154045,154131,154153,154249,154311,154405,154438,154637,154820,155019,155147,155326,155717,155930,160217,160403,160603,161026,161205,161417,161745,161934,162123,162218,162704,162951,163628,164243,164410,164537,164748,165225,165510,165851,170708
56,MW5966-2,154237,154511,154637,154710,154721,154820,154842,154925,154958,155136,155315,155442,155644,155909,160239,160509,160751,160858,161121,161428,161617,161745,162050,162240,162432,162537,163015,163353,163840,164654,165010,165150,165416,165649,165818,165935,171100
57,MX1526-0,162101,162347,162547,162715,162737,162844,162917,163026,163131,163331,163458,163628,163851,163957,164315,164432,164705,164843,165054,165416,165543,165649,165902,170125,170338,170455,170922,171346,171740,172309,172926,173211,173527,173903,174044,174214,174958
58,MZ3740-3,163353,163553,163724,163808,163830,163902,163924,164019,164114,164326,164432,164559,164810,165021,165416,165554,165818,165925,170041,170316,170444,170550,170838,171038,171155,171238,171718,172014,172203,173211,173808,174021,174357,174820,175021,175151,180028
59,MZ3734-3,,,,,,,,,,,,,,,,163458,163746,163851,164114,164621,164737,164854,165021,165308,165438,165554,170052,170517,171017,171557,171740,172003,172214,172458,172637,172748,173400
60,MZ3825-3,163746,163924,164030,164114,164136,164232,164305,164337,164432,164654,164810,165021,165308,165405,165807,165925,170221,170327,170601,171006,171100,171205,171407,171631,171824,171951,172426,172821,173127,174044,174346,174620,174842,175509,175615,175817,180546
61,MW5853-3,164432,164559,164737,164821,164843,164916,164938,165021,165127,165308,165416,165605,165840,165935,170305,170433,170657,170754,170944,171311,171429,171535,171718,171918,172057,172203,172648,173054,173639,174452,174725,174831,175118,175722,175944,180123,181022
62,MW3496-0,165308,165330,165510,165616,165649,165723,165818,165925,165958,170136,170243,170506,170708,170754,171155,171418,171708,171824,171951,172415,172520,172637,172832,172959,173138,173233,173701,174152,174609,175520,175755,180028,180313,180535,180714,180916,181615
63,MS4934-1,,,,,,,,,,,,,,,,,,165342,165543,165925,170030,170136,170316,170455,170708,170743,171227,171708,171907,172637,173517,173808,173947,174357,174503,174703,174842
64,MZ4228-3,165756,170114,170254,170348,170412,170517,170550,170646,170743,170933,171038,171216,171418,171513,171846,172025,172309,172415,172626,172916,173010,173127,173338,173527,173724,173808,174236,174536,174809,175520,175828,180028,180313,180546,180736,180916,181648
65,MX1197-4,,170827,170922,170955,171049,171111,171133,,171335,171407,171451,171619,171718,171813,172108,172225,172458,172604,172810,173105,173233,173338,173552,173724,173903,174010,174430,174736,175118,175806,180050,180335,180524,180916,181106,181320,182334
66,MZ4072-4,171502,171813,172014,172119,172130,172214,172309,172415,172458,172703,172821,172948,173254,173316,173650,173830,174108,174247,174536,174903,175009,175107,175309,175509,175710,175744,180313,181636,181849,182803,183239,183451,183702,183957,184125,184316,184908
67,MZ3559-3,172247,172353,172542,172615,172637,172737,172759,172905,173010,173127,173244,173455,173712,173819,174236,174419,174652,174820,175056,175342,175509,175626,175901,180101,180335,180430,180854,181659,182101,182824,183311,183502,183735,184221,184349,184655,185415
68,MZ3956-4,,174236,174503,174641,174714,174820,174842,174925,174958,175214,175320,175520,175722,175933,180302,180430,180703,180843,181139,181448,181626,181755,182050,182251,182748,182824,183311,183757,184612,185415,185723,185912,190323,190654,190811,191046,191805
69,MX1084-3,174514,174831,175009,175033,175203,175236,175320,175415,175509,175648,175806,175944,180207,180324,180652,180832,181128,181258,181520,181838,182017,182101,182312,182536,183046,183205,183641,183957,184622,185426,185734,185955,190323,190654,190844,191108,191838
70,MX1135-1,175839,180608,180736,180854,180916,181011,181033,181128,181225,181426,181553,181722,181956,182134,182525,182630,183024,183153,183428,183851,184125,184316,184930,185141,185459,185554,190050,190515,190857,192030,192254,192516,192706,192952,193119,193236,193746
71,MX1105-4,181553,182218,182407,182514,,,182714,,182952,183024,183119,183301,183502,183724,184103,184232,184517,184655,184941,185437,185649,185806,190134,190420,191014,191036,191552,191957,192655,193639,193819,193936,194209,194534,194651,194924,195338
72,MX4598-0,183535,183608,183735,183808,183840,183913,183946,184031,184103,184232,184401,184612,184750,184919,185204,185236,185543,185734,185901,190334,190453,190643,190952,191152,191647,191721,192157,192611,193141,193757,194126,194338,194517,194651,194818,194946,195349
73,MS4934-2,184601,184803,184930,185036,185130,185204,185247,185332,185415,185627,185744,185934,190123,190302,190643,190833,191108,191258,191552,192030,192157,192305,192600,192857,193333,193417,193936,194243,194604,195103,195306,195603,195721,200016,200123,200345,205051
74,MZ3825-4,185606,185755,185923,185955,190017,190050,190123,190156,190240,190442,190537,190716,190941,191057,191341,191436,191732,191911,192052,192433,192527,192728,192857,193214,193544,193618,194104,194455,194756,195455,195658,195805,200102,200345,200429,200629,201400
75,MW5936-2,190504,191805,192008,192041,192114,192208,192232,192327,192422,192655,192835,193003,193236,193501,193808,194020,194316,194411,194651,195125,195244,195400,195636,195816,200005,200156,200651,201148,201349,202437,202626,202828,203005,203154,203334,203440,203841
76,MZ3734-4,192622,192728,192930,193003,193046,193141,193203,193309,193345,193501,193555,193808,194020,194147,194423,194818,195114,195316,195539,195943,200102,200156,200418,200545,200702,200724,201210,201550,201751,202838,203027,203205,203312,203556,203736,203841,204320
77,MX1526-1,,193851,194042,194147,194209,194254,194327,194423,194455,194651,194756,194935,195114,195221,195539,195636,195911,200049,200251,200618,200735,200842,201115,201338,201550,201718,,202849,202922,203523,203747,204019,204233,204511,204649,,205536
78,MZ3740-4,194957,195157,195338,195433,195455,195539,195603,195636,195708,195827,195932,200156,200356,200512,200903,200958,201400,201550,201729,202154,202332,202459,202647,202817,202944,203122,203545,204030,204342,204805,204934,205219,205430,205820,205947,210222,210708
79,MZ4228-4,200629,200713,200852,200925,201009,201104,201126,201210,201243,201400,201506,201634,201856,202024,202415,202626,202911,203049,203312,203714,203758,203903,204135,204342,204438,204500,204945,205303,205608,210044,210211,210436,210603,210852,211019,211209,211558
80,MW5853-4,202154,202310,202459,202531,202553,202626,202658,202806,202838,203005,203111,203312,203556,203641,203936,204124,204354,204522,204733,205102,205219,205336,205558,205652,205853,205947,210414,210721,210914,211633,211907,212058,212236,212554,212722,212817,213347
81,MX1197-5,203301,203356,203534,203556,203630,203714,203736,203808,,,,204221,204427,204532,204850,205040,205325,205430,205558,205809,205904,210009,210222,210350,210520,210625,211052,211337,211526,212204,212320,212510,212722,212945,213102,213303,213610
82,MZ4072-5,204124,204309,204500,204554,204616,204700,204722,204817,204901,205040,205157,205314,205536,205608,210020,210200,210436,210552,210829,211135,211304,211359,211609,211801,211929,212036,212532,212828,213018,214243,214411,214705,214937,215315,215421,215527,215855
83,MZ3559-4,204405,205113,205219,205241,205303,205336,205358,205441,205514,205631,205725,205842,210009,210055,210339,210541,210647,210732,210947,211326,211421,211526,211717,211845,211950,212047,212532,212828,213029,214243,214411,214705,214937,215326,215443,215537,215906
84,MX1084-4,210852,211030,211220,211304,211326,211421,211504,211547,,,212014,212109,212320,212403,212710,212806,213051,213219,213358,213737,213842,213947,214136,214306,214454,214549,215032,215432,215622,220834,221012,221128,221331,221648,221816,222016,222322
85,MX1067-3,212806,212934,213124,213146,213208,213303,213336,213409,213452,213621,213715,213947,214209,214317,214632,214832,215126,215304,215516,215749,215906,220022,220139,220317,220611,220705,221236,221637,222039,222934,223217,223523,223733,223934,224050,224311,224713
86,MW5966-3,214147,214221,214327,214400,214411,214454,214505,214600,214632,214727,214832,214959,215221,215326,215622,215800,220022,220128,220255,220538,220633,220738,221001,221203,221459,221637,222133,222628,222806,223701,223923,224123,224407,224545,224702,224840,225314
87,MX1105-5,214443,215021,215137,215209,215221,215304,215326,215359,215443,215610,215655,215811,220000,220117,220422,220527,220749,220823,221045,221404,221521,221615,221732,221827,222005,222039,222512,222839,223018,224217,224356,224524,224724,224956,225113,225230,225707
88,MX4598-1,220716,220749,220856,220950,221001,221034,221056,221139,221214,221320,221436,221604,221827,222027,222322,222416,222639,222755,222956,223301,223345,223439,223606,223733,223850,223945,224407,224640,224818,225728,225834,230003,230140,230447,230603,230647,231103
89,MZ3825-5,221848,221943,222049,222111,222133,222206,222300,222355,222438,222555,222701,222828,223018,223156,223428,223523,223744,223850,224101,224451,224545,224640,224807,224935,225157,225241,225707,230035,230213,230840,231008,231147,231424,231649,231755,231852,232337
90,MW5853-5,222701,222901,223029,223112,223156,223217,223250,223323,223356,223534,223628,223744,223934,224050,224344,224451,224713,224807,224935,225230,225327,225422,225549,225656,225834,225917,230341,230625,230733,231554,231659,231755,231926,232200,232251,232358,232624
91,MS4934-3,,,,,,,,,,,,,,,,,,223112,223301,223555,223639,223733,223901,224017,224134,224217,224640,224829,225007,225728,225834,225950,230140,230403,230603,230658,230925
92,MZ3734-5,224206,224301,224418,224451,224502,224545,224618,224702,224746,224913,225007,225135,225400,225516,225812,225939,230224,230319,230530,230818,230935,231041,231233,231402,231531,231616,232105,232431,232624,233048,233154,,,,,,
93,MZ3740-5,225400,225443,225600,225623,225645,225718,225739,225812,225845,225950,230046,230140,230330,230414,230818,230903,231125,231233,231446,231816,231914,232010,232138,232304,232420,232442,232853,,,,,,,,,,
94,MX1197-6,,230829,230946,231041,231114,231136,231210,231244,231340,231435,231519,231627,231806,231914,232200,232358,232624,232718,232906,233110,,,,,,,,,,,,,,,,,
95,MZ3559-5,232138,232239,232337,232409,232431,232504,232528,232613,232646,232803,232906,233023,,,,,,,,,,,,,,,,,,,,,,,,,
