,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070121,070217
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,070108,070153,070418,070512,070629,070745,070851,070945,071028,071050,071123,071145,071250,071334
2,MZ3825-0,,,,,,,,,,,,,,,,070108,070121,070301,070355,070501,070618,070650,070734,070901,071240,071430,071536,071641,071746,071923,072028,072101,072144,072206,072239,072300,072427,072510
3,MW5936-0,,,,,,,,,070108,070301,070428,070923,070956,071050,071207,071312,071357,071609,071725,071840,071934,072006,072028,072206,072553,072720,072930,073046,073140,073257,073350,073445,073528,073550,073635,073657,073802,073845
4,MZ3978-0,070108,070228,070450,070607,070851,071207,071301,071357,071547,071735,071840,072405,072459,072604,072720,072836,072930,073150,073246,073401,073539,073624,073707,073834,074151,074351,074540,074646,074803,074846,075002,075057,075203,075225,075320,075331,075510,075553
5,MZ3987-0,071250,071323,071536,071735,071923,072206,,072405,072510,072742,072930,073434,073528,073646,073802,073907,074003,074224,074318,074435,074551,074646,074718,074919,075258,075437,075637,075815,075909,080024,080130,080203,080257,080330,080352,080435,080613,080656
6,MZ4072-0,072206,072604,072731,072836,073118,073517,073707,073802,074046,074234,074351,074846,074941,075046,075203,075247,075342,075542,075637,075753,075941,080003,080035,080203,080519,080635,080824,080941,081057,081202,081318,081351,081434,081456,081602,081635,081740,081823
7,MZ4228-0,073813,073845,074035,074202,074340,074930,075057,075203,075404,075626,075804,080341,080457,080613,080718,080813,080909,081130,081224,081402,081539,081624,081656,081834,082138,082254,082536,082641,082746,082924,083007,083051,083134,083220,083242,083314,083430,083502
8,MW5853-0,074602,075140,075309,075448,075626,075858,080035,080141,080341,080508,080624,081130,081235,081340,081506,081613,081718,081939,082033,082210,082348,082409,082431,082619,082935,083040,083314,083408,083502,083711,083816,083859,083943,084027,084059,084121,084237,084321
9,MZ3556-0,080057,080235,080413,080635,080835,081202,081329,081423,081624,081917,082043,082547,082641,082746,082902,083007,083102,083242,083347,083502,083556,083639,083701,083838,084132,084321,084458,084604,084720,084846,084951,085045,085128,085213,085318,085340,085517,085611
10,MZ3559-0,080729,081318,081445,081707,081906,082221,082326,082442,082557,082746,082913,083347,083451,083545,083701,083805,083910,084110,084153,084332,084415,084458,084615,084741,085117,085235,085401,085455,085611,085654,085737,085809,085904,085936,090030,090052,090208,090251
11,MZ3734-1,082138,082221,082536,082724,082851,083124,083220,083336,083534,083816,083943,084426,084532,084626,084803,084857,084940,085202,085256,085412,085549,085611,085654,085758,090113,090251,090501,090606,090711,090816,090931,091015,091036,091119,091214,091246,091426,091509
12,MZ3956-1,083336,083419,083848,084038,084415,084814,084940,085202,085307,085621,085758,090241,090335,090429,090555,090650,090733,090931,091036,091203,091330,091426,091447,091627,091920,092047,092247,092330,092415,092553,092658,092753,092825,092909,092952,093014,093141,093215
13,MZ3825-1,084321,084405,084626,084814,085012,085423,085506,085632,085758,090030,090157,090650,090754,090848,091004,091058,091152,091353,091447,091553,091732,091753,091815,091920,092215,092319,092437,092531,092626,092753,092858,092930,093014,093036,093119,093141,093248,093310
14,MX1197-0,085401,085715,085853,090135,090241,090639,090733,090837,091058,091330,091426,091920,092026,092131,092247,092342,092458,092709,092815,092920,093014,093046,093108,093226,093520,093648,093837,093953,094058,094131,094237,094321,094343,094415,094510,094542,094658,094753
15,MW5936-1,090450,090523,090754,091036,091130,091415,091605,091710,091815,092120,092247,092753,092847,092952,093141,093248,093343,093520,093615,093721,093754,093826,093848,094026,094321,094459,094658,094804,094858,094930,095046,095130,095151,095215,095258,095331,095448,095553
16,MZ3978-1,091308,091342,091743,092004,092204,092604,092742,092920,093141,093354,093510,093953,094047,094204,094310,094415,094521,094720,094814,094930,095046,095130,095309,095416,095710,095837,100047,100141,100259,100447,100541,100614,100657,100730,100814,100835,100940,101035
