,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070124,070219,070251,070313,070357,070442,070547,070642
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070111,070251,070515,070620,070736,070831,070958,071052,071125,071208,071303,071325,071504,071559
2,MZ3825-0,,,,,,,,,,,,,,,,,,070111,070135,070251,070420,070515,070642,070809,071147,071314,071548,071642,071810,071854,071937,072022,072043,072105,072200,072222,072403,072435
3,MZ3978-0,,,,,,,,,,,070111,070547,070642,070747,070925,071020,071103,071325,071431,071559,071726,071821,071843,072022,072317,072530,072742,072848,073005,073100,073206,073241,073324,073346,073421,073443,073559,073642
4,MZ3987-0,,,,,070111,070135,070219,070324,070515,070715,070842,071336,071431,071526,071642,071748,071854,072116,072222,072339,072457,072530,072625,072742,073144,073335,073631,073737,073843,073926,074032,074116,074200,074222,074254,074327,074437,074459
5,MZ4228-0,070111,070958,071136,071336,071620,071905,072127,072233,072457,072614,072720,073230,073335,073453,073715,073821,073926,074149,074243,074351,074543,074627,074649,074817,075134,075406,075534,075650,075806,075849,075956,080029,080123,080145,080206,080250,080345,080430
6,MX1135-0,070111,070124,070240,070442,070536,,070620,071020,071208,071336,071442,072011,072105,072211,072339,072435,072541,072753,072859,073005,073100,073133,073241,073357,073704,073853,074149,074305,074459,074521,074649,074743,074838,074900,074955,075017,075134,075228
7,MZ4072-0,071704,071832,072127,072317,072425,072742,073005,073122,073241,073559,073726,074316,074414,074521,074732,074838,074934,075239,075345,075501,075606,075628,075712,075838,080206,080441,080704,080809,080936,081009,081115,081220,081315,081348,081443,081529,081657,081753
8,MW5898-0,072306,072457,072731,073016,073241,073653,073843,074043,074305,074638,074754,075345,075501,075555,075722,075838,080018,080218,080323,080430,080547,080631,080715,080853,081220,081422,081635,081753,081931,082004,082058,082142,082225,082247,082320,082342,082509,082604
9,MS5082-0,072636,074054,074459,074743,075156,075606,075912,080050,080239,080653,080831,081337,081443,081603,081815,081858,082004,082425,082531,082659,082754,082849,082912,083052,083405,083554,,084006,084123,084156,084313,084357,084453,084515,084610,084632,084738,084835
10,MW5936-0,072658,073016,073313,073537,074054,074402,074638,074806,075112,075439,075606,080134,080250,080356,080547,080704,080820,081042,081147,081326,081422,081505,081614,081804,082142,082331,082447,082554,082721,082816,082924,083018,083103,083147,083230,083321,083438,083532
11,MZ3956-0,073133,073303,073631,074032,074351,074627,074817,074955,075239,075501,075617,080134,080250,080430,080609,080715,080842,081220,081315,081443,081551,081635,081719,081837,082247,082458,082616,082732,082849,082924,083029,083103,083136,083157,083248,083332,083510,083543
12,MW5966-0,073230,075134,075501,075849,080441,080925,081020,081315,081646,081942,082058,082616,082721,083029,083230,083354,083521,083710,083827,083955,084145,084229,084302,084515,084846,084942,085142,085248,085354,085427,085616,085700,085733,085754,085816,085838,085954,090017
13,MW5964-0,074351,074616,074955,075356,075639,080018,080239,080452,080809,081126,081243,081804,081909,082109,082320,082425,082520,082732,082827,082956,083136,083219,083248,083416,083755,083900,084050,084145,084302,084346,084442,084526,084610,084632,084705,084715,084823,084920
14,MW5943-0,075523,075701,080145,080653,081115,081443,081719,082026,082458,082804,082924,083521,083627,083838,084251,084357,084453,084654,084800,084920,085026,085110,085226,085416,085733,085849,090101,090251,090409,090431,090547,090620,090652,090725,090820,090841,090958,091053
