,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
33,MW4705-2,120721,120900,121218,121418,121545,121639,121744,121956,122040,122651,122948,124312,124608,124808,124924,125030,125255,125741
34,AA6952-1,,,122240,122407,,122629,122713,122852,122959,,123945,125222,,,125941,130057,130202,130614
35,AA7488-1,123010,123054,123412,123625,123804,123922,124006,124112,124207,124724,124957,,,,,,131128,132531
36,AA7303-2,124017,,124546,124757,124913,124946,125126,125338,125434,130246,130352,131543,131921,132153,132247,132331,132436,132941
37,MW4938-3,125159,125255,125613,125719,125836,125908,130057,130213,130319,130824,131034,132215,132520,132720,132836,132952,133057,133449
38,AA7492-2,130046,130541,130741,130951,131128,131225,131405,131511,131554,132120,132414,,133840,134019,134218,134324,134608,134903
39,AA7252-3,,131511,131859,132120,132258,132403,132615,132731,132825,133427,133744,134746,135221,135456,135602,135647,135754,140245
40,AA7536-3,132531,132731,132931,133108,133214,133257,,,,134545,134651,135923,140201,,140516,140611,140706,141206
41,AA7637-3,133733,133924,134408,134545,134713,134809,135032,135210,135327,140420,140655,142040,142345,142544,142701,142817,142924,143336
42,MW4366-3,134746,134820,135115,135316,135456,135539,135659,135805,135849,140803,141120,142439,142744,142935,143041,143125,143219,143611
43,MW4705-3,140717,140847,141141,141346,141504,141536,141736,141903,141957,143313,143822,145155,145438,145638,145754,145849,145945,150326
44,AA6952-2,141620,142030,142250,142450,142650,142722,,,,,,,,,151154,151300,151355,151900
45,AA7303-3,144955,,145500,145627,145805,145849,150007,150159,150304,151743,152007,155346,155713,160011,160116,160212,160341,161030
46,MW4938-4,145744,,150209,150415,150521,150616,150744,150900,150945,153731,154248,160840,161149,161425,161532,161638,161806,162315
47,AA7488-2,,,,,,,,,,,,151500,,,,,152422,152654
48,AA7252-4,152031,152210,152538,152811,152938,153022,153117,153400,154415,161520,162326,163734,164029,164431,164537,164654,164834,210129
49,AA7536-4,,,,153011,153200,153233,153306,153508,154459,155949,160958,,164219,164559,164716,164812,164918,165414
50,AA7637-4,153615,153826,154237,154510,154626,154710,154923,155145,160318,162836,163311,164907,165341,165721,165848,170006,170145,170640
51,AA7121-0,154934,155112,155440,155619,155757,155852,160116,160448,161744,163556,163756,165837,170134,170418,170608,170702,170819,171527
52,AA7101-1,155134,155619,155841,160021,160149,160256,160341,160659,161436,183238,164040,165637,165944,170155,170312,170418,170608,192321
53,MW4366-4,160054,160341,160626,160754,160914,160958,161114,161425,161956,163924,164135,170038,170333,170924,171125,171220,171337,172026
54,AA7492-3,,,,,,,,,,160510,160914,162847,163227,163534,163651,163745,163924,164453
55,MW4705-4,161350,161436,161817,162114,162231,162359,162528,162847,163450,164950,165403,171008,171304,171600,171739,171907,172003,172524
56,AA6952-3,162411,213246,162931,163142,163300,163406,163523,163745,164208,165247,165648,171158,171505,193636,193742,193900,172344,221931
57,AA7323-0,162847,163047,163406,163556,163712,163756,163924,164040,164347,165447,165933,171421,171644,172037,172154,172238,172344,172853
58,AA7392-0,,,,,,,,,163840,,,,171304,171655,171812,171907,172110,172558
59,AA7488-3,,,184643,164505,164632,164727,164907,165012,165128,191259,170502,171739,193446,,,,194303,194654
60,AA7418-0,164727,,165330,165414,165604,165732,170100,170239,170355,,172014,173454,173810,174614,174720,174910,175039,175556
61,MW3204-0,,170112,170344,170640,170746,170913,171030,171158,171304,171940,172154,174033,174339,174816,174932,175039,175228,175723
62,AA7759-2,170724,170819,171231,171432,171611,171717,171940,172048,172143,172904,173316,175417,175913,180436,180722,180839,181031,181604
63,AA7303-4,171549,171929,172216,172440,172558,172714,172915,173105,173222,174212,,180403,,181531,181626,181804,181913,182803
64,AA7842-2,173716,173843,174446,174658,174826,174943,175206,175323,175439,180626,,,184300,,,184910,185017,
65,MW4938-5,,,174138,174457,174614,174720,174837,174954,175100,180159,180531,182647,183141,183725,183854,184021,184215,184910
66,MX4598-0,174446,,174943,175100,175206,175323,175512,175628,175712,180806,181236,184010,184300,184716,184826,184921,185101,185841
67,AA7492-4,180159,,180806,181031,181225,181352,181626,181816,181924,,183905,190853,191000,191405,191536,191643,191811,192321
68,MW4366-5,181614,181816,182317,182647,182803,182847,183014,183203,183311,185306,185735,191811,192120,192459,192616,192722,192850,193329
69,AA7536-5,181913,,182836,183036,183141,183249,183333,183450,183556,185851,,,192310,192554,192711,192817,192946,
70,AA7637-5,183130,183641,183959,184249,184408,184440,184716,184910,184953,191055,191405,193212,193446,193709,193849,193958,194115,194643
71,MW4705-5,185500,185522,185913,190102,190230,190346,190630,191128,191237,192343,192649,194325,194622,194905,195032,195148,195305,200039
72,AA7418-1,190842,191055,191427,191631,191811,191917,192205,192510,192638,193402,193804,,195159,195424,195540,195721,195826,
73,AA7759-3,,,192554,192649,192817,192935,193223,193351,193936,194505,194811,195848,200133,200301,200429,200535,200629,201029
74,AA7303-5,194020,194359,194549,194821,194949,195021,195138,195305,195848,,200818,202135,202337,202621,202726,202758,202916,203225
75,MW4938-6,202504,,203022,203225,203343,203426,203659,203804,203847,204446,204657,210046,210257,210540,210645,210750,210857,211352
76,MX4598-1,204541,,204951,205118,205246,205318,205434,205528,205635,210203,210518,211707,211918,212108,212225,212329,212507,212941
77,MW4366-6,210803,210824,211330,211529,211645,211801,212014,212130,212225,212750,213013,214309,214509,214659,214817,214923,215102,215452
78,AA7488-4,215018,215040,215347,215641,215746,215819,220008,220242,220347,220925,221137,,,,,,,224007
79,AA7303-6,220052,220219,220515,220736,220842,220925,221126,221328,221414,222017,222123,223406,223701,223756,223901,223956,224123,224429
80,MW4705-6,,221848,222112,222304,222430,222524,222735,222912,223040,223617,223923,225121,225342,225603,225731,225859,230017,230419
81,MW4938-7,223134,,223701,223923,224039,224112,224323,224429,224512,224932,225143,230513,230713,230901,231017,231112,231250,231619
82,AA7252-5,225026,225132,225520,,,,,,,230955,231250,232417,232617,,,,,
83,MW4366-7,230451,230724,231028,231133,231250,231334,231522,231630,231713,232217,232406,,,,,,,
84,AA6952-4,232355,,232756,232945,,,,,,,,,,,,,,
