,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
46,MW4619-1,164724,164745,165026,165424,165800,165915,170052,170240,171454,171505,171526,,171830,,172050,172155,172250,172407,172523,172616,172742,153031,173138
47,MW4846-2,,153730,154118,154338,154548,154746,155007,155310,160451,160545,160639,160754,160909,160952,161129,161203,161308,161434,161539,161646,161750,162043,162159
48,MW5594-4,,160253,160523,160816,161118,161319,161750,162126,163216,163259,163342,163447,163552,163646,163751,163845,163950,164054,164159,164304,164410,164630,164828
49,MW4229-0,160534,160848,161046,161351,161646,161801,162032,162346,163415,163509,163603,163708,163823,163917,164126,164221,164326,164443,164536,164630,164745,164954,165120
50,MW4366-4,161506,161729,162116,162429,162700,162804,163026,163332,164338,164410,164504,164619,164724,164807,164922,165005,165109,165214,165318,165424,165518,165800,165958
51,MW4781-4,,,162638,163004,163249,163458,163751,164115,165120,165203,165246,165402,165528,165613,165811,165915,170020,170113,170208,170302,170532,170813,170928
52,MW4503-5,,,163436,163813,164043,164304,164724,165026,165958,170030,170135,170240,170345,170439,170605,170709,170803,170918,171022,171127,171338,171632,171737
53,MW4557-1,163614,163845,164232,164558,164828,165109,165329,165445,170439,170522,170615,170720,170824,170928,171106,171212,171255,171400,171505,171559,171737,172007,172133
54,MW4647-5,165341,165550,165832,170302,170500,170658,171212,171349,172345,172429,172534,172659,172825,172940,173149,173304,173421,173630,173745,173851,173956,174238,174447
55,MW4705-3,,170406,170637,171001,171234,171349,171621,171935,172940,173045,173149,173243,173400,173442,173713,173819,173913,174050,174155,174238,174353,174634,174804
56,MW5203-1,170439,171548,171726,172039,172250,172418,172732,172919,173735,173808,173902,174029,174206,174249,174447,174530,174634,174814,174922,175016,175141,175434,175645
57,MW4837-3,172155,172345,172523,172753,173117,173326,173713,173851,174849,174932,175016,175120,175235,175341,175434,175517,175635,175750,175854,175948,180146,180357,180555
58,MW4846-3,172940,173410,173558,173808,174050,174206,174508,174804,175750,175844,175926,180020,180135,180231,180335,180429,180523,180628,180722,180815,180943,181214,181307
59,MW5132-2,174112,174300,174645,174943,175120,175235,175445,175602,180700,180743,180839,180954,181109,181224,181341,181435,181614,181730,181845,181939,182148,182446,182655
60,MW5645-4,175037,175318,175718,180103,180303,180451,180815,181109,182233,182316,182411,182507,182622,182727,182936,183040,183134,183254,183400,183454,183547,183839,183944
61,MW5594-5,175844,180135,180523,180849,181059,181318,181719,181856,183019,183113,183134,183254,183349,183443,183547,183630,183724,183807,183922,184005,184152,184403,184528
62,MW4366-5,180943,181203,181603,181950,182233,182349,182706,182842,183839,183922,184016,184152,184331,184413,184611,184715,184810,184946,185051,185206,185353,185645,185811
63,MW4781-5,182126,182316,182633,182904,183102,183304,183515,183756,184748,184853,184946,185051,185155,185238,185353,185457,185551,185645,185800,185843,185947,190251,190438
64,MW4503-6,182800,183304,183443,183756,184037,184258,184622,184936,185937,190031,190125,190240,190406,190449,190648,190753,190857,191034,191138,191256,191537,191830,192018
65,MW4619-2,,,184759,,185249,185415,185602,185717,190720,190803,190846,190940,191055,191202,191318,191401,191505,191559,191653,191747,191934,192207,192354
66,MW4705-4,185551,185832,190114,190511,190636,190803,191055,191256,192333,192416,192448,192636,192803,192835,192951,193055,193204,193320,193436,193530,193741,194045,194247
67,MW5203-2,185811,,,,,,,,,,,,,,,,,,,,,,
68,MW4557-2,,191149,191444,,,192239,192437,192604,193551,193636,193719,193834,194003,194056,194236,194341,194437,194531,194636,194729,194939,195222,195400
69,MW4647-6,192604,192929,193320,193625,193751,193928,194225,194341,195349,195443,195548,195703,195818,195935,200135,200232,200349,200537,200704,200829,200935,201206,201322
70,MW4837-4,194614,194823,195000,195305,195454,195609,195913,200029,200946,201029,201112,201206,201311,201354,201533,201638,201742,201836,201930,202024,202223,202422,202609
71,MW5132-3,200714,200913,201300,201616,201753,201940,202151,202234,203351,203434,203517,203632,203726,203809,203935,204018,204123,204238,204342,204436,204645,204905,
72,MW5594-6,202652,202901,203048,203445,203643,203758,204101,204217,205228,205300,205355,205448,205553,205646,205740,205823,205917,210011,210054,210137,210324,210605,210835
73,MW4366-6,,204905,205218,205448,205719,205928,210219,210324,211225,211319,211413,211528,211654,211737,211924,212007,212112,212227,212343,212437,212557,212912,213016
74,MW4557-3,,210615,210918,211214,211434,211622,211852,211956,212933,213027,213121,213216,213331,213414,213519,213624,213656,213833,213938,214021,214230,214513,214630
75,MW4647-7,212101,212415,212640,213048,213227,213436,213739,213905,214830,214935,215029,215156,215312,215405,215552,215637,215730,215918,220033,220148,220326,220643,220747
76,MW4837-5,214313,214440,214747,215029,215239,215427,215709,215813,220758,220830,220924,221017,221133,221226,221342,221425,221507,221656,221811,221905,222010,222230,222335
77,MW5594-7,222324,222418,222616,222838,223058,223248,223530,223614,224534,224555,224638,224732,224836,224930,225119,225213,225317,225516,225622,225716,225903,230113,230251
78,MW4366-7,223812,224012,224314,224617,224825,224940,225151,225401,230323,230429,230523,230638,230804,230900,231037,231131,231217,,,,,,
79,MW4557-4,225433,225527,225820,230041,230240,230429,230649,230754,,,,,,,,,,,,,,,
80,MW4647-8,230838,230954,,,,,,,,,,,,,,,,,,,,,
