,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,070107,070214,070320,070458
1,MX3651-0,,,,,,,,,,,,070107,070203,070331,070414,070825,070941,071203,071508,071721,071910,072345,072503,072725
2,MX4021-0,,,,,,070107,070258,070352,070615,070731,070847,070931,071119,071213,071246,071710,071827,072206,072441,072620,072852,073421,073559,073842
3,MX4159-0,070352,070458,070626,070753,070931,071057,071540,071659,071805,071859,072005,072111,072300,,072452,072936,073114,073431,073809,074010,074348,074809,074936,075357
4,MX4338-0,070952,071046,071203,071319,071508,071626,071932,072048,072312,072407,072525,072609,072820,072914,072958,073421,073631,074054,074631,075124,075947,080316,080433,080814
5,MX4383-0,072428,072514,072620,072714,072852,073125,073504,073620,073737,073842,073937,074021,074210,074421,074536,075008,075157,075914,080527,081133,081534,082124,082313,082515
6,MX1197-0,074830,074925,075041,075146,075324,075513,075914,080032,080254,080422,080549,080716,080847,081038,081133,081607,081746,082208,082726,083136,083914,084359,084539,084848
7,MX4535-0,075831,080020,080115,080221,080433,080600,081005,081216,081451,081607,081713,081852,,082313,082409,082904,083103,083831,084305,084740,085259,085816,085955,090237
8,MX4551-0,080020,080316,080411,080611,080836,080954,081250,081428,081651,081830,082019,082124,082441,082715,082820,083241,083430,084105,084517,085059,085700,090122,090249,090536
9,MX4598-1,080654,080836,080932,081111,081334,081534,081830,082030,082135,082252,082409,082537,082758,083103,083208,083631,083809,084305,084740,085121,085900,090132,090300,090631
10,MX4614-0,081545,081640,081735,081841,082019,082157,082452,082631,082853,082947,083052,083252,083441,083641,083809,084254,084434,084921,085237,085606,,090536,090715,091056
11,MX3651-1,083925,084222,084316,084434,084550,084803,085142,085226,085459,085711,085827,085955,090154,090322,090406,090834,091023,091351,091646,091910,092311,092721,092900,093100
12,MX4021-1,085354,085617,085722,085911,090100,090249,090609,090811,091056,091224,091330,091425,091624,091826,091932,092416,092605,093017,093418,093607,093839,094216,094342,094605
13,MX3783-0,090609,090834,090929,091012,091214,091340,091720,091837,092100,092238,092343,092438,092649,092754,092828,093238,093407,093639,093933,094121,094511,095047,095238,095416
14,MX4159-1,092354,092511,092616,092710,092900,093006,093249,093450,093607,093701,093806,093850,094038,094154,094216,094638,094804,095248,095615,095815,100154,100805,100910,101016
15,MX4338-1,092522,092828,092922,093028,093205,093407,093712,093850,094111,094237,094331,094427,094554,094721,094804,095227,095405,095659,100110,100310,100554,101217,101311,101450
16,MX4365-0,092900,093227,093310,093418,093607,093755,094121,094237,094500,094638,094743,094815,095026,095205,095248,095659,095837,100121,100554,100637,101110,101723,101850,102041
17,MX4383-1,093607,093701,093755,093922,094100,094259,094554,094627,094848,095004,095120,095216,095343,095510,095553,100016,100205,100521,100921,101110,101344,101945,102102,102314
18,MX1197-1,095626,095815,095910,100016,100154,100259,100710,100848,101059,101217,101322,101439,101618,101756,101850,102302,102441,102808,103230,103420,103752,104230,104341,104530
19,MX4535-1,100048,100248,100405,100510,100743,100921,101239,101418,101639,101807,101912,102008,102146,102302,102357,102841,103008,103230,103610,103803,104040,104530,104659,104837
20,MX4551-1,100332,100416,100510,100637,100838,101027,101311,101418,101650,101818,101934,102051,102240,102335,102409,102903,103051,103420,103803,103954,104230,104921,105059,105238
21,MW5425-0,100448,100721,100827,100921,101121,101311,101639,101756,101901,101956,102157,102251,102430,102525,102608,103030,103146,103431,103921,104005,104402,104932,105059,105227
22,MX4598-2,100732,101110,101154,101250,101407,101556,101934,102146,102409,102514,102630,102714,102924,103019,103102,103514,103643,104051,104413,104614,104921,105408,105525,105715
23,MX4614-1,101059,101545,101650,101745,101839,101956,102335,102525,102630,102735,102819,102913,103113,103208,103230,103654,103836,104124,104552,104659,105059,105525,105715,105926
24,MW2780-0,102302,102430,102525,102641,102903,103124,103431,103632,103910,104051,104208,104307,104435,104603,104648,105121,105250,105536,105937,110137,110504,111114,111231,111454
25,MW5112-0,103008,103325,103409,103453,103632,103803,104146,104245,104435,104541,104659,104816,104954,105110,105205,105621,105759,110115,110536,110630,111146,111905,112021,112242
26,MX3651-2,103715,103910,103954,104051,104245,104435,104732,104942,105216,105345,105441,105610,105759,105937,110021,110453,110630,110936,111347,111454,111853,112527,112654,112905
27,MW3528-0,104102,104318,104413,104508,104721,104942,105238,105345,105558,105726,105843,105937,110126,110242,110336,110809,110958,111336,111737,111927,112315,112948,113104,113303
28,MW5191-0,104446,104721,104816,104921,105205,105345,105737,105905,110126,110315,110420,110525,110714,110831,110914,111336,111505,111748,112105,112304,112610,113242,113358,113536
29,MW5264-0,105759,105915,110031,110137,110420,110630,110925,111030,111242,111421,111537,111642,111821,111959,112054,112527,112715,113209,113608,113757,114135,114650,114808,114957
30,MW5346-0,110736,111336,111454,111537,111726,111832,112137,112315,112549,112726,112853,112948,113115,113242,113325,113735,113852,114230,114712,114818,115157,115736,115905,120011
31,MX3783-1,,,111103,111146,111347,111432,111715,111927,112032,112148,112242,112348,112516,112621,112654,113104,113253,113630,114124,114146,114628,115113,115241,115453
32,MX4338-2,111642,111853,111948,112115,112315,112516,112821,113042,113314,113430,113525,113630,113757,113913,113946,114407,114534,114840,115241,115325,115736,120211,120338,120559
33,MX4021-2,112527,112705,112831,112937,113147,113325,113746,113819,114041,114252,114418,114523,114712,114829,114902,115325,115515,115905,120244,120443,120715,121242,121409,121547
34,MX4365-1,113808,114208,114302,114407,114617,114829,115135,115314,115536,115725,115831,115938,120116,120244,120338,120810,120937,121325,121736,121935,122251,122838,122954,123121
35,MX4159-2,115018,115146,115241,115409,115652,115854,120149,120244,120505,120715,120810,120904,121126,121220,121253,121725,121903,122145,122556,122650,123016,123502,123619,123831
36,MX4383-2,121420,121703,121757,121957,122240,122356,122755,122900,123121,123249,123512,123619,123809,124020,124115,124620,124830,125241,125608,125818,130145,130649,130838,131059
37,MX1197-2,122440,122523,122650,122816,123049,123121,123451,123608,123831,124009,124126,124220,124442,124558,124641,125113,125252,125652,130101,130155,130522,130943,131049,131216
38,MX4535-2,123227,123440,123545,123714,124020,124126,124453,124725,124946,125135,125252,125419,125619,125735,125829,130322,130522,130933,,131557,131829,132156,132335,132546
39,MW5425-1,124935,125102,125146,125303,125358,125514,125840,130029,130250,130417,130533,130638,130806,130922,131005,131407,131546,131945,132346,132441,132851,133250,133408,133557
