,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
36,MZ3740-2,124747,124936,125053,125137,125159,125255,125316,125506,125539,125730,125835,130108,130329,130446,130805,130932,131216,131448,131637,132143,132248,132343,132510,132637,132733,132806,133239,,,135015,135405,135534,135640,135948,140053,140233,140623
37,MZ3734-2,125930,130057,130224,130319,130402,130435,130457,130614,130646,130849,131005,131154,131343,131448,131816,132027,132321,132510,132744,133133,133300,133406,133533,133651,133820,133904,134339,,,140148,140349,140550,140802,141014,141108,141353,141531
38,MZ4089-0,130900,131005,131205,131310,131405,131448,131521,131554,131648,131900,132016,132216,132437,132659,132956,133155,133608,133758,134031,134508,134636,134752,134952,135132,135249,135321,135821,,,141648,141933,142157,142347,142642,142821,143055,143549
39,MZ3987-2,131805,132048,132205,132248,132310,132332,132353,132426,132510,132615,132721,132923,133101,133206,133533,133736,134009,134136,134339,134646,134836,134930,135110,135216,135354,135416,135916,,,141828,142102,142208,142420,142642,142832,,143611
40,MZ3978-2,132923,133144,133355,133449,133511,133555,133640,133736,133809,133947,134042,,134435,134603,134858,135037,135310,135438,135640,140053,140210,140244,140433,140612,140707,140802,141247,,,143233,143433,143611,143738,144000,144139,144223,144458
41,MZ3956-3,134104,134317,134446,134530,134552,134625,134646,134719,134752,134920,135015,135153,135332,135501,135758,135948,140221,140400,140601,141003,141046,141203,141342,141510,141637,141710,142157,,,144106,144307,144414,144625,144909,145014,145047,145446
42,MW5943-1,134730,134847,135026,135143,135205,135249,135332,135416,135450,135702,135809,135948,140148,140244,140550,140728,140941,141108,141236,141605,141721,141828,141955,142146,142325,142409,142843,,,144730,145014,145225,145508,145919,150025,150131,150519
43,MP6392-1,135427,135545,135724,135821,135854,135948,135959,140043,140126,140233,140338,140455,140707,140908,141152,141458,141721,141922,142157,142536,142631,142725,142927,143117,143244,143328,143738,,,145530,145825,150025,150203,150425,150530,150647,150847
44,MZ4072-3,140835,141046,141214,141247,141331,141415,141437,141520,141553,141744,141900,142040,,142431,142747,142949,143233,143338,143505,143938,144117,144223,144339,144458,144615,144636,145130,,,150941,151203,151425,151520,151806,151912,152017,152618
45,MW5966-1,141046,142019,142208,142325,142409,142453,142536,142631,142725,142949,143055,143233,143444,143600,143905,144106,144403,144520,144741,145108,145225,145257,145435,145636,145752,145825,150309,,,152101,152313,152440,152629,152957,153114,153305,153654
46,MZ4228-3,142241,142525,142642,142714,142736,142832,142854,142927,143000,143106,143200,143400,143527,143705,144055,144245,144520,144625,144909,145247,145403,145519,145625,145814,145941,150036,150530,,,152545,152713,152830,153008,153136,153254,153338,153832
47,MX1067-3,142916,143138,143244,143317,143349,143411,143433,143505,143538,143727,143843,144044,144256,144458,144847,145025,145257,145457,145709,150109,150152,150258,150519,150719,150858,151003,151425,,,153305,153549,153621,153832,154210,154305,154421,154926
48,MS4914-1,143516,143600,143705,143749,143800,143854,143905,143949,144033,144329,144458,144615,144803,144847,145203,145352,145636,145836,150036,150320,150425,150519,150636,150803,151025,151047,151531,,,153516,153821,154032,154220,154526,154631,154821,155127
49,MX1197-1,,144256,144403,144436,144531,144553,144615,144647,144730,145014,145058,145225,145435,145541,145908,150131,150414,150530,150708,151130,151320,151425,151625,151817,151955,152112,152607,,,154359,154715,154832,155043,155454,155621,155904,160254
50,MZ3825-3,145519,145752,145908,150003,150036,150131,150152,150236,150330,150530,150647,150847,151108,151236,151542,151806,152101,152218,152429,152758,152914,153019,153210,153400,153516,153537,154021,,,155948,160305,160444,160632,160810,160959,161210,161750
51,MZ3556-3,150425,150458,150636,150708,150730,150814,150836,150919,151003,151225,151331,151509,151744,151912,152218,152357,152640,152736,152936,153327,153421,153443,153654,153904,154053,154137,154609,,,160400,160632,160843,161126,161455,161623,161801,162130
52,MP6422-1,,,,,,,,,,,,,,,150858,151036,151320,151403,151625,152006,152039,152133,152251,152524,152640,152747,153221,,,155327,155516,155643,155915,160137,160327,160422,160737
53,MZ3740-3,152545,152947,153125,153243,153305,153400,153443,153549,153643,153937,154043,,154410,154504,154926,155210,155444,155516,155810,160159,160305,160338,160516,160716,160904,160959,161412,,,163520,163755,163955,164114,164515,164632,164833,
54,MZ3559-3,153232,153705,153843,153959,154032,154115,154148,154220,154305,154926,155043,155210,155411,155632,155937,160126,160411,160505,160737,161233,161350,161455,161634,161856,162025,162057,162541,,,164453,164727,164950,165129,,,,
55,MW5898-1,153821,154653,154843,154959,155043,155159,155221,155327,155832,160243,160349,160600,160854,161104,161444,161612,162235,162402,162708,163026,163131,163237,163404,163520,163649,163711,164230,,,,,,,,,,
56,MZ3734-3,160926,161104,161233,161306,161339,161412,161539,161623,161718,162036,162152,162424,162646,162836,163131,163448,163934,164125,164303,164844,164939,165023,165140,,,,,,,,,,,,,,
57,MZ3987-3,161255,161801,161950,162108,162130,162224,162246,162351,162530,162847,162953,163216,163354,163415,163733,163850,164136,164241,164431,164844,164929,165034,165214,,,,,,,,,,,,,,
58,MZ3978-3,162424,162909,163058,163203,163227,163310,163332,163415,163459,163839,163934,164157,164347,164431,164738,164950,,,,,,,,,,,,,,,,,,,,,
59,MZ3956-4,163203,163259,163448,163553,163617,163649,163733,163817,163934,164125,164230,164357,164632,164727,165045,,,,,,,,,,,,,,,,,,,,,,
60,MP6359-0,163955,164103,164252,164347,164431,164515,164536,164632,164727,165034,165129,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MR7627-0,164420,164536,164716,164759,164812,164855,164907,164950,165056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,MW5943-2,164431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
