,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7503-0,,,,,,,,,,,,,,,,,,,,,070106,070354,070555
1,AA6345-0,,,,,,,,,,,,070106,070204,070311,070438,070533,070649,070818,070923,071050,071207,071536,071630
2,AA7848-0,,,,,,,070106,070120,071145,071240,071334,071514,071641,071809,072021,072116,072222,072423,072506,072623,072846,073119,073308
3,MW4647-0,,,,,070106,070120,070533,070700,071736,071842,071937,072105,072244,072401,072528,072612,072718,072846,072940,073108,073224,073530,073658
4,MS4934-0,,,,070106,070343,070500,070711,070829,071758,071904,071948,072116,072244,072401,072517,072601,072656,072846,072940,073046,073224,073446,073541
5,AA7488-0,,,070106,,070700,070923,071028,071112,,072222,072255,,072539,,072857,072951,073057,073202,073235,,073541,073859,074059
6,MW4781-0,,070106,070333,070605,070850,071123,071334,071547,072550,072645,072729,072846,073002,073108,073235,073308,073403,073614,073720,073825,073943,074248,074405
7,AA7637-0,,070722,070956,071302,071619,071758,072043,072211,073130,073235,073330,073457,073614,073730,073921,074015,074110,074215,074321,074448,074542,074858,075047
8,AA7530-0,071112,071312,071608,071959,072138,072506,072707,073130,074153,074310,074405,,074720,074814,075025,075130,075236,075352,075435,075603,075741,080026,080121
9,MR7938-0,,,,,071608,071630,071915,072200,073108,073213,073257,073425,073541,073636,073752,073859,073953,074153,074259,074415,074542,074858,075036
10,MP6039-0,071736,073108,073330,073647,074004,074132,074354,074509,075352,075457,075552,075708,075836,075954,080132,080215,080321,080532,080626,080731,080943,081154,081301
11,MP6380-0,,071926,072233,072517,072813,073002,073140,073436,074332,074415,074520,074625,074742,074858,075036,075130,075247,075352,075457,075625,075752,080110,080237
12,MW4366-0,072517,072550,072857,073308,073436,073752,074048,074332,075352,075446,075541,075646,075814,075921,080132,080237,080321,080532,080626,080731,080943,081154,081312
13,MW4619-0,074343,074615,074858,075330,,075719,,080015,080954,081048,081132,,,,,081745,081850,082008,082102,082207,082345,082557,082702
14,AA7479-0,074836,075025,075308,075614,075847,080121,080354,080626,081745,081850,081934,082051,082218,082312,082430,082535,082640,082745,082851,083006,083155,083459,083616
15,AA7101-0,075225,075530,075741,080026,080259,080437,080659,080932,081945,082040,082146,082301,082430,082525,082630,082745,082851,083028,083133,083300,083405,083732,083911
16,AA7503-1,080332,,080742,081026,081301,,,081902,083017,083111,083227,083344,,083648,083837,083955,084102,084230,084335,084441,084546,084852,085030
17,AA6345-1,081026,081206,081535,081756,082040,082250,082535,082818,083732,083837,083933,,084219,084252,084441,084524,084641,084757,084903,085020,085147,085419,085546
18,AA7488-1,,081902,082051,082452,,082923,083100,083249,084357,084441,084535,,,,085030,085136,085241,085357,085503,085620,085749,090018,090123
19,AA7848-1,082312,082608,082901,083311,083543,083743,084123,084451,085535,085631,085727,085847,090006,090051,090207,090301,090420,090548,090654,090759,090948,091232,091411
20,MW4647-1,083911,084051,084241,084713,084841,085114,085430,085832,090948,091054,091137,091254,091422,091516,091654,091748,091854,092021,092137,092242,092348,092611,092717
21,MP6380-1,,084735,085030,085335,085535,085705,085910,090323,091316,091411,091516,091611,091738,091843,092021,092053,092148,092315,092422,092505,092750,093050,093240
22,MW4781-1,085452,085535,085832,090145,090431,090632,090948,091400,092422,092516,092611,092728,092835,092943,093112,093156,093313,093452,093558,093715,093925,094219,094324
23,AA7530-1,090312,090621,090915,091305,091654,091916,092032,092315,093346,093503,093547,,093853,093958,094230,094335,094441,094640,094745,094841,095041,095357,095546
24,MW4366-1,091422,091516,091716,092043,092400,092611,092824,093101,094136,094219,094303,094419,094545,094629,094808,094852,094946,095103,095157,095302,095430,095702,095829
25,MW4619-1,,093609,093842,094208,094441,094650,094935,095357,100333,100427,100522,,100659,100743,100900,100954,101038,101133,101239,101323,101503,101716,101843
26,AA7479-1,,094640,094935,095251,095640,095807,100029,100449,101536,101643,101737,101832,101948,102021,102158,102314,102421,102504,102610,102715,102810,103201,103307
27,AA7101-1,095313,095546,095746,100155,100532,100815,101100,101643,102748,102904,103009,103126,103329,103446,103646,103752,103930,104108,104218,104346,104453,104738,104857
