,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,070107,,,,070120,070142,070226,070248,070332,070405,070521,070846,070952,071152,071309,071436,071458
1,MW5264-0,,,,,,,,,,,,,,070107,070226,070332,070354,070448,070531,070647,070720,070857,071046,071258,071353,071447,071553,071720,071825,072025,072058,072153,072320,072403,072436,072603,073003,073140,073341,073436,073531,073616
2,MS2259-0,,,,070107,070131,,070321,070426,,070636,070846,070919,071003,071425,071814,071930,072025,,072225,072320,072342,072520,072730,072941,073035,073119,073224,073352,073447,073603,073648,073721,073815,073859,074015,074204,074524,,074756,074901,075006,075100
3,MX1509-0,,071403,071542,071742,072014,072342,072436,072614,072835,072941,073035,073151,073319,073648,074037,074226,074248,074408,074440,074629,074712,074901,075133,075343,075438,075532,075638,075806,075922,080133,080238,080321,080354,080438,080511,080638,080954,081154,081357,081441,081557,081631
4,MS1935-0,072552,073119,073319,073520,073910,,074408,074524,074640,074734,074850,075006,075144,075510,075911,080049,080205,080321,080343,080544,080627,080816,081016,081239,081312,081408,081524,081642,081726,081905,081937,082021,082137,082220,082253,082409,082747,082948,083148,083316,083421,083515
5,MS1953-0,074546,074607,074839,075100,075217,075553,075711,075755,080006,080027,080143,080249,080354,080700,081048,081217,081301,081408,081535,081642,081726,081915,082115,082337,082431,082525,082620,082736,082821,082948,083031,083115,083159,083254,083316,083443,083820,083957,084146,084242,084358,084442
6,MW5537-0,080427,082337,082547,082736,082937,083221,083338,083559,083842,083925,084124,084220,084315,084652,085031,085136,085219,085347,085442,085620,085715,085921,090113,090315,090410,090456,090550,090707,090802,090919,090952,091035,091151,091202,091235,091342,091658,091804,091931,092025,092131,092215
7,MW5346-0,,080500,080649,080921,081110,081441,081546,081715,081842,081959,082115,082220,082359,082725,083115,083232,083316,083421,083515,083631,083726,083936,084231,084431,084536,084620,084725,084831,084925,085041,085136,085252,085347,085431,085452,085547,085921,090018,090157,090315,090421,090456
8,MS2365-1,,084008,084124,084325,084631,084914,085103,085219,085442,085525,085715,085811,085955,090315,090656,090824,090857,091024,091129,091246,091309,091447,091709,091920,091953,092036,092120,092248,092343,092532,092626,092720,092804,092836,092910,093016,093333,093416,093543,093753,093859,093932
9,MW5264-1,090029,090124,090359,090550,090813,091118,091404,091520,091731,091836,092058,092237,092416,092731,093122,093239,093333,093459,093543,093753,093837,094120,094331,094554,094637,094721,094827,094954,095049,095206,095250,095344,095430,095452,095525,095630,095936,100115,100243,100410,100505,100559
10,MS2259-1,090146,092003,092142,092438,092825,093300,093405,093449,,,094142,094204,,094710,095111,095217,095301,095441,095514,095641,095757,095958,100211,100410,100443,100538,100621,100737,,101035,101119,101152,101311,101333,101405,101511,101816,102049,,102239,102344,102420
11,MS1935-1,093815,100020,100233,100505,100844,101141,101355,101605,101848,101944,102111,102250,102409,102748,103201,103351,103435,103551,103646,103825,103919,104141,104345,104632,104727,104822,104938,105105,105152,105342,105436,105530,105625,105657,105836,105941,110341,110613,110751,110919,111046,111129
