,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070302,070334,070408,070452,070514,070547,070652,070957,071040,071218,071334,071428,071501
1,MR8024-0,,,,,,,,,,,,,,070109,070356,070503,070547,070703,070757,070924,070946,071145,071334,071557,071640,071724,071840,072031,072126,072231,072315,072347,072420,072453,072547,072714,073041,073241,073408,073513,073619,073702
2,MR8026-0,,070109,070251,070441,070619,070946,071145,071251,071356,071501,071618,071735,071902,072231,072631,072746,072831,072947,073009,073146,073220,073430,073652,073912,074029,074113,074231,074503,074609,074726,074810,074926,074958,075031,075104,075221,075537,075705,075831,075926,080043,080115
3,MS1935-0,,071956,072420,072609,072903,073325,073502,073619,073757,073840,074018,074123,074231,074558,074958,075125,075210,,075515,075621,075715,075937,080210,080454,080610,080715,080830,080957,081041,081313,081356,081513,081556,081639,081701,081817,082134,082323,082452,082609,082725,082758
4,MR8462-0,,074051,074536,075053,075410,075821,075958,080148,080537,080620,080841,080936,081124,081429,081817,081934,082029,082156,082323,082525,082609,082809,083103,083335,083440,083524,,084336,084420,084631,084737,084853,084958,085042,085221,085337,085642,085842,090042,090221,090315,090337
5,MS2365-0,,080210,080515,081157,081545,081901,082156,082356,082642,082725,082914,083052,083252,083609,084020,084147,084231,084358,084504,084715,084758,085021,085243,085559,085715,085820,085926,090515,090548,090726,090820,090927,091000,091044,091106,091245,091646,091814,092006,092101,092156,092229
6,MW2390-0,,082334,082653,083030,083313,083609,083830,084103,084231,084325,084537,084631,084758,085115,085504,085620,085704,085820,085904,090031,090115,090315,090642,090842,090927,091011,091117,091550,091636,091825,091954,092207,092334,092429,092451,092556,092926,093010,093200,093305,093410,093443
7,MW2856-1,083324,084220,084559,084821,085042,085421,085642,085832,090031,090115,090304,090421,090504,090820,091150,091318,091350,091518,091614,091825,091909,092050,092302,092440,092535,092629,092737,092926,093010,093138,093222,093348,093421,093443,093516,093654,094020,094231,094358,094505,094559,094643
8,MR8024-1,,090337,090715,090949,091401,091859,092050,092207,092451,092545,092737,092832,093010,093348,093716,093821,093904,094020,094104,094303,094358,094715,094915,095115,095220,095315,095420,095641,095714,095936,100032,100148,100221,100243,100326,100442,100831,100926,,,101337,101421
9,MR8026-1,091328,092229,092440,092853,093138,093421,093600,093810,094053,094209,094358,094454,094549,094915,095304,095430,095514,095736,095757,095958,100043,100243,100515,100725,100831,100914,101031,101232,101315,101454,101527,101610,101716,101749,101810,101927,102359,102504,102706,102824,102919,102951
10,MS2259-0,,094621,094842,095042,095326,,095842,095958,100337,100431,100642,100736,100926,101243,101621,101737,101821,102011,102044,102210,102243,102504,102739,102951,103057,103151,103404,104441,104524,104629,104735,104829,104923,105007,105112,105218,105524,105705,110003,110058,110214,110247
11,MS1935-1,,101042,101326,101643,101854,102232,102432,102548,102835,102908,103118,103215,103331,103721,104102,104218,104312,104441,104535,104713,104756,104956,105134,105408,105503,105535,105654,110003,110109,110309,110415,110521,110617,110701,110755,110913,111314,111431,111622,111738,111855,111917
12,MS2365-1,,103721,104124,104240,104619,105028,105218,105357,105632,105749,105952,110109,110204,110521,110902,111018,111103,111241,111409,111633,111738,111929,112226,112438,112543,112628,112744,112955,113111,113249,113355,113449,113544,113629,113651,113807,114104,114231,114505,114600,114654,114727
13,MR8462-1,,105546,105941,110130,110404,110806,110956,111219,111347,111453,111622,111728,111801,112131,112459,112605,112638,112805,112901,113028,113122,113322,113544,113745,113828,113936,114031,114443,114516,114643,114737,114843,115021,115042,115115,115221,115515,115737,115915,120021,120128,120202
14,MW2390-1,,112237,112510,112839,112955,113249,113449,113712,114104,114158,114432,114600,114737,115115,115504,115621,115704,115821,115853,120053,120202,120350,120602,120826,120858,120942,121059,121227,121310,121437,121510,121605,121648,121732,121900,122019,122336,122443,122601,122656,122754,122828
15,MW2856-2,,114643,114937,115221,115515,115853,115959,120115,120339,120446,120551,120658,120804,121238,121616,121816,121849,122030,122125,122314,122410,122623,122828,123028,123144,123229,123345,123534,123618,123817,123901,124018,124114,124135,124315,124443,124751,124858,125120,125226,125320,125426
16,MR8024-2,,120508,120847,121205,121521,121816,121944,122347,122731,122828,123038,123155,123250,123618,123955,124124,124208,124326,124421,124624,124719,124953,125226,125437,125520,125605,125701,125840,125913,130040,130135,130240,130335,130420,130442,130547,130916,131057,131257,131413,131507,131551
17,MR8026-2,,122443,122839,123050,123440,123828,124018,124348,124741,124836,124953,125120,125320,125712,130051,130208,130302,130515,130558,130737,130905,131141,131308,131529,131613,131731,131858,132037,132132,132310,132416,132511,132555,132627,132806,132911,133209,133423,133624,133740,133848,133921
18,MS2259-1,,124803,125026,125215,,130007,130157,130515,130927,131024,131141,131308,131446,131825,132216,132321,132405,132627,132649,132828,132933,133209,133434,133645,133740,133816,133921,134052,134146,134346,134430,134608,134819,134851,135030,135137,135419,135631,135819,135946,140030,140125
19,MS1935-2,,131203,131435,131646,131804,132048,132310,132638,133136,133209,133339,133434,133613,133944,134346,134557,134713,,135019,135103,135159,135419,135631,135841,135924,140008,140135,140408,140451,140619,140703,140844,141045,141117,141246,141351,141708,141835,142035,142140,142235,142307
20,MR8462-2,133114,133317,133528,133729,134124,134514,134641,135052,135535,135631,135808,135913,135946,140303,140652,140811,140844,141034,,141235,141330,141551,141813,142035,142140,142224,142425,142751,142825,143026,143109,143354,143448,143532,143606,143712,144029,144146,144408,144452,144558,144642
21,MW2390-2,135525,135736,140041,140252,140513,140822,141203,141540,141740,141835,141951,142108,142318,142657,143120,143310,143405,143543,143628,143818,143923,144124,144452,144715,144831,144853,145033,145308,145414,145637,145910,150143,150259,150405,150511,150700,151042,151221,151432,151541,151730,151814
22,MW2856-3,141235,141613,141824,142013,142414,142814,143037,143343,143650,143839,144124,144312,144452,144831,145235,145403,145447,145614,145659,145910,150005,150216,150427,150700,150807,150913,151020,151232,151316,151517,151614,151752,151941,152036,152152,152308,152636,152816,,153058,153152,153236
23,MR8024-3,143701,144018,144218,144441,144620,145106,145246,145519,145910,145943,150110,150205,150238,150617,151009,151126,151221,151359,151432,151625,151709,152003,152203,152425,152531,152614,152658,152848,152942,153203,153257,153403,153457,153541,153648,153815,154214,154331,154458,154614,154709,154754
24,MR8026-3,150216,150416,150649,150902,151210,151625,151847,152141,152531,152636,152743,152848,153015,153425,153837,153942,154037,154204,154258,154458,154647,154953,155240,155514,155557,155641,155808,155934,160040,160218,160325,160441,160607,160702,160829,160945,161419,161535,161651,161745,161851,161923
25,MS2365-2,,151741,152025,152542,152910,153225,153530,154037,154425,154541,154805,154943,155121,155503,155913,160156,160241,160357,160556,160756,160851,161207,161513,161745,161818,161902,162040,162336,162431,162620,162715,162854,163032,163116,163149,163400,163750,163855,164152,164330,164457,164540
26,MS2259-2,,153341,153721,153942,154458,155155,155652,160156,160556,160712,160851,160956,161102,161451,161851,162040,162124,162336,162420,162632,162759,163116,163422,163717,163801,163844,164025,164119,164214,164308,164446,164551,164729,164751,164826,164955,165347,165621,165716,165811,165917,170003
27,MS1935-3,155630,155819,,160640,160945,161502,161934,162347,162704,162821,162949,163127,163400,163750,164141,164308,164403,,,164922,165050,165314,165705,165928,170036,170131,170258,170448,170532,170721,170859,170944,171146,171242,171422,171550,171942,172122,172337,172505,172633,172706
