,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070110,070121,070404,070606,070805,071155,071301,071512
1,MX3651-0,,,,,,,,,,,,070110,070204,070259,070321,070733,070901,071144,071512,071711,071911,072404,072509,072647
2,MX3783-0,,,,,,,070110,070248,070353,070449,070555,070638,070816,070912,070955,071439,071555,071806,072154,072237,072415,072658,072814,072953
3,MX4021-0,070226,070331,070438,070555,070754,070901,071217,071355,071501,071606,071722,071816,071944,072122,072216,072709,072847,073227,073521,073735,073925,074434,074602,074802
4,MX4041-0,070606,070711,070838,070955,071122,071250,071533,071744,071850,071944,072100,072132,072248,072404,072448,072920,073037,073249,073534,073746,073936,074434,074602,074802
5,MX4159-0,071617,071850,072016,072111,072226,072426,072720,072847,072953,073110,073227,073322,073500,073556,073640,074115,074220,074456,074847,075109,075319,075629,075746,080115
6,MX4338-0,,,072720,072814,072931,073048,073344,073449,073651,073819,073903,074009,074148,074326,074434,074858,075014,075308,075544,075746,075926,080232,080410,080622
7,MX4365-0,073521,073629,073713,073830,073947,074137,074445,074623,074728,074835,074953,075036,075203,075330,075403,075809,075937,080326,080655,080905,081116,081442,081611,081738
8,MX4383-0,073958,074053,074148,074231,074400,074540,074835,075025,075258,075352,075458,075555,075757,075853,075948,080348,080516,080749,081127,081315,081515,081854,082011,082150
9,MX4388-0,074445,074551,074634,074718,074835,074942,075236,075425,075533,075607,075702,075746,075904,075958,080042,080432,080611,080949,081337,081410,081515,081938,082056,100431
10,MX4458-0,075809,080115,080232,080348,080550,080644,081000,081054,081305,081410,081515,081559,081822,081916,082011,082434,082634,083022,,083457,083741,084119,084236,084405
11,MX4535-1,081442,081633,081738,081832,082128,082245,082728,082834,083055,083214,083330,083425,083625,083752,083847,084615,084804,085111,085448,085723,085901,090427,090544,090736
12,MX3651-1,081810,082045,082201,082328,,082739,083033,083225,083319,083425,083530,083636,083836,083952,084036,084742,084932,085310,085639,085901,090111,090427,090605,090809
13,MX3783-1,082601,082823,082917,083022,083225,083414,083752,084025,084258,084437,084553,084709,084848,084943,085027,085533,085712,090121,090533,090714,090937,091254,091412,091539
14,MX4021-1,084341,084459,084615,084720,084932,085122,085607,085817,090100,090227,090354,090511,090638,090830,090926,091445,091613,091953,092320,092521,092920,093311,093439,093745
15,MX4041-1,084815,084909,085005,085133,085343,085521,085850,090027,090259,090405,090511,090554,090725,090853,090948,091445,091625,091953,092320,092521,092931,093428,093545,093755
16,MX4159-1,085607,085839,085955,090049,090154,090427,090736,090830,091053,091148,091244,091327,091456,091625,091657,092132,092320,092610,092825,093004,093639,094050,094155,095957
17,MX4338-1,,090841,090937,091053,091305,091445,091752,091847,092110,092226,092342,092437,092643,092739,092836,093300,093416,093650,093944,094122,094511,094934,095101,095312
18,MX4365-1,091730,091814,091920,092015,092237,092342,092654,092814,092920,093026,093143,093227,093355,093512,093556,094017,094133,094438,094711,094901,095207,095547,095714,095841
19,MP6426-0,092404,092448,092548,092654,092825,093015,093344,093545,093701,093745,093912,094028,094249,094406,094438,094901,095039,095302,095609,095641,095913,100231,100420,100548
20,MX4383-1,092426,092716,092847,093004,093216,093416,093745,093934,094206,094311,094416,094449,094649,094732,094816,095251,095431,095703,100031,100231,100420,100854,100949,101138
21,MP6357-0,093734,093955,094111,094216,094416,094627,094944,095050,095312,095420,095536,095703,095903,095957,100042,100537,100704,100927,101244,101421,101821,102221,102327,102454
22,MX4458-1,094039,094511,094605,094711,094944,095133,095514,095630,095736,095841,095946,100031,100231,100325,100431,100832,100949,101200,101610,101715,101959,102433,102549,102716
23,MX4551-0,100314,100358,100452,100548,100821,100949,101349,101516,101737,101904,102021,102116,102316,102454,102527,102948,103116,103421,103811,103949,104222,104720,104836,105026
24,MX3651-2,100431,100704,100759,100905,101054,101211,101538,101654,101759,101853,101959,102116,102254,102400,102443,102905,103043,103421,103800,103844,104105,104530,104742,104825
25,MX3783-2,101054,101410,101505,101610,101821,102010,102305,102422,102654,102800,102916,103043,103159,103316,103410,103811,103949,104233,104541,104720,104931,105404,105521,105700
26,MX4535-2,,,,,,,,,,,,,,,,101948,102104,102400,102738,102916,103159,103727,103854,104022
27,MW2780-0,102254,102549,102716,102832,103116,103243,103611,103727,103949,104116,104233,104316,104530,104658,104803,105310,105510,105901,110336,110537,110854,111305,111443,111622
28,MW5191-0,102538,103032,103116,103210,103421,103515,103822,103927,104022,104127,104316,104402,104552,104720,104814,105226,105331,105700,110040,110219,110504,110937,111043,111221
29,MX4021-2,103854,104105,104211,104327,104625,104742,105237,105426,105649,105817,105934,110018,110219,110359,110453,110916,111032,111338,111705,111854,112210,112659,112827,112933
30,MX4041-2,104116,104244,104402,104446,104709,104909,105259,105426,105649,105805,105923,110018,110157,110303,110359,110811,110948,111148,111549,111738,112032,112626,112743,112900
31,MW5346-0,104402,104658,104742,104847,105047,105237,105554,105754,105850,110007,110124,110157,110336,110504,110548,110948,111105,111338,111705,111854,112221,112659,112816,112900
32,MX4159-2,104942,105342,105437,105543,105754,105912,110208,110336,110559,110716,110821,110916,111054,111210,111305,111749,111905,112210,112456,112626,112911,113238,113405,113521
33,MS4914-0,104942,105036,105142,105226,,105437,105649,105805,105850,110007,110124,110219,110325,110420,110442,110843,110948,111221,111611,111738,112032,112626,112743,112900
34,MX4338-2,105912,105956,110051,110146,110336,110548,110843,110927,111137,111221,111327,111516,111633,111800,111843,112305,112423,112754,113038,113238,113638,114112,114312,114439
35,MX4598-0,110018,110230,110325,110410,110610,110705,111054,111254,111349,111454,111600,111654,111811,111916,111949,112350,112507,112816,113206,113249,113744,114156,114312,114545
36,MX4365-2,110654,110811,110905,111010,111232,111349,111654,111832,112054,112149,112305,112412,112542,112710,112805,113300,113416,113628,113945,114134,114450,114745,114945,115145
37,MW5264-0,111010,111127,111316,111432,111611,111800,112138,112221,112445,112604,112732,112816,112955,113144,113216,113638,113806,114039,114407,114556,114840,115156,115334,115523
38,MP6426-1,111527,111600,111705,111811,112010,112105,112402,112604,112648,112816,112922,113006,113144,113354,113405,113850,114017,114251,114545,114723,114945,115417,115545,115712
39,MX4383-2,111549,111916,112010,112116,112305,112507,112911,113006,113049,113155,113300,113405,113554,113722,113817,114218,114345,114639,114956,115145,115534,120050,120155,120406
40,MP6357-1,112531,112626,112721,112837,113111,113344,113711,113901,114134,114301,114407,114545,114701,114829,114902,115334,115501,115712,120050,120217,120532,120911,121037,121153
41,MX4458-2,112816,113111,113227,113311,113543,113649,114101,114251,114356,114450,114628,114745,114924,115018,115102,115512,115639,115912,120333,120416,120849,121414,121530,121657
42,MX4388-1,114723,114807,114913,115018,115218,115407,115701,115756,120007,120133,120228,120322,120522,120638,120732,121226,121414,121740,122016,122155,122450,122935,123040,123156
43,MX4551-1,120753,120911,121037,121153,121436,121740,122100,122217,122439,122629,122829,122935,123145,123323,123428,123954,124249,124628,125006,125206,125542,125858,130026,130215
44,MX4535-3,121142,121613,121708,121824,122027,122250,122607,122745,123008,123124,123312,123428,123616,123743,123827,124311,124523,124838,125155,125405,125626,130059,130237,130427
45,MX3651-3,122417,122618,122702,122840,123051,123239,123544,123700,123921,124059,124238,124501,124733,124850,124933,125343,125521,125858,130248,130342,130713,131019,131147,131347
46,MX4021-3,123522,123743,123859,124004,124153,124407,124733,124827,125038,125206,125332,125448,125647,125825,125921,130320,130459,130925,131504,131610,132011,132442,132609,132841
47,MX3783-3,,123721,123816,123910,,,124300,124417,124512,124650,124805,124923,125049,125155,125238,125731,125847,130121,130543,130649,131030,131610,131727,131927
48,MX4598-1,123827,124249,124355,124501,124733,124850,125206,125343,125448,125604,125720,125825,130026,130131,130215,130628,130757,131136,131537,131727,132116,132525,132641,132852
49,MW2780-1,125731,125909,130004,130110,130331,130521,130819,131030,131136,131314,131432,131537,131705,131844,131927,132348,132525,132758,133129,133224,133545,133958,134115,134231
50,MX4041-3,130026,130121,130226,130331,130521,130649,131019,131220,131443,131632,131749,131855,132054,132232,132315,132714,132830,133203,133619,133820,134126,134442,134605,134807
51,MX4159-3,130342,130702,130757,130935,131103,131209,131632,131800,132022,132148,132315,132359,132547,132714,132758,133235,133403,133630,133915,133958,134242,134616,134744,134957
52,MX4338-3,,131252,131347,131548,131833,131938,132326,132525,132758,132946,133129,133235,133435,133608,133714,134126,134253,134627,135018,135113,135443,135916,140044,140255
53,MX4365-3,132253,132348,132442,132536,132736,132946,133257,133446,133714,133853,134020,134126,134304,134431,134532,134957,135124,135443,135811,135855,140149,140613,140740,140920
54,MW5264-1,132946,133107,133150,133246,133457,133608,133926,134031,134242,134420,134515,134616,134807,134924,135018,135432,135549,135855,140138,140317,140602,141026,141142,141321
55,MX4383-3,133045,133446,133545,133736,133958,134020,134431,134616,134840,134957,135135,135209,135410,135516,135611,140044,140211,140507,140751,140953,141342,141838,141946,142157
56,MX4388-2,134115,134158,134242,134409,134543,134733,135040,135146,135359,135505,135611,135706,135844,140022,140106,140507,140646,140931,141404,141510,141901,142313,142439,142628
57,MP6357-2,134504,134807,134840,134946,135124,135253,135600,135716,135949,140106,140211,140317,140518,140602,140646,141110,141226,141532,141901,142103,142356,142722,142849,143037
58,MX4458-3,134744,135600,135706,135822,140000,140200,140445,140635,140909,141037,141153,141309,141448,141627,141722,142218,142345,142755,143132,143332,143637,144236,144425,144625
59,MX4551-2,140635,140751,140909,141026,141258,141437,141754,141946,142218,142407,142523,142639,142827,142954,143048,143554,143742,144037,144531,144636,145038,145535,145652,145820
60,MW2780-2,,,,,,,,,,,,,,,140847,141321,141448,141733,142157,142356,142827,143343,143532,143742
61,MX4535-4,141110,141426,141521,141649,141827,142052,142418,142523,142744,142911,143048,143154,143343,143521,143615,144110,144247,144625,145027,145121,145356,145937,150138,150351
62,MX3651-4,141605,141805,141850,141957,142208,142324,142711,142900,143132,143311,143426,143554,143742,143932,144016,144447,144625,145027,145356,145546,145904,150435,150614,150858
63,MX3783-4,142512,142744,142827,142922,143121,143227,143543,143637,143859,144037,144153,144258,144447,144553,144625,145059,145238,145642,145959,150222,150625,151235,151435,151614
64,MX4598-2,143300,143604,143648,143804,143921,144131,144531,144741,145016,145143,145310,145356,145546,145736,145820,150255,150435,150719,151109,151214,151508,152120,152236,152530
65,MX4021-4,144859,145038,145143,145259,145535,145703,150043,150233,150457,150646,150803,150920,151058,151235,151319,151741,151920,152341,152802,152921,153333,153700,153827,154007
