,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
66,MW4705-3,170218,170440,170745,171122,171250,171407,172015,172330,173330,173405,173459,173554,173701,173840,173935,174029,174217,174333,174438,174532,174743,174953,175153
67,MW4781-5,,,171206,171428,171711,,172153,172459,173510,173543,173639,173722,173829,173913,174018,174051,174239,174333,174449,174532,174743,175004,175204
68,MW5124-3,171206,172510,172858,173214,173438,173628,174007,174322,175438,175533,175628,175722,175838,175921,180154,180248,180405,180524,180640,180745,180945,181155,181346
69,MW4557-5,171322,171711,171838,172142,172427,172604,172919,173214,174134,174206,174249,174405,174510,174554,174710,174805,174921,175015,175132,175237,175343,175606,175805
70,MW4846-3,,173330,173650,174007,174239,174333,174543,174837,175744,175805,175900,175943,180049,180143,180354,180450,180545,180702,180745,180840,180955,181207,181346
71,MW4856-3,174217,174322,174459,174805,175059,,175500,175606,180534,180607,180651,180807,180923,181039,181144,181229,181324,181513,181618,181712,181807,182050,182238
72,MW5084-1,174848,175132,175310,175733,175910,180110,180428,180651,181828,181912,181955,182101,182206,182300,182428,182544,182649,182838,183006,183111,183344,183617,183745
73,MW5142-5,,175910,180059,180417,180651,180807,181112,181419,182300,182332,182428,182511,182616,182710,182816,182912,183006,183132,183238,183322,183354,183617,183745
74,MW4837-5,180618,180807,181133,181430,181650,181839,182155,182322,183405,183500,183555,183701,183818,183901,184101,184206,184300,184521,184626,184721,184941,185224,185403
75,MW4229-3,181346,181535,181807,182050,182311,182522,182753,183027,183955,184101,184155,184311,184438,184532,184721,184815,184930,185036,185152,185257,185551,185824,190118
76,MW4366-5,181839,182322,182544,182933,183227,183405,183640,183756,184753,184826,184920,185014,185119,185203,185413,185457,185624,185719,185751,185846,185940,190233,190339
77,MW4503-5,,183206,183354,183745,183901,184112,184355,184648,185802,185846,185929,190023,190150,190244,190402,190446,190602,190814,190931,191015,191142,191416,191554
78,MW4619-4,,184449,184858,,185457,185719,190002,190139,191153,191309,191606,191723,191828,191933,192205,192259,192405,192521,192637,192720,192941,193151,193343
79,MW4705-4,185308,185457,185719,190056,190244,190424,190718,190847,191744,191839,191933,192049,192205,192259,192427,192604,192658,192825,192941,193057,193203,193521,193721
80,MW4825-5,190847,190931,191236,191449,191701,191828,192006,192132,193203,193257,193354,193510,193604,193710,193848,193943,194048,194143,194259,194416,194542,194752,194908
81,MW4647-6,192100,192237,192531,192836,193035,193246,193604,193753,194741,194825,194919,195024,195140,195236,195402,195457,195613,195740,195856,195950,200213,200445,200634
82,MW4781-6,,,194215,,194825,195003,195247,195413,200256,200350,200445,200550,200655,200728,200905,200959,201054,201211,201326,201421,201516,201705,201810
83,MW4856-4,,,,200916,201032,,201432,201738,202737,202809,202904,203010,203137,203209,203336,203441,203514,203713,203818,203912,204122,204354,204534
84,MP6412-1,201105,201243,201443,201748,202043,202137,202338,202454,203336,203419,203502,203557,203702,203734,203850,203933,204028,204143,204226,204320,204501,204722,204901
85,MW5142-6,,203020,203347,203640,203955,204111,204331,204501,205513,205535,205629,205713,205818,205901,205955,210101,210144,210249,210355,210438,210544,210743,210909
86,MW4229-4,204545,204711,205101,205441,205723,205933,210155,210311,211414,211519,211625,211730,211846,211941,212203,212257,212413,212635,212740,212824,212952,213235,213413
87,MW4825-6,210205,210438,210605,210909,211109,211246,211603,211752,212708,212740,212835,212930,213046,213130,213235,213318,213402,213551,213657,213802,213907,214152,214340
88,MW4647-7,211825,212035,212257,212552,212824,212941,213246,213551,214445,214540,214623,214728,214858,214942,215132,215215,215321,215450,215607,215723,215945,220218,220420
89,MW4781-7,,,213708,214015,214236,214445,214529,214655,215607,215640,215723,215828,215935,220040,220156,220229,220323,220503,220558,220642,220904,221126,221305
90,MP6412-2,215003,215059,215248,215556,215818,220018,220145,220323,221148,221221,221316,221359,221504,221558,221725,221819,221924,222112,222238,222322,222416,222733,222839
91,MW4856-5,,220704,220947,221159,221515,221631,221830,222112,223100,223155,223249,,223459,223531,223803,223847,224003,224140,224256,224351,224456,224740,224835
92,MW5142-7,,222249,222449,222744,222900,223111,223416,223604,224445,224518,224601,224656,224813,224846,225024,225118,225202,225330,225427,225542,225731,225930,230035
93,MW4229-5,223803,224035,224402,224729,224952,225129,225416,225604,230555,230701,230806,230911,231039,231144,231311,231428,231523,231653,231810,231906,232025,,
94,MW4825-7,225308,225510,225647,225908,230046,230140,230406,230522,231428,231501,231545,231642,231759,231855,232014,232036,232120,,,,,,
95,MW4647-8,230500,230701,230944,231301,231439,231620,231906,232014,,,,,,,,,,,,,,,
