,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
34,AA6738-2,093444,094029,094338,094458,094531,094829,094936,095127,095307,,095757,100324,100432,100612,100805,100838,101017,101123,101221,101338,101445,101804,101954,102219,102242,102338,102444,102612,102718,102858,103205,103239,103619,103758,104022,104128,104228,104334,104525,104728,104824,105227,105356,105703,110025,110226,110649,111320,111437,111701
35,AA7450-2,094124,094829,095116,095212,095245,095522,095713,095808,095958,100201,100409,100955,101101,101255,101401,101456,101636,101720,101815,101910,102027,102326,102444,102601,102803,102931,103015,103228,103334,103452,103820,104000,104201,104345,104558,104739,104846,104941,105120,105238,105323,105739,105855,,110416,110605,110841,111320,111448,111617
36,AA7393-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,094232,094700,094840,095054,095459,095555,095852,100216,100336,100527
37,AA7635-1,095607,095958,100302,100409,100454,100838,101039,101243,101507,101658,102027,102612,102740,102920,103110,103216,103407,103536,103631,103748,103916,104228,104356,104704,104802,104930,105025,105204,105345,105536,105845,105917,110342,110605,110830,111009,111126,111320,111555,111723,111829,112308,112458,112816,113255,113456,114029,114847,115058,115312
38,MX4551-2,101349,101658,102027,102133,102155,102433,102601,102751,102909,103048,103301,104022,104201,104345,104503,104558,104750,104857,104941,105058,105204,105547,105801,110047,110153,110248,110320,110511,110627,110756,110958,111159,111555,111712,111946,112052,112224,112341,112520,112700,112805,113232,113412,113816,114231,114421,115025,115652,115820,115926
39,MX3783-2,102208,102645,103015,103143,103205,103452,103714,103820,104022,104301,104525,105120,105227,105356,105536,105631,105812,105950,110036,110215,110320,110701,110830,111053,111224,111331,111427,111628,111745,111913,112103,112224,112554,112649,112901,113040,113147,113306,113456,113636,113721,114135,114304,114633,114952,115142,115608,120319,120458,120626
40,AA7539-2,,103345,103631,103725,103854,104150,104312,104407,104558,104728,104941,105558,105714,105834,105950,110036,110204,110331,110427,110554,110701,111042,111213,111448,111606,111701,111745,111946,112103,112246,112542,112616,112945,113210,113434,113603,113709,113827,114018,114112,114220,114655,114836,,115356,115546,115926,120520,120648,120838
41,AA7393-2,103619,104106,104430,104547,104739,105227,105419,105547,105739,105939,110153,110756,110903,111104,111320,111448,111606,111712,111756,111851,112019,112352,112605,112722,112827,112945,113018,113221,113328,113456,113658,113900,114220,114337,114538,114740,114847,115014,115217,115407,115502,115915,120105,120509,120912,121101,121340,121838,121955,122126
42,AA7731-2,105503,105801,,110320,110331,110841,110947,111053,111247,,,112509,112627,112912,,113113,113255,113401,113507,113603,113709,114123,114359,114443,114600,114718,,114740,115131,115356,,,115948,120201,120436,120626,120805,120923,121157,121318,121352,121900,122040,,122828,123124,123317,124005,124144,124400
43,AA7155-2,110047,113401,113721,113743,113827,114112,114231,114326,114527,114706,114930,115513,115630,115820,115948,120043,120224,120330,120425,120531,120721,121017,121124,121307,121414,121531,121615,121816,121944,122138,122403,122521,122817,123007,123222,123350,123506,123636,123848,124028,124133,124550,124718,125050,125341,125509,125805,130349,130456,130645
44,AA7559-2,,,,,,,,,,,,,,,,,,,,,,,,,,110605,110639,110841,111020,111309,111650,,111902,112052,112319,112436,112542,112638,112827,112923,112956,113401,113518,,114231,114410,114930,115652,115853,120032
45,AA7838-2,,110649,111126,111320,111405,111756,111935,112114,112257,112436,112649,113232,113350,113507,113721,113732,113922,114101,114146,114315,114410,114751,114930,115217,115301,115429,115451,115703,115820,115926,120105,120224,120542,120732,120955,121208,121340,121447,121615,121816,121922,122352,122554,122828,123210,123455,123731,124253,124411,124634
46,MX4365-2,,111437,111851,112019,112114,112447,112700,112816,113007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114600,,,,,,,,,
47,AA7562-2,,112509,112827,112901,112945,113328,113456,113540,113816,113933,114315,115014,115205,115429,115557,115703,115831,120127,120213,120341,120520,120827,120955,121157,121256,121414,121458,121648,121743,,122126,122257,122616,122806,123051,123210,123317,123445,123602,123719,123804,124219,124400,124645,124933,125123,125425,125912,130052,130316
48,AA6942-3,,114644,114858,,115131,115301,115440,115608,115736,120032,,120934,121050,121234,121458,121520,121659,121816,121900,122040,122138,122437,122638,,122934,123029,123102,123317,123412,123625,123709,,124304,124455,124601,124731,124816,124955,125112,125234,125330,,125934,,130528,130814,,131709,131804,131944
49,AA7920-2,115120,115502,115747,115842,115915,120150,120341,120436,120626,120754,121017,121542,121710,121827,121955,122029,122200,122352,122437,122605,122733,123102,123306,123445,123550,123719,123804,123955,124100,124315,124455,124601,124911,125039,125257,125425,125542,125648,125816,125934,130030,130456,130634,130953,131432,131625,131922,132505,132645,132826
50,AA7537-2,115809,120116,120436,120531,120553,120850,120945,121135,121307,121436,121838,122403,122532,122638,122806,122901,123102,123158,123244,123339,123455,123826,123943,124231,124326,124433,124506,124718,124816,124933,125112,125330,125615,125805,130019,130125,130233,130338,130612,130707,130740,131155,131327,131614,131849,132007,132253,132717,132837,133006
51,AA7539-3,121101,123614,123955,124133,124231,124624,124742,125039,125234,125447,125732,130305,130400,130528,130656,130752,130942,131206,131304,131444,131550,131911,132040,132157,132326,132422,132454,132706,132837,132944,,133303,133631,133728,134003,134131,134250,134357,134620,134750,134814,135216,135344,135737,140022,140150,140436,140815,141005,141241
52,AA6738-3,,121112,121340,121414,121458,121849,122051,122200,122341,122510,,123350,123506,123636,,123859,124039,124231,124304,124400,124517,124816,,,125425,125542,125626,125827,125945,,130623,,131122,131253,131528,131647,131815,132007,132220,132315,132410,132826,133017,,133739,133907,134441,134953,135143,135322
53,AA7450-3,121340,121922,122149,122246,122330,122806,123018,123146,123412,123625,123910,124444,124612,124827,124922,125017,125223,125341,125436,125604,125710,130052,130305,,130528,130729,130814,130942,131049,131220,131539,131720,131922,132040,132253,132410,132516,132622,132849,132944,133039,133442,133609,,134153,134503,134847,135300,135417,135630
54,MX4551-3,122126,122627,123007,123113,123158,123434,123614,123815,123955,124133,124517,125101,125211,125341,125509,125604,125805,125923,130008,130136,130254,130539,130729,,131133,131242,131316,131505,131636,131911,132029,132146,132505,132622,132837,133028,133134,133241,133453,133642,133801,134312,134503,134836,135205,135333,135821,140150,140351,140552
55,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124144,124337,124656,124849,125101,125257,125425,125520,125732,125923,130030,130456,130645,130942,131432,131539,131900,132505,132600,132751
56,AA7559-3,,124400,,124838,124911,125145,125319,125414,125626,125850,,130707,130814,131004,,131144,131327,131432,131528,131636,131804,132102,132444,,132611,132740,132849,133101,,133453,133704,133834,134109,134250,134514,134631,134750,134858,,,135300,135726,135916,,140636,140804,141252,141705,141930,142204
57,MX3783-3,125341,130008,130338,130422,130445,130752,131004,131111,131327,131432,131815,132348,132454,132611,132740,132837,133006,133112,133156,133325,133431,133823,134003,134204,134250,134407,134441,134802,134920,135110,135249,135344,135715,135938,140223,140403,140509,140614,140753,140932,141005,141442,141633,142014,142525,142632,143155,143559,143750,143930
58,AA7731-3,130433,130718,131049,131111,131155,131444,131636,131742,132135,132505,132633,133208,133314,133536,133631,133739,133939,134036,134142,134239,134357,134802,,135110,135227,135333,135630,135715,135810,,140414,140541,140815,141049,141325,141515,141633,141845,142153,142312,142334,142835,143015,,143812,144047,144324,144654,144814,145111
59,AA7155-3,130740,133347,133704,133739,133907,134204,134334,134503,134653,134909,135121,135653,135810,135949,140201,140256,140436,140636,140731,140848,141005,141420,141559,141812,141908,142025,142120,142312,142452,143015,143346,143610,144036,144240,144515,144654,144825,144954,145207,145335,145441,145908,150131,150526,151100,151251,151801,152323,152536,152857
60,AA7838-3,131304,131636,132040,132146,132220,132611,132837,133006,133241,133442,133653,134215,134312,134441,134631,134739,134931,135143,135238,135355,135450,135821,140032,140318,140458,140625,140720,140921,141027,141145,141336,141453,141728,141823,142048,142228,142356,142503,142654,142835,142941,143408,143632,144036,144442,144548,145145,145526,145632,145857
61,AA7562-3,132157,132422,132717,132826,132911,133145,133303,133420,133536,133704,134058,134620,134728,134909,135037,135121,135249,135344,135428,135545,135715,140106,140201,140414,140520,140636,140742,141005,141123,141812,142109,142239,142548,142739,143026,143240,143346,143525,143715,143846,143952,144420,144548,144847,145229,145346,145728,150142,150323,150610
62,MS1953-1,132837,,,,,,,,,,,,,,,,,,,,,,,,,,,,141038,141325,141559,141633,142037,142204,142441,142610,142728,142857,143155,143324,143419,143857,144036,144431,144836,145111,145548,145941,150142,150345
63,AA7920-3,133006,135300,135630,135759,135843,140223,140403,140530,140804,141005,141409,142014,142142,142323,142514,142621,142835,143049,143133,143313,143452,143823,144003,144120,144251,144420,144453,144803,144909,145335,145548,145632,145952,150120,150345,150559,150825,151016,151251,151346,151441,151941,152215,,153003,153216,153706,154226,154501,154652
64,AA6942-4,134014,,134525,134609,134750,135121,135333,135450,135704,140022,,141005,141134,141303,,141611,141728,141941,142037,142204,142344,142739,,143251,,143514,143559,143801,143952,144120,,,144920,145005,145229,145357,145643,145941,150120,150216,150301,,,151144,151525,151812,,,152857,153058
65,AA7537-3,140010,140245,140436,140520,140647,141005,141208,141347,141611,141801,142228,142813,142953,143155,143302,143357,143610,143812,143857,144036,144154,144526,144643,144931,145100,145240,145324,145548,145728,150216,150504,150537,150932,151229,151503,151706,151908,152047,152323,152452,152558,153120,153313,153706,154237,154416,154937,155320,155511,155746
66,AA6738-4,140742,,141325,141409,141537,141834,142037,142216,142525,142621,164437,143357,143503,165244,165456,143846,144047,144205,144302,144420,144537,145005,145038,170731,145302,145419,145452,145739,145857,,150356,172335,150632,150836,151111,151302,151536,151739,173852,152025,152109,152525,152653,,153442,153644,153940,180327,154703,181603
67,AA7450-4,141347,141857,142312,142356,142452,142857,143111,143346,143559,143857,144120,144654,144803,145005,145156,145324,145621,145728,145812,145919,150058,150430,150621,150932,150943,151122,151155,151408,151503,151610,,152003,152418,152536,152802,152952,153047,153216,153357,153526,153611,154036,154237,,155128,155416,155640,160200,160339,160614
68,MX4551-4,142344,,142919,143049,143133,143408,143536,143812,143941,144058,144504,145049,145156,145313,145441,145632,145835,150036,150120,150301,150356,150706,150847,151005,151122,151218,151251,151547,151654,151750,151941,152109,152418,152536,152802,152908,153025,153131,153302,153431,153549,154025,154131,154449,154959,155150,155629,155959,160138,160329
69,AA7539-4,,143536,143812,143941,144047,144409,144548,144858,145156,145346,145728,150345,150526,150847,150954,151122,151357,151558,151654,151750,151941,152345,152620,152750,152908,153025,153058,153302,153408,153655,,154215,154438,154619,154842,155128,155449,155629,155841,160021,160105,160541,160647,161125,161551,161753,161955,162611,162751,162908
70,AA7635-2,,144120,144431,144526,144654,145145,145408,145610,145801,145952,150345,150932,151049,151251,151441,151558,151823,151941,152025,152142,152312,152631,152857,153205,153335,153504,153611,153845,154002,154131,154449,154619,155010,155150,155427,155629,160105,160306,160552,160828,160934,161411,161551,161922,162420,162600,163356,163833,163950,164131
71,AA7559-4,144858,145229,145430,145559,145716,145835,150025,150154,150453,150621,,151536,151750,151845,,152120,152334,152514,152558,152728,152846,153154,153324,,153644,153750,153907,154153,154259,,155331,155427,155713,155903,160138,160350,160614,160817,,161125,161158,161614,161804,,162611,162802,163513,163906,164109,164226
72,AA7731-4,150142,150836,151207,151313,151335,151801,151908,152109,152312,152715,,153442,153600,153834,153951,181231,154131,154226,154310,154405,154523,154904,155139,155343,,155523,155629,155830,155948,183339,160436,183637,160721,161007,161254,161518,161720,184807,162028,162146,162156,185754,162908,,163451,164321,164627,165125,165255,192026
73,MX3783-4,150825,151313,151610,151739,151812,152109,152312,152441,152653,152835,153058,153644,153750,154002,154131,154259,154501,154545,154641,154736,154915,155236,155427,155618,155702,155830,155925,160222,160339,160531,160659,160806,161103,161220,161433,161636,161804,161922,162146,162251,162336,162802,162941,163312,163748,164215,164755,165125,165317,165507
74,AA7838-4,151419,151750,152215,152323,152452,152750,152941,153131,153419,153537,153929,154512,154652,154904,155055,155150,155331,155500,155544,155713,155819,160138,160255,160458,160614,160721,160806,161114,161243,161614,161753,162028,162336,162516,162751,162952,163121,163250,163451,163558,163653,164047,164237,164605,165125,165507,165913,170220,170327,170507
75,MS1953-2,151654,152429,152740,152835,153003,153431,153549,153940,154131,154321,154545,155106,155214,155331,155511,155607,155746,155841,155936,160054,160222,160541,160710,160850,160956,161052,161136,161316,161422,161933,162156,162240,162633,162717,162941,163121,163250,163345,163502,163620,163715,164120,164237,164605,165255,165551,170031,170220,170338,170529
76,AA7562-4,153408,154036,154332,154416,154545,154842,155022,155117,155343,155556,155819,160402,160531,160659,160850,160934,161125,161327,161422,161551,161720,162039,162156,162336,162442,162600,162655,162846,163003,163334,163513,163726,164120,164226,164459,164722,164851,165041,165255,165412,165518,165924,170104,170444,170901,171018,171411,171731,171910,172049
77,AA7155-4,154014,155010,155320,155416,155544,155914,160105,160255,160458,160659,161103,161720,161815,162006,162123,162229,162409,162527,162633,162706,162813,163154,163356,163546,163759,163844,163917,164142,164310,164448,,164840,165125,165306,165551,165732,165902,170031,170243,170400,170455,170912,171125,171338,172005,172228,172514,173001,173140,173331
78,MW4762-0,174542,154449,154652,,,,,,,,181254,181840,182032,182149,182351,182510,182626,182743,182818,182913,183030,183401,183507,183721,183827,183933,184018,184210,184306,184436,184615,184829,185126,185232,185505,185647,185911,190040,190220,190410,190527,190953,191205,191504,191920,192004,192313,192653,192915,193054
79,AA6942-5,154619,,155757,155936,160043,160350,160447,160636,,161103,161411,161837,,162112,162303,162336,162538,162644,162802,162846,163003,163301,163513,163811,163844,164002,164047,164259,164416,,,,165401,165507,165732,165924,170042,170158,170433,170551,170613,171041,171220,171517,172206,172419,172726,,173342,173606
80,AA7920-4,155936,160414,160625,160732,160839,161136,161327,161433,161720,161922,162156,162706,162835,163003,163109,163205,163356,163546,163642,163715,163822,164215,164427,164605,164711,164829,164914,165052,165158,,165445,165754,170104,170232,170455,170719,170816,170945,171136,171315,171433,171848,172122,172346,172737,172949,173331,173650,173819,174010
81,AA7537-4,160436,,161551,161720,161753,162112,162336,162516,162751,163003,163205,163726,163844,164036,164215,164310,164448,164711,164755,164925,165041,165412,165529,165658,165840,165946,170042,170305,170400,170635,170827,,171315,171433,171720,171954,172111,172239,172452,172620,172653,173107,173247,173606,174138,174317,174755,175231,175421,175614
82,AA6374-0,161147,162156,162442,162549,162633,163025,163205,163345,163546,163822,164226,164851,164957,165136,165306,165401,165540,165636,165721,165743,165851,170220,170422,170613,170708,170816,170850,171114,171220,171411,171613,171708,172100,172228,172525,172726,172927,173151,173438,173606,173650,174054,174245,174648,174934,175220,175516,175911,180041,180305
83,AA7450-5,162835,164014,164259,164354,164543,164851,165041,165423,165754,,,170742,170901,171041,171254,171315,171506,171624,171720,171859,172038,172346,,172748,172905,173012,173056,173427,173533,173746,174010,174043,174458,174637,174923,175136,175805,180007,180158,180316,180423,180955,181338,181647,182043,182307,182532,183052,183328,183805
84,MX4551-5,164700,164925,165221,165328,165412,165732,165913,170243,170444,170731,170956,171506,171613,171742,171932,172016,172206,172346,172430,172514,172620,172905,173023,173236,173353,173449,173522,173713,173808,173959,174211,174340,174615,174817,174934,175102,175732,175827,175956,180136,180220,180658,180826,181156,181528,181756,182307,182637,182743,182924
85,AA7539-5,165255,165614,165924,165957,170031,170305,170422,170816,171052,171231,171602,172155,172324,172514,172631,172810,172949,173140,173236,173258,173416,173724,173937,174149,174245,174340,174436,174637,174733,175113,175242,175443,175636,175816,180114,180401,180731,180848,181039,181156,181254,181733,181913,182318,182637,182902,183317,183710,183827,183955
86,AA7635-3,,170254,170635,170742,170816,171305,171506,171848,172111,172239,172631,173258,173416,173713,173852,173948,174138,174340,174436,174615,174721,175102,175253,175454,175602,175721,175754,180030,180147,180423,180636,180826,181156,181254,181517,181733,181935,182149,182340,182542,182659,183126,183328,183710,184436,184604,185019,185421,185635,185827
87,AA7600-1,171220,172335,,172737,,173034,173214,,173555,,174329,,,,,,,,,,180316,180540,180709,180922,181039,181134,181219,181444,181614,181756,182032,182054,182510,182626,182902,183115,183412,183626,183849,184136,174912,184721,184902,185232,185528,185708,190125,190549,190655,190824
88,AA7559-5,,171444,171826,171932,172016,172441,172609,172832,173056,173320,173702,174233,174340,174531,174710,174817,175007,,175253,175421,175549,175923,180041,180338,180507,180613,180636,180837,180933,181112,181316,181506,181829,182021,182329,182615,182902,183041,183233,183827,183922,184339,184520,,185232,185253,185613,190052,190220,190443
89,MX3783-5,173056,173427,173650,173746,173808,174043,174223,174436,174710,174733,175136,175732,175838,180030,180209,180305,180456,180613,180658,180815,181006,181338,181455,181721,181829,181935,182032,182201,182307,182521,182721,182840,183137,183233,183507,183754,184018,184136,184328,184458,184604,185104,185232,185602,185933,190114,190454,190920,191120,191313
90,AA7155-5,173404,180955,181243,181400,181539,181935,182116,182307,182436,182532,182924,183456,183614,183721,183922,184018,184159,184350,184414,184509,184615,184935,185052,185337,185421,185517,185602,185731,185838,190304,190505,190611,190942,191047,191302,191515,191621,191716,191847,192004,192059,192536,192748,193149,193603,193742,193955,194357,194504,194632
91,AA7838-5,173555,173926,174306,174351,174531,174850,175007,175220,175432,175602,180007,180602,180804,180955,181112,181156,181338,181550,181636,181818,181935,182307,182425,182710,182818,182924,182957,183159,183306,183710,183933,184041,184350,184615,184902,185041,185316,185443,185635,185743,185838,190242,190432,190858,191346,191537,191729,192313,192525,192748
