,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3825-0,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070114,070157,070251,070346,070440,070546,070607,070640,070723,070806,070922,071005
1,MZ3559-0,,,,,,,,,,,,070102,070157,070251,070408,070502,070557,070756,070850,071005,071110,071142,071258,071437,071719,072003,072151,072256,072403,072457,072612,072706,072759,072810,072843,072915,073041,073124
2,MX1135-0,,,,070102,070408,070723,070839,070943,071121,071320,071448,071951,072046,072151,072307,072413,072507,072716,072821,072926,073145,073207,073239,073406,073719,073907,074057,074202,074317,074432,074526,074631,074713,074735,074807,074850,075006,075048
3,MZ3987-0,070102,071215,071448,071615,071813,072108,072256,072424,072623,072936,073113,073708,073835,073939,074119,074223,074328,074537,074641,074746,074944,075016,075110,075236,075549,075715,075843,075958,080114,080208,080313,080356,080450,080501,080555,080638,080804,080857
4,MZ4072-0,072655,072915,073156,073312,073719,073950,074202,074255,074454,074818,074955,075445,075539,075643,075809,075904,075958,080251,080356,080501,080555,080627,080710,080836,081203,081339,081537,081643,081758,081924,082028,082101,082205,082226,082309,082332,082458,082552
5,MW5853-0,074328,074631,074756,074944,075110,075506,075611,075715,075947,080240,080418,080940,081045,081149,081329,081454,081548,081841,081945,082101,082154,082237,082259,082426,082740,083010,083242,083346,083512,083711,083826,083920,084014,084035,084140,084223,084339,084435
6,MZ3556-0,080219,080407,080606,080753,080940,081256,081401,081516,081758,081945,082101,082603,082646,082750,082916,083021,083127,083357,083501,083628,083743,083826,083920,084035,084424,084529,084802,084857,085002,085045,085150,085235,085318,085339,085444,085505,085632,085727
7,MZ4228-0,081643,081841,082205,082405,082657,082927,083032,083148,083346,083555,083722,084202,084328,084424,084551,084707,084802,085034,085118,085245,085350,085433,085454,085632,085905,090021,090241,090346,090502,090617,090732,090815,090909,090951,091045,091056,091200,091305
8,MZ3825-1,083534,083628,083837,084046,084245,084540,084624,084718,084940,085224,085350,085832,085937,090053,090230,090313,090357,090617,090711,090815,090941,091013,091045,091139,091430,091629,091911,092005,092120,092340,092435,092507,092601,092633,092715,092726,092854,092937
9,MX1213-0,084951,085002,085235,085411,085748,090115,090324,090451,090617,090909,091024,091545,091640,091755,091922,092037,092131,092350,092445,092550,092737,092821,092854,092958,093333,093427,093722,093805,093858,093930,094024,094057,094129,094150,094244,094305,094421,094515
10,MZ3559-1,085716,090021,090209,090408,090502,090815,090951,091150,091348,091702,091838,092340,092445,092539,092705,092821,092926,093146,093250,093427,093448,093510,093649,093754,094118,094316,094526,094609,094652,094851,094944,095027,095049,095110,095143,095215,095330,095402
11,MX1135-1,091200,091337,091629,091922,092203,092507,092726,092843,093030,093344,093521,094024,094129,094233,094348,094504,094619,094829,094934,095038,095132,095226,095330,095507,095758,095937,100229,100323,100407,100439,100555,100627,100710,100731,100825,100847,101002,101045
12,MZ3987-1,091337,092705,092926,093052,093416,093711,093930,094046,094233,094421,094547,095049,095204,095319,095434,095528,095622,095843,095948,100136,100219,100302,100323,100439,100731,100847,101117,101212,101327,101421,101536,101619,101651,101734,101828,101849,102004,102119
13,MW5943-0,093510,093754,094024,094201,094443,094724,094934,095110,095309,095445,095600,100103,100147,100251,100439,100533,100627,100908,101013,101200,101338,101410,101504,101608,101953,102119,102402,102507,102550,102748,102854,102926,103020,103030,103124,103146,103250,103333
14,MZ4072-1,094619,094955,095247,095424,095654,095926,100147,100302,100407,100638,100803,101255,101359,101453,101619,101723,101806,102047,102131,102236,102330,102402,102518,102644,103030,103229,103427,103542,103710,103742,,103932,104016,104059,104142,104218,104312,104355
15,MW5853-1,095204,101244,101442,101651,101953,102319,102550,102727,103009,103333,103510,104016,104121,104229,104417,104521,104626,104825,104919,105024,105117,105202,105319,105435,105752,105940,110224,110329,110424,110633,110728,110800,110833,110854,110948,111009,111126,111148
16,MP6025-0,100010,100208,100429,100710,101045,101338,101557,101712,101911,102330,102456,103020,103124,103240,103405,103521,103648,103932,103954,104110,104204,104239,104355,104510,104825,104940,105236,105330,105424,105508,105625,105657,105752,105813,105857,105929,110035,110118
17,MW5936-0,102351,102601,102748,102958,103207,103521,103616,103732,103954,104218,104322,104857,105002,105107,105247,105352,105435,105813,105907,110024,110213,110256,110340,110445,111020,111232,111420,111546,111701,111817,111922,112005,112026,112048,112142,112203,112308,112403
18,MZ4228-1,103240,103627,103932,104110,104438,104741,104836,105002,105225,105457,105602,110129,110235,110350,110529,110644,110749,110937,111042,111210,111326,111409,111452,111607,111911,112120,112425,112530,112634,112750,112854,112948,113031,113052,113135,113157,113314,113418
19,MZ3556-1,104803,105117,105258,105529,105741,110224,110435,110612,110800,111114,111232,111806,111922,112026,112203,112308,112403,112645,112750,112905,113020,113052,113135,113252,113606,113753,113909,114036,114151,114320,114428,114510,114543,114604,114658,114730,114847,114930
20,MX1213-1,111221,111232,111452,111618,111838,112203,112425,112551,112843,113135,113303,113815,113858,114025,114226,114332,114449,114647,114752,114941,115045,115128,115212,115317,115610,115757,120006,120111,120227,120426,120602,120634,120656,120717,120813,120835,121001,121055
21,MZ3825-2,113230,113356,113606,113721,114140,114604,114836,114930,115045,115245,115349,115830,115923,120028,120216,120321,120426,120602,120656,120835,120929,121001,121106,121223,121525,121756,122017,122122,122227,122405,122510,122604,122636,122647,122741,122803,122857,122951
22,MW5943-1,115317,115526,115703,115912,120132,120415,120645,120750,120950,121255,121504,121954,122100,122227,122344,122448,122553,122813,122918,123055,123200,123254,123409,123513,123806,123943,124238,124417,124522,124710,124825,124908,124940,125002,125055,125117,125233,125317
23,MX1135-2,121410,121608,121922,122111,122448,122813,123045,123149,123337,123556,123921,124428,124543,124720,124857,125002,125117,125306,125421,125558,125746,125840,130017,130132,130445,130611,130905,131020,131157,131244,131410,131442,131515,131547,131630,131703,131830,131902
24,MZ4072-2,123806,124238,124450,124627,124846,125200,125317,125432,125620,125850,130142,130644,130748,130905,131031,131146,131255,131515,131620,131747,131840,131924,132100,132154,132452,132723,132921,133026,133152,133333,133449,133543,133626,133648,133731,133752,133930,134024
