,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070106,070211
1,MW4856-0,,,,,,,,,,,070106,070537,070631,070747,070913,070946,071101,071440
2,MW5594-0,,,,,,,,,070106,070306,070444,071502,071734,071851,071956,072051,072219,072514
3,MW4366-0,,070243,070422,070548,070653,070725,070852,070946,071029,071524,071651,072756,072923,073100,073205,073250,073355,073618
4,MW4503-0,071112,071407,071745,071851,072007,072051,072208,072324,072420,072945,073301,074428,074710,074837,074953,075058,075236,075554
5,MW4557-0,072335,072619,072851,072956,073122,073205,073355,073500,073607,074144,074332,075733,075955,080145,080251,080347,080525,080957
6,MW4619-0,,073555,073912,074050,074144,074238,074406,074450,074533,074942,075236,080229,080503,080620,080725,080757,080924,081229
7,MW4647-0,074406,074555,074848,075014,075141,075225,075309,075404,075448,080039,080335,081345,081501,081617,081722,081805,081859,082226
8,MW4781-0,075331,,,080028,080134,080207,080313,080409,080452,080957,081219,082415,082625,082751,082857,082940,083045,083246
9,MW4837-1,080514,080725,081040,081229,081335,081407,081501,081555,081638,082110,082259,083329,083435,083657,083813,083845,083929,084330
10,MW4856-1,081722,,082059,082237,082342,082415,082520,082614,082647,083213,083446,084456,084718,084858,085003,085036,085203,085425
11,MP6403-0,082309,082509,082740,082835,082950,083034,083119,083203,083257,083751,083939,085130,085352,085531,085649,085721,085900,090205
12,MW5124-0,083213,083351,083708,083823,083929,084025,084119,084203,084246,084718,084909,085933,090205,090355,090501,090607,090651,091032
13,MW5594-1,083813,084003,084246,084424,084529,084602,084707,084813,084858,085437,085616,090746,091021,091137,091242,091336,091441,091745
14,MW4229-0,084645,084802,085119,085225,085331,085414,085447,085542,085627,090111,090311,091735,092006,092144,092300,092344,092512,092901
15,MW4366-1,085225,085258,085542,085638,085754,085849,090017,090111,090154,090618,090820,091901,092028,092206,092311,092406,092523,092934
16,MW4503-1,085816,085900,090249,090428,090534,090607,090757,090904,090948,091525,091818,093039,093207,093419,093535,093641,093807,094206
17,MW4557-1,090439,,,091021,091137,091209,091336,091431,091535,092112,092249,093358,093514,093702,093818,093912,094007,094524
18,MW4705-0,091242,091347,091735,091839,092017,092050,092228,092344,092428,092851,093155,094206,094321,094502,094619,094702,094830,095252
19,MW4619-1,091640,091850,092206,092249,092355,092428,092523,092618,092701,093218,093503,094524,094641,094807,094924,094957,095135,095526
20,MW4825-0,092556,092756,093039,093251,093408,093441,093535,093651,093735,094133,094332,095325,095442,095621,095715,095748,095925,100301
